nature,acorn,bamboo,cactus,cloud,desert,feather,fire,flower,garden,grass,leaf,lightning,moon,mountain,palm tree,plant,rain,rainbow,river,rock,roots,shell,smoke,star,stem,sun,tornado,tree,volcano,waterfall,wave,weed,beach,cave,cliff,island,snowflake,sunflower
0.0382191,-0.050566755,-0.010754928,-0.06323694,-0.044192825,-0.021880934,-0.03527877,-0.036451597,-0.062479928,-0.042785544,-0.058357242,-0.063730516,-0.000944108,-0.03675342,0.003169536,-0.061955675,-0.011884012,-0.057987753,-0.06479301,-0.012342834,0.012191839,-0.048487797,-0.014852872,0.009071275,-0.04015856,-0.06181597,-0.01513635,-0.031481404,-0.03359299,0.019266475,-0.026168177,-0.06196478,0.037734605,-0.049297526,-0.026402134,-0.038661294,0.014153727,-0.07545127,-0.07191853
-0.0364909,0.009799833,-0.06438044,-0.041406218,-0.06831642,-0.030411294,-0.059869383,-0.0771408,-0.0852014,-0.083169036,-0.07223832,-0.07781304,-0.03389626,0.013437003,-0.06518797,-0.06325098,-0.08718551,-0.07710051,-0.024314415,-0.0651653,-0.040561177,-0.066735856,-0.058086246,-0.076731026,-0.019348191,-0.071951345,-0.07981076,-0.026184285,-0.07206603,-0.014959344,-0.034425374,-0.06906123,-0.0649195,-0.06516493,-0.07335937,-0.057625026,-0.03744367,-0.058772117,-0.0788031
0.029553521,0.023361629,0.01254731,-0.006718473,-0.023031434,-0.006836179,0.005622126,-0.028094947,0.02893485,-0.030454412,-0.008599995,0.018276803,0.008384461,0.029353747,0.011083882,0.02549957,0.05808881,-0.040051237,0.03424821,0.047039337,0.01950401,0.05541289,-0.005195773,-0.04853421,-0.001436511,0.040103257,0.007043939,-0.001030607,0.022588536,0.031288028,0.024237862,-0.001277694,-0.05914848,-0.014669905,0.03180078,0.005028349,0.001002512,0.019082773,0.06045665
-0.000309297,0.012848063,-0.040542275,-0.019659514,0.043407563,0.010144615,0.005773295,-0.018104257,-0.04258413,-0.009499102,0.015143273,0.021231797,0.018120896,0.03022903,0.0043397,0.010239178,0.017486019,0.02154408,0.059105117,-0.000124392,0.04417119,0.054732747,0.047516525,0.008522068,0.022343522,0.029519774,0.017567214,0.009638953,0.023489626,0.008019304,-0.031523358,0.026088616,0.016368322,0.02890584,0.013763639,0.023406576,0.041754466,0.019969648,-0.033765614
0.050645687,0.062388595,0.056749128,-0.06768241,0.063505195,0.034995798,0.032334957,0.056446347,0.033966172,0.009133081,0.051640004,0.029304136,0.084939845,0.05551701,0.03241688,0.03308369,0.000124133,0.07100634,0.087566,0.034526095,0.058757827,0.042743474,-0.06334487,0.08473906,0.0506844,-0.005450907,0.08084473,0.008103088,0.072582394,-0.047948316,0.060852055,0.03973744,0.07675115,0.006684561,0.05418391,-0.025116878,-0.014416482,0.027549714,-0.012301664
-0.041780118,-0.047818836,-0.055223092,-0.034948923,-0.037044816,-0.002650257,-0.070224166,-0.026870321,-0.046722393,-0.006772996,-0.014695007,-0.05950695,-0.019035522,-0.019422604,-0.029113663,-0.05278404,-0.062171165,-0.060105935,-0.037774198,-0.050391957,-0.05685314,-0.07381078,-0.059234355,-0.043874133,-0.070533186,-0.07049598,-0.027884515,-0.02350995,-0.043582983,-0.02885416,-0.045237817,-0.058657162,-0.061761048,0.008669351,0.03169267,-0.040162977,-0.030519266,-0.06655181,-0.06227672
0.057467442,-0.03243365,-0.062828265,-0.055575807,-0.010553023,-0.04650814,-0.003633038,-0.04504345,-0.050824996,-0.000493394,-0.043649167,-0.046189718,-0.018135587,-0.06553026,-0.052431762,-0.072648905,-0.04174416,-0.02404138,0.004515383,-0.07735217,0.000667601,-0.060427297,-0.046687707,-0.056279704,-0.04779617,-0.062547356,-0.016012387,-0.046590433,-0.027824031,-0.047456387,-0.0663458,-0.07331852,0.015653763,-0.047313508,-0.055661287,-0.06561014,-0.046658278,-0.068235815,-0.036590695
0.06581153,-0.035229426,0.07467204,-0.027034696,0.034082957,-0.034680706,0.07132744,0.011042632,0.048623636,-0.029410975,0.002113727,-0.02980172,-0.005964258,0.058851756,-0.024071574,0.003108192,-0.047887385,0.024230609,-0.05291005,-0.040893756,-0.034990918,-0.010378734,-0.061428525,-0.048623048,0.022835331,0.01792168,-0.00815425,-0.055681016,0.020570233,-0.012134359,0.06535837,0.0049019,-0.018267237,-0.036855828,0.055337664,-0.017997297,-0.05217351,-0.033037152,0.070158035
-0.029123496,0.044698875,0.052581854,0.07129037,-0.025884835,0.015888197,0.049529657,0.061186664,0.023127172,0.043635633,0.07456044,0.08312035,-0.025220256,0.019383784,-0.044950593,0.020644173,0.06569161,0.035521958,0.04697943,-0.03728613,-0.019956026,-0.04909956,0.000524877,0.02995257,0.055339623,-0.019437587,0.016575888,0.060002055,0.04976035,0.020106811,0.078584276,-0.03849567,0.060512744,0.03309079,-0.03743896,0.011900503,0.07107819,-0.04625945,-0.028195856
-0.036072418,0.072008744,-0.038718574,0.07040528,-0.056649417,0.018821359,-0.045368876,-0.046852916,0.026488027,-0.02895558,-0.047634453,-0.048375342,-0.037227005,-0.056901008,-0.014198339,0.064639345,0.03773184,0.011629579,-0.004607407,-0.03422197,-0.07799142,0.07420586,0.06695785,0.009010635,-0.05627977,0.02560018,-0.04121075,-0.049718894,0.003212701,0.062255494,-0.07803659,-0.046712093,0.054859765,-0.038237996,-0.02461891,-0.030484047,0.050664604,-0.0302657,-0.0280211
0.014663844,-0.037952356,0.05712729,0.06675575,0.029240156,-0.002994042,0.033299208,0.03705359,0.08569454,0.08526715,0.06796393,0.06869497,-0.006504258,-0.040794913,-0.006421957,0.06716716,0.053847414,-0.024882896,-0.002747177,-0.012420611,-0.051448382,0.0072629,0.035138555,0.006391235,0.05574058,0.030868739,-0.018713024,-0.03543687,0.057252154,-0.047486592,-0.009653177,-0.042503133,0.051160935,0.012604465,-0.022612719,-0.027800972,-0.014892103,0.007495077,0.06303268
-0.007717918,-0.07197006,-0.025084775,0.041918408,-0.005192701,-0.041481815,-0.037450038,0.023949975,-0.02550015,0.040218312,-0.05524702,0.007514756,-0.04818337,-0.008680308,-0.040652126,-0.06532062,0.00718936,0.02582119,-0.03581252,0.04598989,-0.047117285,-0.051217772,0.012539621,0.006816831,-0.04202467,-0.0076821,-0.012754389,0.034352895,-0.020384025,-0.0480234,-0.064758256,0.006318345,0.018975183,-0.04763836,-0.060711958,-0.055269796,-0.03419009,0.000115163,-0.027510947
0.05851427,0.06558909,-0.02052492,0.067498624,0.07063753,0.04164615,-0.023905337,-0.008558708,-0.021651834,0.030999288,-0.02561256,0.023711327,0.014682117,-0.0276349,0.06655838,-0.029415969,-0.040868457,0.058184166,-0.045914404,0.02402297,0.028905217,-0.00936941,0.058507606,-0.029819768,-0.054811306,0.017626327,-0.054439615,0.057668295,-0.04760371,0.07351545,0.026783032,-0.03154521,-0.055998128,-0.051746476,-0.027479267,-0.025239894,-0.01756427,0.0721463,-0.013391288
-0.016429495,0.06882183,-0.000979814,0.011700225,-0.013175889,-0.02130687,0.041757867,0.044351425,0.02816666,-0.032375865,-0.014429261,0.05037517,0.000215573,0.017521095,-0.009000185,0.038463682,0.07719466,-0.002919358,-0.037810132,0.006152422,0.009869919,0.08316795,0.04974726,0.05146899,0.034435313,0.004771361,0.055339485,-0.024657864,0.05667142,-0.005012695,0.000764386,-0.030386057,0.047335546,-0.040315937,0.028863594,-0.035076845,0.013709832,-0.07279307,0.021610493
0.033725776,-0.06822369,-0.037853718,-0.068740115,0.018406881,-0.06723209,-0.027973246,-0.07498177,-0.032821443,-0.05612366,0.06399102,-0.0664877,0.003266166,0.025484357,0.003651476,-0.077645294,-0.03702625,-0.03805504,-0.050497364,-0.048443995,-0.045502782,-0.066742614,-0.0767001,-0.039562557,0.0139477,-0.022847492,0.019661034,-0.008405066,-0.037260797,-0.050593458,-0.062112566,-0.01839099,0.02965245,0.003344386,-0.06907048,-0.087117314,-0.05746297,0.043800578,-0.023416515
0.048533104,0.0484141,-0.003922204,-0.010963981,0.045303047,0.003888906,0.04165205,-0.012805305,0.028854368,0.002322287,0.060548984,0.04412737,0.027076047,0.041473843,0.002688747,0.010866459,0.016339477,0.040683333,0.057694808,0.013658353,0.053651348,0.037975434,0.03909222,-0.044219755,0.042640388,-0.014598772,0.058860205,-0.0593938,0.028129222,-0.052459944,0.008727261,0.026297638,0.04605458,0.049898554,0.034607317,-0.07450369,0.034981176,0.009015652,0.02314764
-0.047561895,-0.018317616,-0.039703682,0.014638854,-0.06417767,-0.006865793,-0.026607951,0.027304936,-0.023757594,-0.061139498,-0.005850359,-0.029199593,-0.06173145,-0.020610236,-0.020993188,-0.023681423,-0.052819673,-0.051419675,-0.07735096,-0.07377847,-0.005091722,-0.06162416,-0.06392376,-0.04608585,0.03473971,-0.011775656,-0.03403129,-0.025483264,-0.024880627,-0.04029951,-0.04938951,-0.000393372,-0.048123218,-0.053092793,-0.026245337,-0.027474092,-0.041971907,-0.002951704,-0.059743024
0.05134462,-0.04835609,-0.011759622,-0.047850456,-0.06478622,0.05389237,0.044431135,0.045956373,0.011660648,-0.05344625,-0.025026739,0.029312631,0.01074823,0.032188855,0.008737997,0.053597156,0.022308903,0.027087338,-0.06712374,0.08116293,0.017091306,-0.032555535,-0.021901691,-0.003763478,0.049477912,0.014796584,0.037104707,-0.052512843,0.031677604,0.042949643,0.014539949,0.016869202,-0.001422399,0.033514816,0.002168273,0.06996854,0.083314426,-0.05152973,-0.025489789
-0.03205732,-0.010581457,0.016056146,-0.01617808,0.050388772,0.010059778,0.042717803,0.03588351,-0.035722308,0.007206852,-0.020893019,0.06038704,0.005118264,-0.01661534,0.06687007,0.054712456,0.0281492,-0.009927255,0.046792503,0.047977686,0.020914244,-0.04358457,-0.0632322,0.011380472,0.03851502,-0.079702005,0.006710342,0.062353436,0.045755655,0.03500607,-0.044055812,0.021361196,0.007867072,0.049299594,-0.05872139,0.017493563,0.06972786,0.042798266,-0.07393559
0.05904119,0.029707462,-0.001009513,-0.019945232,-0.043344416,0.006300193,-0.005035766,0.04090957,-0.05916469,0.05204274,0.042722125,-0.011116163,-0.024180777,-0.026634123,-0.026180178,-0.05803411,-0.024655739,0.040971678,0.019444158,0.034352574,0.06276253,-0.03994553,0.03110273,0.064584285,0.026408073,-0.023267653,0.045299094,-0.02204081,0.02157858,-0.032196257,-0.026983207,0.027278893,0.06514189,-0.007568153,0.030112598,0.000277084,0.041771468,-0.055092886,-0.025958542
-0.019308547,-0.06769711,0.017790494,0.057364732,0.010425859,0.06952721,-0.06820799,-0.0632081,0.026056642,0.04553889,-0.002470624,-0.07558281,0.00625173,-0.043876898,0.055810086,-0.059753854,0.009838389,0.025619442,0.028020697,0.06388924,0.07767267,-0.002092299,-0.02617633,0.032658536,0.018449347,0.012428349,-0.0224792,-0.032403383,-0.059016522,-0.039265644,0.053980332,0.01535181,-0.019671453,0.008964974,-0.021169264,-0.001284911,-0.09143871,0.042490877,0.003823966
-0.036248975,7.63E-05,0.029394627,-0.01144114,-0.041881654,-0.050521977,-0.031796906,0.025558809,0.002500016,-0.028118791,-0.04907474,-0.022975292,0.02433717,0.06906335,-0.02751516,-0.0354178,-0.012007588,-0.0369502,-0.079939276,-0.01364548,0.00092789,-0.02955371,0.01693219,0.013847546,-0.004630359,0.023800148,-0.027798371,0.023593772,-0.07660119,-0.024169406,-0.016195111,-0.0725875,-0.0337762,-0.08538597,0.02412211,-0.056487042,-0.08716392,-0.0263916,0.037252914
0.04359653,0.07520632,0.05077214,0.03915824,-0.031177329,-0.021540564,-0.027271774,-0.000273588,-0.061957486,0.04630233,0.07772031,-0.010405646,0.018536985,0.016605917,0.001563905,0.026757298,-0.013234755,0.047305472,-0.029538509,-0.009843044,0.05175121,0.017123861,-0.03579486,-0.06255725,-0.024202902,0.050898086,0.018504728,0.010269121,-0.013602052,0.009474135,0.035483822,0.05941173,0.017640427,0.025445977,0.06919677,0.017638018,-0.014340218,0.016369939,-0.014534017
-0.011571021,-0.013801609,-0.06359661,-0.010310373,0.03782757,0.021781908,0.054963503,0.0223858,0.067725115,0.07669857,0.042105976,0.04488318,0.076921396,0.056093007,0.054295905,-0.003342906,-0.034149658,0.07036181,0.016533995,0.013245445,0.004086905,-0.013927272,0.013045442,0.04032513,0.035224304,-0.004529796,0.021844562,0.024293886,0.020882366,0.038924724,-0.003347354,0.08176593,0.053199083,0.065378346,-0.008048991,0.042166486,0.01775597,-0.008617623,0.03753284
0.04034894,-0.010055109,0.011784579,0.006283817,-0.056152776,-0.037570212,0.017269447,-0.030705655,-0.06465041,-0.056642655,-0.06628543,-0.05364508,-0.07168879,-0.03980881,-0.07470917,0.006099927,-0.07366232,0.062120974,0.056370396,0.061025895,0.016197102,-0.028308561,-0.06702352,-0.079397485,-0.046840288,0.035767037,-0.022257494,-0.07721381,-0.01225224,-0.05569366,0.07786018,0.063736424,-0.016203946,0.08756866,-0.043966923,0.053833786,0.08598421,-0.01067974,-0.043778893
-0.018866228,0.070373595,0.02600959,-0.07313676,-0.068764694,0.010248678,-0.0512671,-0.052711472,-0.07914594,-0.026510967,-0.05494161,-0.04916907,-0.045459088,-0.059117537,0.056196798,-0.017267512,-0.070407175,-0.02522295,-0.012592304,-0.020333437,-0.010687979,0.052249808,0.004087959,-0.014969229,-0.018950256,-0.02924037,0.022067863,-0.03155633,-0.034252174,-0.045223862,-0.07707452,-0.03854509,0.05057522,0.05481191,0.027452633,0.06373325,0.04299806,-0.050021045,0.056825165
-0.05447455,0.06259005,0.02367192,-0.061861016,-0.06503279,-0.031539086,-0.016507516,0.051540185,0.031705193,0.05194785,0.006627299,0.03731808,0.048801888,0.05659995,-0.021140333,0.05723109,0.0203097,0.026513278,-0.04808081,0.028366098,-0.06037963,0.017363194,-0.0565051,0.04339914,0.08053912,0.071569666,0.076597676,-0.007934406,0.05548989,-0.070159644,-0.06602415,-0.007838885,0.07266267,0.047578078,-0.05142489,0.027252266,-0.04028971,0.066023275,0.066393234
0.020144723,-0.04286784,-0.022114296,0.01980198,-0.047731336,0.045427192,-0.07144489,0.03926731,-0.006603972,0.029545527,0.03724066,-0.034198936,-0.05641,0.036504928,0.071049206,-0.04340531,0.003295092,-0.07909444,-0.041310295,0.00289031,-0.015713815,-0.008020648,-0.045576204,-0.05991382,-0.028053584,-0.03974019,0.07171303,-0.0756733,-0.041000046,-0.014127778,0.046658464,-0.05679176,0.004702843,-0.004953521,0.07188956,-0.004339956,0.019523967,0.03105778,0.038029168
-0.06590576,-0.05913669,-0.050734762,0.033664342,-0.04320971,-0.021142952,-0.05577652,-0.023087787,-0.035234187,0.012720211,-0.039226465,0.00888514,-0.055537168,-0.061998297,-0.058309168,-0.0690036,-0.042119224,-0.043568805,-0.020704493,-0.032108787,-0.059574645,-0.05219884,-0.07336992,-0.03300949,-0.046999037,-0.016933553,-0.029491749,-0.025488783,0.014877146,-0.068103276,-0.021566886,-0.06968444,-0.057231683,-0.056971863,0.007640729,-0.017843027,0.006863492,-0.062409062,-0.01303839
0.038331978,0.07450957,0.068582505,0.063905604,0.07428545,0.069635324,0.038860235,0.07876436,0.08201795,0.07565557,0.058825158,0.047867876,0.07689866,0.075593464,0.068419196,0.056502715,0.08424532,0.052333575,0.053937774,0.038210455,0.054158147,0.025364442,0.04817484,0.082155064,0.07152651,0.07050859,0.0709664,0.06617985,0.06588326,0.046900693,0.04003005,0.082395844,0.061368976,0.04819553,0.059579045,0.038004655,0.026782138,0.03686614,0.053139504
-0.006979272,-0.01223618,0.058509547,0.003353708,-0.02111337,0.068631314,0.041014645,-0.046764858,-0.013395574,-0.005308741,-0.044344727,-0.03587842,-0.047436718,0.056783207,0.029411823,0.035621207,-0.02272024,0.022377014,0.031771906,-0.04898408,-0.040198393,0.054416083,-0.033632778,-0.031191677,0.028403847,-0.019626586,0.023745773,-0.041520413,-0.039076626,0.002216604,-0.06001231,0.02771213,0.002487948,-0.006077463,-0.049132343,-0.04747718,0.08543825,0.014120414,0.016017603
0.006054481,0.0527817,0.07285789,-0.00478038,-0.023009183,0.05973271,0.043058917,0.038638305,0.06481386,0.056782193,0.078359164,0.07371875,-0.043149665,-0.082249485,0.03251662,0.05465891,0.0691083,-0.010061169,-0.003338621,0.048017036,-0.058590606,0.05449283,0.04925718,-0.001003826,-0.047715228,0.06461424,-0.06570321,0.045685694,0.07632557,0.012065233,0.061968695,-0.044545792,0.008377126,0.023733387,0.016634248,-0.012855482,0.036848985,-0.030870039,0.038234867
-0.06959142,-0.04335011,-0.0609339,-0.020132788,0.04178015,-0.018696303,-0.03327594,-0.012279378,-0.071323924,-0.042692855,-0.02681868,-0.037284035,-0.017763266,0.009251758,-0.04683531,0.02287396,-0.005034538,-0.06288249,-0.021907605,-0.026329184,0.015498119,-0.0671516,-0.003025343,0.034313727,0.041049425,-0.03981516,-0.04553285,0.046079796,-0.030569578,0.020481024,0.004224971,0.047264114,-0.04608782,0.007865569,-0.063031,-0.016162068,-0.004584795,-0.057145905,-0.068097524
0.032154284,-0.053223375,0.029255424,0.002838001,0.047187567,0.07251149,-0.04843558,0.014366964,0.02265141,0.017242625,-0.002820917,-0.027589561,0.016798208,-0.030713487,0.000868595,0.023095598,0.059410907,0.071273565,0.036800113,0.07977497,0.071598515,0.046142235,-0.03366365,0.002590661,-0.013528458,0.024260042,-0.0604524,0.05437846,-0.002771852,0.028986964,0.08237535,0.04816068,-0.06881267,0.05038454,0.009973339,-0.007331501,0.009899872,-0.02614077,-0.026374003
0.015745042,0.022224866,-0.01968505,-0.04948257,-0.002098194,-0.014283038,-0.009134489,-0.081561215,-0.003902119,0.038728144,-0.038740203,-0.02659284,-0.048150837,0.023852017,0.0631592,-0.07160783,-0.032536652,-0.06377384,0.04694165,-0.024630522,-0.06147152,-0.004407647,-0.072806284,-0.05873111,-0.023776477,-0.03142098,-0.039157618,-0.04627436,-0.038359486,-0.06597081,0.000103052,-0.057115834,-0.06311926,0.04367435,0.070962206,-0.0427185,0.001257032,-0.026403612,-0.011606322
0.07471495,-0.058982316,0.06996867,0.06338657,0.023176463,0.03760583,0.019400273,0.021537507,0.000950781,0.0315548,0.08068557,0.036705263,0.045041107,0.07760172,0.06373422,-0.011222954,0.0828463,0.04728964,0.05565863,0.06634954,0.047014218,-0.000865952,0.03990185,0.057349447,0.021643102,0.077320114,0.08233372,0.06273377,0.050817862,0.07616067,0.06877123,0.003302374,0.042583246,0.026811019,0.022798259,0.017018279,0.03329546,0.046308797,0.073669195
0.049398437,0.059011463,0.06160126,0.06668692,0.0747114,0.07177494,0.06758294,0.0795225,0.083837785,0.08171718,0.06928518,0.07058861,0.07486998,0.07091496,0.08386294,0.06519579,0.08268407,0.06795149,0.08142814,0.07869738,0.087257236,0.06127942,0.080715016,0.08235374,0.090081476,0.06969054,0.08111038,0.07498656,0.083270244,0.04265347,0.07005693,0.08169491,0.0598174,0.062084634,0.07804777,0.08713945,0.082451485,0.07225844,0.07922571
0.061375458,0.006896542,0.039821412,0.06016787,0.070176035,0.002782283,-0.000546456,0.035855778,0.061740275,0.018373175,0.04474405,0.071687475,0.037720732,0.045727264,0.060600698,-0.002526846,0.08641249,0.038914863,0.03408239,0.040269487,0.05906173,0.050804764,0.046773005,0.0409213,0.03913204,0.071037605,0.071470395,0.023077952,0.06946851,-0.044472225,-0.053782973,0.010415921,0.039697457,0.010445998,0.04800824,0.05978793,0.055324815,0.058695648,0.049088612
0.05270041,0.033698082,-0.020935515,0.027052809,-0.001655478,0.000752333,0.007645924,0.0251815,0.051599093,0.009476623,0.036356036,0.007461067,-0.028115282,0.010672077,0.00926369,-0.03308353,0.05433494,-0.03283311,0.04094245,-0.009764696,0.04170521,-0.025770802,0.030488562,-0.005561555,0.05663647,0.04743359,0.029410265,-0.048454117,0.045716263,0.04154626,-0.008800366,-0.027382744,-0.017331854,0.054581944,0.000889986,0.03374896,0.034011412,-0.004817297,0.012610979
-0.045727447,0.052328456,0.036820743,0.02348133,0.06404467,0.03351287,0.066659644,0.029856952,0.034401644,0.012080309,0.03885656,0.05575727,0.028184095,0.03754173,-0.001472365,0.057181776,0.00318412,0.003032288,0.028133899,0.008322299,0.036448095,0.0265892,0.051109344,0.06562949,-0.011691198,0.06632656,-0.020608906,-0.012801786,-0.016693799,-0.031343143,-0.011523766,0.057382308,0.049762674,0.012553694,0.03268967,0.031160643,-0.003190905,0.000994902,0.001714359
0.0720725,0.04093979,0.07556864,0.07774235,0.047623187,0.058043722,0.060427856,0.06638434,0.051824767,0.054071117,0.0765893,0.067333065,0.06549783,0.070208564,0.06803303,0.011054381,0.01514981,0.072032824,0.056213483,0.08021542,0.067531936,0.040746775,0.06780259,0.03844089,0.06832227,0.03517194,0.06876405,0.061419215,0.0347206,0.06387785,0.054068618,0.063527584,0.073488824,0.037662137,0.05698205,0.06302087,0.04997219,0.0612654,0.053996168
0.01954732,-0.07375433,-0.07369145,0.051908348,-0.025412565,-0.00529399,-0.002331145,-0.027199667,0.06361426,-0.000184603,0.0699423,-0.0175588,-0.07930443,0.029646106,-0.071913235,-0.002480293,0.023307106,-0.07631528,-0.07016353,-0.071977444,0.058228027,0.032873277,0.01345429,0.04031203,-0.04268406,-0.009396528,0.004108823,-0.030472983,-0.07986111,0.013833121,-0.08373556,-0.004735098,0.052724913,-0.03355912,-0.07938251,0.024278177,-0.048306137,-0.001788488,0.07996251
-0.06662578,-0.02655997,0.013821377,0.000762092,0.02428663,-0.003297657,0.03980754,-0.023826424,-0.03838846,-0.00014237,0.015006765,0.029047666,-0.001627616,0.011296392,-0.0208654,0.023046657,0.047389753,0.007508616,-0.000321473,-0.031640135,-0.000112103,0.04570154,0.022061694,-0.026824137,-0.03650474,0.01729163,0.008532565,-0.00406422,0.024168333,-0.004196992,-0.04109312,0.008940618,0.004966156,-0.01438721,0.034923956,0.007518209,-0.044707768,-0.023768626,0.017185038
0.053624596,-0.018885693,0.015913744,-0.024511954,-0.064697385,-0.033845466,0.05474295,-0.046386525,-0.037406214,0.023784121,-0.018858315,0.060465142,0.006351763,-0.050251108,0.014528395,0.034657087,0.05281931,-0.07284385,-0.07025453,-0.060326155,0.016920226,-0.036522876,-0.056559186,0.021948054,-0.06886048,-0.05520574,0.027995905,0.042612676,-0.004283848,-0.032822493,-0.06983362,-0.06406882,0.011748987,0.031103179,-0.045627747,0.00193807,-0.04859223,-0.059842687,-0.041703474
0.05890392,0.011986883,-0.003321481,-0.04258318,-0.029240433,-0.05369743,-0.011968891,0.07715932,-0.01080256,-0.037646573,0.001142212,-0.046066422,0.047186453,-0.06972248,-0.003526631,-0.05100526,-0.048595797,-0.05915524,0.036225945,-0.040645707,0.001897004,-0.043588568,-0.06963408,0.08917306,-0.04675531,-0.006681026,-0.05649196,0.07144262,-0.00184605,-0.034991577,-0.07184186,-0.02488485,0.08570729,-0.048102137,-0.020118793,0.023904197,-0.02802294,-0.06443349,0.029978635
0.035867088,-0.027224233,-0.040727988,-0.042897783,-0.054986708,-0.053880565,-0.057104364,-0.057692744,-0.049278237,-0.0459725,-0.04013745,-0.042854194,-0.028052935,-0.05059127,-0.03631089,-0.063015126,0.005489336,-0.026570061,-0.051158473,-0.05439229,-0.05542356,-0.026821073,-0.025826782,-0.07289193,-0.059921123,-0.038868997,-0.03928115,-0.03754524,-0.004582852,-0.042412013,-0.044692397,-0.038714528,-0.032648813,-0.04338022,-0.061732817,-0.051328503,-0.05279554,-0.04744565,-0.02932677
-0.039153986,-0.020887207,0.019416122,0.045828458,0.00559658,0.05371349,0.029510317,0.035860132,0.04161948,0.00211665,0.060427744,0.05912314,-0.061841335,0.034189153,-0.008682728,0.059793815,0.07751648,0.011608763,0.057230808,0.040762648,0.056017462,0.029221512,0.053679932,0.05570088,0.058432437,0.06723478,0.040592466,0.039071597,0.055751663,0.026889538,0.052442744,0.07619727,0.07562019,0.061695013,-0.011408308,0.01335411,0.04660715,0.011530591,0.04383212
0.01726582,-0.062146816,0.004128378,-0.072078794,-0.000534385,-0.037020624,0.017350975,-0.002031882,-0.059842646,-0.049352273,-0.038901538,-0.009309472,-0.05233063,-0.022510204,-0.049978513,-0.020400506,-0.04229251,-0.041206017,-0.005863857,-0.06341538,-0.05779712,-0.008154984,-0.035870764,0.007434693,-0.020527119,-0.010281707,-0.042409144,-0.05957082,-0.000672527,-0.03934754,-0.000202567,-0.009275209,-0.005690014,-0.036659338,-0.06887027,-0.003788494,-0.036089618,-0.008965923,-0.056395147
-0.002456955,-0.03563876,0.061592408,0.071937904,0.06748156,0.060167566,0.033014145,0.042936794,0.047609325,0.018227566,0.026391007,0.029324923,0.081704326,0.07977849,0.044267036,0.03414351,0.077958085,0.053360425,0.01783576,0.004772055,0.014390586,0.031790745,0.047606755,-0.033396382,0.031518195,0.037459657,0.061998576,0.077846155,0.07146633,0.059445754,0.020266995,0.052781977,0.030163165,-0.052317932,0.040778015,-0.004201654,-0.006684507,0.035220247,0.008611638
0.064947486,0.060430102,0.05456469,0.06743718,-0.005588154,0.066901274,0.01244333,0.067542076,0.00619583,0.015880175,0.06715339,0.037979387,-0.045463912,0.056779016,0.088849634,0.052194867,0.02379167,0.05549382,-0.025717752,0.047744043,0.0686774,0.054671876,-0.06974688,-0.003456665,0.0018622,0.014113363,0.07124633,0.007400814,0.041837685,0.059894886,0.07064036,0.0433573,0.027223574,0.045536038,0.07322069,0.066227786,0.008583412,0.014115032,-0.026353745
-0.041420683,0.068207234,0.030488579,0.007435545,-0.03398139,-0.053162105,-0.037856545,-0.067720056,-0.05353888,-0.006571291,-0.025668109,-0.027620738,-0.038579404,0.009508512,0.008468309,0.035955258,-0.030438107,-0.049135547,-0.040503014,-0.080503725,-0.018015275,-0.081511214,-0.035667054,-0.054782216,0.008946806,0.011949546,-0.04021307,-0.043715287,0.045954328,-0.018461978,0.004006842,0.019158363,0.017757758,0.031188201,-0.013041895,0.001730205,-0.03275077,-0.07075282,-0.05387127
0.053995326,0.03159917,0.077229865,-0.011093881,0.04066229,-0.028917383,-0.005883628,0.040910903,-0.047360934,0.023818836,-0.0333969,-0.02773758,0.047582537,0.01838216,0.06417604,0.026224544,-0.011382204,-0.021921001,0.018515771,0.017853849,-0.012981469,0.027325533,-0.019945966,0.045776203,-0.035600267,-0.001179997,0.021243904,0.03885129,0.025934022,0.03003228,0.03500905,0.052312393,0.050004452,-0.019301085,0.041341323,0.0704224,0.08091824,0.07067482,-0.013002026
0.048622157,-0.07423725,-0.043574624,-0.06742863,-0.029333062,-0.071621545,0.004818738,-0.03327517,0.00193809,0.027602226,-0.049989417,0.009674077,-0.00451196,-0.012863295,-0.011678337,0.004087561,-0.047709815,-0.05875396,-0.061242007,0.01427343,-0.04194738,-0.050019205,-0.03809183,-0.00539311,0.012111012,-0.045532648,0.007518206,-0.007210541,-0.010448637,-0.022105958,-0.06752878,0.027017465,-0.05766174,0.057039596,-0.060104184,-0.027293438,0.034135193,0.063562736,-0.06742492
0.024036273,-0.033686772,0.02512661,-0.041758314,0.066754974,-0.06500244,0.019833896,0.031573977,-0.046775747,0.046571024,0.028512623,0.022395566,0.02494591,-0.04608448,0.043770075,0.061638407,-0.034467757,-0.018153274,-0.04634521,0.032360487,-0.029652115,-0.04652398,-0.014080584,0.039472274,0.03214027,-0.01387222,-0.000897032,0.043341044,0.004332356,0.07773543,-0.07300221,0.048168235,0.020485736,0.061370637,-0.027750313,-0.00418227,0.04439414,-0.015377753,-0.063311085
