toiletries,band aid,brush,comb,deodorant,lipstick,mascara,nail clipper,nail polish,needle,razor,scale,toilet paper,toothbrush,toothpaste,towel,tweezers,mouthwash,shaving cream
0.02449374,-0.012388741,-0.044647597,-0.05641883,-0.010769308,0.017426392,-0.040549845,-0.031962574,-0.005825107,-0.02586276,0.047310587,-0.017463673,-0.002730254,-0.015531514,-0.000585712,0.005830594,-0.003171576,-0.002776494,0.001682122
0.02764574,0.01193208,0.034473464,0.044154424,0.029521646,-0.010574151,0.029319663,-0.051053528,-0.005050415,0.007762031,0.037999805,0.03251208,0.03410635,0.052865233,0.03386609,-0.014716674,0.001268183,-0.007122068,0.011271146
-0.04656613,0.028018162,0.053619694,0.050361406,-0.0673174,0.007929633,0.045360845,-0.000476125,0.006592927,0.03790162,0.056580238,0.03815579,0.025860716,0.050142787,-0.007111308,-0.02997756,0.04573841,-0.059400804,-0.026380435
0.011460823,0.040806226,-0.007145006,-0.056637056,-0.05117857,0.020608287,0.010314987,-0.033331566,-0.023092343,0.00279308,-0.050108492,-0.044070598,0.015892038,0.000813846,0.06638573,0.012745436,0.014687763,0.010880553,0.005974315
0.03586858,-0.04466356,0.039881896,-0.025678044,-0.020678077,-0.027329471,-0.06136398,-0.0289224,-0.030153777,-0.017329508,0.036092617,0.0741156,0.05904704,-0.000222833,0.019230038,0.014491201,-0.008035376,-0.024683159,-0.036278676
-0.05139274,-0.039449368,-0.020186545,-0.029836452,-0.04199193,-0.009071032,0.025960412,-0.055768885,-0.04646317,-0.012430701,-0.06396306,0.03195507,-0.0693623,-0.052668445,-0.06768682,-0.053746197,-0.044599514,-0.05873944,-0.066203855
0.019189445,-0.012612573,0.018265959,0.04852852,0.022333356,0.025894992,0.029215395,0.026047435,0.028467245,0.001930564,-0.036400314,0.056567267,0.013838474,0.03407987,0.047858063,0.05010319,0.029973397,0.030434744,0.001798728
0.006943706,0.06819505,-0.043279026,-0.00523135,0.005138997,0.048446555,0.005796264,0.024267273,-0.030606683,-0.007654824,0.054065626,0.07949867,0.05671536,-0.03029642,8.88E-05,0.03168358,0.009639598,0.008980605,0.05334378
-0.045082748,0.045654938,0.06964914,0.003498769,-0.020144034,0.042438786,0.058201425,0.053663794,-0.01950571,-0.047054842,0.04452733,0.030329203,0.042389106,0.004452214,-0.011060417,-0.022181401,0.054466818,-0.044501454,-0.059577245
-0.033873066,0.007057054,0.002695022,-0.020460214,0.02383975,0.002578858,-0.03297144,-0.0664088,-0.047174215,0.010870748,-0.083854206,-0.025727723,0.046109255,-0.04602266,-0.025055533,0.012023497,-0.036032032,0.011376678,-0.068505906
