,africa,airport,australia,bakery,bar,barn,cabin,castle,church,city,eiffel tower,house,hut,igloo,italy,library,lighthouse,pyramid,restaurant,stadium,tent,tepee,texas,windmill
Places and Buildings,0.2130609126175358,0.25154468194693447,0.11028321945892172,0.2541900012687225,0.19767512192917336,0.20537665343547618,0.24866760359038487,0.26268587045328284,0.29838533654299715,0.2988345917633676,0.2162030208282968,0.23090170108916297,0.2708958354682205,0.1488428995681067,0.18852245200773754,0.28487563929093995,0.17698632675435055,0.16533676383936657,0.31521114942723616,0.32943272824102254,0.20756510408836848,0.22100849190988603,0.13732142658761082,0.2154553636189005
