Places and Buildings,africa,airport,australia,bakery,bar,barn,cabin,castle,church,city,eiffel tower,house,hut,igloo,italy,library,lighthouse,pyramid,restaurant,stadium,tent,tepee,texas,windmill
-0.039742265,-0.062378168,-0.06878703,-0.014773234,-0.056301467,-0.029195454,-0.08410539,-0.045521498,-0.05773873,-0.034657795,-0.039225213,0.029534344,-0.037183136,-0.05350583,0.043088365,0.008252474,-0.0588984,0.027986947,0.08068745,-0.07282565,-0.038365692,-0.010023102,-0.015808184,-0.04214639,0.03924602
0.009513517,0.036843356,0.033835135,0.074917495,0.02646571,0.012062414,0.04972309,0.05818435,-0.023402005,-0.023066435,0.038776156,0.017203093,0.035014357,0.01300228,-0.021782301,0.06749686,-0.040123988,-0.023782695,-0.02855581,0.051609643,-0.01902397,-0.00020988808,-0.0089176595,0.050927907,-0.009462119
-0.042980753,-0.058250945,-0.030386394,0.0121463165,0.055554036,-0.06176878,-0.057818726,0.06677892,0.0035085299,-0.036625717,-0.02646292,-0.010389239,-0.0040231673,0.03875137,0.0798891,-0.022797523,-0.037978925,0.056769066,-0.049749196,-0.028254045,-0.00031757864,0.033155672,0.0062805256,0.038692284,0.057893205
0.012231612,0.037975207,-0.0185361,-0.012992322,0.032484047,0.054154303,0.02909359,-0.0017261362,0.05819926,-0.013724334,0.023822265,0.0413117,0.04676402,-0.00013090705,0.038802464,-0.04103837,-0.02199015,-0.038999792,-0.0029041553,0.032320388,-0.043555558,0.045179304,-0.006706168,0.0072385534,0.007855116
-0.07529409,-0.06204224,-0.072688915,-0.0565855,-0.07066327,-0.08137236,-0.06594309,-0.08102787,-0.06898287,-0.08110955,-0.07655311,-0.05891399,-0.04151458,-0.052522015,-0.07254842,-0.028946051,-0.070780054,-0.07290039,-0.070125215,-0.08103126,-0.058550056,-0.074644975,-0.033019796,-0.038386308,-0.06977652
0.04695768,-0.04705219,0.031756002,-0.051166404,0.05475288,-0.041251156,0.05861447,0.06540655,-0.062100735,-0.07175397,-0.083008364,-0.02971826,-0.059702683,0.013625487,-0.055323724,-0.023879442,-0.059673395,0.03971388,-0.056356788,-0.007878636,0.06734283,0.0646561,-0.040205393,-0.07137239,0.077492766
-0.03937523,-0.049903214,-0.058758557,-0.046692207,-0.037961803,-0.026267651,-0.070612624,-0.035952944,-0.012154938,-0.049449723,-0.035806336,-0.0590692,-0.028713852,-0.05152772,-0.01937539,0.021446712,-0.049396448,-0.039245047,-0.022308415,-0.06341035,-0.07018909,-0.04543936,-0.05513698,-0.034332164,-0.07315162
-0.030768933,-0.025068361,0.036212433,0.02351043,0.056984145,0.019533684,0.03454082,0.031829916,0.066840224,0.016706469,0.05994661,0.054124493,0.037334263,0.003387492,-0.004131915,0.03089228,0.050459493,-0.012583422,0.0004101743,0.07385595,-0.023988564,-0.0501977,0.031943467,0.020503068,-0.007482561
0.0506352,-0.03857675,-0.014243202,0.009221884,0.0015447257,-0.05662254,-0.010176769,-0.061416302,-0.059889242,-0.03920406,-0.028941527,-0.021629214,-0.037693128,-0.034074843,0.0003937896,-0.02031992,-0.056381717,-0.040643405,-0.03279928,-0.07265415,-0.031560406,-0.080721535,-0.07701976,-0.029115856,-0.024761217
0.07266121,0.06639374,0.047320362,0.057841208,0.040670305,0.054984037,-0.05886808,0.017009927,0.060854163,0.020208022,0.07245696,0.07729468,0.022559274,-0.023552103,-0.06571881,0.052488174,0.054025147,0.037799347,0.007218051,0.053011622,0.030065453,-0.0039954362,-0.013808095,-0.081714086,0.05465607
-0.020513535,0.033868037,0.017343242,0.045836616,-0.030738257,-0.010058048,0.034823988,0.035438765,0.045631792,0.048505582,0.012583471,-0.024204336,0.07589998,0.014881295,-0.03806211,0.020120248,-0.021066373,0.0029604947,-0.024793299,-0.043910462,0.024484,0.05349001,0.01881859,0.030568756,-0.039900616
-0.039729938,0.0114974575,-0.052559994,0.038768273,-0.06632109,-0.07281119,-0.08432088,-0.07692484,-0.028987033,0.015633933,0.042771153,-0.057829686,-0.003032814,-0.05229812,0.04739895,-0.039105788,0.00054838194,-0.052603286,-0.014614428,-0.05081876,-0.05135575,0.041729376,-0.019461825,0.07623835,-0.0338021
0.02953665,-0.07619156,0.009398716,-0.024392234,0.06331625,-0.014032171,0.018034993,0.008536557,-0.026103888,0.027374338,0.043913916,-0.0078019374,0.07220241,0.017273782,0.013737613,-0.011375456,-0.05530198,-0.003146645,-0.057041176,-0.051335633,0.033788085,0.0012250284,-0.007162479,0.03788585,0.04681921
-0.0405899,0.024071848,0.060171034,0.017591147,-0.0063659665,-0.036066383,-0.061658688,-0.0351668,-0.0032341385,0.033773035,0.0183114,-0.028501414,-0.004964947,-0.062304094,-0.023572836,-0.06448438,0.004155739,-0.06610416,-0.074771166,0.02657938,0.01910722,-0.047325227,-0.07969487,-0.02362974,-0.06183463
-0.052693103,-0.037027262,-0.022851523,0.0048117046,0.047044743,-0.013108315,0.045870043,0.070632644,0.009511926,-0.016820254,0.020284299,0.021023942,0.006635419,0.029175464,0.06922298,0.026857812,0.037033655,0.05164944,0.00094271643,-0.029003235,0.028078146,0.029644635,-0.04366533,0.036789954,0.069731146
0.010805635,0.06454305,-0.018392831,-0.043426704,0.042525195,0.017290516,0.033093657,0.032467753,-0.055338614,0.06036569,-0.05468394,-0.071903415,-0.025688281,0.039255712,0.044904757,-0.0026492858,0.0434284,-0.03014712,0.08083307,0.017050108,0.028076086,0.04340233,0.08069619,0.0651493,-0.05750679
-0.05528615,-0.017033262,0.02639538,0.062412698,0.075453095,-0.055002507,-0.027608188,0.0011935098,0.061122827,-0.05443241,0.039070655,0.073049724,-0.009929452,0.08997719,0.04815679,0.07926224,-0.052186765,-0.04347667,-0.030006697,0.082122296,-0.039013702,0.055925842,-0.011297496,-0.056103118,0.02758412
-0.015981756,-0.056194507,-0.080028936,-0.03722958,-0.005762199,-0.06928212,-0.058637638,0.0031622609,0.031904373,0.0053837514,0.0009490285,0.0030470984,-0.023993127,-0.08481375,-0.02958464,-0.014554599,0.08941961,-0.057357494,-0.01390466,-0.029904937,-0.061517954,-0.03204145,-0.011053685,0.036464985,-0.03609569
-0.0014372929,0.060748674,-0.00868427,0.06965886,-0.026063524,-0.06341933,-0.054961532,-0.06409539,0.037672002,-0.019914724,-0.05650663,0.008768626,-0.026129765,-0.063889496,-0.08053132,0.059092253,0.019166667,-0.0350149,0.006385348,-0.05675944,-0.04505828,-0.040538974,-0.030536426,0.04530276,-0.03609616
-0.023553625,-0.058379296,-0.051259473,-0.051581956,-0.06612275,-0.07748675,-0.06415851,-0.05804559,-0.074380636,-0.0592106,-0.06745773,-0.06258777,-0.077192634,-0.034159966,-0.030359188,-0.055575736,-0.06402593,-0.058453694,-0.04187752,-0.07722214,-0.067809165,-0.028635379,-0.0401523,-0.0433373,-0.045881707
-0.012653282,0.05444802,-0.0083073,-0.036803663,-0.03141559,-0.04918406,-0.024086604,-0.05147745,0.05576566,0.07923105,-0.0051732184,0.040366463,0.040325295,-0.04664173,0.030401684,-0.033894084,0.0471548,-0.009827209,0.046704203,-0.046121556,-0.02714217,-0.063444346,0.016772479,-0.04052606,0.02610002
0.049728215,0.017028011,0.03897577,0.05592262,0.010227517,-0.045214683,-0.007763767,-0.012150146,0.005702469,-0.0011938307,0.04396216,-0.014841347,0.028644929,0.035332937,-0.05869025,0.038845636,0.06296963,-0.031724203,-0.02841769,-0.0024396342,0.047541898,0.017550543,-0.028486457,0.010585784,-0.0455514
-0.03352933,0.08269185,0.058069494,0.071865335,-0.024321575,-0.009155709,-0.054051917,-0.039246924,0.045893956,0.06508083,0.034777522,0.060355738,-0.03305487,-0.009776998,-0.013911872,0.05250147,0.060355674,0.070689164,0.0065468475,0.0655615,-0.020786611,-0.045904398,0.0048442124,0.022011217,-0.06910233
0.063075565,-0.024478804,6.8093126e-05,-0.020016175,0.03738149,-0.002581758,0.0037770679,0.018247105,0.044580624,-0.0006528293,0.014582714,0.021847274,0.03666454,-0.030562751,-0.0507662,0.019863613,0.0068716425,-0.041333195,-0.07550941,0.026283018,0.02713024,-0.032715056,-0.029853255,0.056083683,-0.009556436
-0.084609605,-0.06912038,-0.068772696,-0.044022914,-0.050036356,-0.040517375,-0.009500705,-0.06519645,0.0010253356,-0.045205515,-0.004057854,-0.05535134,-0.023865428,-0.05385325,-0.06569242,-0.051198196,-0.04478841,-0.050832327,-0.016176825,-0.05490091,-0.0543912,-0.07291664,-0.006896957,-0.04043815,-0.059477154
-0.05972838,-0.04104218,-0.048661496,-0.03524928,-0.027719704,-0.05071971,-0.08225395,-0.08278542,-0.066435054,-0.08894965,0.0022467605,-0.052715987,-0.0694915,-0.078984804,-0.022492588,-0.060153406,-0.04829992,-0.06319307,-0.04983339,-0.0642085,-0.0095625995,-0.04085353,-0.03546465,-0.06610159,0.023412893
0.013689174,-0.030691948,0.057316847,0.03656301,-0.044214968,-0.0031704672,0.08148819,0.076769605,0.039165087,0.0029754315,-0.039656386,0.062114675,0.049243372,0.00032429624,0.047442317,0.012352015,0.034541417,0.061891686,-0.038820036,-0.0070277434,0.0619236,0.085920006,0.07867425,0.06499747,0.004410054
0.0044875215,-0.01435732,-0.022466032,-0.018841779,0.04158367,-0.057460975,0.057795294,0.06439865,-0.049260426,-0.053589158,-0.028772924,-0.016730541,-0.06296993,0.05277584,0.046110928,-0.07217725,0.023219466,0.029300129,0.053017758,-0.054071013,-0.04236937,0.059117164,-0.05659604,0.014301527,0.012209757
-0.011175499,0.019611932,-0.016868392,-0.020976955,-0.0446701,-0.05266525,0.027205342,-0.02090589,-0.039043505,-0.018552056,0.053566292,-0.043261938,-0.02674899,0.05953124,0.034089144,0.025119692,-0.017463451,-0.04623408,-0.030296495,-0.00052336475,0.07927397,-0.0042739427,0.0006021888,0.047314297,-0.0009373117
-0.05755243,-0.061024204,-0.014634324,-0.033712797,-0.02692928,0.06287995,0.035034157,0.06741086,-0.035021115,-0.021472828,0.01306863,-0.053794403,0.017860787,0.02897636,-0.036168057,-0.005733029,0.004537849,0.04621089,0.04661838,-0.0007780633,-0.052126147,-0.067179285,0.054295626,0.026247136,-0.03482963
-0.059647217,-0.010864973,-0.03316169,-0.05984161,-0.05853244,0.02555264,-0.003151601,0.05045468,0.0843785,-0.07882089,-0.0528737,0.06474092,0.03266985,-0.013617355,0.06379108,-0.04478274,-0.05144757,-0.032124314,-0.01138569,0.066560976,-0.06885997,-0.011170456,0.030103577,-0.008153678,-0.020013068
-0.022276975,0.015291573,0.023236288,0.05135666,0.027953766,-0.0139456475,0.00724263,-0.0003543402,-0.02179605,0.016324235,0.008378444,0.022142978,0.037815873,-0.04586873,0.004838659,0.039168853,0.05799105,0.044306774,0.06485661,-0.026987758,0.04341835,0.022223461,-0.007279101,0.016632022,0.011303061
0.018341493,-0.0015835501,0.0036137702,-0.031007795,-0.028551703,0.022107136,-0.010856222,-0.053600837,0.011304495,0.018079672,0.023667244,-0.0058462797,0.008164233,-0.03839219,-0.0133075435,-0.046683427,0.02689763,-0.055956893,-0.050759412,-0.047796126,0.027996983,-0.015803311,0.00094482023,-0.04564953,0.040299285
0.05360748,0.044636413,0.02624877,0.057416238,0.0647294,0.033826154,0.043069426,0.033889234,0.0735891,0.03151024,0.05616917,0.028972331,0.065512955,0.03459423,0.052988905,0.0793997,0.0041526,0.067468345,0.0011664844,0.06679794,0.0042177164,0.016722523,0.057080526,0.030445673,-0.023162415
0.030922154,-0.039660323,-0.035153184,-0.06379612,-0.03105884,-0.008898963,-0.04350966,-0.027048808,-0.03693359,-0.055434808,-0.045190483,-0.04851382,0.0032665501,-0.031665377,-0.037970956,0.037223313,-0.03291932,-0.052963212,0.006234082,-0.042347006,-0.021158652,-0.015799576,-0.025920888,-0.032908555,-0.059569012
-0.035809338,0.039052077,0.0024583626,-0.023584738,-0.044699986,-0.026246103,0.060402323,-0.034281448,0.026363391,-0.06938082,0.035779446,-0.008312371,-0.039667066,0.00014536864,-0.062008925,-0.048823316,-0.003084661,-0.074911155,-0.017279672,0.032205727,0.0064962623,0.020128703,0.0058985827,0.04872402,-0.031967107
0.021680733,0.045371257,0.053489078,0.0034662841,-0.045693472,0.0064025987,0.03219474,0.050884213,0.021405863,0.022122748,0.0435749,-0.01772901,0.0065992638,0.020063097,-0.019302094,0.0008337383,-0.037630647,-0.051859833,-0.029032122,0.047852356,0.0396369,0.008003756,0.03963013,0.030748961,-0.05459371
0.057213828,0.0231117,0.014067319,0.04251014,-0.042068183,0.028164666,0.014566761,0.030604957,-0.01950836,-0.017186413,0.048587654,-0.024587926,-0.018941447,0.036410227,-0.032261264,0.01192729,0.030597413,-0.031765338,-0.04785593,0.02907895,0.005906382,-0.0013792006,0.01930701,-0.019192854,-0.036983404
0.015589705,-0.039818004,-0.0873764,-0.0016273033,0.06668921,-0.037418466,-0.057986766,-0.088159,-0.023351992,-0.00687097,0.03570055,-0.011362368,-0.049083333,-0.00937409,-0.06945263,-0.06472458,-0.00196739,0.058981832,-0.0347722,0.083299376,0.030874051,-0.06963041,-0.05006884,0.005591729,-0.0063016233
0.015322058,-0.0533067,0.0337876,-0.07535742,-0.045243647,0.020046117,0.06294422,0.046069615,0.026770042,0.026651502,-0.02680263,0.026531013,0.042879842,0.05187659,0.043810774,0.02731992,0.022212336,0.01525502,0.077904984,0.013046701,0.014105003,0.07330489,0.04420277,-0.007903174,-0.012791212
-0.032480784,-0.02209995,-0.08857702,0.058217496,0.07814755,0.045526285,0.045161076,-0.053569898,-0.0045535667,0.005270687,0.04040748,-0.010845894,0.05298126,-0.047867645,0.02970512,0.00885998,-0.05471175,0.04367765,-0.068873346,0.070614494,-0.013448721,-0.049748875,-0.005507837,-0.004890875,0.023479287
-0.031657368,-0.049075756,0.06275634,-0.045646742,0.059330977,0.027495958,-0.04078784,-0.0026216004,-0.050028894,-0.014319799,0.052751847,0.06179137,-0.041086543,-0.04762929,-0.06646331,0.079963855,-0.014076484,0.05967254,-0.072851025,0.011373913,0.06657026,0.030544061,0.08468967,-0.013639768,0.0045542913
-0.06522783,-0.010154957,-0.047324076,-0.0284087,-0.04288515,-0.00093659334,-0.07491897,-0.0511416,-0.061739564,-0.058467634,0.010241136,-0.07147248,-0.08640053,-0.04898103,-0.040988382,-0.047690816,-0.06998312,0.06916724,-0.044727564,0.04148927,-0.070614465,0.0026652277,-0.010493967,-0.07655714,-0.07487008
-0.07649703,0.05372738,-0.036854737,0.004237159,-0.06409924,0.044446692,-0.00012748149,-0.028196959,0.03030015,-0.029342167,0.043669894,-0.032875795,-0.027638298,-0.040670887,0.017551538,0.049878813,0.06635621,0.06696816,-0.059361782,-0.01982166,-0.03827729,-0.06050256,-0.020630198,0.015207722,0.003923425
-0.032081064,-0.07166044,0.036055006,-0.0061539705,-0.008527219,0.052116208,-0.07008464,0.053225324,-0.055551995,0.030520998,0.052683637,0.032544736,-0.015026979,0.052182022,0.031978548,-0.024754617,0.00050092605,-0.0037854724,-0.06868022,-0.009137331,-0.02003415,0.045375668,-0.025708647,0.042379852,0.029402234
0.04877421,0.009618442,0.05075129,0.02075907,0.06937843,-0.019203661,-0.019171169,-0.051264957,0.044785693,-0.006471979,0.056486085,0.05155624,-0.009067588,-0.013007061,-0.04128748,0.07831723,-0.024967197,0.00012467559,-0.054994922,0.043559633,-0.05682821,-0.009980801,-0.00697985,-0.04073337,0.019662311
-0.0627959,-0.0035833365,-0.061230816,-0.05895376,-0.060594898,-0.02486447,-0.020707684,-0.017923087,-0.06443326,-0.044525888,-0.036688793,-0.010102455,-0.052684914,-0.047553863,-0.04663988,-0.05960063,-0.0016555313,-0.047750946,-0.03983588,-0.03501844,-0.053941105,-0.021709362,0.015195475,-0.029096745,0.0049161706
0.033760414,0.0057156933,0.022764128,-0.008207922,0.066741176,0.052925214,0.026969885,0.08017849,0.047400102,0.069597214,0.017664665,0.054091405,0.064352274,0.059142675,0.06101187,0.059889607,0.036438722,0.07057315,0.079608954,0.06544136,0.06908669,0.034953095,0.07046219,0.08085907,0.0013129765
0.019630946,0.08362197,0.087674305,0.08156288,-0.041007444,0.017788405,-0.058945104,-0.0055358843,-0.02574755,-0.04980886,0.04626588,0.051591195,0.020489315,-0.009130104,0.058428146,0.082481146,-0.037984025,-0.07180358,0.005419107,0.04376135,-0.038519528,0.010009114,0.05122837,0.079068564,-0.049752858
0.026397785,0.04509731,0.06724272,0.03050936,0.05432031,0.015877586,0.05141707,0.022409545,-0.040017195,0.04312793,-0.0015601877,0.014191137,0.0010074076,0.0431535,0.06111633,0.026529146,-0.0076508955,-0.0523823,0.06614826,0.04016941,0.046189126,0.024038536,0.07962543,0.013398172,0.044184245
-0.013090681,-0.061184753,-0.016217379,-0.061734404,-0.057835635,-0.023133235,-0.03551411,-0.035859004,-0.028560784,-0.041652504,-0.018428827,-0.07408749,-0.04231524,0.0004005643,-0.07007328,-0.0003755679,-0.051146246,-0.018075578,-0.0050702672,0.023028424,0.023988351,0.027797954,-0.04627509,-0.002021415,-0.058658578
-0.030500364,0.006200809,0.027506072,-0.028574008,0.0040725516,0.007359514,0.026297275,-0.0046866313,-0.028803887,-0.016863208,-0.06421624,-0.07690672,0.0064271567,0.029239237,-0.04661516,-0.02006028,-0.055752162,-0.04002425,0.063864775,-0.03396039,0.016316999,0.044187043,-0.056363832,-0.0035278348,0.0371656
0.03019013,-0.03125879,-0.023522971,-0.037316628,-0.013864635,0.046615362,0.042840175,0.02209005,-0.011108884,0.004017187,0.026546253,-0.010155853,-0.016883347,-0.008079971,0.025848225,0.016165227,0.054172073,0.026702905,0.011554885,-0.03064644,0.068926975,0.055530846,0.01269487,-0.05710276,-0.0731669
0.002464331,0.00579514,0.030836377,-0.03838309,0.036512747,-0.010780246,0.026395801,0.01260965,-0.027494043,-0.06894489,0.0059789466,-0.01704945,0.007086693,-0.0071823015,0.047183335,-0.05106588,-0.020989053,-0.013505741,0.040286165,-0.0053057363,0.030666677,0.022966564,0.036166728,-0.030157885,-0.037750933
-0.005500019,0.06735218,0.07066676,0.064774975,0.076209635,0.07986939,0.08169215,0.080951154,0.07437669,0.06980779,0.07803462,0.057342794,0.05802761,0.09625698,0.076847784,0.021570235,0.08131435,0.06856544,0.0745705,0.07191166,0.078062676,0.06611007,0.11277735,0.063330635,0.077943295
-0.026702246,0.016054634,0.030868728,0.035940804,0.0381569,0.06518339,0.042827286,0.0580985,0.02364693,0.036991023,0.03730417,0.012929739,0.04060551,0.04997139,0.047804426,0.027760144,0.06724572,0.034316424,0.05338214,0.041518174,-0.0024899296,0.034217928,0.088411085,0.045882277,0.017090091
0.05240729,0.009222912,0.052288707,-0.013018097,0.010761831,0.0687192,-0.018089188,0.053872865,0.014953416,0.056317117,0.05623589,0.057632767,0.02826292,-0.009304276,-0.037044253,-0.034216475,0.05889379,-0.035558563,0.028963976,0.079291925,0.035163432,0.064399466,-0.026043449,0.019666474,-0.01626614
-0.049489304,0.029276753,-0.0051768087,0.045516077,0.017881516,0.068279475,0.0043562083,0.066753455,-0.027687786,0.024903605,-0.016760496,0.0067543765,-0.015853615,0.048670202,0.043572012,0.051433384,0.027782781,0.02426784,0.05081564,-0.061015636,0.0039042898,0.022971245,-0.0050508855,0.036095235,0.01108412
0.069132335,0.05877818,0.008002111,0.060008533,0.07600281,0.0699046,0.053964376,0.07922756,0.057172623,0.048377283,0.05885472,0.0485192,0.05796686,0.04732567,0.0655537,0.018807558,0.0513493,0.040832646,0.057177532,0.059286986,0.03204474,0.04223297,0.047805805,0.06293889,0.019196134
0.03686958,-0.0061596665,-0.049076512,0.052895505,-0.032007355,-0.086638644,0.043214627,-0.039335404,-0.0070110396,0.030222889,-0.039108094,-0.007604594,0.057907835,0.024128277,-0.057630386,-0.081671044,-0.028087163,-0.0019353925,-0.029228868,0.010432691,0.013120668,-0.070582494,-0.058435418,0.060676515,-0.04031473
0.038282614,-0.045033496,-0.020581713,-0.032341443,0.052382432,-0.00076237443,-0.007310972,0.023533804,-0.022351395,-0.00597415,-0.07381389,0.0060469485,-0.008618621,-0.030486206,0.013995614,0.012955115,0.050605886,0.03647647,0.03714005,-0.051179245,-0.014900224,0.024009744,0.060072962,-0.054360304,-0.04971808
0.04169648,-0.0037288612,0.020229897,0.0003804998,-0.066732995,-0.027418958,0.06576716,0.040377267,0.0034237728,-0.036802974,-0.0051426063,0.048553616,0.058845475,0.057830654,0.0201224,-0.0024138412,0.00806211,-0.010506011,0.036738608,-0.042045597,-0.016545016,0.07120781,0.017300012,-0.032498017,0.07062595
-0.037947547,-0.06885976,-0.027704997,-0.025125733,-0.06198366,0.06887992,-0.062357124,-0.023948947,0.030147508,-0.06944767,-0.045225207,-0.00091084716,-0.03452104,-0.02077882,-0.057812046,-0.017843965,-0.067046985,-0.06369338,-0.048506532,-0.06568239,-0.07500822,-0.03570197,-0.05853483,-0.016139861,-0.03807814
-0.057113867,-0.03140836,0.029705321,-0.01677747,-0.021100532,0.008385198,-0.037274033,-0.048714627,-0.021648383,-0.014380342,-0.008213451,-0.058881883,-0.04148997,-0.055298917,-0.01380748,-0.026152281,0.028749188,-0.04096554,-0.030230068,-0.031283047,-0.04122821,-0.034348156,-0.028099794,-0.05940863,-0.040106926
0.009762548,0.0428658,0.017061692,0.041603334,0.001307071,0.07129013,-0.02764531,0.054836582,0.010028666,0.071234584,0.01609354,0.04811477,0.04021037,0.06647185,0.07411984,0.068842694,0.06639101,0.043609746,0.08214575,0.069271155,0.06544806,0.054099854,0.06940734,0.020566504,0.061288893
0.04730114,-0.056564536,-0.02914106,-0.013161197,-0.05145045,-0.059749085,-0.041335028,0.007155792,0.014808514,-0.042289637,0.01108212,0.00183502,-0.0053247362,-0.06468852,-0.062057167,-0.024796555,-0.029953068,-0.06721033,-0.03521962,-0.032819632,-0.08973839,-0.043984324,-0.021780383,-0.009733985,-0.06511201
0.024507307,0.0724108,0.04414857,0.011622712,-0.0774375,-0.062109653,-0.028281858,-0.037156157,-0.063585065,-0.047968797,0.024371602,0.04025419,0.0030038639,0.0060541495,0.06451968,0.024246017,0.001231411,0.038940586,0.009072626,-0.015396906,0.027063934,0.06295806,0.08145009,0.011074691,0.056935243
-0.014266178,0.059697274,-0.087839745,0.05334855,0.009631384,0.06978916,-0.033513743,0.03653182,0.03664603,0.0129319485,0.04103758,-0.057601973,0.05637218,0.010772949,0.036113355,0.05035543,-0.014055247,0.03178666,-0.01569939,0.058758166,-0.024054606,0.062591664,0.061364464,0.04719487,0.037463814
-0.03962734,-0.048421938,-0.060307603,-0.064208575,0.0050902828,0.024879895,-0.06469458,-0.016406987,0.044397112,-0.008834752,-0.07277126,0.070292644,-0.018022146,-0.026088927,-0.06471315,-0.033395663,0.013816447,-0.005685573,-0.0027113229,-0.034960177,0.013795782,0.0004817905,0.008021226,-0.05422217,-0.05422966
-0.0195013,-0.0314897,0.007628486,-0.046048485,-0.036309816,0.0061607733,-0.024507927,0.08471031,0.05141157,-0.029429892,-0.039405838,0.03853906,-0.032543637,0.06933811,0.059179667,0.05255026,-0.048154853,0.06904227,0.06273951,-0.031838514,0.035326995,0.072410986,-0.015299054,-0.02408609,0.017197164
-0.0664575,0.0058463924,0.0032535996,0.038706332,-0.06130431,0.067603715,-0.037969578,0.0032381967,-0.038962193,-0.015854111,0.041572265,-0.07603066,-0.073033884,-0.04647234,-0.061037,0.04041324,0.015139844,-0.05383129,-0.0789807,0.016791916,-0.068554305,-0.05762635,-0.03779048,0.05725187,-0.059937984
-0.01198893,-0.07921076,-0.022750191,0.0793169,-0.035694808,0.021773776,-0.02638181,0.006917667,0.0335931,-0.07168405,0.061389253,-0.044875424,0.02209707,-0.005807971,-0.051878955,-0.08151811,-0.07288843,-0.0626459,-0.068519294,0.03126254,0.023363095,-0.067740604,0.032325517,0.061784606,-0.023549166
-0.061617065,0.0023964338,-0.07787337,0.055495773,0.053562865,0.0654022,-0.062201966,0.01220977,0.03918246,-0.0044218693,-0.0059451074,-0.0092323795,0.04130807,-0.00821208,0.031199025,0.03649069,-0.015441766,0.049659297,0.0058714086,0.04806516,-0.029948434,-0.03351462,-0.0038337752,-0.009779683,-0.026688213
-0.018054396,0.053782944,0.03652363,0.07065579,0.045474295,0.047326468,0.03555886,0.023389257,0.05433761,0.034529295,0.05941624,0.044016797,0.017534789,0.013993715,0.009914706,0.014983132,-0.0053383824,0.055819195,0.039492585,0.012659207,0.045032904,0.033423655,-0.00061333325,0.03051207,0.053960543
0.0008962887,-0.017054772,-0.00945144,-0.03892436,-0.007184334,-0.018968666,-0.042137463,0.0068558943,-0.047234327,-0.042793233,-0.05599992,-0.042695496,-0.052571636,-0.024283143,-0.0328522,-0.046200268,-0.049919363,-0.033781104,-0.06845199,-0.040738646,-0.04046337,0.020397093,-0.08143523,-0.024168575,-0.012747931
0.014644197,0.037204657,-0.03838718,-0.06443768,-0.04198195,-0.015990347,0.011422936,0.06846468,-0.04877618,0.051284205,-0.032467276,0.012076532,-0.019225381,0.08576883,0.029470984,-0.013204254,-0.05464406,0.07810709,0.079444475,-0.060854446,-0.027540071,0.04314923,0.042692848,-0.026354607,0.025472619
-0.03196251,-0.007942608,0.052599076,-0.0039982507,-0.06643242,0.0058695176,-0.059492934,-0.057163358,-0.06792522,0.013504305,-0.038701706,0.0118661765,0.05322897,-0.07919207,-0.051577996,-0.017706608,-0.017522715,-0.076484,0.018921588,-0.07162231,0.017336478,-0.014849263,0.050982755,-0.052075133,-0.05228066
0.02114287,-0.023629263,-0.070379786,0.0066488036,-0.04547151,-0.021766976,-0.017852051,-0.061442114,-0.059917286,-0.06650833,-0.052880783,-0.050905034,-0.05332884,-0.05846499,-0.058619715,-0.061145436,-0.053085107,-0.06535184,-0.077157356,-0.019839464,-0.0054301936,-0.05685259,-0.050951216,0.0050094915,-0.054620337
0.058849134,-0.0655884,-0.04017268,-0.0599196,-0.013882598,0.07318289,0.03348352,0.02245631,-0.003125004,0.0012920916,-0.06594316,-0.062372975,0.020531027,0.027359152,0.005746042,-0.008873426,-0.010805546,-0.0028502557,0.013903625,0.02442927,-0.03566279,-0.060423065,0.037301216,-0.020083124,0.020972326
0.08697976,-0.0693427,-0.042101275,-0.08042504,-0.053731672,-0.031111728,-0.07154223,-0.003097738,-0.02073634,-0.07965958,-0.003345579,-0.07314013,-0.059708055,-0.058951348,-0.055967335,-0.07840052,-0.024394266,-0.04948398,-0.06599119,-0.05683391,0.0015489035,-0.05625203,-0.0057489513,-0.08142161,-0.051433828
0.08486249,-0.057376046,0.012253711,-0.06505236,-0.02052775,-0.03292412,0.06689185,0.06641824,0.05119791,0.01299166,0.036427867,-0.036921404,0.033599216,0.02468972,-0.010165738,-0.044504803,-0.01789524,0.030088523,0.013851692,-0.03530317,0.017267583,-0.01289143,0.0010203081,0.041350782,0.036745768
0.07194765,0.05544902,0.0759336,0.03088507,-0.024704358,0.030145124,-0.010144129,0.0014708994,0.07278777,-0.040258914,0.044984784,-0.044802766,-0.009520037,0.018590013,0.0074604894,0.06968746,0.07529874,-0.066009514,-0.062207364,-0.02615691,0.034940723,-0.006180789,-0.054613512,0.056529764,-0.06683633
0.04930862,0.056203593,-0.06359357,-0.08116914,-0.054087445,-0.06653574,-0.025638547,-0.078373134,0.016115973,0.0071756192,-0.033034436,0.055954784,-0.082245,0.07149615,0.047121704,-0.037319753,0.05343119,-0.07260341,0.07404387,-0.02099416,0.07149028,-0.024984779,-0.039640855,-0.039373346,0.056664795
0.01688726,-0.059262976,0.041397095,-0.0052089286,-0.06223681,-0.029932443,-0.0557255,-0.05663076,0.029159399,0.0074379807,-0.048110016,0.024649264,0.03547427,-0.032627214,0.042009305,-0.07070893,-0.009487334,-0.06799304,-0.02368662,-0.038478233,0.071651,0.031272057,-0.07532971,-0.04955816,0.013830251
