,bird,bomb,bullet,cage,cannon,cigar,cigarette,coins,cross,fruit,grenade,heart,knot,license plate,mask,menu,money,parachute,passports,penny,saddle,shapes,steam,stethoscope,ticket,vegetables,wheel,whip
Uncategorized,0.3013116231905837,0.24979330750991713,0.22494494917087493,0.28953783506510433,0.2782337901560572,0.17697805606376216,0.17276461134466314,0.22977574465105077,0.2924779398728481,0.298330392868696,0.11192592318825545,0.2297442169624394,0.34858688029055673,0.1981838229155729,0.22311818072585277,0.21787929493666358,0.22599073412288428,0.22466970422045285,0.2113052760684555,0.2152119916089873,0.20358607163997577,0.16675496162529513,0.24150168260218963,0.14098110307483258,0.25120621988272573,0.29332129661025896,0.2847690146595492,0.19795338152745234
