Clothing,armor,boot,button,dress,heel,jacket,jeans,pants,pocket,raincoat,robe,sandals,shirt,shoe,shoelace,sleeve,slippers,sock,suit,sweater,underwear,vest,zipper
0.024999522,-0.02139013,-0.05565772,0.037678972,-0.00078634144,-0.004969852,0.019900847,0.049518894,-0.021474998,-0.04821008,-0.011156448,0.011283832,-0.00032372322,0.058511905,-0.020622542,-0.006626067,-0.06991596,-0.014485597,-0.043290004,0.05469596,-0.022954686,-0.015993012,0.016369527,-0.0037734671
0.022260386,-0.03243578,-0.0807087,-0.05545076,-0.04963832,-0.028593438,-0.026558073,-0.030228103,-0.022044035,-0.020839289,-0.0035395522,-0.053452,0.034509964,-0.029547526,-0.0617849,-0.045726087,-0.037854455,0.005717265,-0.029400008,-0.0024871351,-0.029329928,-0.006947027,0.023729822,-0.04866763
-0.0151187815,0.055210862,0.014304546,0.066013515,0.027468868,0.031484716,0.033182543,-0.019090774,0.008888739,0.007990063,-0.023545032,0.03454258,-0.023244204,0.046292476,0.04638371,-0.038924497,0.0016970877,0.054988578,-0.012255139,-0.0062905718,-0.05502412,0.03848822,0.034338243,-0.008991061
0.0324635,-0.0023829336,0.08038995,0.078499906,0.048213493,0.009214609,0.06274135,0.051818565,0.048539482,0.049478658,0.054084726,0.062023394,0.041748565,-0.028179383,0.06348704,0.049873445,-0.012662325,0.026424121,-0.010219877,0.0380906,0.00664626,-0.0004156337,0.04769591,0.0055775493
0.0421527,0.035614062,0.021950595,-0.008217292,0.0022017886,0.015671322,-0.051247355,-0.032708135,0.073833935,-0.012268032,0.028332846,0.00016720743,-0.06960736,0.029842,-0.009359809,0.0024460494,0.04266219,-0.055818696,0.049521264,0.0040245284,0.028410364,0.022824626,-0.051646776,0.068113945
0.0036526767,-0.022051299,-0.02857022,-0.024617624,-0.02078315,-0.02937836,-0.031559374,-0.0011176429,-0.028165275,0.0030786803,-0.034434963,-0.048670348,-0.07146667,-0.012367154,-0.065958716,0.005238493,-0.062097285,0.023791425,-0.05033032,-0.03331013,-0.057981823,-0.012048695,-0.071202576,-0.06583049
-0.049909756,0.030398276,-0.034555018,0.028503137,0.020332692,0.039413653,-0.0145458635,-0.063599035,-0.015123243,0.010555225,-0.016396264,0.0006322295,-0.055999935,-0.031981636,-0.024990385,-0.04522664,-0.011440828,-0.033876564,-0.003711336,0.03550227,-0.052143052,-0.021153148,0.053295694,0.03881367
-0.028080162,0.03587485,-0.003367115,-0.037227534,0.0051364163,0.02850353,0.056628227,-0.0053691287,0.0010854335,-0.026670303,-0.0142705785,0.049315844,0.049542874,-0.011059689,0.017725404,0.042703226,0.057282228,0.050888073,0.049066108,-0.004509435,0.059116498,-0.030491,0.011691239,0.063040555
0.06047262,0.082843065,-0.005618104,-0.05399274,0.05064837,-0.0048424834,-0.0027317856,0.03462918,0.047157828,0.07754477,-0.06853316,0.04073156,-0.021245252,0.07400642,-0.031956982,0.0141762765,0.02643575,0.007632666,-0.0566772,0.017450571,0.049918745,0.074904114,0.06093762,-0.03433165
0.035771698,0.03276258,0.0413718,-0.026822325,0.065433815,-0.047504272,-0.009051432,0.05806343,0.06356168,-0.0119274575,-0.048486996,0.052999035,-0.075282775,0.027711438,0.0056331404,0.07565094,0.06750814,-0.031866457,-0.030365078,0.060060076,-0.007951511,0.06947579,-0.02874668,0.048728786
-0.009275567,0.068349,-0.0006923299,-0.05022243,0.0012129847,0.012202636,-0.0046783523,-0.015855065,-0.023038428,0.010541685,-0.019584216,0.013974257,0.013129927,0.04576464,0.042582378,0.06668052,0.04954977,0.009050793,0.038547322,-0.066404834,-0.0014484875,0.047047645,0.009605528,-0.035584852
-0.00012474814,-0.045968615,-0.015475839,-0.020615418,-0.015870087,-0.054538194,-0.026369523,-0.015509565,-0.051678043,-0.041948628,-0.05227481,-0.017333644,-0.058404252,-0.044626184,-0.018682936,-0.024993178,-0.036729835,-0.054571837,-0.03701344,-0.0394293,-0.010795271,-0.006293232,-0.0013917766,-0.043288395
-0.08816237,-0.078595296,-0.059896767,-0.0610475,-0.0753053,-0.070464306,-0.09060834,-0.044094093,-0.05561998,-0.047692265,-0.05551753,-0.082442164,-0.062610775,-0.06923809,-0.08635249,-0.043300107,-0.078744166,-0.061105635,-0.02790802,-0.08167003,-0.076217234,-0.043180063,-0.07069257,-0.056058954
-0.020968739,-0.0512231,-0.044288382,0.05432036,0.005938568,0.012072865,-0.017618898,-0.016540268,-0.04625579,-0.015128071,-0.016084177,0.017234966,-0.01603302,0.007788345,-0.02049049,0.042619202,0.0050660963,0.0012784568,-0.03188699,-0.0046036677,-0.022018833,-0.023925556,-0.033286307,-0.0022037905
0.0488471,-0.028615164,0.008720252,-0.0077126985,0.0414989,0.005360973,0.032825667,0.039403375,0.0010601921,0.016191442,0.03381919,0.057247568,0.05058105,-0.007345761,-0.005582475,-0.03689497,-0.00070916425,0.026215559,0.022912689,0.0028385574,0.020148905,0.061736666,0.03546891,-0.039220434
-0.0349305,0.03145021,0.023831498,0.045579553,-0.002685858,-0.0117065795,-0.043813627,0.03980102,0.03310077,0.020190554,-0.00024300128,0.037159435,-0.023496134,0.015117583,0.048686147,0.060823895,0.004134112,-0.02860778,0.06429991,-0.018753178,0.039712332,0.037078597,0.027769208,-0.0062065343
-0.05945831,-0.067533955,0.0048361337,-0.07326614,-0.031660676,-0.06110238,-0.057302877,-0.030194541,-0.052341983,-0.07379105,-0.07091624,-0.039249152,-0.051783092,-0.073382266,-0.03398816,-0.06636934,-0.08057749,-0.06386682,-0.033458833,-0.07721305,-0.07745289,-0.027919011,-0.025287924,-0.05350568
-0.0003739023,-0.05913683,-0.061732307,-0.03040501,0.026032005,-0.052878145,-0.031264983,-0.05280398,-0.042242568,-0.037646763,-0.04307297,-0.03568255,-0.031606574,-0.049687527,-0.014959019,-0.02310774,-0.020814486,-0.016407516,-0.03968332,-0.0043306896,-0.057794735,0.0067619374,-0.0197952,-0.06632768
-0.05801214,0.007430976,-0.06835329,-0.04397913,-0.060980756,-0.0733251,-0.050567403,0.0073314784,-0.04171012,0.024958,0.003040685,-0.06853507,-0.06532004,-0.0071854666,-0.0154800275,-0.05051182,0.037590522,-0.06659865,-0.02464504,-0.053253613,-0.05510639,-0.07024411,-0.05014913,0.0660982
0.078658104,0.03788477,0.039261777,0.036247082,0.04791404,0.061152846,0.034500197,0.038430568,0.017429031,-0.04909422,0.038625754,0.022378532,0.0529974,-0.0066815023,-0.011995075,0.024203885,0.013812645,0.0041347663,0.051292278,0.05231609,-0.013191829,0.04490299,0.06502473,0.037173007
-0.014130883,-0.057000585,-0.031215318,-0.06708683,-0.020353107,0.018603407,-0.033883296,-0.03336653,-0.03579668,-0.07176916,0.034529693,-0.03684637,0.051503967,-0.026512807,-0.00093549816,0.009558867,0.01502168,0.0098623745,0.035406917,-0.017439436,-0.061555427,-0.040549938,0.0006160345,-0.0035782543
-0.06868562,-0.02439298,-0.03387908,0.035126105,-0.07166225,-0.020566644,-0.018675487,-0.028420608,-0.025200062,-0.0060005686,-0.029739691,-0.07616391,0.060012255,-0.032089345,0.018770369,0.029514097,-0.00037095547,0.01310949,0.057151347,-0.05350127,0.045651596,-0.0484163,0.027500054,-0.02817242
-0.038152035,-0.016544709,-0.015741093,0.009052397,0.015619096,-0.019406209,-0.0046539465,-0.0560056,-0.0039941133,-0.07529078,-0.017983526,-0.006911129,-0.043356836,-0.016487433,0.022103505,-0.024354018,-0.02340858,0.0110037625,0.056137342,0.022420494,-0.05368206,0.023185754,-0.04599507,-0.06414266
-0.03978466,-0.044387773,-0.041168943,0.023135623,-0.008624456,0.068179935,0.061462138,-0.07054667,-0.024627678,0.02880328,0.04762954,0.014332806,-0.0063175145,-0.04263768,-0.0032569729,0.018544536,0.041352678,-0.011481253,-0.016767973,-0.0014332151,0.045394413,-0.028749067,-0.02277594,0.061328102
0.045307167,0.00015192975,0.06894329,0.020692624,0.068130754,0.054280803,0.007614239,0.05983319,0.06057645,0.0644135,0.031105205,0.04811154,-0.017128738,0.031994287,0.02039351,0.025448956,0.078157365,0.00033897161,-0.019097071,0.044802435,0.012072879,0.046177384,-0.04350015,0.06520727
0.026912322,-0.024364835,-0.051164947,0.04345503,0.03295076,-0.018617978,-0.035898056,-0.034783237,-0.03002192,-0.039242454,-0.021573374,-0.0010653004,-0.03824424,0.02166879,-0.050892998,-0.05379368,0.0054558646,-0.07160945,-0.07161576,-0.013968884,0.024656635,-0.009186282,-0.059792433,-0.052027505
0.07848548,0.012517748,-0.03276821,0.012999359,0.037754323,-0.06777103,0.050006766,0.057545584,0.040358413,0.056278396,0.058003165,0.021589078,-0.026809294,0.036483444,0.036310412,0.02513429,-0.031077141,0.012120378,0.026223978,0.07226336,0.048836183,0.06006218,0.05376846,-0.031376835
-0.0075529325,-0.012161822,-0.02438702,0.025944473,0.023238415,0.012597489,-0.022432646,-0.03477029,-0.02291184,0.00044518345,-0.061483454,0.026759611,-0.0439738,-0.006743334,-0.037505616,-0.029981283,-0.01386759,-0.04849841,-0.058896385,0.036331374,-0.037729006,-0.04133091,-0.030272696,-0.058677442
0.037238304,-0.035787538,-0.011413176,0.08150727,0.030432135,-0.06853819,0.06635714,0.04991704,0.025905188,-0.00094331463,0.023597099,0.036561824,0.0056986706,0.074869506,0.014754921,0.013007129,0.05055436,-0.038551062,-0.05197422,-0.01827494,0.011999209,0.014917353,-0.025784068,0.043177176
-0.008288936,-0.0660082,0.0024676507,0.0024950907,0.0007665052,-0.048306324,0.039987918,0.026768642,-0.010378436,-0.0009776208,0.035013277,-0.00511425,-0.0011368045,0.029235363,0.052916173,0.011246234,0.017196823,-0.0053084465,-0.022338036,-0.030435402,0.04209368,-0.017885871,0.028033303,-0.0032169838
0.060645625,0.022856556,-0.0012206909,-0.006058838,0.046714243,-0.020686246,0.059046295,0.053239875,0.04788512,0.028931703,0.05121553,0.028065614,0.0021391285,0.004297135,0.048885237,-0.01863555,-0.008178956,0.0044608833,0.02252254,0.0026093265,0.039894927,0.0605152,0.056298617,0.0057417727
-0.026017042,0.007932594,-0.0507977,-0.03477119,0.024946656,-0.03520997,0.008402399,0.0026471477,-0.015874498,-0.0642234,-0.070332274,-0.0100928815,0.013316477,0.03309895,-0.014813176,-0.075558,0.013649354,-0.03716517,-0.061079714,-0.012932619,-0.032728344,-0.04122308,-0.080227844,-0.039065532
-0.022403209,-0.011824521,0.042256232,0.07519772,0.019995186,0.06503007,-0.008063582,-0.005310026,0.015886074,-0.009874216,0.029621283,-0.010095706,-0.059131917,-0.005827634,-0.013453595,0.00672817,0.02711724,0.026690869,0.046852775,0.017755285,-0.02625821,-0.017049232,0.015016715,0.028615886
0.03662866,-0.036237575,-0.04783093,0.034859467,0.045789186,0.047195457,-0.018155864,0.0074361498,-0.00015251995,0.034701716,0.06405014,0.026929978,0.0049222438,0.041926887,-0.010942465,0.021991195,0.036219634,0.035200708,-0.040321324,0.03117839,0.029002154,-0.07444683,-0.025200937,-0.0038971403
0.03857412,0.004119445,-0.01430307,0.031956058,-0.025779534,0.019424481,-0.01998304,0.03347375,-0.01748579,0.0070676026,0.05304082,0.0005652826,0.07754961,0.031382866,0.023565758,0.07099436,0.0034986162,-0.013502311,0.009005674,-0.011685036,-0.019434895,-0.05276095,0.027278224,-0.033636525
-0.04753728,-0.08709092,-0.07387638,0.00775141,-0.07786335,-0.04362238,0.0013137582,-0.01746606,-0.06137897,0.037701987,0.07471217,-0.06662658,0.07135082,-0.05572455,-0.07361929,-0.08222824,-0.07437491,-0.016647289,-0.031055465,-0.04986265,-0.05365574,-0.0762669,-0.018141197,-0.071204714
-0.024502618,0.051800117,-0.017609986,-0.025258593,-0.0590772,-0.033636987,-0.023066726,0.057183385,-0.06703712,-0.07244807,-0.055440065,-0.05934789,-0.019722369,0.011086818,-0.061221093,0.031781234,-0.053636834,0.00017459759,-0.021177042,-0.06459715,0.048888355,-0.009207649,0.012200569,-0.044499367
-0.050230965,0.018177934,-0.071147546,0.07536033,-0.032727845,-0.058670804,0.063579,0.053392608,0.07084763,0.063659735,0.037285905,-0.0040007886,-0.07505051,-0.050095495,-0.07922941,-0.06355419,0.004683046,-0.07154293,-0.06365709,0.07897723,0.050538804,-0.017999398,-0.021360211,0.029512716
0.08016611,0.026552966,0.056520205,0.027160661,0.061706394,-0.028759921,0.024559725,0.05264934,0.070419915,0.0023832833,-0.016228285,0.060677435,0.013644569,0.058677454,-0.0036383725,-0.00026911966,0.013075918,-0.042094536,-0.07118411,0.001127541,0.04065249,-0.0064629535,0.049699914,0.071318254
-0.06854407,-0.063710466,-0.03970772,-0.0038774027,-0.037913114,0.008180262,-0.04004148,-0.05678117,-0.034321457,-0.05014323,-0.026321933,-0.04790587,0.0014082626,-0.004608936,0.0114880195,-0.011766148,0.016609142,-0.018092047,-0.057046138,-0.012739866,0.002209184,-0.055126358,-0.037517127,0.03634819
0.054858316,0.07899399,0.047297284,0.0535769,0.06365406,0.07758024,0.03933587,0.014996834,0.051816456,0.05977775,0.02976356,0.04863353,0.07184506,0.07628154,0.071105905,0.05627608,0.061679143,0.0468132,0.025704619,0.08748581,0.06486277,0.03025912,0.045484122,0.065161
-0.001819161,-0.02103991,0.04358947,0.0056528677,-0.021262761,0.005565663,-0.043659974,-0.0025185333,0.0003662694,-0.036717895,-0.050887194,-0.038678102,0.036959115,-0.019612214,-0.028752813,-0.06645166,-0.030499158,0.032096285,-0.05104914,-0.052434977,-0.03206969,-0.0077681034,-0.04552716,-0.024308302
0.033351265,0.057971496,0.0069704326,-0.041319124,0.01924871,0.06581937,0.06302655,0.022426872,-0.0015978413,0.030545523,0.021111766,0.03601326,0.049699385,0.04961676,0.011606512,0.05208157,0.033129957,0.011601449,0.049367916,0.018118383,0.06861675,0.020494267,0.079344295,0.07207565
-0.067707285,-0.0607153,0.047036596,-0.032417465,-0.020176813,0.021864748,-0.055128507,-0.03508644,-0.029134138,-0.023178179,-0.058823742,-0.04614627,-0.035181142,-0.054384816,-0.045559123,-0.05340294,-0.048170023,-0.039057836,-0.019255191,-0.014171856,-0.037616868,-0.045734964,-0.052877463,-0.058558203
-0.01061161,-0.0059254733,0.04075572,0.04708867,-0.016463088,0.07304518,0.058335193,-0.000869548,-0.06846971,0.03057629,0.0652167,-0.02344316,0.032303546,0.006498488,-0.01705392,-0.007465267,0.04981869,0.019298268,0.05826345,-0.044750948,0.049004536,-0.0021427965,0.07068658,0.037656236
-0.025993094,-0.021439238,-0.03823812,-0.0725026,-0.026959237,-0.037426796,-0.035260938,-0.05446528,-0.0333547,-0.07449277,-0.06332286,-0.023273027,-0.022437822,-0.0051334496,-0.0072403923,-0.04477644,0.023130884,-0.0671172,-0.055141855,-0.055554215,-0.07246882,-0.0024824238,-0.026726985,-0.053514108
-0.029823205,0.030069632,0.003454953,0.06104533,-0.036566567,-0.026939763,-0.0077430285,0.060493115,0.0490699,0.021576034,0.03506166,-0.018499095,0.05579105,-0.0141088795,0.017318415,0.05721445,-0.025765158,-0.00018983106,0.053129118,0.04321566,0.016965032,0.01316345,0.0108202025,0.03370906
0.07334508,0.071111955,0.08775286,0.062707424,0.08016269,0.07037125,0.08612452,0.06777509,0.058249783,0.07553878,0.08312911,0.084009886,0.074528486,0.064458884,0.080747075,0.08318343,0.081723005,0.065844014,0.07724049,0.09054864,0.0740727,0.064612284,0.08424882,0.07372925
0.086080655,0.050977834,0.07010476,0.07546899,0.07984946,0.070255235,0.06908102,0.05557596,0.062286943,0.029836144,0.039685037,0.070164666,0.07122233,0.07459056,0.07752082,0.062183604,0.060774524,0.022771433,0.06356052,0.04379482,0.05602059,0.049368314,0.059653178,0.03510193
0.069338195,-0.045776535,0.069919236,0.067480974,0.06305231,0.018798154,0.02264882,0.06659988,0.057964463,0.052843977,-0.047982242,0.06322075,-0.004924743,0.045849685,0.02175253,-0.009294077,0.03818116,-0.03212152,0.012200209,0.03358361,0.015973104,0.045527585,-0.020904621,0.028030735
-0.025137708,0.045192756,0.04090549,0.05913717,0.0056788363,0.040803958,0.04246014,-0.02292706,-0.0035903135,0.040496863,0.04269056,0.021637028,0.015460188,-0.066643454,0.021722052,0.00094393396,0.03437373,0.04156381,0.04094208,0.030662611,0.019753952,0.040853217,0.041924752,0.012676884
0.055522904,0.044278033,0.04149191,0.054635227,0.03562856,0.048510578,0.06546845,0.06614157,0.06894927,0.07272081,0.06778399,0.06876107,0.078891665,0.07291046,0.052803162,0.053207435,0.052574784,0.07542388,0.039717123,0.024677444,0.045574095,0.07469176,0.05473523,0.06316703
-0.0015829912,-0.04115407,-0.024002865,0.038514733,0.02828884,0.059361346,0.051124472,0.021616077,0.060524005,0.04678763,0.016690744,-0.0022378438,-0.040350158,-0.013134911,-0.010521694,0.047451764,0.039097443,0.0155956615,0.06670006,-0.00292866,0.07277723,-0.009144959,0.026622435,-0.012918436
0.008677019,0.019426972,-0.006798835,-0.028908435,-0.0031271838,0.006785577,-0.043703433,0.008844556,-0.026416086,0.00044263885,0.048993573,-0.00799404,0.037667632,-0.037221454,-0.001544566,-0.024485458,0.013641403,0.017803604,-0.0277051,-0.026870541,0.008606513,0.015925514,-0.03421715,0.0042328797
0.014305432,0.06959539,-0.07404262,0.026892956,-0.020004703,-0.0762617,0.023186928,-0.0563566,-0.040963218,-0.03461481,-0.069664195,0.013402525,-0.07345151,0.032786496,-0.085266426,-0.084204726,0.025520315,-0.045228917,-0.07844366,0.019688414,0.025249152,-0.021794016,0.05758966,-0.068701066
-0.058091905,0.06824226,0.04986112,0.02673865,-0.05056858,-0.014092204,-0.010982582,-0.02910848,-0.006313825,-0.0045637507,-0.04861311,-0.06325493,-0.039521363,0.010811721,-0.013594115,0.0026596475,0.0037235497,-0.052583862,-0.031853072,-0.035241723,-0.057530187,-0.054793507,0.01926635,-0.005136821
-0.05434429,-0.07240302,-0.0371817,-0.005779269,-0.0345171,-0.056387655,-0.049740482,-0.05659489,-0.06910998,-0.06304786,-0.019745266,-0.04149878,-0.059641507,-0.032917988,-0.05007192,-0.05101506,-0.057926007,-0.059410643,-0.05147244,-0.06475569,-0.04405573,-0.060220495,-0.03173171,-0.04082242
0.034984127,0.056611583,0.07538782,0.065920986,0.039709438,0.06709206,0.015176113,0.052207313,0.053533535,0.053160686,0.010053395,0.027859142,0.055883594,0.049505834,0.06861064,0.06943196,0.048330557,0.068070635,0.054444168,0.039201546,0.045486256,0.039807443,0.017909432,0.04014895
-0.022324974,-0.024256922,0.009946106,-0.037579235,-0.026822884,-0.054524023,0.012671207,-0.010686519,-0.016824765,-0.07068543,0.002912652,-0.034327526,0.0029027015,-0.013432238,-0.04686063,-0.06596329,-0.017324278,-0.039068636,-0.044436708,0.007703594,-0.0016879884,-0.06292074,-0.005923591,0.02088555
0.05456064,-0.03817036,0.0067957635,0.0116190035,0.02406696,-0.05096741,0.07382118,0.068474025,0.007912388,0.030361535,0.06745984,0.026200475,-0.027834801,0.018013788,0.044646885,0.014828492,0.028025381,-0.0020780354,-0.026879113,-0.057740044,0.07544045,0.028133158,0.02052681,0.06989073
0.00806551,0.009672198,0.024873018,-0.03725148,0.0065170354,0.008563887,0.07947163,0.062528655,0.041844584,0.031176794,0.038223717,0.035015453,0.031380977,0.0670597,0.015478473,-0.0353082,0.015399261,-0.06929429,-0.0496753,-0.01892986,0.032679703,-0.0037795051,0.054078322,-0.039524533
0.007346658,0.019852018,-0.07579078,0.034029398,-0.055222213,-0.067778274,-0.06567065,0.013632313,0.006318868,0.046835765,-0.043332133,-0.045887392,-0.0005870441,-0.014971578,-0.0070940373,0.013890065,-0.08712169,0.0063591907,0.013585402,0.028609067,-0.02614447,0.079045676,0.010472782,0.0034571942
-0.015044646,-0.07665743,0.05194041,0.044691905,-0.044383,-0.002301372,0.044888835,0.0072486834,0.034642287,-0.05972997,0.0704433,0.009471355,0.069799565,-0.04107011,-0.02054479,0.028150417,-0.009778059,0.054601748,0.06543595,0.016016157,0.037756443,-0.015768502,-0.011119658,0.063113704
0.041053057,0.0077239103,0.0048573446,0.025195118,0.008497314,-0.04882693,0.0611556,0.038733892,-0.0003620472,-0.067147024,-0.026313733,0.02982107,0.04116446,0.06319022,0.021645244,-0.015336338,0.04846353,0.011703766,-0.05692929,-0.027751312,-0.030909175,-0.025607679,0.026628427,-0.036251612
0.003455478,0.035920754,-0.043029677,0.0014211423,0.0073244832,-0.025915535,-0.012544875,-0.027709948,0.019356575,0.013006909,-0.05925133,-0.016566183,0.068256825,0.0133795645,0.020583715,0.012015098,-0.0039396384,0.0574672,-0.03245939,0.07866516,-0.03462172,-0.045479886,0.027536616,-0.00865559
0.0009800544,0.06492859,0.017430842,-0.009467655,-0.0054585673,0.06763496,-0.02018706,0.06298293,0.0025359285,-0.035984583,-0.0031971764,-0.0018057515,-0.060674474,0.06188263,0.022122657,-0.04395197,0.022680659,0.03752635,-0.06338787,-0.05111991,0.022704434,-0.011441761,-0.05259597,-0.049311727
-0.014664727,0.009207475,-0.010003572,0.054467786,-0.010511028,0.026931277,0.044084076,0.050178863,-0.029415252,0.0009181171,0.0083599,-0.008638988,0.0017933168,0.0551136,-0.012909288,0.013631517,0.03364079,-0.012680624,0.045099873,0.023961408,0.042942926,0.013837874,0.027381212,0.024574237
-0.05970036,-0.043024592,-0.0074580363,0.048435062,-0.06081039,-0.0387932,-0.043093294,-0.06968088,-0.052620437,-0.049607694,-0.050093126,-0.04599252,-0.07372382,-0.058189414,-0.002142952,-0.051075596,-0.028143665,0.028693682,-0.014531581,-0.04678972,-0.042235397,-0.046035185,-0.05715669,0.0056279977
-0.05315069,0.05834453,0.055033818,-0.0675835,-0.014344399,-0.02568596,-0.063829415,0.038616285,0.050920077,-0.021893745,0.04846951,0.018237391,0.030859789,-0.07979203,0.003393732,0.04542677,-0.042815086,0.010999497,-0.078342095,0.020336041,-0.06901341,-0.013197198,-0.086435445,-0.03791478
0.026892079,0.0044468804,-0.029447386,-0.046353173,0.006338347,-0.007715015,-0.0020195723,-0.015403488,0.022885945,-0.040403523,-0.064979434,-0.023111854,0.005755589,0.06040379,0.009304224,0.03352771,-0.06952114,0.0005321665,-0.04086823,0.008658148,-0.06848087,0.03907428,0.04691634,-0.03965376
0.004565211,-0.0288065,-0.012400392,-0.05237271,-0.013315621,-0.055175688,-0.03241195,-0.034996036,-0.015152947,-0.062480647,-0.06647543,-0.034478106,-0.014582686,-0.057952415,-0.025566364,-0.034575514,-0.06446144,-0.070964746,-0.043718755,-0.07732243,-0.068675786,-0.070812315,-0.058743466,-0.022861436
0.0554666,0.02763904,-0.041438434,-0.034572717,0.059819125,0.0036192168,0.010037298,0.06292733,0.039416004,-0.023496374,0.022403007,0.01420639,-0.027628379,-0.004324269,0.041066535,0.029845197,0.017953053,-0.04390393,-0.049827874,-0.04567498,0.034170855,0.056972507,-0.018533513,0.017561318
0.0056111678,-0.008864553,-0.0648828,0.03731541,-0.06842394,-0.016815357,-0.04507961,-0.07440702,-0.0810542,-0.06277988,-0.02345581,-0.052108143,-0.05134078,-0.048148695,-0.043033395,-0.06366409,0.029714135,-0.070272155,-0.07404559,0.039633997,-0.061063576,-0.07688156,-0.056171928,-0.03361326
0.07494088,0.05698159,0.03162009,-0.0018634748,0.051652074,0.038806885,0.06929082,0.045192413,0.06933485,-0.010761285,-0.005181218,0.07660134,0.03210467,0.02977564,0.06561397,0.061689544,0.071930714,-0.017915491,0.042316422,0.029668063,0.033517163,0.056213625,0.03936031,-0.012856159
0.052608576,0.067993216,0.069553584,0.04183282,0.0166193,-0.0008647558,0.0763235,-0.042713095,-0.037399992,0.037051283,0.0047053257,0.023443526,-0.053588036,0.0075291554,0.01336404,-0.011919539,0.03431615,0.0009879069,0.022453634,-0.021019194,0.05751613,0.017367147,0.07211519,0.038877968
-0.019429881,0.0852487,-0.03029923,0.07800367,-0.0130434865,0.051360708,0.034978513,-0.023828935,-0.007349141,-0.006917834,0.04777097,0.008298848,-0.06602018,0.02766321,-0.010664022,0.0185581,0.025452254,0.0130059915,-0.033172973,0.06510427,0.030395314,0.028628511,-0.0146931065,0.0731583
-0.058980513,0.016095765,-0.025536729,-0.035644006,-0.03399892,-0.006937292,-0.0043991576,-0.05587591,-0.06934643,-0.044536162,-0.0467682,-0.047167815,0.017119035,-0.0272073,-0.0142485965,-0.078581214,-0.028182195,-0.035877388,-0.04890827,0.052913703,-0.06674541,-0.06695923,0.044844523,-0.067701235
-0.048040666,-0.0016973632,-0.016667342,-0.02012101,-0.02128773,-0.029098658,-0.052881267,-0.023724647,-0.018304408,-0.03232783,-0.002604096,-0.016039459,0.015748624,-0.055541836,-0.0334877,-0.026488835,-0.039973445,-0.0535366,-0.045112196,-0.040880878,-0.029028509,-0.053687014,-0.024475558,-0.012075594
0.0015521584,-0.0048973905,0.016470218,0.0159657,-0.00079992076,-0.0292343,0.024042882,-0.037811395,0.052037783,0.015043738,-0.04940659,-0.022036837,0.025237795,0.015232465,0.009472159,0.00719228,0.053860366,-0.0122917965,0.051433183,0.021465316,-0.0109053785,-0.009105087,-0.012242355,0.06175057
0.015670769,-0.048436247,0.049119644,-0.0024174163,-0.011293399,-0.033693533,-0.01687806,0.017798567,0.03992486,-0.016525265,-0.06559908,-0.047857046,-0.0261959,-0.03327773,0.004497925,-0.025535144,-0.040211238,-0.043080635,-0.043824833,-0.031953886,-0.039013535,-0.0135499155,-0.035332832,-0.05694953
-0.0098320395,-0.03956442,-0.023612104,0.052689616,-0.005571239,-0.059089564,0.07086126,0.005865181,0.062459156,0.03917917,0.011587684,-0.002748871,-0.06839741,0.022751529,-0.04679896,-0.022333873,0.015875805,-0.04945169,0.037089728,0.024236128,-0.03793771,0.007400291,0.057277154,0.06659317
-0.0096458625,-0.052850917,-0.006072331,-0.04098619,-0.04205292,-0.028250365,-0.016263807,0.011012901,0.0035686353,-0.019227913,0.03829837,-0.042690396,0.030393083,-0.032743942,-0.014550619,-0.050746005,-0.05984629,0.018655334,-0.06460944,0.00859565,-0.057388067,-0.044186756,-0.0002647653,-0.01842594
-0.0048528467,-0.051150296,-0.07941335,-0.026854103,0.016123509,-0.049539607,0.038354322,0.058896825,-0.001811959,0.07911773,0.055532366,0.03439281,-0.033916526,0.0048927325,0.030695993,-0.008912215,-0.05248518,-0.017644523,-0.0052575115,-0.009575322,-0.0627757,0.042568345,-0.017703941,-0.03010394
-0.03877837,-0.059460778,0.04915329,0.07368275,0.000581735,0.009182189,-0.006360725,0.03481714,0.027370457,-0.014957438,-0.046446756,-0.01913088,-0.00581154,0.022088742,0.012042272,-0.031961206,0.007110017,-0.03792531,-0.048197497,0.003977207,-0.007601832,-0.044498354,-0.04604296,-0.0008187605
-0.0023009526,-0.07896071,-0.01618047,0.04856392,-0.027913297,-0.05300906,-0.021321094,-0.032448795,-0.019909319,-0.053549338,-0.012676225,-0.03171789,-0.011720017,0.0110986605,0.034042016,0.030167602,-0.040044893,0.043146536,0.0053445366,0.025371488,0.03579333,0.009463301,-0.02938343,-0.03079896
0.0059681972,0.016049486,-0.032422867,0.008155435,0.052054986,-0.024805352,0.029708233,0.050064154,0.018744303,-0.005992295,0.05739674,0.025642227,0.0037961332,0.0649971,-0.021477848,0.023004193,0.05336278,0.002516642,0.048186954,0.026262427,0.044831518,0.021641362,0.051418535,0.028151717
-0.012163005,-0.049765002,-0.03352268,0.03838293,-0.005743733,-0.04232012,0.024816418,0.022426832,-0.014819959,0.022781909,-0.017375985,-0.005378664,0.017271804,0.02429706,1.998925e-05,0.040168006,-0.0070123794,-0.041188408,-0.025020786,0.07528608,-0.00092266075,-0.031554665,0.017786855,-0.030113153
