,airplane,ambulance,anchor,blimp,bus,canoe,car,golf cart,helicopter,hot-air balloon,motorcycle,rocket,sails,ship,stroller,submarine,tank,tire,tractor,train,truck,unicycle,van,wheelchair
Vehicles,0.3047217607882653,0.30469341036727515,0.22854040095844286,0.3042258512456697,0.33631641908715193,0.22903257546141909,0.5936130968191674,0.3589583175075721,0.3372839729796624,0.2301284527530989,0.47746853507778064,0.34708333038213657,0.24607799307975897,0.37458513575420316,0.3123273486796435,0.21909776786815294,0.43713922275435824,0.39393300445173784,0.4226088069351863,0.28322457916398347,0.5942970219417385,0.34448274737596873,0.3394041786106987,0.4092999337326335
