Vehicles,airplane,ambulance,anchor,blimp,bus,canoe,car,golf cart,helicopter,hot-air balloon,motorcycle,rocket,sails,ship,stroller,submarine,tank,tire,tractor,train,truck,unicycle,van,wheelchair
-0.07951216,-0.069534816,-0.06900877,-0.054097574,-0.06809287,-0.07071394,-0.073748685,-0.081576064,-0.075423464,-0.07252579,-0.08017374,-0.07629637,-0.07603103,-0.058727548,-0.06181554,-0.07225132,-0.07206534,-0.07934064,-0.073793665,-0.07159731,-0.07002416,-0.08136062,-0.083118245,-0.07382596,-0.079702854
-0.019875238,0.007991792,0.069509976,0.046784386,0.010576064,-0.008048739,-0.015902754,-0.023945553,-0.0759198,-0.07625611,-0.023331624,0.03045859,-0.028238947,-0.03641324,-0.041871365,-0.038548436,0.02323991,-0.0235901,-0.017204737,0.045622185,0.013938043,-0.030661283,-0.060432892,0.045848537,-0.023763828
-0.05620945,-0.05242043,-0.046558138,-0.0030100788,-0.06598437,-0.055267338,-0.055530034,-0.062479895,-0.055088,-0.022722552,-0.05510594,-0.06365322,-0.05381114,-0.014151963,-0.058150794,0.026563473,-0.07792063,-0.011345987,-0.060550082,-0.05649796,-0.004416101,-0.05775344,-0.0765918,-0.07570358,-0.0698804
-0.059337694,-0.030836103,0.042254783,-0.02302069,-0.0095286295,0.010146393,0.042335268,0.027635489,0.012415111,0.019932639,-0.03490178,-0.001708165,0.025642965,-0.06662179,0.033683307,0.026354942,-0.036054574,-0.024238477,-0.031486873,-0.016197322,-0.026883643,-0.013197633,-0.052061062,-0.028839353,-0.013344574
0.010567598,-0.05366692,0.009739912,-0.048738524,0.00758698,-0.07363089,-0.05781327,-0.049129277,-0.028841363,-0.046706177,-0.031760376,-0.035945818,-0.04638352,-0.03830227,-0.07694598,-0.017631393,-0.061560795,-0.053625405,-0.06808695,-0.036946245,-0.070586294,-0.06092873,-0.03860752,-0.07141025,-0.01890519
0.029241782,0.06263057,-0.030928537,-0.055043783,-0.05333277,0.07442524,-0.030621435,0.07028858,-0.062076207,0.03733312,0.00207225,0.016769713,0.057887904,0.03063112,0.07045509,0.005598994,0.060237132,-0.010139997,-0.033936996,-0.012887473,0.08484757,-0.042354833,0.029107029,0.0386934,0.013348801
0.06494062,-0.011589775,-0.034926545,-0.018393071,0.027640369,-0.03480365,-0.010930984,0.08643062,0.041716322,0.01905746,-0.051777434,0.078883,0.020256324,-0.013481385,0.03940404,0.056946587,-0.0025737358,0.06896339,0.058748577,0.0640401,-0.022696963,0.0760927,0.031452022,0.042744137,0.056981597
-0.030553954,-0.033171065,-0.05189118,-0.02848264,-0.05444914,-0.009849525,-0.069455415,0.0005792005,0.018971505,-0.025247175,-0.044983044,0.00013974318,-0.05494138,0.025896009,-0.062249776,0.01674673,-0.0608908,-0.02068213,0.039094485,-0.069231324,-0.07867746,-0.018149346,-0.06957464,-0.05889601,-0.07440781
0.023186171,-0.06453244,0.013208261,-0.06638107,-0.0052989786,-0.042928196,-0.016014764,-0.023276573,-0.05649188,-0.0144538,-0.08848939,-0.03465745,-0.037879877,-0.011213779,-0.05521862,-0.057893794,-0.048947472,-0.0802553,-0.056479488,-0.046052024,-0.051113,-0.02927314,0.025513398,-0.061141927,-0.020818146
-0.030836223,-0.0341821,-0.008436088,-0.01407939,-0.022042947,-0.007899077,-0.030444033,-0.04473245,-0.020732824,-0.012497325,0.051238548,-0.028801719,0.015790028,-0.052484386,-0.050882768,-0.07189055,-0.047363408,-0.028774366,-0.029939285,-0.03358679,0.027496155,-0.0141435955,-0.0028718677,-0.03759207,-0.029270843
0.019167945,-0.0005678375,0.038678203,-0.0038657654,0.03447662,0.040341835,0.017221503,-0.026830595,0.022660471,0.0353283,0.062060535,0.01855072,0.016649757,0.052527238,0.02927126,0.04525346,-0.0068900743,0.051805038,0.006165852,0.060560983,0.017688472,0.04640133,0.06416585,0.043171078,0.016465858
0.047196344,0.060510956,0.06986776,0.047145803,0.0030862123,0.014126288,0.0730099,0.07228416,0.010965406,0.039763514,-0.015581407,0.07471733,0.01444256,0.037644517,0.051417306,-0.041607276,-0.0668307,0.08394293,0.021183018,0.07147556,0.0010996737,0.08514871,0.013542722,-0.0015890511,-0.028047595
-0.005686035,0.027092911,-0.015939232,-0.058100395,0.07389725,-0.043059293,-0.07198606,0.05220109,-0.05248668,0.046989497,0.06847485,-0.018961662,-0.0070957555,-0.05162099,-0.00032653342,-0.014508415,-0.025578298,-0.08086403,-0.039805472,-0.06273561,0.0669727,-0.003717673,-0.010941602,0.043778565,0.045041338
-0.016796423,-0.06034702,-0.05161081,-0.049985535,-0.07950084,0.08284122,0.053755723,-0.0006239595,-0.058618225,-0.04527294,-0.041982383,-0.005033757,-0.049634706,-0.026747286,-0.0002567616,-0.05678545,-0.032074988,-0.009408994,-0.0638031,-0.018836401,0.030621372,-0.040595528,0.051489107,0.0036937061,0.01890013
-0.04083277,-0.02235061,-0.075417295,-0.05616003,-0.063957244,-0.036258418,-0.060326803,-0.0072767693,-0.04163828,-0.038956713,-0.028480725,-0.04206846,-0.05691515,-0.060924035,-0.019873062,-0.054945823,-0.058494005,-0.043326087,-0.061488174,-0.065707035,-0.04788777,-0.04544025,-0.061688356,-0.041295446,-0.069541916
-0.0866284,-0.036798313,-0.006662382,-0.043032527,-0.046874043,-0.06443821,-0.05315939,-0.060608897,-0.028177066,-0.026341522,-0.0533888,-0.02750396,-0.06596901,-0.071528256,-0.08251164,-0.06986665,-0.03127326,-0.06496533,-0.07771667,-0.047407076,-0.0510944,-0.06967158,0.0020271703,-0.05819663,-0.077583514
0.027943192,0.05824781,-0.014229155,-0.017637594,0.06348437,-0.023571333,-0.013296236,0.0062146485,0.0074113854,-0.0047391704,0.02740186,-0.0075361514,-0.045254346,0.033208713,0.014475207,-0.034752905,0.036248818,-0.04108677,-0.026043037,0.027107121,-0.007173571,-0.013685059,0.028364714,-0.014929104,-0.007976669
-0.00011788744,0.042010374,0.011540511,-0.036500398,-0.013809796,0.019732816,-0.014726251,0.02156077,0.031766474,-0.020603579,0.00034302883,0.04452397,-0.014742173,-0.018165318,-0.011368058,0.013986737,0.033370823,0.009221845,-0.0075475206,-0.029668937,-0.01334202,0.014311262,-0.019005606,0.012128487,-0.025887202
-0.02173579,0.047115877,0.060495637,-0.020217817,-0.039158884,0.044008084,0.03713256,0.033704888,0.03188426,-0.063034676,-0.04734187,0.05375532,-0.022393664,0.013237357,0.0201583,0.006793132,0.06224115,0.058586754,-0.049271803,-0.04279814,0.0679959,0.027332192,0.046875373,0.065078795,0.0654025
-0.07708907,0.0055125062,-0.013480359,-0.04927464,-0.067012526,-0.035376076,-0.024414225,-0.057146434,-0.055685453,-0.06367406,-0.017305622,-0.061529104,-0.028477095,-0.042176854,-0.036826625,0.008353439,-0.06581112,-0.03463624,-0.025141621,-0.072653994,7.9481506e-05,-0.05032651,-0.055331707,0.006194828,-0.057091575
-0.022636551,-0.02605716,-0.060556073,-0.04764624,-0.047205355,-0.037581943,-0.05754029,0.035805993,-0.07525846,-0.0586724,-0.06886426,-0.047141265,-0.05899113,-0.012418138,-0.019493716,-0.06298834,-0.06932484,-0.02737703,-0.011863989,-0.045617577,-0.014966423,-0.046629738,-0.07339805,-0.02685059,-0.053634815
-0.06267587,-0.07188523,-0.048690174,-0.015475345,-0.06904045,-0.03782428,-0.06998915,-0.050457045,-0.02059628,0.0077421046,0.008726783,0.08115744,-0.041858625,-0.06252205,-0.064375944,0.05381403,-0.06896857,-0.0005146067,-0.038692363,0.035155956,-0.025832525,-0.04610095,0.06358079,0.0093804775,-0.051030595
0.06776284,0.04329848,0.06242561,0.052962568,0.058568228,0.018320136,0.087141834,0.06580402,0.01916502,0.051743325,0.042578846,0.04619939,0.017690709,0.03139507,0.07020626,-0.028653754,-0.007945607,0.0044578672,0.007221642,0.06911994,0.07480508,0.0737666,-0.013308556,0.0050758915,0.06324301
0.025608782,0.007448435,-0.037573062,0.047524687,-0.0027134253,0.04901009,0.036051195,-0.030874176,0.057287917,0.046882898,0.072506964,0.060931444,0.059690937,-0.03408289,-0.055952158,0.057346627,-0.06463612,0.0223362,-0.02224021,-0.04220035,-0.082253344,-0.05793085,0.07232793,-0.0035295477,-0.034919914
-0.046762634,-0.06904752,0.016255962,-0.022331668,-0.05555272,-0.059081644,0.020404378,-0.037389804,0.04019416,-0.0173839,-0.0013912033,-0.07262816,0.022057107,-0.030372158,-0.057649247,-0.027813172,0.022240447,-0.012088618,0.030962775,-0.01369635,-0.013660279,-0.071550414,-0.010462231,-0.00986258,0.027006578
-0.049879648,-0.008239362,-0.012025579,0.017372256,-0.047963362,0.032644767,-0.014923072,0.019666962,-0.04595449,0.0023987119,0.013570047,-0.05396531,-0.05360649,-0.056047168,0.005717344,0.04529577,0.043506123,-0.003067998,0.007641675,-0.024006585,0.06500807,-0.0076013906,0.039502352,0.02202608,-0.008313695
-0.071138166,-0.0016636815,-0.06003324,-0.054232836,-0.034746747,0.023245128,0.053443145,0.022471698,0.055511415,0.02396608,0.0669112,0.017106052,-0.0020665487,0.013362367,0.015962847,0.017489905,-0.044867825,-0.0011126811,-0.025625711,0.027888509,0.06337613,0.012000515,-0.015601385,-0.005334956,-0.04116086
-0.019106228,0.021619929,0.0011449903,-0.038938947,0.023209859,0.07904739,-0.043932885,0.052888513,0.022749646,0.0067566913,-0.0055067944,-0.02068606,-0.02475485,0.029527072,0.000672556,-0.012916393,-0.04556721,-0.047516108,0.000895556,-0.027046079,0.022195071,-0.0052088867,-0.020996844,0.026763687,0.022213826
0.028474841,0.018927725,-0.07465409,-0.046025034,-0.03221107,-0.017926827,-0.019436887,0.02515781,-0.02091993,0.042275783,-0.04478739,-0.03394381,-0.028267328,-0.02816356,-0.009914341,0.056813538,-0.012344177,-0.016387437,-0.048568964,0.05372646,0.014517572,0.005715875,-0.023968976,0.008109389,0.0033754567
0.0733287,-0.018623345,0.029511407,0.017720971,0.06329848,-0.015335033,0.023500258,0.06944747,0.020651635,0.064527854,0.040112715,0.06985227,0.026489425,-0.017635042,0.025791345,0.020443367,0.049629208,0.00850658,-0.015998747,0.010562086,0.033121713,0.06354438,0.055648666,0.066779196,0.057580255
0.042546272,-0.071041256,0.002100763,-0.030154338,-0.044662945,-0.0066833342,-0.06288984,-0.048481192,-0.06702089,0.005079563,-0.046758782,-0.035121538,-0.033665955,-0.013247856,0.0021048973,-0.037440825,-0.05510273,-0.032461658,-0.013307881,-0.0047448245,-0.044662748,-0.034106318,-0.055082116,-0.07053862,-0.02614567
0.03780456,-0.044998545,-0.025053242,0.067395054,-0.06903242,0.0017812494,0.004039138,0.035912696,-0.024166886,0.0029105342,-0.0730945,0.033187255,-0.016048955,-0.039979637,-0.0026028338,0.010208551,0.021095002,-0.036483653,-0.06614493,-0.0064453385,-0.05101678,-0.020688822,-0.04341733,-0.004267244,0.015646927
-0.056848116,0.06489673,-0.033284474,0.0018210515,-0.04296321,0.043416224,0.0045029935,0.013401095,-0.029001553,-0.074897714,0.07636528,-0.009958915,0.0021624607,-0.036984894,0.030230483,0.02731942,-0.05147335,-0.058967855,0.035283875,0.031428497,0.039501343,-0.016404916,-0.031398643,0.04300716,-0.010108698
0.0351938,0.020147549,-0.018384237,-0.009660375,-0.0029585557,0.032581303,0.045572136,0.04235148,-0.052707065,0.0028432338,-0.04832642,0.0009414618,-0.06540087,0.05603213,0.03708264,-0.0406702,0.029393934,0.02024635,-0.007285342,-0.00782457,-0.012242994,-0.007886604,-0.0023656252,0.026234357,0.02628463
0.042759847,-0.085977264,-0.06511099,-0.08583932,-0.052750606,-0.08045372,-0.07988864,-0.026734395,0.061835244,-0.070286445,-0.023825014,-0.010708311,-0.073037624,-0.08757484,-0.08151472,-0.058394387,-0.07268775,-0.0016882651,-0.05730345,-0.0718784,-0.02341471,-0.02994344,-0.041988093,-0.049295336,0.02011171
-0.059837926,-0.048534535,-0.015396019,0.00090857147,-0.036526196,0.008642611,-0.025880514,-0.056618184,-0.01632424,-0.06319681,-0.025189495,-0.056874275,0.026585761,-0.063510515,-0.05222861,-0.029528812,0.0081698615,-0.005905395,0.002152052,0.013471319,0.015458426,-0.03875317,-0.0013523373,-0.06115636,0.051437236
-0.06885588,-0.08577525,-0.014201981,-0.007606875,-0.08289961,-0.03760626,-0.0004106645,0.014688344,0.058003448,-0.082514085,-0.057864588,0.062543154,-0.078710735,-0.033041727,-0.09015117,-0.053738594,-0.0839789,-0.07990378,0.02414609,0.042042676,-0.0056912755,0.0016688372,0.019831091,-0.029424028,-0.015872288
-0.00075965305,-0.0064024916,0.072941944,-0.0036122722,0.06759022,-0.012912155,-0.047594067,0.023289755,-0.05971194,0.04110111,-0.01650982,0.031128705,-0.07101786,0.03444022,-0.042617284,-0.024107318,0.06085429,-0.047348443,-0.0030613244,-0.024064036,-0.033359293,0.011409775,-0.03809571,-0.035880666,0.0507088
-0.01926225,-0.070089,-0.07030241,0.0688768,-0.06394126,0.013327805,0.08905218,-0.00984531,-0.0028432915,-0.018933676,-0.038539063,-0.04674219,-0.058315355,0.04544425,0.0762252,0.041668497,0.084107555,0.039203573,-0.028087882,-0.0527879,-0.04498816,-0.06233135,0.04174714,-0.010046896,0.04810049
0.0037857995,0.019304784,-0.05476351,0.0674312,0.0026985044,0.061983038,-0.026038252,0.024965636,0.036581412,-0.06530601,-0.007230223,0.009327918,-0.05690607,-0.010050182,-0.02586279,-0.034781884,0.0011255993,-0.011450843,0.06598483,0.02229406,0.024690256,0.021156667,-0.06811021,0.041415934,-0.00475219
0.035965733,0.004049265,0.049049813,-0.0066094254,-0.030343838,-0.021752577,0.04409648,0.017004702,0.014668083,0.023354225,-0.018199006,-0.0695366,-0.011460588,-0.06393542,0.048516348,0.040802885,0.05068646,-0.07040415,0.00012210669,0.06386966,-0.03960782,0.04633595,-0.011573328,0.003249389,0.06857457
0.016157547,-0.032157145,-0.013626302,-0.0038303228,0.013826436,0.06347434,-0.06559412,0.008140126,-0.05768177,0.0002868002,-0.06784036,0.046434592,-0.054228324,-0.028364034,0.027743854,0.058883972,-0.008853163,0.067497924,-0.026009709,0.026167793,0.014491285,0.042966858,-0.07301371,0.01728927,0.04709567
-0.050436966,0.008868774,-0.059534736,0.026939742,-0.060418043,0.03563157,0.01569189,-0.023055576,-0.018001607,-0.061943002,-0.015985427,-0.059689604,-0.02351683,0.025844136,-0.029968973,-0.026997048,-0.029030688,0.022811595,0.0050209872,0.042604286,-0.033658456,-0.013120046,-0.0010368536,-0.031886596,-0.020295665
0.041670952,-0.0033358182,0.067344464,0.065229855,0.059185326,0.038907576,0.023082286,0.06518095,0.06774699,0.07134788,0.06130598,0.06536214,0.06503441,0.01757004,0.077462114,0.039567042,0.051410053,0.08600372,0.0602546,0.04198289,0.06919192,0.061412994,0.040466584,0.008555593,0.025115341
0.009552715,0.084962934,-0.01742209,0.06644984,-0.0008121162,-0.0042960416,-0.014559208,-0.011797039,-0.02594899,0.03652546,-0.059402782,-0.020171314,-0.022520376,-0.0261667,0.06580119,0.0005100723,0.028772486,-0.01869288,-0.001108601,-0.009027885,0.031152673,-0.0055711735,-0.033822447,-0.007904387,-0.026484052
0.0519996,0.0063342494,0.043261573,0.072962925,-0.031853467,0.02673136,0.06448233,0.045437057,0.03418504,0.030993681,0.035611678,0.032573756,0.021962522,0.013289226,0.057558145,0.04426977,0.00636298,0.08295407,0.06290571,0.046394985,0.061624657,0.05452766,-0.022115236,0.045324426,0.006996805
-0.05233191,-0.06609076,-0.007553247,-0.060169246,0.00355941,-0.054659925,-0.05295378,-0.09832908,-0.04676208,0.013231704,-0.030475246,-0.0182973,0.0074991784,-0.026086792,0.008395959,-0.06903104,-0.018749548,-0.04474655,-0.007180099,-0.063063934,-0.007716486,-0.05005945,-0.017342482,-0.0280584,-0.06663284
0.0017167615,0.055910856,0.022038586,0.0064300825,-0.008550229,-0.011272879,0.061817978,-0.013839006,-0.013908485,-0.04742121,-0.021496916,-0.0028029557,-0.027956357,0.039363436,0.003959461,0.036375996,0.04135217,0.03675507,0.052985046,-0.019805783,0.06127469,-0.05756323,-0.07801393,-0.06525048,-0.049244225
-0.047528915,-0.059879754,-0.070793174,-0.05960227,-0.012357371,-0.06923934,-0.027367176,-0.06389931,0.0022053532,-0.05958978,0.01653599,-0.040779874,-0.06240101,-0.016374748,-0.03585551,-0.056620423,-0.054895893,-0.058795176,-0.07114324,-0.053640973,-0.040164284,-0.04096711,-0.07091271,-0.062393278,-0.08134659
-0.005596492,0.06560544,0.08551603,-0.03116268,0.055113643,-0.027951429,0.048671223,0.011285728,0.01989193,0.01171631,0.04406847,-0.04432822,0.07167464,0.013891457,0.010068518,0.007828005,0.030816829,0.01808719,0.082125105,0.017907765,0.01738521,-0.008601637,0.06871753,-0.05595382,0.085385725
0.06461016,0.065249935,0.0644704,0.080555044,0.07625587,0.07273684,0.08239204,0.049703225,0.045705047,0.06979327,0.07338592,0.059099812,0.085426964,0.087807365,0.0876122,0.07306041,0.06196169,0.079557925,0.07396181,0.07072401,0.07528666,0.07415069,0.07167818,0.083173156,0.05477264
0.07695913,0.056207262,0.028097138,0.08460643,0.056461744,0.045344938,0.04807353,0.07307272,0.0014087043,0.0024729685,0.03539285,0.04035861,0.034166522,0.058187004,0.08248722,0.0304743,0.0012099681,0.07717414,0.06685154,0.07452136,0.047826137,0.065952666,0.04214351,0.06028457,0.036358822
0.024112869,0.057593256,-0.024819778,0.02361026,-0.025370127,-0.015970623,-0.03765643,0.03477096,0.025554745,0.016188554,-0.026143966,0.040809408,0.008390371,-0.01391627,0.039814007,-0.004145728,-0.0066174385,-0.008258117,0.06445633,0.047151092,-0.021458235,0.046398114,0.031693213,0.021659454,-0.038880665
0.045923896,0.019819472,0.03531805,0.044507083,0.040957656,0.015051429,0.051852744,0.034301594,0.042453412,0.0076222094,0.009369334,0.057178322,0.060993295,0.040211953,0.017710047,0.033124264,0.05730968,0.042830206,0.049594462,0.050445747,0.011940536,0.031027406,0.0397745,0.043089896,0.029987391
0.045803875,0.055782676,0.061783988,0.065069795,0.042433925,0.06553619,0.07589405,0.06172813,0.061870568,0.052272838,0.031320628,0.055242356,0.035445258,0.056511585,0.010702523,0.06859939,0.052490946,0.052479893,0.03997397,0.036987145,-0.041162983,0.05600958,0.059524518,0.057985913,0.067762025
0.0053183213,0.001761598,-0.050471332,-0.018884681,0.076713115,-0.062183253,-0.072728254,0.009162685,-0.042818088,0.049797982,0.018897124,-0.08512876,0.06486861,-0.07571125,-0.08184274,0.058997683,-0.06472733,-0.08402634,0.030527225,0.022209112,0.024743978,0.045165632,-0.050502524,0.021915803,-0.003926114
-0.0037485615,0.007343268,0.009468155,-0.014005631,0.014417824,0.013550632,0.04661552,0.021484274,0.046724156,0.023448993,-0.015186043,0.01704675,0.017259317,0.0065584816,0.00042331818,0.02321602,0.03350766,0.008561788,-0.021550683,-0.011864971,0.026791157,0.0011343906,0.007000645,0.006510649,0.03762724
0.026024194,0.04602897,0.007888027,0.029141953,-0.00861856,-0.004115413,0.00020929391,0.0012104347,0.029278904,-0.014798551,0.0094702495,-0.027854368,-0.021957494,0.0012153649,0.02680837,0.053175576,-0.047072865,0.044995677,0.0028225402,0.027014589,-0.032320466,0.06066267,0.00939304,0.07392224,0.069962814
-0.020338487,-0.023143657,0.026444,-0.007136916,-0.04721791,-0.045501314,-0.06498503,0.008083999,-0.005211124,0.03619334,-0.005420989,-0.014051727,0.028292611,-0.07450351,-0.04418195,-0.0024584518,-0.018998824,0.022496652,0.03582211,-0.003557248,-0.00083307526,0.023580566,-0.04952918,-0.030258493,-0.054945786
-0.05493944,0.005133432,-0.0024587256,-0.022817578,-0.027683403,0.03685778,-0.031951945,-0.016261056,-0.033250395,-0.033010185,-0.03131379,-0.070476905,-0.06672504,-0.08043694,-0.021922214,-0.039003957,-0.040477257,-0.047939878,-0.06428379,-0.011223892,-0.02312301,-0.038678203,-0.04085301,-0.054482933,-0.04393572
0.06995102,0.055938445,0.0773348,0.0343313,0.06047975,0.054594487,0.012942423,0.052216027,0.027059397,0.06736866,0.017396238,0.019626293,0.03657717,-0.009671203,0.05620965,-0.044189367,0.052998103,0.06800087,0.05690686,0.03330042,0.049298,0.0766915,0.042735748,0.02413419,0.019674068
-0.026540639,0.022906495,-0.061777875,0.022903908,-0.08008767,-0.0035076842,-0.0077210534,-0.047078643,-0.067810684,-0.06253247,-0.07939085,-0.04339489,-0.00024228572,0.02119013,-0.013537432,-0.061114833,-0.035671126,-0.058936976,-0.03248758,-0.053512756,0.0026171159,-0.027189901,-0.07450142,0.0072997306,-0.015013235
0.009536765,0.03081916,0.024327071,0.025502251,0.06599467,0.0010556794,-0.01550405,0.04038245,0.016401296,0.058727887,0.08117012,-0.001148148,0.04684396,-0.024054699,0.001807162,0.05262737,0.017150186,0.030102126,0.056146793,-0.012166075,-0.0013291128,0.023733865,0.003929184,0.052298915,0.051457357
-0.0319934,-0.0778775,-0.057407867,-0.01580946,-0.074049935,0.063829534,0.07475147,0.039708354,-0.022142915,-0.068385266,-0.008233403,0.030456603,-0.058339484,-0.021681925,0.029155469,0.045216165,-0.020706644,0.012200352,0.02105824,0.015349395,0.02516431,-0.036810543,-0.02104717,0.035496093,-0.033549532
0.0018376117,-0.067622826,-0.0052292757,-0.08185621,-0.007267489,-0.060468785,-0.03932315,0.009952458,0.029602055,0.025835717,0.05491507,-0.06624408,-0.06805749,-0.0748451,-0.03944016,-0.015360563,-0.03623063,-0.061091807,-0.030119592,0.04396234,0.003003101,-0.030853318,0.0503781,-0.047357388,0.046593208
-0.077579655,0.065419,-0.056983016,0.064360335,0.03293285,-0.027893692,0.03700439,-0.07259532,-0.0056564203,-0.008500909,0.031929255,0.02803721,-0.01779263,0.044366844,0.025881592,0.07197771,0.06258804,-0.051410634,-0.011952087,0.03132279,0.056784555,0.044603303,0.034665376,-0.04049485,0.03731924
0.044464316,0.029616876,-0.04992766,0.061490852,-0.06701364,-0.045738008,0.026542723,0.019783124,0.041303027,-0.034889378,-0.05886003,0.043088365,-0.041862924,0.024487218,0.040259548,0.070196435,-0.040743332,-0.035785533,0.054694742,0.059856933,-0.043651424,0.019696785,-0.025995184,-0.022872116,0.043533772
0.021693978,-0.044247855,-0.08346622,-0.018609466,-0.078687005,0.047497388,-0.05746159,-0.024148552,0.036976438,0.00073593797,-0.04868136,0.010466734,0.0028090703,-0.073723376,-0.066330664,-0.06532999,-0.04692572,0.0010074013,-0.025961477,-0.05188083,0.055799384,0.078637645,-0.054080974,-0.07252715,-0.038624533
0.016343294,-0.058993574,-0.004357177,-0.06798498,0.0381549,0.006401646,-0.035672,-0.019266946,-0.04070942,-0.07424776,0.0014257254,-0.007969182,0.042373568,0.016838854,-0.0019297429,-0.037393153,-0.07158951,0.0058431444,-0.052315198,-0.040436093,-0.022058694,0.03058551,-0.06845822,-0.0053991596,-0.005519006
-0.034833096,0.008820827,0.03466684,0.020351287,-0.02898979,0.011103177,0.025700059,0.034425322,-0.004127271,0.052771054,0.03010947,0.031788535,0.04724489,-0.009378504,0.048117988,0.021573272,0.014206418,0.053141598,0.045106243,0.06347639,0.04589025,0.028708605,0.004027565,0.06565556,-0.024786774
-0.048874993,-0.024928687,0.016572695,-0.0358531,-0.03805684,-0.018416677,-0.027710905,-0.06494977,-0.024926096,-0.018705802,0.03373501,-0.04066852,-0.021926126,-0.06510049,-0.039354406,-0.015940499,-0.05540734,-0.025967749,0.0026818449,-0.04276605,-0.05985555,-0.010360432,-0.045187023,-0.007087635,-0.04755841
-0.02739179,0.05894785,-0.005106214,0.06765647,-0.05952441,0.027402628,0.07050018,-0.000835677,0.03146685,0.024939824,-0.079911545,-0.06236227,-0.045990154,0.08054853,0.046876565,0.06512393,-0.054797135,-0.09232056,-0.029923597,-0.010644009,-0.03541355,-0.037831437,0.05670473,0.020390367,0.08249002
0.0059717027,-0.047867738,-0.041994926,0.041923556,-0.024361623,-0.0028168568,-0.081050776,0.017114174,-0.07472013,0.032512777,-0.02524313,-0.0076761777,-0.08338769,-0.035755437,-0.03640641,-0.042003825,-0.023697179,-0.0031676837,-0.06182201,-0.0355708,0.03130588,-0.015491251,-0.021941237,-0.017380917,-0.021464132
-0.0147448275,-0.0581715,-0.046809386,-0.0625834,-0.036445137,-0.06926985,-0.042827573,-0.059575804,-0.061792605,-0.022603873,-0.059583806,-0.053319592,-0.029352672,-0.025496285,-0.045529023,0.02746125,-0.053637885,-0.031382494,-0.04143563,-0.051993124,-0.06078895,-0.057691757,0.004664255,-0.04009172,-0.033028353
0.0005254617,-0.008511631,-0.013896169,0.08911046,-0.07011017,0.04626278,0.06677885,0.006863049,-0.06714746,-0.02522699,-0.08172453,-0.041124795,-0.070736185,0.028959488,0.07844414,0.047438826,0.009227414,-0.04337111,0.008167928,-0.0030280445,0.042244438,0.043072645,0.0062724384,0.007394892,0.0751236
0.04958197,-0.08107995,-0.08321517,-0.0036549917,-0.06538235,-0.02123209,-0.050167497,-0.027054828,-0.06466781,-0.050162837,-0.07317911,-0.058499694,-0.08170847,0.035624914,0.027945217,-0.009554034,-0.04612328,-0.040289797,-0.036953494,0.008575931,-0.0259733,-0.053839598,-0.046244882,-0.08237433,-0.038293958
0.05370437,0.044407737,0.0049693706,-0.029741779,-0.03883096,0.04340019,0.023974203,0.025641982,0.023258388,-0.0032335566,0.0077733384,0.05095684,-0.023279335,-0.0024217803,0.07077195,0.05586755,-0.008784991,-0.013967328,0.01217171,0.019274889,0.02136761,0.039857227,0.050321415,0.036378134,-0.0016826097
0.08617926,0.052480303,0.069823444,0.008115094,0.0051767607,0.04493371,-0.005472057,0.06343296,-0.04336574,0.056966905,0.0313764,0.057393387,0.027379313,-0.05903103,0.06566955,0.039736137,0.07544871,0.04174813,0.008497631,0.05139295,0.055546004,0.071227774,-0.0738795,0.009749366,-0.06597241
0.037508532,-0.062123694,0.05659074,-0.015501373,0.0215616,-0.005075493,-0.056858975,-0.0049619502,-0.008557191,0.06925336,0.008253217,0.018125594,0.0530891,-0.058580052,-0.05323097,0.032092985,-0.0004265133,0.091895394,-0.023976244,-0.0045500034,-0.07354971,-0.013277683,0.065057695,0.037430104,0.016494805
0.0358157,0.0045990245,0.03388338,-0.04182511,-0.042272817,0.0032192583,0.015524081,-0.021435631,-0.018979158,0.07494385,-0.016786212,-0.043248396,0.06725595,-0.040860545,-0.038441893,-0.047620844,0.016867638,-0.04431565,-0.03361941,-0.020432007,-0.010419789,-0.05740372,-0.02502402,-0.061559666,-0.01606238
-0.022636758,-0.00060810684,-0.039908443,-0.020890422,-0.02300032,-0.032331318,-0.01938974,-0.07337403,-0.02897051,-0.040544175,-0.0008162595,-0.049969915,-0.05292363,-0.03664906,-0.068415605,0.023587037,-0.042056236,-0.022493768,-0.014810288,-0.010325093,-0.04200416,-0.06151426,0.021227952,-0.015711542,-0.010234717
0.044102017,-0.02074798,-0.017966723,0.07291554,-0.06316391,0.016458392,-0.043237302,0.03573278,-0.011085741,-0.05259045,-0.0672229,0.004595041,-0.0046517937,-0.06484857,0.0540674,0.067745574,-0.015152355,0.019249538,0.017979987,-0.0045121927,0.025286099,0.04977681,0.0017724758,0.02725818,-0.05529036
-0.023017617,-0.025495913,-0.033484247,-0.051286243,0.026047958,-0.053412054,-0.06428566,0.056955513,-0.024923488,-0.04326419,-0.027135413,-0.023632528,0.019635731,-0.034257725,-0.023395102,0.0016246607,-0.05736636,-0.021344773,-0.049319994,-0.01926662,0.016386988,-0.010024032,-0.059730418,-0.019297617,-0.041055985
