Non Mammal,ant,bee,beetle,butterfly,caterpillar,crab,dragonfly,eel,fish,fly,frog,goldfish,grasshopper,jellyfish,ladybug,lobster,mosquito,moth,octopus,scorpion,seahorse,shark,snail,snake,spider,starfish,turtle,worm
0.0010908105,-0.00040087418,0.024096437,-0.032684475,-0.011985413,0.026962299,-0.043829326,0.03629375,0.020986548,0.028293418,-0.058904503,-0.06563185,0.017760651,-0.018367672,-0.044347316,-0.037965875,-0.04384819,0.057340033,-0.026360855,-0.05876668,-0.04142644,-0.041849177,-0.007473853,-0.07118449,0.025390519,-0.059180375,-0.061419975,-0.073363625,0.026124995
-0.064774156,-0.04532458,-0.04883488,-0.07423626,-0.02384816,-0.024251219,-0.04529966,-0.05117153,-0.044307016,-7.120796e-06,-0.06637408,-0.015896155,0.030825125,-0.08019383,-0.05007514,-0.07692989,-0.047170565,-0.070140906,0.014836178,0.0062062684,-0.0673288,-0.033264235,0.029040353,0.01118843,-0.060961608,-0.0555759,-0.060637087,-0.037960924,0.006725149
0.08861353,0.05874093,0.033835273,0.050401926,0.053347968,0.04680597,0.07851733,0.07678654,0.037375536,0.07690233,0.06955404,0.06742187,0.0714781,0.0634617,0.077473484,0.047272976,0.070066124,0.0802277,0.071042776,0.06503226,0.035658263,0.07748445,0.068019606,0.06815551,0.058173686,0.063849986,0.07875493,0.07350069,0.08381689
0.07328064,0.06415847,0.07604559,0.0772214,0.08014173,0.06920081,0.06222522,0.07658647,0.079522446,0.06817145,0.08169346,0.0731196,0.041119527,0.07370606,0.04459987,0.0710838,0.04857278,0.06258359,0.07778226,0.0639857,0.05530653,0.07575504,0.06429739,0.0706705,0.07615022,0.070273936,0.062524125,0.04952519,0.07048099
0.051580157,0.069071285,0.073101506,0.06218753,0.032082926,0.05127916,0.07220412,0.0010267337,0.048464973,0.060088515,0.043022428,0.056657683,0.04328241,0.003834807,0.020172164,0.06449499,0.05445152,0.05573817,0.055399913,0.018291239,-0.013287337,0.04790604,0.05951762,0.051620305,0.046118047,0.059309497,0.05026499,0.060222805,0.054718435
-0.019899014,0.04064403,0.0328727,0.009813036,-0.05891487,0.0033178944,-0.014592,-0.05437679,-0.028937247,-0.006592077,0.019394863,0.03789167,0.036408357,0.008317419,-0.013584632,-0.048086032,-0.057063155,-0.05560463,0.02235577,-0.018609382,-0.027423775,-0.059131585,0.0009828752,-0.0060215723,-0.010932551,-0.018907085,0.044419166,0.03744073,0.04942233
0.075110145,0.036945045,0.024004972,0.058032695,-0.0049067074,0.037384976,0.02553703,0.040881563,0.04921696,0.033601124,0.02231262,0.027470998,0.058004003,0.063475505,-0.02670246,0.019609313,0.010539033,-0.015809465,0.0033150471,0.04875752,0.058875136,0.036487173,0.05057272,0.036548354,0.020160811,0.072028406,0.026045423,0.03811948,-0.010130043
0.056992017,0.05509849,0.06637073,-0.013832632,0.06508784,0.04126078,0.064916536,0.059005447,0.062248535,0.06916584,0.04952953,0.05447469,0.058654115,0.05949521,0.06809863,0.023071658,0.07493521,0.0703771,0.004078015,0.064578995,0.042607404,0.0669609,0.06792081,0.06527365,0.0682462,0.06211011,0.05114685,0.046219364,0.014086305
0.008011128,0.0020953224,0.028691428,0.053675987,0.011261207,0.02134973,-0.006359796,0.006414613,-0.06936026,-0.05046313,-0.031111812,0.03232456,-0.03513996,-0.04661846,-0.076511666,0.037797596,-0.005578312,0.04900648,0.057259347,-0.05300076,-0.008160822,-0.08031525,-0.076524705,-0.03862603,-0.027332889,0.06912037,-0.035607707,-0.053573746,0.057463013
0.0073988675,0.018677276,-0.0013540807,0.031083966,-0.028056365,-0.011586511,0.004578851,-0.011538302,-0.045703918,-0.005415807,0.054675248,0.0030162653,0.045475245,0.0011632624,0.05941006,-0.024187451,0.029637888,-0.012659994,-0.0396737,0.03531698,0.048685517,0.011636023,-0.0019346452,0.0009778795,0.024959305,0.012947326,-0.002257949,0.033003826,0.02340067
-0.019531654,-0.05955244,-0.017078657,0.024582043,0.05874173,0.014732244,-0.077026166,0.008278264,-0.05928875,-0.009910552,0.023808673,-0.040554773,-0.059018202,-0.06722921,-0.04464893,0.043903325,-0.07480431,0.041645978,-0.01583816,-0.029142693,-0.029733213,-0.056533903,-0.004183925,0.0030248277,-0.080208555,-0.01923161,-0.023395898,0.00048600353,-0.07540225
-0.062402945,-0.019633668,0.020522581,0.020038176,0.01503829,0.04324507,0.0073260567,0.046523273,0.02548777,-0.03314999,-0.0042420533,-0.05891223,-0.06447752,0.042227622,-0.016969454,0.06512216,-0.0665649,0.060623914,0.062026024,-0.005344137,0.07445432,-0.08035101,0.067876026,-0.0408139,0.0036742773,0.07605895,-0.059891645,-0.051687207,-0.019043619
-0.015839491,-0.008880965,-0.0014119304,-0.05437845,-0.03201704,-0.031981356,-0.0537996,-0.06095389,-0.04430663,-0.06219122,-0.040286455,-0.034099504,-0.06386609,-0.03520232,-0.04385734,-0.020288374,-0.049533684,0.002729271,-0.0201965,-0.05853061,-0.054711264,-0.030200608,-0.06908079,-0.057155773,-0.040372506,-0.06702141,-0.057165965,-0.069727,-0.022043748
0.00033507202,0.06419394,0.069253966,0.01581713,0.0015807368,0.008119437,0.043089274,-0.024634132,0.009894974,0.02587302,0.017632205,0.0652414,0.03148569,0.06567603,0.052604903,0.02828087,0.037203424,0.036164694,-0.030080736,0.04823699,0.045383915,0.013743633,-0.018134648,0.06905799,0.065575495,0.037783224,0.009885869,0.023691425,0.057361364
0.024956103,-0.0061518094,0.004068442,-0.016522128,0.019088846,0.02077431,-0.059520073,0.025903748,-0.05372142,-0.008089916,0.011970416,-0.056387417,-0.0374318,0.0032649203,-0.019273344,0.023309138,-0.048262715,-0.050197907,0.032791756,-0.044141926,0.005853489,-0.06013845,0.035791196,-0.023489198,-0.06643198,0.019743344,-0.036638048,-0.0589634,0.03517637
0.05715455,0.026104277,-0.028784871,0.06628744,0.06221412,0.070413634,0.022653766,0.07242946,0.037954163,0.027686404,-0.031553805,-0.026145957,0.060225494,-0.04126268,0.044180006,0.048293408,0.024589375,0.06998025,0.033869363,0.010359699,0.033362456,-0.0037845685,0.05480741,-0.016625138,-0.01836397,0.0413013,0.037764803,0.062467784,-0.019998156
0.016562106,0.01847619,-0.054290805,-0.002266535,-0.0077358554,-0.058142476,0.071411155,-0.011966217,0.056164663,0.04349679,-0.05972389,0.00030077764,0.00033813587,0.04533907,-0.018579712,0.021925712,0.07047688,0.012419697,-0.038832985,0.06605025,0.07834717,0.042236723,0.06295343,0.03776507,0.047034346,0.042718377,0.019222911,-0.06222915,0.008235283
-0.016438773,0.00072157744,-0.05803779,-0.05817124,-0.030422013,-0.07120416,0.038626276,-0.051228076,-0.055071756,-0.027581995,-0.01782901,-0.05318627,-0.006410897,-0.03370697,0.021035803,-0.052919168,0.00847467,-0.007003454,-0.035778787,0.0045817355,-0.006409434,-0.06023372,-0.006673451,0.004780926,-0.068415135,-0.015327335,-0.005736462,-0.04464784,-0.06529113
0.049214795,0.034470484,-0.0584011,-0.054650776,-0.011451918,0.0016040584,-0.0034977107,-0.0584098,0.032148942,-0.04850802,0.0070425677,-0.010168589,-0.024585187,0.02483797,-0.038096946,-0.07091359,-0.059317887,-0.062225126,0.05110354,0.02534655,-0.06383921,-0.011835426,-0.03764465,-0.043586362,0.05826766,-0.040047035,-0.005490598,0.05134949,-0.026548374
-0.014039889,-0.050658606,0.0052936445,-0.0074833045,0.01905813,0.01789766,-0.06316539,0.04624248,-0.037403475,0.00058533734,-0.0041765384,-0.021554546,-0.0043247016,0.028798988,-0.03292943,0.0374921,-0.059074398,0.0029973309,-0.012527232,-0.043058895,-0.006303143,0.0020433234,0.048825145,0.0062831384,0.012539654,-0.054916967,-0.026776107,-0.026277578,-0.070390195
0.0007305611,0.07167826,-0.02094855,0.05112302,0.027664863,-0.06061413,0.059374426,-0.020504905,0.02578613,0.0071101338,-0.005193965,-0.032351136,-0.07350315,0.075544715,0.06706797,-0.055759124,0.06245134,0.04437589,0.010173995,0.062709175,0.0635691,0.021105066,0.073041216,-0.023976682,0.07374899,0.08046234,0.0018951282,-0.053702354,0.056424256
0.05774741,0.026933964,0.037015926,0.039934833,0.02763824,-0.030891335,0.062276505,0.019359665,-0.0368968,-0.044039164,-0.023657944,0.026004435,0.007832605,0.021040844,-0.00023140012,0.026510226,0.05452507,0.040088978,-0.010162487,-0.056113485,0.06388058,0.030089969,0.041206177,0.017973758,0.012338569,0.038185857,0.020626366,-0.07159121,0.029047715
-0.024109758,0.02742171,0.029053897,0.030906877,0.016490772,0.021594806,0.0029438208,0.031147575,0.071195066,0.027421528,-0.032718968,0.033106085,0.055061817,-0.0036780455,-0.0067589227,0.06253731,0.01983981,0.036630247,0.017715292,0.06178293,0.0116623305,0.023613509,0.010083617,0.044431753,0.024428543,0.032853704,0.016334878,0.03843774,0.008535613
-0.04095468,-0.05769187,-0.042405818,-0.052504025,-0.024057621,-0.032914463,-0.06286746,-0.020521639,-0.011374225,-0.029316412,-0.015943754,-0.040472176,-0.046353247,-0.053663164,-0.025601745,-0.0359503,-0.053810764,-0.012144669,-0.01421658,-0.06252615,-0.050741185,-0.05864987,-0.057581723,-0.04758853,-0.04696106,-0.026942078,-0.05165519,-0.044547003,-0.04666698
-0.045536056,-0.045471318,-0.009550246,-0.020405738,-0.0784122,-0.054925274,-0.036746647,-0.044402163,0.019812655,-0.0752622,-0.02419938,-0.0623077,-0.07364132,-0.042020854,-0.0058010584,-0.00199027,-0.062056135,-0.077545404,-0.058604132,-0.06310589,-0.038350895,-0.06466358,-0.07476393,-0.07113299,-0.02401572,-0.0769828,-0.04260965,-0.030555544,-0.053702306
0.03168904,0.07489169,-0.009977876,-0.018513398,0.020488072,0.017432243,0.033791434,-0.028807934,-0.039512094,-0.008473686,0.061254743,0.057852585,0.005096857,0.0025466115,0.055997934,-0.0068451962,-0.021821074,0.046758786,-0.04164095,0.064461924,0.0688041,-0.0021323827,-0.00624392,0.058665134,0.002157361,0.07934834,0.060807485,-0.046017632,-0.0028225104
-0.040814586,-0.05942534,-0.019568412,-0.03475161,-0.04684379,-0.0290879,-0.0011021591,-0.04582206,-0.009693772,-0.04036384,-0.04476732,-0.045661155,-0.056595813,-0.066722676,-0.04916835,-0.027593186,-0.03582462,-0.04403119,-0.009489335,-0.057063002,-0.04884421,-0.025271542,-0.060649328,-0.040851086,-0.057661157,-0.030678334,-0.061118387,-0.062944956,-0.03141398
-0.052889157,-0.038482405,-0.07768874,-0.017846337,-0.002053578,0.007928319,0.03881364,-0.022295555,0.013306626,0.026681477,0.012760756,0.037142154,-0.030924132,-0.007707901,-0.06121121,0.0398393,-0.0039422777,-0.019708162,0.0049334983,-0.02203808,-0.022745302,-0.027070452,-0.059722655,-0.040331803,0.05172369,-0.030525938,-0.039964426,-0.056614414,0.064480975
-0.07354934,-0.073113486,-0.07818605,-0.06789856,-0.07506689,-0.06802531,-0.062953725,-0.06483655,-0.05805368,-0.06433816,-0.076445095,-0.0761886,-0.06401687,-0.055014867,-0.05378784,-0.06542136,-0.07137233,-0.0761752,-0.066791184,-0.06183384,-0.070695825,-0.05160776,-0.06735361,-0.07064523,-0.07972006,-0.0793701,-0.06140011,-0.0733324,-0.04484408
-0.031012319,-0.03959453,0.00186402,-0.0431972,-0.0025627126,0.009070133,0.015709372,-0.050847013,0.0041732793,0.07235209,-0.026756011,0.049675994,0.0049109845,-0.04050618,-0.045725826,-0.053809788,-0.0016498286,-0.04859354,-0.025714654,0.00024221306,0.041721486,0.039733633,0.01479991,0.03769812,-0.023046825,0.041562486,0.024138438,-0.02348072,0.01596367
-0.003247856,0.062070522,-0.034803566,-0.022403937,0.0070534963,-0.05377983,-0.010734193,-0.016949084,-0.07521964,-0.00984308,-0.005529975,-0.068187244,-0.036402915,-0.013064988,-0.046983607,0.014198545,-0.005900902,0.06533253,-0.029417653,-0.050500955,0.011708275,-0.05646422,0.011906297,-0.05866991,-0.043383397,0.0076347543,-0.061865754,-0.05679369,-0.041315738
0.015827334,-0.016779492,-0.06712014,-0.0559333,-0.08138852,-0.018747801,-0.05680044,-0.02960468,0.039004836,0.053284522,-0.038020805,-0.05900591,0.065606765,0.060382117,0.07083511,-0.05954452,-3.923413e-05,-0.03812199,-0.06213079,0.052409876,-0.041966975,0.04595272,-0.058098122,0.012138551,-0.046556853,-0.019848654,0.015455854,0.069664866,-0.022905272
-0.0605779,0.0544404,0.030893734,-0.007048992,-0.02046642,0.057027023,-0.066593036,0.0006781621,-0.0025890847,-0.028549977,-0.026401596,0.02812507,0.037538275,0.026905995,0.040516376,-0.05434454,-0.07351715,-0.033257924,-0.06187247,0.002351049,0.059149873,-0.08287764,-0.06441855,-0.024629775,0.032373812,-0.008989384,-0.07553914,-0.041090675,0.037046373
-0.011726983,-0.0070947614,0.0013958607,0.016853508,-0.055771757,-0.022185167,-0.01720144,-0.013413445,0.062787674,-0.02744527,-0.046223696,0.0074609984,-0.03826574,-0.04910402,0.05667778,-0.00075716164,-0.03183283,0.03928205,0.023686292,0.018404318,0.014333492,-0.015213562,-0.034425046,-0.033222288,-0.05424078,-0.038580015,-0.034287132,-0.037339374,-0.026359187
-0.056692682,-0.004428702,-0.0733521,-0.02020557,-0.070495,-0.018064352,-0.0007047564,-0.031203587,-0.017218355,-0.015083484,-0.03096878,0.011985357,-0.025226124,-0.059021953,-0.059752014,-0.036038674,-0.018238904,-0.030983534,-0.06016958,-0.04196884,0.032914594,-0.043205656,-0.010177269,-0.05908392,-0.016612923,-0.011623936,-0.022897474,0.040017977,-0.010313932
0.026913477,0.019655224,0.06906826,-0.018289864,-0.017029915,-0.048697792,-0.015755448,-0.057526212,-0.030850535,-0.029865675,-0.012605807,-0.01985669,-0.056073133,-0.031077284,-0.016346047,-0.036258455,-0.02051252,-0.024878994,-0.011641583,-0.051427893,-0.04159479,-0.044463273,0.00047377124,-0.03245499,-0.024948023,-0.00474552,-0.048380453,-0.026830962,-0.043070927
0.02405077,0.06292229,0.02582093,-0.0652865,0.0073830527,0.0014913314,-0.033985935,0.03253312,0.007993095,-0.0007887303,-0.024673574,0.06531003,0.060212586,0.083140194,-0.04596588,0.036080055,-0.04475347,0.055445805,0.00027441658,0.035739362,-0.021165254,0.028264252,-0.049373154,-0.04927852,0.015243229,-0.010312344,0.042865407,0.028719928,-0.009333975
-0.074318446,-0.055403437,-0.07186968,-0.06906089,-0.07670153,-0.058707062,0.012236579,-0.061824616,-0.07678324,-0.06022771,0.04731203,-0.059513092,-0.06975237,-0.08322277,-0.05349174,-0.06677155,0.0058850185,-0.0197071,-0.040131256,-0.06860302,-0.073954694,-0.056383282,-0.073889576,-0.057719305,-0.067116015,-0.038388196,-0.06978941,-0.061119985,-0.071414344
0.022725234,-0.0005250636,0.018358953,0.041540224,-0.021438034,-0.013394025,-0.029840142,-0.04250454,0.016463995,0.032425802,-0.059659865,0.057542484,0.0734302,-0.04927094,-0.07109071,0.0069237915,-0.056217793,-0.014368223,-0.020698994,-0.03732337,0.051287547,-0.05990848,-0.010555071,-0.055708546,-0.004864646,-0.013578027,-0.022356778,0.014212999,-0.044931713
-0.0092530325,0.019522393,0.026582541,-0.008496651,-0.021294558,-0.0069719604,0.020715961,-0.005444061,0.031985924,0.02110936,0.019917145,-0.016376812,-0.0054845903,-0.03294785,-0.010763596,-0.01581613,-0.01968007,-0.021761457,-0.02932135,-0.0038611141,-0.036423326,-0.025254842,0.012236289,0.019641023,0.012653589,-0.023620464,-0.013815047,0.010892733,-0.011519437
0.014484102,0.07490836,0.069639936,0.07479402,0.06827005,0.044721752,0.0027986686,0.08411754,0.05474118,0.06697206,0.080178685,0.0059198653,0.06141251,0.056392115,0.047300797,0.072137654,0.07036525,0.07231667,0.06659254,0.065538235,0.06334863,0.03233551,0.023942074,0.01407667,0.07442168,0.07469692,0.05459534,0.042592686,0.035633415
0.011423365,-0.021876678,-0.016812928,-0.066298984,-0.047313515,0.009959763,-0.032390147,-0.014759846,0.035038188,-0.008673876,-0.060259838,-0.03518216,0.0009133862,0.044691674,-0.0063478015,-0.00070176984,-0.035929464,-0.057212524,-0.01633316,0.021502865,-0.0061709816,-0.0028473826,-0.0060414444,-0.037299857,-0.026504442,-0.030169453,0.005036419,-0.04768535,-0.018172221
-0.035595223,0.027690712,-0.024431815,-0.070359305,0.043845218,0.010018967,-0.023540808,0.026484806,-0.010389787,-0.020135952,-0.010852519,-0.008518225,-0.0031996418,0.04728259,-0.016588371,-0.016322961,0.050222285,-0.021202084,-0.031744383,0.06753055,0.025050785,0.03185106,-0.0005966565,-0.01650268,-0.008316184,-0.008803375,-0.02861968,-0.0011356329,-0.019757839
0.045860253,-0.035346005,-0.07054966,-0.044172548,-0.012573519,0.007414682,0.034555025,-0.040800206,0.036690786,-0.021753455,-0.027262017,0.0050829863,0.034431092,-0.008676548,-0.0023708534,0.013226165,0.009239336,-0.043120757,0.009553785,0.044771735,0.01659992,0.01383892,0.027790945,-0.012340368,-0.019146537,-0.048826486,0.0047637587,0.009697414,-0.010228548
-0.00078082667,0.012529054,0.05628386,-0.058962714,0.019386671,0.011984006,-0.022886882,0.03778475,-0.07535431,-0.05185314,-0.04630794,-0.033366207,-0.064252496,-0.042856686,-0.076859094,0.020929907,0.038155273,0.06191298,0.015355941,-0.075230666,0.047751978,-0.06672145,-0.04168364,-0.07664759,-0.052101348,-0.035296034,-0.07897143,-0.035447184,-0.07460416
-0.040279336,0.06451079,-0.0023946092,0.0051934137,-0.0710271,0.018379608,-0.048503894,0.011280444,-0.02763646,0.008881153,-0.027758488,-0.03981434,0.042717107,0.047136985,-0.034623414,-0.03913221,-0.029091325,-0.035226345,-0.06207808,0.01063028,0.00432125,-0.049939174,-0.030862426,-0.036872275,-0.0263311,-0.04936339,0.021926139,0.06813753,0.06910758
-3.3015956e-05,-0.0076205404,0.07117645,-0.014183702,0.07913625,0.021962496,-0.033019252,0.016858583,-0.015808031,-0.035759408,0.06392971,0.062056504,0.023173364,-0.00058285415,-0.04870785,0.049272817,-0.045207556,0.063470855,0.07089888,-0.045265786,-0.0734196,0.052069824,-0.037708204,0.030872906,0.024336115,0.061581355,0.039978843,0.0477233,0.014585039
0.027210457,0.074772395,0.060682066,0.047812052,0.056421567,0.050819863,0.054787815,0.058713563,0.0210143,0.05083583,0.06001542,0.04567174,0.04524501,0.06735801,0.06483916,0.069143265,0.07480445,0.07271299,0.050222922,0.057436623,0.060774114,0.043913163,0.027665062,0.054798782,0.0603314,0.044794798,0.048838638,0.056522653,0.072905175
-0.07182079,-0.063104,0.052433718,-0.07581626,0.06712152,-0.0306912,0.051276263,-0.07156866,0.01730627,-0.007518094,-0.06475983,0.05350463,0.021542927,-0.060511883,0.06149168,-0.052933503,0.047290217,-0.06918642,-0.05352741,0.057963487,-0.05099715,-0.037478812,0.015427093,0.018204046,-0.009288089,0.037798673,0.03074326,0.0069035017,-0.07212707
-0.023384837,-0.030204922,-0.024361247,0.012481961,0.06638254,0.042354178,-0.021503419,0.07118689,0.05211058,0.015758224,0.020793479,-0.0014119494,-0.015956433,0.020630596,0.05390843,0.02003225,-0.04592923,0.017971626,0.061180353,0.043163486,0.021532284,0.0065901317,0.017886441,0.0032227347,0.018673258,0.048168737,0.039135683,0.005743356,0.05654295
-0.082928985,-0.022524793,-0.051816516,-0.022331983,-0.06294514,-0.05389798,-0.011997816,-0.027058663,-0.045183893,-0.051490612,-0.07618512,-0.030452162,-0.0021021015,-0.023940317,-0.043546047,-0.019600226,-0.0055696648,-0.042699065,-0.04382209,-0.03494823,-0.037911266,0.009000509,-0.0461592,-0.013586483,-0.043583643,-0.024123626,-0.023742253,-0.043572545,-0.027985746
0.05923144,0.041155055,-0.019613301,0.007533789,-0.06549745,0.053884115,0.04365105,-0.065117784,0.08174499,0.072956674,-0.056165177,0.060082287,0.0709695,-0.044618335,0.04627426,-0.03897843,0.024573958,0.027982658,0.061094366,0.067531064,0.07225821,-0.006828201,0.07015977,0.033452284,0.075631924,0.057238422,0.014988655,0.045845166,0.066569336
-0.0055296165,0.07186774,0.062107574,-0.054355495,0.02113541,-0.05684266,0.015640646,0.025676085,0.037147164,0.05909675,0.021539552,0.034328807,0.07339616,-0.05329403,0.06323681,-0.05294278,0.0008610075,-0.0032929454,-0.052720852,-0.043741263,-0.010759171,0.04154108,0.0783705,-0.030969799,-0.025000842,0.02020217,0.016815318,0.060531057,-0.010267374
-0.07555721,0.061752755,0.04050502,0.053130735,-0.0046953405,0.03584801,0.030144176,0.011073275,0.058771983,0.020916658,-0.045051705,0.061847642,-0.0061357366,0.038486127,0.027081655,0.028399866,0.057678446,0.05797229,0.047260042,0.0742001,0.018937951,0.02513028,-0.008170578,-0.010064571,0.017927172,0.047382206,0.038314853,0.040159654,0.039748706
-0.014474101,-0.03910628,0.011258212,-0.050136108,-0.063580856,-0.048531268,-0.06709143,-0.07971991,0.056855883,0.02395548,-0.04072391,-0.019988408,0.03468685,-0.080962196,-0.010227979,-0.044840947,-0.06718743,-0.073823735,-0.0519969,-0.040903293,-0.06288375,0.040552247,-0.07460565,-0.043952234,0.08235491,-0.07189904,0.039464653,-0.06045292,0.031324748
0.050659526,0.06134023,0.07815729,0.054234672,0.021938637,0.041297372,-0.0059693987,0.0239239,0.04963042,0.05031754,0.03912322,0.04826546,0.023308132,0.0080591375,0.027952414,0.06972043,0.04061507,0.059402395,-0.024623722,0.0456393,-0.066433094,-0.0152177205,0.04261432,0.05925985,0.047459688,0.065015495,0.023826296,0.052428074,-0.019457202
0.049358733,0.06581712,-0.000994477,-0.02272123,-0.03678602,0.019971946,0.06876234,-0.060200606,0.004273752,-0.012335951,-0.08704947,0.040580187,0.038954873,-0.04453281,0.057393845,-0.052468717,0.013723222,0.05158467,-0.042369068,0.025655048,0.025631515,0.04279415,-0.047089554,0.054222476,0.058109853,0.008052305,0.012822134,0.056949373,0.03394492
-0.05988037,-0.074847646,-0.030035002,-0.07031732,-0.06471388,-0.067040265,-0.07785715,-0.05761021,-0.062826745,0.02109897,-0.032894135,-0.0592187,-0.009677364,0.005519022,-0.03399797,-0.07683222,-0.07461832,-0.025291666,-0.042749956,-0.067632474,-0.054155864,-0.032724697,0.01604783,-0.07149353,-0.0680156,-0.076864146,-0.06916605,-0.062562145,-0.048009854
0.039308276,0.03133641,-0.043734618,0.045216184,0.040672127,0.015190592,0.049406424,-0.0068737282,0.018940696,0.011418876,-0.049918883,0.016045239,0.046010386,0.034232493,0.05050726,0.061229907,0.05692071,0.013839424,-0.022964016,0.06511629,0.00058858935,0.0047655646,-0.046646148,0.003973829,0.012129755,0.03687617,0.06550395,0.010947237,-0.010353421
0.016292075,0.016235815,-0.0011286151,0.018814487,0.076274216,0.07206122,-0.0040700147,0.07302564,0.027923351,0.012480124,0.06955409,0.061295677,0.04551403,0.042786084,0.053657584,0.05872695,0.016660009,0.053132724,0.058608126,0.037789512,-0.032103345,0.034835324,-0.039818365,0.064948626,0.015014825,-0.0207358,0.045365438,-0.012668656,0.06412255
0.03458116,-0.00531333,-0.01448419,0.038135346,0.025085278,0.04332891,0.038429942,0.0056960494,0.027164696,0.020772059,0.017771795,0.03211257,0.0074504954,0.03221856,0.041494876,0.04039545,-0.008606643,-0.0027653472,0.013879215,0.052086025,0.04038005,0.03949916,-0.0012983269,0.012796383,0.028286824,-0.0035743965,0.039297793,0.0063676443,-0.01656822
-0.055674676,0.05679881,-0.02024652,0.006706586,-0.023201646,-0.037856184,0.047601692,-0.050668407,0.016635295,0.033036366,-0.024415234,-0.035677556,0.03598379,0.04022826,0.004891363,-0.035390846,-0.03484327,-0.02654316,-0.04413501,0.033619072,-0.026494153,-0.032229155,0.026768342,0.0021296395,0.05318173,-0.0026861473,-0.033573955,-0.00079452776,-0.051149532
0.021858372,-0.04282099,-0.022391869,-0.008763966,0.059497453,-0.025029443,0.060042396,0.03578056,0.04689292,0.00816417,0.04833374,0.0492259,-0.035369158,0.03679117,-0.0011971132,-0.053999025,0.052761436,0.019727914,0.034462422,-0.017958997,0.033847988,0.0027729883,0.032741863,-0.0052559488,0.03403531,-0.0011878756,0.042651556,0.056036435,0.053615905
0.052042272,0.06856418,0.076612234,0.079207726,0.066792466,0.063888706,0.06729451,0.04978919,0.04318642,0.04189747,0.08243761,0.06487457,0.0013021724,0.08110173,0.067786805,0.06205311,0.06523442,0.014357085,0.06472222,0.0612593,0.04509131,0.06366383,0.059147578,0.046527743,0.063094884,0.058219068,0.041381203,0.07007492,0.058416046
-0.03876077,-0.012134737,-0.026299793,0.01982098,0.02780282,0.01415911,-0.032528333,0.010008011,-0.03984818,-0.00463424,0.054599144,-0.007135647,-0.010264006,0.04692177,0.016018948,-0.021767702,-0.040821448,0.045204192,0.017739417,-0.03814439,0.028442513,0.013027223,0.005782978,0.010357954,0.023815755,-0.025061086,-0.03776915,-0.022433722,0.04599719
0.06013893,0.039511785,0.02160904,0.01839625,0.07434595,0.033403244,-0.019641895,0.07995493,0.0006809781,0.019301116,0.085534334,-0.07238427,0.030897181,0.02524096,0.041589033,0.039699204,-0.035916593,0.06369856,0.07072168,0.06868697,-0.066894114,0.043457914,0.041397028,0.06183357,0.01769747,-0.06494272,0.06269077,0.00027833576,0.04359005
-0.04186256,-0.017743211,-0.061133374,-0.015539705,-0.027523747,-0.022662869,0.03561853,-0.022136183,-0.07139778,-0.075957306,0.0077306405,-0.004533904,-0.06549802,-0.033711083,-0.042162836,-0.017956255,0.014164312,-0.03203657,-0.04863307,-0.03390892,0.048277326,-0.009827942,-0.052654974,-0.070095286,-0.047297694,0.016203742,-0.0234968,-0.026609227,-0.041227378
-0.049641326,0.004558393,0.0763131,-0.06025626,-0.050707474,-0.026252484,0.0757736,0.032974124,-0.010536131,-0.036042623,-0.024102857,0.014685834,-0.05699398,0.024119193,-0.0082156025,0.018029572,0.038927946,0.064186566,-0.022829138,-0.010428451,0.076376595,0.026000096,-0.038307313,0.029007144,-0.0071129594,-0.026740497,0.047527373,-0.04102372,-0.021191636
0.035192426,-0.02171535,0.00464357,-0.063011445,-0.05317558,-0.047718354,-0.03348438,-0.025513556,-0.0662814,-0.03771813,-0.028230283,-0.0067574913,-0.0663059,-0.056725655,-0.065969065,-0.014826679,-0.05629555,-0.036930896,-0.05444588,-0.059484612,-0.05332587,-0.055810113,0.0013106902,-0.036765315,-0.025534729,-0.032831937,-0.0505495,-0.044832576,0.055105045
0.022648858,0.002950702,0.039201114,-0.06161634,0.039339457,-0.0653622,-0.055975456,-0.029400257,-0.038932994,-0.05911464,-0.014308535,-0.06165942,-0.053842876,-0.06408478,-0.044542715,0.07561502,-0.03182714,-0.06776138,-0.05573661,0.0085838605,-0.018726131,0.02245222,-0.06038407,0.021925982,-0.058543466,0.0025442375,0.023890153,-0.035234835,-0.06308152
0.032912232,0.041066412,0.02343862,0.037188537,0.024467498,0.03849203,0.04067525,-0.0018241416,0.005540976,0.01988682,-0.015489944,-0.033574365,0.030021004,0.004303313,0.05801395,0.029267287,0.036118925,0.02927161,0.0043022204,0.009924524,0.0004088116,-0.025556525,-0.013675393,-0.026517784,0.011049024,0.0022190583,-0.027268505,0.02760508,0.05810824
-0.0052488563,-0.053278927,-0.0280837,-0.08224195,-0.021866148,-0.054843083,0.034260232,-0.06527234,-0.084397115,-0.045588642,0.04587191,-0.074923985,-0.04939354,-0.0816808,-0.07558118,-0.07130813,-0.0077567627,-0.06373848,-0.014006121,-0.077942505,-0.064687975,0.010444269,-0.049394585,-0.0625847,0.013132504,-0.049690798,0.0056476314,-0.03898215,-0.045453448
