Furnishings & Decor,ashtray,barrel,bed,bench,calendar,candle,chair,chandelier,clock,crib,curtains,desk,disco ball,dresser,fan,hammock,high chair,jukebox,lamp,magazines,mattress,mirror,piggy bank,pillow,radio,record player,rocking chair,rug,safe,speaker,stocking,stool,table,tray,treadmill,vase,wreath
-0.0073741097,0.07657421,-0.02420208,-0.020343333,0.03344978,-0.02609538,-0.062780626,-0.015150933,0.0030548545,-0.04160244,0.036512423,0.022544889,-0.024534782,-0.047184844,-0.02887967,0.042520378,0.048218455,-0.0170272,0.038231775,-0.024066254,0.055545762,-0.040434226,0.050577838,-0.056918543,0.050084602,0.07163703,-0.009814485,0.035999916,-0.060870584,0.0237344,0.037821777,0.034906298,-0.07523553,-0.015881458,0.042532932,-0.027620943,-0.068238094,-0.0348348
0.049864523,0.016118312,-0.07336135,0.08019825,0.07450458,0.06341052,-0.050650902,0.055900577,-0.025259247,0.0009073659,0.0776596,0.074566945,0.036085177,0.008031995,-0.0027308352,0.046397395,0.07842504,0.05093675,0.0653991,0.022761464,0.031996824,0.046069738,0.035496745,-0.031102734,-0.037265383,0.07227254,0.060825035,-0.0022634044,-0.010274267,0.033112057,0.024940835,-0.05469585,0.058524225,0.03841133,0.048294563,-0.03807081,-0.015249282,0.043002903
-0.00021904924,0.0077346973,0.048108738,0.016487792,0.030249545,0.020315379,-0.04005463,-0.07140284,-0.007246011,0.005708608,-0.029817551,0.001145101,-0.022515308,-0.043502763,0.045972556,-0.0062105586,-0.05650866,-0.04594934,-0.03692508,-0.024996271,0.05360734,-0.056460198,-0.04113232,0.0047376757,-0.0771464,-0.084570415,-0.06855296,-0.07735285,-0.052714605,0.031495847,-0.09433625,-0.025894223,-0.04424839,-0.03327502,0.05312614,0.0628685,-0.062435567,-0.04230213
-0.07654501,0.009884363,0.0053123296,0.019126773,-0.0119803315,-0.013508135,-0.052425355,-0.062171925,-0.051242393,-0.006053216,-0.013212235,-0.03335116,-0.031170225,-0.02377702,-0.06019043,0.03835801,-0.023899043,-0.0773261,-0.033980712,0.026620379,-0.03834652,-0.014357967,0.011080087,-0.05213358,-0.020592686,0.049551412,-0.05319076,-0.08115036,-0.06044337,0.008127491,-0.06772119,0.060864445,-0.05069239,-0.004203357,-0.015275346,0.033508994,-0.022110108,-0.06003628
0.053810887,0.06518873,0.07824018,0.04354485,0.028566623,0.03604077,0.08075362,0.05775395,0.050982986,0.07699095,0.07504673,0.058154657,0.07421755,0.0074114185,0.07916837,0.054394934,0.007700529,0.060679182,0.01980447,0.05204782,0.07286807,0.03844342,0.07591487,0.07052953,0.017772907,0.07933865,0.043462507,0.06836752,0.049152747,0.061511718,0.06413507,0.0371863,0.056998085,0.03570746,0.06017345,0.05361718,0.0832787,0.07330824
0.022131093,-0.050682675,-0.03429825,-0.03099088,-0.060195543,0.035460953,-0.02512164,-0.017641919,-0.060849696,-0.021766592,-0.058509808,-0.019584648,-0.0016645269,-0.031210454,-0.0801948,0.034842025,-0.03593761,-0.01853383,-0.057865284,-0.022769904,-0.016276427,-0.03751308,-0.03565691,-0.047118872,-0.023090824,0.02588168,-0.014779186,-0.06032515,0.01331119,0.006904287,-0.0105620725,-0.027675306,0.0033576353,-0.058176212,-0.0019301246,-0.024243228,0.012119111,-0.020070063
0.032717012,0.04867354,0.07791801,-0.0035656323,0.06751662,-0.028609445,0.019181572,-0.018115157,-0.04204543,-0.04942627,0.023502236,-0.0019585579,-0.030852553,-0.072215416,0.053294264,-0.04070087,0.053847544,0.0004131616,-0.088841505,-0.054743737,-0.011436291,0.03172162,-0.06572589,0.06570515,-0.007282962,-0.08554027,-0.08207321,0.00017394827,0.01995319,0.049980413,-0.084633715,0.066447794,0.06035085,-0.01425604,0.022388976,0.033940043,0.028556434,0.06739715
-0.030755825,-0.05275459,-0.009895753,-0.056269143,-0.0174786,-0.011171773,0.007587705,-0.064638406,-0.02896409,-0.030046253,-0.061016627,-0.050334055,0.005043349,-0.04625313,-0.009877178,-0.051034477,-0.024909532,-0.06898882,-0.07116576,-0.057042763,-0.032567162,-0.047316525,0.02584023,-0.028128233,-0.048774827,-0.041871715,0.0373918,-0.042719807,-0.06318378,0.060206324,-0.014222306,-0.039049644,-0.054692995,-0.038074493,0.014092083,-0.0031060134,-0.04402516,-0.024856104
-0.06905528,-0.05621726,0.026919609,-0.064552404,0.011886452,-0.0386305,0.0039745118,0.040316664,-0.063337065,-0.042804003,-0.054432843,0.0632261,-0.024947898,-0.07865711,-0.02358447,-0.01853715,0.07771783,-0.027709011,-0.043201778,-0.066432916,-0.07744099,-0.044332612,0.020441856,-0.01947643,0.06353203,-0.03326278,0.017926637,0.024071924,-0.002334598,0.02019922,0.0072553423,0.01567937,-0.058150154,0.008429798,0.012910627,0.012674412,-0.03667294,-0.029996742
0.022687243,-0.017314652,-0.023143008,-0.023231594,-0.055554908,-0.064909995,-0.07037014,-0.059766065,-0.011513924,-0.08262194,0.02731279,0.014784267,-0.061650682,-0.020975703,0.003919052,0.0013397086,-0.042414576,-0.05332684,0.007876945,-0.024113448,0.020757701,-0.041413046,-0.03245263,0.006062249,-0.05358347,-0.027056849,-0.042219754,-0.046763536,0.0015797425,-0.023550667,-0.037223015,-0.020566886,-0.019066064,-0.053651355,0.028203545,-0.058083385,-0.03517892,-0.024691321
-0.0065784045,0.026575789,-0.01803662,0.027990347,0.023419732,-0.0028782552,0.047411397,0.06782743,-0.0017423886,-0.0065932674,-0.014159233,0.037005387,0.068717316,0.039992813,0.057348598,0.00032782127,0.06934913,0.07510637,-0.038940396,0.058300126,-0.039171666,0.02815346,0.03703917,-0.027105583,0.023089036,-0.027403822,-0.03627565,0.071161196,0.029931746,0.057288203,-0.015045225,-0.03146467,0.083596036,0.057094008,0.020689823,0.07712817,0.06955056,-0.012839397
0.013119281,0.06985739,0.07869226,0.07447152,0.08194438,0.072393835,0.074780665,0.08386315,0.08358236,0.076200105,0.078314215,0.07280035,0.0871963,0.06182835,0.08337176,0.081960335,0.076255046,0.061121777,0.08500501,0.08024226,0.067782186,0.07105922,0.051965225,0.07542082,0.06419305,0.0770617,0.03280258,0.072545454,0.070985,0.086334795,0.08108451,0.07700687,0.06906429,0.085089564,0.08052236,0.03508737,0.07334511,0.0866
0.016885744,0.049160782,0.062101033,0.056233186,0.05176034,0.061320473,0.020810876,0.022741687,-0.020388229,0.0379953,0.037413947,0.03311066,0.030263608,0.017101523,0.06670038,0.054539006,0.044360388,-0.03869524,0.07886327,0.069733605,0.060491197,0.053482816,0.05013934,0.016377766,0.04992589,0.06878399,0.035692744,-0.028125653,0.052523285,0.065245315,0.059351098,0.07426869,0.03900343,0.05490738,0.06624984,-0.006617142,0.0602206,0.054498546
0.05683202,0.045347825,0.02617078,0.052889735,0.07651925,0.07138359,0.038314354,0.025546104,-0.036712274,0.010796686,0.002176033,-0.022391917,0.038982403,-0.021754114,0.07053955,0.00037209026,-0.013826836,0.017426334,-0.02102581,0.032280546,0.06661068,0.042008027,-0.03883622,0.02267994,0.012584026,0.037227195,0.039584737,-0.014969586,0.038321655,0.006363337,0.017079027,0.0076408666,0.0680239,0.082012706,0.082859516,0.04694649,0.035902154,0.014328116
-0.06437379,0.023504471,0.011682937,-0.0060639256,0.015053668,0.06287753,-0.0080996035,0.016943613,0.052764323,0.05274537,0.046215747,0.04446795,-0.0015497827,0.019076578,-0.003818487,-0.0608498,0.013909864,-0.035161156,0.053057823,0.057166442,0.057295382,0.0065130214,0.011093523,0.035244565,0.04836725,0.058174994,0.045261748,0.033872444,-0.015243391,-0.026485002,0.049286183,0.075488865,0.044616003,0.044587303,0.061282944,0.053845778,0.030963572,0.015424842
0.008968993,0.07138967,0.02623998,0.078464784,0.048633818,0.044222105,0.061878823,0.06452897,0.06776704,0.07028598,0.04132502,0.05821754,0.039336007,0.05674551,0.0012246378,-0.014450888,0.06781446,0.057955127,0.08089859,0.030659685,0.07144122,0.060974147,0.026672961,0.045078333,0.04736467,0.0666341,0.007891807,0.03814785,0.05773129,0.04976894,0.06876402,0.0566407,0.05188999,0.062848836,0.03554779,0.053391628,0.062189613,0.043571237
-0.021574639,0.062974125,-0.028276451,-0.0373483,0.048511416,-0.054189898,0.0108918315,0.027338708,-0.044825852,-0.011858344,0.018633699,0.029530803,0.0049584405,0.043200508,0.031593576,-0.04138115,-0.059492253,0.05862946,0.02846428,-0.035862893,-0.007832507,-0.024720876,-0.079458185,0.019630862,-0.03550839,0.037072513,0.02401281,0.060144696,0.045989864,0.029211449,0.014664268,-0.02742981,-0.052882962,0.027486298,-0.030603822,0.060658008,-0.06445632,-0.023055926
-0.04148827,0.011301933,0.0106798215,0.011942459,0.013041489,-0.031076968,-0.034603402,-0.025135942,0.0040330435,-0.056045834,0.06369686,0.016845256,0.002168085,-0.022385791,0.0059210407,-0.013780572,0.018359132,0.046303224,-0.014275054,-0.005943101,0.015568895,0.011889953,-0.06271467,0.03090252,-0.007157603,0.036449313,0.0005796582,-0.01393346,-0.007752435,0.03578579,0.02343582,0.009643714,0.033734247,-0.032450333,-0.0139395455,0.01029786,-0.058045596,0.007225202
0.079786606,0.02451601,0.02828755,0.029719597,0.071897626,0.07344809,-0.069980934,0.06820609,0.011152139,0.053552773,0.05743089,0.050750364,0.06370779,-0.011241696,0.05050258,-0.0020113841,0.052812383,0.0626519,0.054115478,0.006918856,0.033424802,0.0494582,-0.040756755,-0.03479717,0.055185642,-0.030710608,-0.045276858,0.07034693,0.032706197,0.065930076,-0.026116205,0.0063431547,0.04912725,-0.022885889,0.008931833,-0.01801937,-0.03259731,0.0027215234
-0.04713006,0.077044725,0.006278184,-0.035765436,0.01985336,-0.073523514,-0.042192996,-0.06513946,0.04512113,-0.0046097734,-0.013822373,-0.031148378,-0.03722638,0.028376997,-0.057610948,-0.072262295,0.015667943,-0.05025435,0.012185317,0.009771845,-0.06063802,-0.015308754,0.022415403,0.0073148753,-0.067387454,-0.029151704,-0.07818502,-0.06721929,-0.011200964,0.09860227,-0.084997185,-0.035449885,-0.07033643,-0.03640389,0.010292416,-0.06808656,-0.049686573,-0.02785865
-0.066682294,-0.0005231057,-0.019324906,-0.053234994,-0.040002573,-0.03260315,-0.05560939,-0.042499486,-0.055214223,-0.030008761,-0.06254824,-0.03296894,-0.049422666,-0.023617106,-0.06060583,0.010127494,-0.011402023,-0.05038792,-0.032522846,-0.047963724,-0.03579016,-0.047448564,-0.031546284,-0.042421784,-0.056060776,-0.019764947,-0.031476017,-0.060515985,-0.023464547,-0.017142761,-0.0061371317,-0.038194917,-0.015853554,-0.04222252,-0.0059865215,-0.03085114,0.002140488,-0.029159179
0.011228279,0.023529893,0.06301295,0.05711795,0.050105076,0.025523724,0.03806442,0.03288659,-0.00069079775,0.0480588,0.053839833,0.030451203,0.058104582,0.05418718,0.06739679,0.028101351,-0.004434558,0.021802306,0.0022813266,0.03944837,0.064532734,0.033960443,0.07371527,0.073759705,0.034206543,0.020661026,0.019627975,0.0064176065,-0.0011984088,0.003754974,0.0643628,0.035517298,0.052173134,0.018042376,0.076230206,0.006423143,0.04185632,0.057122663
-0.07093353,0.014034316,-0.055634074,-0.018836768,-0.038402203,-4.8697424e-05,-0.046188623,-0.053230174,-0.0795515,-0.06708749,-0.08403993,-0.06575511,-0.026221493,-0.08611228,-0.0463063,-0.067086324,-0.059761364,-0.0046448587,-0.08873082,-0.032119647,0.005182177,-0.06002672,0.05666238,-0.04592671,-0.054719955,-0.08387618,-0.08237391,-0.07930745,-0.07078703,0.00021282326,-0.08916236,-0.0049493066,-0.06393455,-0.03412549,-0.027726643,-0.05854357,-0.05988792,-0.06986346
0.037449304,-0.014078428,0.011362678,0.038487792,-0.0075862077,0.05785452,0.035321746,-0.013787176,0.053664826,0.0110068135,0.008963564,-0.038437456,0.056164816,0.05548675,0.004988035,0.033515915,0.017148947,-0.042426884,-0.01573547,0.034656186,0.022571009,0.061234932,-0.047057576,0.021800943,0.026179364,0.050270494,0.03352962,-0.017525865,0.07368799,0.045396145,-0.00018374021,0.04367379,-0.013246368,0.019569654,0.01985203,0.045023814,-0.012551247,0.07349771
-0.011531591,-0.011201786,0.064691626,0.061515644,0.021295175,0.04095738,0.0070671854,0.017802939,-0.046375733,0.023751155,-0.007070465,-0.019084148,-0.022257615,-0.007061337,-0.003899166,0.024819423,0.018676385,0.035315786,-0.04199872,-0.058922693,0.007508615,0.05910845,-0.011284588,-0.05872745,-0.050962456,-0.03870402,-0.004307855,0.05531717,0.026969377,-0.0018450826,0.021187674,-0.00292017,0.068364754,-0.020792348,0.07741806,-0.038786173,0.03635537,0.03635423
0.011296737,-0.040459007,-0.016279962,0.060850404,-0.053845163,0.058763288,0.008877968,0.033747848,-0.036954105,-0.04294569,0.052399077,0.050064508,0.018741887,0.026728475,0.0093616,-0.026472082,0.032835346,0.00608368,-0.0696503,-0.040243007,0.026121475,0.07303067,0.047086913,0.006794578,0.060657892,-0.04670254,0.009275635,0.015233055,0.0016066681,-0.002668438,-0.030111218,-0.02384818,0.06921589,0.032955747,-0.034742374,-0.056339838,-0.020334497,0.020809926
0.02054183,0.039808854,0.020727659,0.045645975,-0.012051151,0.028426217,0.054868706,-0.024817152,0.07787407,0.04004763,0.06934754,0.007713838,0.021206915,0.003970614,0.081820026,-0.023603262,0.054936633,0.032894086,0.01920402,0.03359482,0.032084666,-0.050334863,-0.01943382,0.0043615354,0.011309401,-0.061730266,-0.044644095,0.036089785,-0.009277037,-0.006389497,-0.025301125,-0.040196415,-0.044496167,0.025965968,0.032932222,-0.013328621,-0.061882026,-0.05334994
0.02714687,-0.024247974,-0.021304194,-0.05146684,0.037323736,0.07417201,-0.061000783,0.0239456,-0.049928796,0.0105952425,-0.027819829,-0.047678724,0.044083565,0.025231369,-0.020096473,-0.014306326,-0.019666271,0.04633266,0.010631672,0.015787184,0.020643482,-0.030508805,-0.055664573,-0.08569928,-0.06454739,-3.363249e-05,0.051100545,0.01853186,-0.028163549,-0.05748815,0.050594475,0.04383674,0.008989802,0.020948416,0.056885097,-0.021727359,0.035007667,-0.05331022
0.0017630708,0.06535568,0.028079297,-0.014655078,0.025783703,0.017528383,0.056861073,-0.016749928,-0.050563376,-0.009221666,0.012101892,-0.0001613907,-0.016366487,0.042210914,0.0019092323,0.04063556,-0.05295798,-0.013821302,0.0068416344,-0.067434326,0.039414525,0.040722053,-0.040041633,0.0119190775,-0.075419545,-0.026908228,-0.017173475,-0.023692999,0.011771062,0.020891113,-0.07986272,-0.017740682,0.073584974,-0.039019227,0.048280902,-0.047772564,-0.06767942,-0.027006019
0.018974254,-0.02052724,-0.026692642,0.023483982,0.04708597,-0.014734764,-0.00087493926,0.014184009,0.011662563,-0.04771143,0.018376986,0.021210497,0.0016764974,0.036918037,-0.06793875,0.01589501,0.038064923,0.016884152,-0.014917787,0.03229535,0.007415921,0.05490122,0.061161745,0.016754052,0.029294407,0.05085746,0.069436036,0.04503695,0.07254382,0.0005535212,0.025359163,-0.07577071,-0.024621299,0.014203815,0.028965656,0.040542975,-0.009516316,-0.02824172
0.014677666,0.0150799155,0.03638766,-0.0030661086,0.041728377,0.07300126,0.044462536,0.04194611,0.0044058743,0.06916817,-0.0083907675,-0.029859394,0.02293876,-0.013306959,0.051441967,0.0614319,0.037837084,0.033345055,0.0034482626,0.032012347,-0.024429027,0.03365134,0.039199308,0.0530468,0.063446745,0.04116003,0.05230152,0.052680835,0.016350575,0.07416487,0.004193037,0.07142157,0.03694981,0.05600349,0.0060402667,0.018945936,0.05732218,0.02685884
-0.011451565,-0.014490372,-0.060937732,-0.020458667,-0.028198365,-0.045764938,-0.05176779,0.018858023,-0.00045313203,0.020673968,-0.030077307,-0.02741325,-0.016670467,-0.031673454,-0.034651343,-0.0745518,-0.011185752,-0.027322084,0.0024136228,-0.019375503,-0.067968465,-0.02074105,0.018778732,-0.04262935,-0.002690012,-0.014255452,-0.036582183,-0.032502912,-0.0010027402,-0.035033505,0.00014467454,-0.06975876,-0.011715072,-0.036155555,0.005837218,-0.039933287,-0.023626683,-0.040328097
0.05909413,-0.07661109,-0.059653487,-0.012408669,-0.016964743,0.033914033,-0.07491621,0.08430869,0.05540816,-0.002780882,0.05459721,0.0029818926,0.03679278,0.00011028575,0.019317616,-0.08638561,0.044707973,0.07513592,0.010578317,-0.023103287,-0.036362033,0.03873836,0.070578866,-0.04307609,-0.022415567,0.017507957,-0.027201785,0.07663923,0.010523659,0.010726447,0.07570923,-0.06968112,0.08247718,0.037975654,0.054077666,-0.06918668,-0.060163863,0.057403587
0.047931023,-0.05010986,0.035911944,0.040288884,0.039638467,-0.0229693,-0.067758396,-0.020310031,-0.06711953,-0.016910259,0.02250022,-0.046533138,0.021751087,-0.014205035,0.008001691,-0.031432524,-0.020115267,0.026491364,-0.022372263,-0.05126221,-0.019696556,-0.008963018,-0.007143811,0.009509589,-0.062557,-0.0065818476,-0.016067222,-0.042308945,0.04941131,0.052695647,0.0039139986,0.07958938,-0.0033516488,0.03904118,-0.0045717605,0.03377899,-0.08090405,-0.029139897
0.01649162,-0.07521842,-0.0352635,-0.06784869,-0.047561813,-0.011384708,-0.060925506,-0.029481594,-0.04453407,-0.050821904,-0.052896455,0.009448843,-0.0477558,-0.0073439535,-0.028722258,-0.07928621,-0.035010874,-0.07043512,0.04066708,-0.051025447,-0.0354303,-0.01639019,-0.014143154,-0.07489648,-0.027898643,-0.06362616,-0.04132027,-0.05537439,-0.061317634,0.0036409684,-0.05750025,-0.046922557,-0.059419118,-0.045437925,-0.06543331,-0.06596441,-0.061176293,-0.044026285
-0.035169095,-0.010596713,-0.019540519,0.034246586,-0.03208991,-0.014387518,-0.034936134,-0.00023243444,-0.03979515,-0.008347377,0.050940596,0.041071486,0.031559102,-0.07227572,-0.021267515,-0.012060948,-0.07168783,-0.04084818,0.055031743,-0.06043487,-0.048489157,-0.052101184,0.060212098,-0.056105033,-0.033341106,0.06570448,0.011868402,0.024925705,-0.07010686,0.019550571,0.005546451,-0.044068113,0.016056271,-0.03286074,-0.012748338,0.017265514,0.009492306,-0.046974853
0.018369723,-0.0643233,-0.025134258,-0.087016985,-0.054176755,-0.048744533,-0.07201399,0.020067498,-0.0767533,-0.051064,-0.07453267,-0.05021552,0.030354902,-0.082945,-0.03633315,-0.059766494,-0.05821308,-0.066872716,-0.07281149,-0.036664464,-0.0558096,-0.066267714,-0.0660716,-0.07334233,-0.064885,-0.035483282,-0.060195204,-0.0141255595,-0.056917667,-0.014514785,-0.016840229,-0.010973857,-0.055350736,0.06132519,-0.030575681,-0.07515053,-0.026369909,-0.008127899
0.044946685,-0.0029056582,0.058981527,0.0063020443,0.03118114,-0.0056945165,-0.03094529,0.06814783,0.053343914,-0.04742235,0.0135919945,0.0013328297,0.024198612,-0.033644523,0.03929912,-0.038522996,-0.045275792,0.036095306,0.041849446,0.03198088,0.01785648,0.05528061,0.06990569,0.02644765,-0.015786951,-0.026914986,-0.017629834,0.0319927,0.053433187,-0.07700929,0.03798751,0.057194293,0.061437108,0.01198986,0.046158087,0.011946731,0.07239056,0.05766564
0.043517165,0.05087201,0.08059231,-0.008966061,-0.037783653,0.06536841,-0.062324073,-0.04061023,0.04845364,0.06030873,0.0008876051,0.013088909,0.0016507518,-0.03408271,0.011217266,-0.013942849,-0.06261717,-0.022960229,0.03122497,0.0267915,0.05528294,0.015820058,-0.015939685,-0.015101191,-0.0044216756,0.052313253,0.01602622,-0.0316045,0.048774943,0.09208305,-0.04287029,0.04048293,0.029109726,0.035088964,0.065148786,-0.050162412,0.051033746,0.05581581
-0.03408321,-0.07398226,-0.039300438,-0.0009432898,-0.023359247,-0.058614638,-0.067999616,0.057488184,-0.033979155,-0.014409925,0.016989034,0.006013119,-0.06495838,-0.015567478,-0.09040391,-0.05626981,0.051394265,0.04556085,-0.07926012,0.069546185,-0.04463374,0.021361286,0.0458458,-0.032516185,0.03073048,0.0049186856,-0.07213988,0.051083885,-0.057220727,0.025296716,0.04069041,-0.07213335,0.031057546,-0.07866498,0.007941873,-0.058560636,0.018813523,-0.008561584
-0.061249282,-0.042031392,-0.033782117,-0.049940027,-0.012346838,0.0011298101,-0.06476106,0.07849216,-0.03980357,0.012021115,-0.04618786,-0.018553047,0.037074827,-0.010507627,-0.08518842,0.039031528,0.022953328,0.04412208,-0.07730266,-0.0658411,0.0042203884,-0.0160006,-0.053548142,0.06835496,-0.052575547,-0.008074926,-0.074008144,0.0610555,-0.048656024,-0.041660607,0.0044227936,-0.049081635,-0.012258385,0.049685393,-0.005598177,-0.025149697,0.0054695564,-0.055992074
-0.03126015,-0.008864256,-0.025929589,-0.055782944,-0.05819887,-0.029760238,-0.047364645,-0.02267911,0.033266228,0.0010638661,-0.028657453,-0.0324358,-0.023833862,0.05518146,-0.037072685,0.005633143,0.025131777,-0.0045982236,0.009165131,-0.009654409,-0.043781504,-0.03632829,-0.011135871,-0.041840147,0.019996287,-0.026310528,-0.045676447,0.023155686,0.018752037,-0.04362984,-0.00024880635,-0.085872665,0.005684234,-0.013287915,-0.06824795,-0.049813,0.011066889,0.006954012
0.0027814098,0.05569859,0.012446647,0.02741627,0.055525977,0.049141727,-0.046947703,-0.0033574,0.034066614,-0.05271092,0.06748485,-0.007441858,0.065673016,-0.074927196,-0.00092047156,-0.04496348,-0.012316921,0.0058626765,-0.00998484,0.0018998353,0.012464746,-0.00658314,-0.017596692,0.0745025,-0.056054793,0.01821654,-0.02870335,-0.030336617,0.03190715,-0.04679795,0.072050095,0.049024925,0.054888774,0.06779046,0.06469431,0.010371877,0.01169424,-0.012394758
0.042445567,-0.04955456,-0.02090368,-0.033177346,0.049199447,-0.0091038095,0.0064550997,-0.03257265,-0.018896362,0.0010449189,0.011416079,-0.06575126,-0.016906545,-0.0064972565,0.0330573,-0.073972896,-0.059799597,0.0468331,-0.017848106,-0.045073327,0.011745957,-0.049056485,-0.0701966,-0.027275056,0.0007516647,-0.065601826,-0.016933545,-0.02751835,0.033042967,0.05241322,0.0010418145,-0.023433708,-0.020820914,0.034343332,0.023874113,-0.06087133,-0.046764888,-0.053974304
-0.070479594,-0.039885685,0.041867085,-0.053194094,-0.054142408,-0.007680656,-0.06231002,-0.015009516,-0.07319552,0.053889014,-0.049279902,-0.05514114,-0.045616463,-0.04457879,-0.0054728324,-0.0056842146,-0.006791938,-0.01917903,0.04024524,0.016409896,-0.009407972,-0.074155696,0.008404565,-0.07344978,-0.02233447,-0.0067591076,-0.010449989,0.033139896,-0.012288822,-0.08309305,-0.0083400905,-0.037745927,-0.023308055,-0.08597685,-0.017026428,0.04714073,-0.025555693,-0.077362485
0.08239927,-0.044142917,-0.014309737,0.06661825,0.03408037,-0.050049834,-0.005555284,0.016238855,0.05622032,-0.009871197,0.0005089873,0.06605397,0.074592255,0.006925595,0.04766423,-0.05417096,0.009479015,-0.0014909558,0.037160937,-0.026191495,-0.029426297,-0.011656448,-0.058000926,-0.051746745,-0.045403577,0.009164491,0.015986968,0.0026307986,0.03545492,0.0045912163,0.008578559,-0.056262627,0.006600141,0.0636671,0.0733135,0.029831415,-0.03144731,-0.05707323
-0.035918534,-0.027509354,-0.01660924,-0.008650644,-0.05639284,0.033476096,-0.06307552,0.0021436545,-0.056573562,0.03028462,-0.045455646,0.005757957,0.008630749,-0.06262096,-0.06564357,-0.03533894,-0.04929996,0.035266075,-0.046296734,-0.0744653,0.06888975,0.036477618,0.059748657,0.07173573,0.012638505,0.051099606,-0.06564341,0.0044521047,0.045063276,-0.0076715075,0.033144332,-0.02826721,-0.06436022,-0.03592295,-0.026008474,-0.008373622,0.02833722,0.03663263
0.0012692724,0.000119165335,-0.010053188,0.013279932,0.03185703,0.015045152,-0.01508129,0.033912413,0.0361188,-0.0024934812,-0.0381735,0.021056319,0.0059446036,0.002260797,-0.015720628,0.014118946,0.0026093605,-0.005124687,0.0275984,-0.003126772,-0.039422568,-0.042709883,-0.03618953,-0.037829038,-0.0039328383,0.016813623,0.011132372,-0.001575977,0.0017843824,-0.006749136,0.014291238,0.008479109,0.017872658,0.054612085,0.010090426,-0.03226329,0.04691849,-0.0045505445
0.06312019,-0.01062684,-0.037059125,0.010955572,-0.061047938,0.07471701,0.080938056,0.0052492693,0.077628106,0.04647318,-0.029426808,0.06847682,0.03859478,-0.011445963,-0.04189987,-0.0012235675,0.029267712,-0.011909231,-0.042834423,0.07970913,0.044336207,-0.04615922,0.0071973996,-0.042388935,0.01093749,0.053282317,0.058873367,-0.038569868,-0.017139105,-0.061643887,-0.037292764,0.044419583,0.051612627,0.040645048,0.00750591,-0.031844027,0.011635181,0.021904984
-0.03735481,0.016924107,-0.033674676,0.005911,0.00894318,-0.02038062,-0.0013452141,-0.04963794,-0.025271164,-0.036976416,0.0025683471,0.029325575,-0.0056064334,0.025619943,-0.035514746,-0.030017901,-0.021860113,-0.030485915,0.05915325,0.027524441,0.060031917,0.05398682,0.0661397,0.017026996,0.026041664,0.037629623,0.057950974,-0.014964727,0.015813591,-0.012236351,-0.062418763,-0.012038478,0.04657457,0.0065613077,0.025838958,0.021237489,1.0275442e-05,0.004499733
-0.008930536,-0.028963841,0.027422564,-0.009208462,0.0077548143,0.06409832,-0.025267938,-0.017221041,-0.035099722,0.0030166358,-0.00458105,-0.026707096,0.064089864,0.035673738,0.005357045,0.04113684,0.011354679,0.006888631,0.027326187,-0.0101932,0.025557317,-0.050578527,-0.03461835,0.029887913,-0.012572239,0.005657942,0.040801726,0.026383083,-0.047881156,-0.07145857,0.024820246,0.014855493,-0.05518035,-0.018273845,0.028503701,-0.049273398,-0.0340803,0.032713365
-0.042668495,-0.07487308,-0.033211574,-0.0429195,-0.0048841233,0.05639537,-0.04554505,-0.031815983,0.00063562585,-0.021014877,-0.04000644,-0.013180296,-0.05269758,-0.005417503,-0.024080848,-0.03207321,0.0008095639,-0.045610446,0.012444238,-0.051961344,-0.028991638,-0.0044545396,-0.062373064,-0.06265865,-0.0019310858,-0.07713406,-0.01153802,-0.014124502,-0.018185014,0.0061264224,-0.078469396,-0.018785786,-0.050914813,-0.05613682,0.010591597,-0.021427391,-0.05972158,-0.0045457752
-0.040141076,-0.056199905,-0.045619678,-0.022299325,0.057084452,-0.042452164,-0.011895427,-0.075774275,-0.016576447,-0.042708132,0.06595262,0.0005541151,-0.03744868,-0.081869654,-0.0053859144,-0.024553213,-0.025829528,-0.06882659,0.027890122,-0.04379758,-0.047370635,0.0014935452,-0.07343857,0.0024876539,0.058494512,0.055157404,-0.058808826,-0.059075978,-0.04343024,0.019045634,-0.02985653,-0.08158445,-0.087160654,-0.044702657,-0.08263431,-0.039325908,-0.02686479,-0.017873256
0.017878953,0.06091092,-0.04970739,-0.013624404,0.010583802,-0.084683366,-0.060760304,0.033674907,-0.040698715,-0.08344163,0.025275458,-0.02461575,-0.07622633,-0.05737667,-0.08094663,0.018552314,0.059492193,0.023536889,-0.017991409,-0.028607734,0.07846332,-0.04477091,-0.030806681,-0.042021412,0.00030165716,0.058614604,-0.06196305,0.014128582,0.055795748,-0.009233332,0.03792812,-0.06265155,0.015469549,-0.032286115,0.026861263,0.01764051,-0.000404049,-0.00436627
0.03906395,0.020201523,0.054954924,0.032360714,0.004625294,0.07627848,0.013308261,0.00672937,0.066350594,0.053338107,0.012787532,0.046450958,0.041780055,0.049104072,0.021195093,0.03800283,-0.014262813,0.039034944,0.07515443,0.0805306,0.063747,-0.00084756484,0.06624518,0.02619281,-0.018514004,0.01966744,0.04695157,-0.027337637,-0.0389565,0.035680003,0.055294197,0.054868333,0.03540485,0.046651457,0.046194684,0.041372135,-0.017733917,0.055324353
