Mammals,bat,bear,bull,camel,cat,cow,deer,dog,dolphin,elephant,fox,giraffe,goat,guinea pigs,horse,kangaroo,lion,monkey,moose,mouse,pig,porcupine,rabbit,raccoon,seal,skunk,squirrel,tiger,walrus,whale,wolf,zebra
-0.07444837,0.031155236,-0.034567725,-0.014843099,-0.03649929,-0.031890664,-0.06058306,-0.03736997,-0.00016329625,0.013609392,-0.03414069,0.082028,0.038300138,-0.048766464,-0.029132018,-0.08376675,0.00011577516,0.008408368,-0.0097629465,-0.018637486,-0.045129556,-0.036216967,-0.052176382,-0.056197535,-0.049887802,0.0248746,0.05769545,0.05381265,-0.029923297,0.017384818,-0.014501654,0.05979544,0.034956038
0.04161884,-0.071141995,-0.0010998028,-0.045800112,-0.015559392,-0.014997042,-0.072893545,-0.015203175,-0.006020756,0.043872233,-0.027523853,-0.017651064,-0.010833243,-0.032520473,-0.014491224,-0.02987722,0.04955863,-0.0278963,-0.06638983,-0.07821051,0.042093687,-0.053263016,-0.062017933,0.024242463,0.05251725,0.06942308,-0.072280176,0.009121502,-0.06830144,-0.014793477,-0.006495796,0.04725488,0.011701241
-0.030844608,-0.059549462,-0.039929423,-0.014327297,-0.005736452,-0.03620805,-0.03563045,-0.0008237462,-0.018952733,0.029360404,-0.010032994,-0.024424128,-0.0021597557,0.011981414,-0.051944192,-0.05679324,-0.017100612,-0.0042464454,-0.012418886,-0.029168734,-0.029929597,0.025560025,-0.025069462,-0.047390606,-0.036244594,0.007941514,-0.060128737,0.023899486,-0.013835455,0.0037473545,0.019364253,-0.05779043,-0.022744112
0.045817945,0.08272812,0.07005228,0.067153014,0.033802364,0.034266096,0.056805495,0.07633094,0.06520314,0.045982104,0.052602142,0.07573823,0.040350843,0.070654266,0.05430368,0.069996685,-0.021747638,0.019820368,0.06734301,0.056449506,0.06475069,0.06586264,0.061515905,0.040181372,0.05985479,0.07215611,0.06332723,0.06914928,0.061621774,0.002605767,0.031808358,0.029401606,0.0412816
-0.032794457,-0.060590062,-0.020793209,0.018677747,0.068611704,0.005837432,-0.016032465,-0.051955648,0.017038364,-0.05523867,0.014208642,0.0014554154,-0.008086217,0.005669408,0.0001781488,0.025015322,0.073482975,0.028106838,0.045131907,0.05156648,0.022591522,0.041214004,-0.038118914,-0.033179775,-0.03806285,0.0074135326,-0.009668922,-0.052661654,0.033394,0.012386134,0.011705822,0.04036902,0.035652757
0.05725631,0.042149477,0.005398948,-0.014033774,0.0635042,0.012400261,0.046254452,0.062840015,0.011386046,-0.031954627,0.07017664,-0.038847435,0.039857212,0.054099247,0.04879674,0.021693623,0.051730882,0.030011823,0.03979617,0.0498224,-0.021637915,0.030538708,-0.0032429092,0.044526808,-0.024376072,0.050154682,0.05474711,0.0448597,-0.0034998537,0.036488064,-0.018944772,-0.018812064,0.058570813
-0.0023949,-0.031103311,-0.029452967,0.0531418,0.015631445,-0.0035324185,-0.03391454,-0.03506249,-0.02241649,-0.006700835,-0.0052887546,0.016327674,-0.035073966,0.0625016,0.0007794255,-0.012452931,-0.05047955,0.041036222,-0.022428865,-0.028823031,-0.045447707,0.042174414,-0.0011531842,-0.025770258,-0.0024816545,-0.03766984,-0.0062208017,0.02221982,0.008766211,-0.038736407,-0.006036327,0.02834929,2.2088585e-05
-0.023251284,0.00020058015,-0.010118849,-0.038266893,0.051255636,0.092384115,-0.0042660553,-0.041702215,-0.022826063,-0.019026749,0.01199214,-0.048572913,-0.058712382,0.017268585,-0.06665449,0.0050566066,-0.017093953,0.061717402,0.06249995,-0.042195648,-0.032545574,-0.061366197,-0.026286362,-0.028830733,-0.042746503,0.004804419,-0.06994991,0.0052883285,0.04648592,-0.06666235,-0.00057412754,0.018692175,0.03696565
-0.037107248,-0.07744796,-0.04320309,-0.032423977,0.011731701,-0.027549319,0.04803673,-0.014842317,-0.03219469,0.035708703,-0.011192962,-0.04040099,-0.03308572,0.048369482,-0.017658455,-0.022918329,0.031865336,-0.017388893,-0.020027665,0.019248588,-0.055840943,0.053798713,-0.067013554,-0.042913616,0.033783004,0.013104211,-0.009910684,-0.0012333081,0.011874285,-0.031559497,0.029156776,0.054029062,-0.039830662
0.08698503,0.0766804,0.055582672,0.033753205,0.06833239,0.091303915,0.067644544,0.07613064,0.09152902,0.05530372,0.07132297,-0.04080351,0.07777531,0.04776861,0.07185637,0.064619295,0.07396594,0.010558736,0.06564202,0.068181284,0.06814249,0.067027956,0.07833934,0.047409035,0.07378961,-0.009057672,0.06302,0.07350341,0.035975568,0.03746049,0.066846296,0.021199914,0.027365044
0.07122919,0.080178395,0.076183364,0.08755818,0.07031503,0.08564217,0.07245045,0.07027572,0.082245305,0.06662536,0.071155235,0.06844604,0.071099035,0.06790326,0.011131976,0.061378513,0.0753611,0.0704564,0.074859686,0.076561734,0.07812117,0.07963622,0.078824244,0.05329917,0.067240275,0.08088544,0.059703734,0.046295315,0.06721704,0.07354744,0.07467125,0.073345214,0.07690446
0.07946797,0.017819967,0.0738113,0.061764225,0.046699483,0.054929867,0.06304554,0.04518645,0.06615219,0.06045301,0.04653932,0.073248856,0.06866242,0.05941646,0.0072449585,0.04774717,0.008317446,0.047731977,0.06441708,0.04610689,0.045383215,0.07114641,0.03634946,0.023253163,0.040876914,0.07723218,0.008190403,0.062269468,0.04312262,0.063836664,0.07424565,0.06902432,0.011795011
0.01997365,-0.02442298,0.005653655,0.05645984,0.04350565,0.02234979,0.04630112,0.026686873,0.025687184,-0.027682066,-0.0035151776,0.008639371,-0.013286254,0.03498689,0.051037308,0.032477904,-0.049058802,-0.027070686,-0.04640009,-0.0626633,0.045892492,0.05104113,0.05180986,0.0020282723,0.012922364,0.019006759,0.034387175,0.024417713,-0.037126254,-0.04357385,-0.014886359,0.0028348684,0.016173154
0.0016042216,0.05975433,0.03873628,0.011921092,0.036225174,0.043763645,0.009046556,0.019973706,0.031355597,0.026218658,-0.0031342271,0.025245924,0.025710082,0.011033757,0.024768353,0.034808055,0.04214744,0.059363667,0.04855419,0.04868335,0.046600148,0.028609525,0.0047718342,0.06474624,0.0031124013,0.05274172,0.049206324,0.005748086,0.032986578,0.0173563,0.028137743,0.02831211,0.07106575
0.07385441,0.033199072,0.058912065,0.07965373,0.070241824,0.05169585,0.054488845,0.062480967,0.044369563,0.05298105,0.069902316,0.06522215,0.065721616,0.062811136,0.059428163,0.053316757,0.06868302,0.06436202,0.040179916,0.0659044,0.04259216,0.045389038,0.07285865,0.046914898,0.05240415,0.011901774,0.076462425,0.066271804,0.050301775,0.05485862,0.046844758,0.06861209,0.07930385
-0.029243438,-0.0105245495,-0.058031388,0.025737585,0.016764557,-0.026699046,-0.052557215,0.0019313564,-0.0074663623,-0.076520704,-0.055983726,-6.128827e-05,0.002041866,0.009550976,-0.035713222,-0.03400281,0.061650213,-0.07066979,-0.06282104,-0.06906527,-0.033631857,-0.012749365,-0.04028365,0.022938551,0.03447535,-0.011364316,0.070066705,0.037187915,-0.07624156,0.04402742,-0.06932678,-0.0352812,-0.063440315
0.025629405,0.006577299,0.011036492,-0.05571051,-0.00012274689,-0.009865106,-0.021080237,0.017095337,-0.0071885274,0.05262151,0.034547605,-0.03664514,0.037666246,0.003793054,0.041360244,0.026979348,0.031140834,0.04155455,0.0018245428,0.03139132,0.0080397455,-0.0073285666,0.04050353,0.046269365,0.031786084,0.005648997,0.018165931,0.005601574,0.0033322996,0.02472995,0.027976234,0.0067992136,0.020235054
-0.013368041,0.035855863,0.024956888,-0.02803224,-0.07450772,-0.011352138,-0.033718903,0.02523656,-0.0188604,-0.053173233,-0.016016912,-0.007713611,0.055938236,-0.04627242,-0.0012919382,0.0062723877,-0.007428084,0.01881716,0.071285896,0.04198415,-0.0599726,-0.040066693,-0.06289541,-0.03685824,-0.03940287,0.00074485276,0.051283915,-0.069176294,-0.017007558,-0.04770914,-0.07987437,0.07042765,0.039639365
-0.06460378,0.08749957,0.013590709,0.018224958,-0.04300382,-0.026604004,-0.018441321,0.030176952,-0.015196737,-0.009686232,-0.023008127,0.0028636374,-0.067101814,0.007137541,-0.04279246,-0.06358559,-0.0057685906,0.006481834,0.008800947,-0.019419905,-0.011787849,0.0072079725,-0.016189912,-0.020676227,0.066341616,-0.053037275,0.04893858,0.06981944,0.040666647,0.017719373,-0.052333046,0.07557537,-0.024038825
-0.0039695986,-0.0507237,-0.058556348,-0.03264631,-0.0027853718,-0.050427243,-0.010794308,-0.056309525,-0.050623905,-0.036688637,-0.032854095,-0.025626395,-0.031094337,-0.04536035,-0.06892877,-0.057336222,-0.03113858,-0.056003164,-0.06062726,-0.049108602,-0.04978878,-0.036650125,-0.06259125,-0.0588654,-0.03465489,-0.016080406,-0.038495634,-0.04010445,-0.058731124,-0.019434191,-0.03927369,-0.026486551,-0.031684473
0.048202112,0.065982446,0.025159562,0.051630605,0.06150884,0.06817603,0.06835074,0.031823467,0.043140132,0.058239236,0.07007793,0.021321615,0.06614709,0.059666704,0.06893785,0.034927007,0.05199167,0.06480512,0.06448119,0.0604373,0.04377362,0.07538401,-0.0034623656,0.058774576,0.057839356,0.0511208,0.050666213,0.039730273,0.05765405,0.056383956,0.032952227,0.05317,0.0634733
-0.03516128,-0.043812666,-0.002260532,-0.059745744,0.003135959,0.0015095839,-0.04669469,0.03499124,-0.022461597,-0.053375784,-0.016710462,0.03303193,-0.055060502,-0.013541659,-0.07348188,-0.056275785,0.034156058,0.040520824,0.024193801,0.04258704,-0.009676207,-0.020447759,-0.045129556,-0.057197023,0.0062632924,0.01517609,-0.010367278,0.024799105,-0.020424468,-0.051209237,-0.019668771,0.025207069,-0.00028271487
0.050241493,-0.027225198,0.008286601,0.05203886,0.030007845,-0.00684395,0.033248633,0.022298241,0.028331991,0.026986094,0.078187756,0.04231494,0.055865195,0.0014684286,-0.012278255,0.030379027,0.03372596,0.05706754,-0.0067508207,0.045239255,-0.02378084,-0.042515416,0.037541803,-0.034798134,0.00215409,0.06030833,-0.046608415,-0.025415331,0.026991758,0.059115782,0.061665457,0.06021539,0.028787073
0.032674693,0.03873417,0.037117362,0.076488875,0.06579006,-0.007238954,0.07085939,0.07489201,0.02383196,0.06372888,0.06708703,0.0334197,0.07003496,0.06837706,0.025194658,0.06529485,0.041630134,0.082605325,0.063114956,0.07011636,0.06620612,-0.02970418,-0.03642798,0.07499849,-0.012950146,0.0707842,0.022752006,-0.03161567,0.06456421,0.0777297,0.027057212,0.07946318,0.033432424
-0.005655213,0.01013416,0.0019451964,-0.07017139,0.04949301,-0.009776101,-0.07016421,0.047275037,0.025775932,-0.05807587,0.06347365,-0.016257314,0.068570055,-0.008026075,0.041409362,-0.0050825146,0.0134919025,-0.019675087,-0.015138556,0.065368615,0.026868876,-0.057993937,-0.025840918,0.062088206,-0.030116376,-0.02754189,-0.0019994588,0.006139624,-0.04893274,0.0045572855,-0.035985604,-0.060167342,-0.023383355
-0.02477803,-0.047183868,0.07747027,0.008136723,-0.020328041,0.01021253,-0.032444425,-0.029633645,-0.031223994,0.063931294,0.027880527,0.035174165,-0.031659868,0.077282056,0.012149952,-0.07277461,0.004304192,-0.05511931,0.042888876,0.06358591,0.054889515,0.029021919,0.02549845,0.040583335,0.07138871,0.031919718,0.064144835,0.07349681,-0.03642297,0.04844297,0.04024067,0.06930468,-0.043994553
-0.018126417,-0.015849918,-0.0388871,0.01770184,-0.042717908,0.009972556,-0.00638462,-0.051703118,0.044067483,0.069512025,-0.06317258,0.023017162,-0.028824698,-0.07118824,0.021788351,-0.078664005,-0.015714692,-0.059968006,0.022786986,-0.04616586,0.030428104,0.03287243,-0.047194023,-0.040651843,0.03155629,0.012824844,0.039908186,-0.05788433,0.020418247,0.00264637,-0.032301016,0.041893113,0.06776574
0.031256825,0.08774687,-0.015062006,0.060137875,-0.0021331257,0.02184827,0.07870636,0.072318554,0.048684806,0.07153212,-0.004670398,0.07403433,-0.06437787,0.048327565,-0.036344066,0.01026327,0.071045436,-0.0795836,-0.03662466,-0.05938371,0.0689817,0.029762318,-0.059802577,0.02221982,-0.06558727,-0.03853834,0.020472888,0.052240107,0.042100083,-0.06672769,-0.03480308,-0.038950726,-0.08194399
0.07477938,0.07981176,0.004069341,0.055073507,0.03978272,0.024752473,0.030320443,0.01563708,0.015351887,0.0076350006,0.035047963,0.017193317,0.0095269345,0.063037254,0.00058628275,0.037484907,0.03642506,0.0089406995,0.04293414,0.07373259,0.06334201,0.050959077,0.043542013,0.035347085,0.04511194,0.048026204,0.020196965,0.05514863,0.079050146,0.06565285,0.04722833,0.040632717,0.06639775
-0.034072373,0.020315843,0.05468884,0.031339183,0.028352704,0.026092647,0.0066907723,0.031887367,0.049169227,-0.02495533,0.023035957,0.052017447,0.014390818,-0.02883367,0.0134012895,0.022319363,0.052188043,0.021171045,0.028987175,0.0018868508,0.019690672,0.035923842,-0.011165989,0.044326045,-0.0022338587,-0.033446226,0.018719181,-0.005353444,0.04639167,-0.0073636197,0.01457656,0.06258626,0.028519806
-0.057744414,-0.041505277,-0.02684597,-0.011664824,-0.059884977,-0.041798815,-0.03114789,-0.060546473,-0.054087162,-0.058306843,-0.029010737,-0.062075976,-0.029750656,-0.07011948,-0.068056494,-0.061696354,-0.023356695,-0.02852328,-0.036422826,-0.056882344,-0.006424561,-0.053022522,-0.061504815,-0.056838807,-0.067781925,-0.021108523,-0.036777712,-0.023314064,-0.03342317,-0.04496316,-0.058476146,-0.020943984,-0.0110702
-0.034182835,-0.020445673,0.052058913,-0.0037912491,-0.078772314,0.0033217527,0.014898748,-0.014765381,-0.018968984,0.04695108,0.030003192,0.049017087,0.046509247,-0.029876499,-0.017966134,-0.036139186,-0.013549283,0.060144257,0.07291353,0.024624208,-0.0663633,-0.064603984,-0.04048072,-0.021832397,0.023055917,-0.057117637,-0.018219052,-0.034112524,0.051675566,0.0366473,-0.060872458,-0.04878385,0.048389934
0.060017966,-0.071211874,0.03756809,0.004436983,-0.058511958,0.0035462766,-0.030317228,-0.016682811,0.03617562,0.005982868,0.055695716,-0.04350285,0.07280929,0.020870516,0.07474353,-0.00403435,0.008977537,-0.0006795061,-0.03831556,0.04405873,0.04565836,-0.016368093,-0.026241623,-0.030071292,-0.07032045,-0.01532589,0.04916838,-0.037958913,-0.06458974,0.05083767,-0.06041877,0.06842888,0.065478675
-0.04135936,-0.057822835,-0.011333915,-0.044968322,-0.04217968,-0.039096624,-0.032537475,-0.06456265,-0.033939853,-0.014326408,-0.06414595,-0.0642331,-0.03828405,-0.04299397,-0.057126652,-0.0680291,-0.0018750423,-0.04610824,-0.015133677,-0.037365787,-0.06730624,-0.038672246,-0.05139088,-0.076311104,-0.024541976,-0.025787007,-0.05211172,-0.06621434,-0.04858142,-0.034707278,-0.028877107,-0.04214891,-0.008557579
-0.041854594,-0.06832288,-0.07821356,-0.03782826,-0.07061199,-0.023124853,-0.039376337,-0.033753555,0.021767264,-0.058496755,-0.07882851,0.007792043,-0.060452264,-0.036160722,-0.0729691,0.0014439523,-0.07146608,-0.03126192,0.0073220143,-0.073851496,0.044537053,-0.06439864,-0.069369525,-0.044128846,-0.06515392,0.0062528932,-0.04285762,-0.028749747,-0.045267154,-0.05938098,-0.064584635,-0.041073903,-0.0742537
-0.010994887,-0.049541067,-0.07002953,-0.081904225,-0.07392997,-0.08708723,-0.07366758,-0.06725295,-0.09204709,-0.02846492,-0.06851861,-0.07583612,-0.07035961,-0.07598167,-0.074478336,-0.08228612,-0.075962886,-0.071885,-0.079846345,-0.056873057,-0.07470051,-0.06753993,-0.06694725,-0.07908263,-0.06659998,0.0059967074,-0.07405114,-0.072735146,-0.073720686,-0.059978448,-0.033191413,-0.07455774,-0.07025096
0.042865388,0.020563683,-0.028761525,-0.007871922,-0.066740334,-0.03617796,0.06264519,0.011170522,0.0141792875,0.0037349656,-0.043811403,-0.03128423,-0.037851166,0.03696707,0.04542291,0.051976915,-0.045733947,-0.02948937,-0.01970831,-0.051866375,-0.045233775,0.068220876,0.007007109,0.0046377317,-0.02234219,0.05880555,0.04238515,0.0007571152,-0.025498351,0.0444935,0.012064047,0.009984052,-0.031451166
-0.004739787,0.077006154,0.07208584,-0.015826065,0.027524794,-0.021266593,-0.0145637635,-0.022160746,-0.009743725,0.0694073,0.05821114,0.041802652,-0.05906364,0.045233857,0.040048286,-0.016513545,0.05370529,0.06693263,-0.042929083,0.038929604,-0.040168565,-0.008128893,0.03804422,-0.036035724,0.061622996,0.045941073,0.043261394,0.023725258,0.044550262,0.022301486,0.021983134,0.034946475,0.031982187
0.06498948,0.06014694,-0.032692697,0.03264883,-0.060068566,-0.02175582,0.023818951,-0.031141602,-0.09741528,-0.0525777,0.039887514,2.1060043e-05,0.05272656,-0.07860308,0.0678704,-0.0144271115,-0.06787693,0.04852295,-0.013346905,-0.031827524,-0.029360328,-0.006477639,0.076828346,-0.00021940583,0.052414384,-0.040262382,-0.009882802,0.01010963,0.044789895,0.062595375,-0.03420232,-0.07180053,0.038745947
-0.07334412,0.021328863,-0.06267094,0.059001654,0.026894225,-0.046667974,-0.0061944844,-0.048503358,-0.017066745,-0.013248521,-0.05958264,-0.043031603,-0.06452433,-0.04223427,0.009026415,-0.02003088,-0.046064466,0.0058667273,-0.0034630331,-0.03690829,-0.010345354,0.0435408,-0.060193956,0.00016457817,-0.033862833,-0.053026967,-0.03637885,-0.04298668,-0.042136468,-0.04276871,0.0061531933,0.0134767005,-0.06819262
-0.03795639,-0.021896582,0.009007394,0.019093331,0.03742428,-0.037149407,0.06677517,-0.053478546,-0.03499016,0.0065017077,-0.02726814,-0.043738537,0.0237616,0.047949966,-0.024735503,0.015312283,-0.018618498,-0.04443622,0.017974526,-0.022478344,-0.038715106,0.043179546,0.011327958,-0.027600463,-0.019449221,-0.017526053,0.046807162,-0.016792346,-0.017690783,0.021268547,0.013406321,0.038136054,-0.006248991
-0.018127555,-0.031259537,-0.004820585,-0.0545466,-0.011165347,-0.037263036,0.00065155316,-0.021669166,-0.020650977,-0.049488414,-0.032424815,-0.007738769,-0.0494507,-0.034652904,0.040711958,-0.009680877,-0.042552393,-0.056474164,-0.03592421,-0.030963821,-0.014653326,-0.011009998,-0.06913986,0.00030524147,-0.031020118,0.02721406,-0.024583872,-0.04034549,-0.037072245,-0.058733113,-0.028877657,-0.014132217,-0.011757176
-0.022833463,0.023480866,-0.022731828,-0.0037756602,-0.031739052,0.0348696,0.03290829,0.014808972,0.01233568,-0.0012527851,-0.004522125,-0.020153997,-0.05326068,0.014531734,-0.014845641,-0.012915372,0.036273025,-0.06363818,-0.027321072,0.026331102,0.02738895,0.023873935,-0.015025397,0.025786208,0.0045823543,-0.07001689,-0.008715864,0.010396919,-0.017438285,-0.015982933,-0.047965787,0.0056315935,-0.018667642
0.05707264,0.011839001,0.06463397,0.01665331,-4.089903e-05,-0.0924307,0.021679059,-0.046214074,0.09520033,0.07047162,-0.04918788,-0.00957947,-0.033214785,-0.02673775,0.07471711,0.072557345,0.026629379,-0.0042592855,0.06288492,0.030987108,0.023313712,0.040187195,0.068032615,-0.02458976,0.074708894,0.007723936,0.033407915,0.016344734,-0.04763604,0.017922748,-0.0055874162,0.06939302,0.050775412
-0.07631828,-0.07378194,-0.05273467,-0.06477241,0.0036328183,-0.06178128,-0.01955674,0.002337754,-0.047558684,-0.06969031,-0.04424689,-0.048896663,-0.05761691,-0.07303208,-0.056244876,-0.043544605,-0.032574963,-0.044037025,-0.07186546,-0.038394853,-0.05817971,-0.042693593,-0.04868299,-0.06653087,-0.04457086,-0.03726229,-0.054908905,-0.056324642,-0.05422402,-0.07041852,-0.05818427,-0.05934903,-0.05442989
0.026236925,-0.019964484,-0.009807605,0.00632926,0.061351646,0.0106920125,-0.025746427,-0.049193792,-0.0075230575,0.04998006,-0.06519436,0.02236621,-0.031450137,-0.05235164,0.07460094,0.040614754,0.012112765,0.062384818,0.073926926,-0.005376897,0.052437305,0.066609286,-0.031200215,0.061560974,-0.039237883,0.026023656,-0.017631898,-0.045926046,0.020634968,-0.057463724,0.050037332,0.020196669,0.03900885
-0.039461184,0.03912683,0.021816526,0.00048756757,0.016463926,0.018019022,-0.0151772,0.0071840743,0.0225994,-0.012338302,0.011105902,-0.021780847,0.01719482,-0.0093110865,-0.023689765,0.009451307,0.018824533,0.0033573967,0.0009453012,0.032786116,0.0027807776,0.008440979,0.04329956,-0.029581828,-0.007927753,-0.019685833,-0.048098404,-0.01662136,0.0205334,0.027785158,0.007151255,0.027390279,0.020841343
0.043835055,0.073226124,0.0445522,-0.05718294,0.05060366,-0.022248367,-0.063629724,-0.00886636,-0.014360011,0.067933194,0.033362456,0.06576483,-0.0022633437,0.009611634,0.019620094,0.010580651,0.014773405,-0.02430916,-0.032943413,0.043727696,0.055267453,-0.020854428,0.04287326,-0.00307439,0.033968423,-0.07401375,0.022029363,0.024769323,-0.055968173,0.053936187,0.032123823,0.00069691695,0.05594741
0.030437253,-0.032047253,-0.028001338,-0.011102707,-0.039031792,0.0035803425,-0.023681948,-0.0147287585,-0.048137974,-0.006094801,-0.047382098,-0.005147407,-0.029365854,-0.059013233,-0.020653883,-0.04506749,0.004091278,-0.055614952,-0.05073793,0.030308302,0.038239166,-0.03523467,-0.046166662,-0.037400123,0.024513725,0.02468244,0.011227271,-0.030321658,0.012394913,-0.023557365,-0.036416937,-0.033741027,0.026054632
0.080453865,0.070097245,-0.053574864,-0.004267487,0.04903494,-0.0043719234,0.024658354,-0.010644636,0.0072729196,0.046133313,0.016738184,0.019600226,0.009101746,0.057076838,0.02195573,-0.0040946463,0.041974574,0.017696148,-0.017613856,0.019605327,0.02488326,0.018947303,-0.020894604,-0.019814296,0.018351784,0.0047352873,-0.01786192,0.01216436,-0.011244788,-0.011311949,0.01540388,0.038809698,-0.014528303
-0.0046887905,-0.07248088,-0.0472135,-0.03774141,-0.035148945,-0.04946761,-0.04181055,0.011299978,-0.04681692,0.0068485728,-0.01644114,-0.038235188,-0.0012051009,-0.01414828,-0.044451196,-0.055658206,0.031057177,-0.024511559,0.0031498384,0.05239483,-0.022657366,-0.059090637,-0.022208221,-0.027119799,-0.0014679391,-0.007955775,-0.008074727,-0.019971205,0.005209342,-0.046931267,-0.058550723,-0.0090357745,0.013802042
-0.036146574,0.044355914,0.004404575,0.0032103858,-0.023116983,-0.03990432,-0.051471807,-0.04377728,-0.044993803,-0.075532965,0.03459562,-0.03388618,0.044862468,0.0017679504,-0.030747794,-0.018489089,-0.044299714,0.038204167,0.033603445,-0.0046805893,0.015897455,-0.0456563,-0.034280226,-0.02910826,0.06149835,0.07252415,-0.05667721,0.03507937,-0.0022863706,-0.057963077,-0.061226442,-0.012302339,-0.024058862
0.04996461,-0.07543738,-0.04761581,0.00756985,0.0757789,-0.035698496,0.0232763,0.008152803,-0.037749656,-0.018401593,-0.032169733,0.023785153,0.04307932,-0.023945522,0.06733539,0.0029834195,0.032786075,-0.049272638,-0.07997947,-0.011755262,-0.08156798,0.0070260535,0.008268988,-0.04431517,-0.06411527,0.032265466,-0.02787277,0.024807878,-0.06521603,-0.06614247,0.046725452,-0.0020635463,0.058906324
-0.00936673,0.07046116,0.07913996,0.037862204,-0.043700363,0.049161874,0.038169887,-0.016749168,0.043469712,-0.00031835985,0.047693923,0.07790813,0.004929884,0.045576423,-0.0736071,0.037441008,-0.0063740434,0.07815019,0.046818953,0.0527101,0.02330067,-0.0028814499,-0.056933973,0.004568185,0.056867696,0.08212866,0.047031116,0.04768019,0.066531844,0.025641784,0.02683324,0.044938672,0.050894212
0.060917966,0.04230942,0.07964271,0.037805185,0.05866449,0.027792607,0.03870347,0.018253932,0.062152848,0.060741656,0.014767757,0.030395407,0.06642967,0.010745035,0.05914887,0.05410145,0.06845981,0.06822059,0.03274921,0.035161838,0.013135141,0.023646114,0.054743357,0.060409706,0.045259763,0.059744738,0.019097058,0.06503083,0.01976617,0.05357032,0.036036182,0.044766627,0.038090505
-0.049293514,-0.055912063,0.061490707,-0.008455142,0.004587268,-0.0137363,-0.04275943,-0.0053553395,-0.028662173,0.060866382,-2.020094e-05,0.013919925,-0.014548312,-0.021692032,-0.030136948,-0.079232305,-0.033279225,-0.019925963,-0.053269845,0.06074386,0.019645838,0.051262144,0.046821915,-0.014478442,-0.059418425,0.07005506,-0.07685525,0.053144924,-0.0032437828,0.0128164645,0.068689436,0.006463306,-0.06652679
-0.008879339,-0.008012236,0.0317345,-0.03114753,-0.027296178,-0.03034809,-0.05795557,-0.025078587,0.0002805522,-0.04466604,-0.056617267,-0.04019822,-0.006862493,-0.000115095645,-0.05507121,-0.02466612,-0.047669813,-0.00963394,0.065908395,-0.056519102,-0.01123414,-0.021561077,0.011991151,0.02698799,-0.008875412,0.00389576,-0.012129527,-0.027618986,0.030912945,-0.063440494,-0.00915171,0.019257084,-0.02796715
-0.062467832,-0.06286268,-0.058739025,-0.044920664,-0.028886927,-0.061930154,-0.05034757,-0.03185969,-0.07051849,-0.039325967,-0.04350344,-0.03304348,-0.040326975,-0.070351124,-0.0009078418,-0.06467926,-0.04968991,-0.06610094,-0.062596075,-0.02605434,-0.056806277,-0.06471404,0.023043754,-0.05410463,-0.01041588,-0.03873117,-0.04639559,0.002463051,-0.052829545,-0.017031288,-0.056538228,-0.06061451,-0.047148377
0.03525086,0.05019047,-0.042908598,-0.023083001,0.055467874,-0.020609945,-0.0017563106,0.01998206,0.024656346,-0.007743669,-0.039951846,0.04157449,-0.048999976,0.013524529,0.060587727,-0.0097622005,-0.0022917367,0.02103406,0.050639346,0.017225266,0.043233234,0.018810378,0.038561992,0.04387766,0.07745924,-0.0072900057,0.0662599,0.052804545,-0.022973131,0.05232243,0.015271937,0.042582903,0.059078593
-0.002934029,-0.004915192,0.02098048,0.033944633,-0.05830497,-0.01798719,-0.012001925,-0.051262304,0.0031779273,0.06089256,-0.021430843,0.02588911,0.018440543,-0.021793429,0.040982258,0.05837667,-0.038900424,0.0025874227,-0.039684303,-0.060828127,-0.06670333,0.007300245,-0.033495568,-0.05496078,0.004129842,0.019480713,-0.029443132,-0.014976564,-0.04742448,-0.015991945,-0.052831206,0.0030535148,0.013580983
0.030145492,0.04543409,0.037282113,0.056212418,0.05541416,-0.010613366,0.051228162,0.06391398,0.0035225393,-0.010690816,0.04430235,0.057371978,0.037783064,0.023866935,0.03995279,0.014665545,0.04013806,0.026255064,-0.01908192,0.063394204,-0.041720662,0.03934557,0.037974715,0.009523426,0.05682864,0.06317443,0.06588122,0.041197434,-0.001462231,0.012436598,0.023283232,0.065992944,0.008610405
0.001180231,-0.031576768,0.06522441,0.009579452,0.0022560263,0.010560237,0.053801164,0.074502125,0.047098957,0.06767099,-0.010773176,0.080869295,-0.06721069,-0.0024559684,0.021192646,0.05495991,0.0073436983,0.029921053,0.08021667,0.07146386,0.009672262,0.049597092,0.070957765,0.07169436,0.07387894,-0.047624547,0.04450022,0.053659126,0.009910204,-0.0104174595,-0.06378467,0.07067078,-0.032965444
0.026744323,0.04427159,0.06249579,-0.0033712324,-0.050436743,0.06147861,0.046795122,0.05460351,0.08109282,0.050668918,0.040734775,0.06899535,0.06037985,0.018868983,0.07203704,0.028094182,0.078516796,-0.03413293,-0.008184159,0.057612445,0.06610981,0.055721097,0.03946112,0.03721903,0.06797935,-0.05301016,0.070792265,0.05395705,0.075953536,0.0028699704,0.060628254,0.071534544,0.05680576
0.03318985,-0.054695718,0.0615136,0.008739668,0.07409836,0.0056943246,0.066651896,-0.021360416,-0.02016228,0.026528316,0.053839404,-0.07932788,-0.04709426,-0.03685991,-0.016287465,-0.0007894353,0.05699854,0.03942408,-0.022043068,-0.0054449392,-0.05114491,0.071774036,-0.03762569,0.05146946,-0.026945995,0.009644067,-0.04502137,-0.074290656,-0.020317044,0.044258054,0.0801301,-0.0148783475,0.00612125
