Musical Instruments,bagpipes,banjo,bell,clarinet,drum,guitar,harmonica,harp,piano,saxophone,trumpet,violin,xylophone
0.03164207,-0.05260969,0.042963155,0.021663615,0.06122719,0.0026894466,0.012719999,-0.05102888,-0.015164537,0.060043573,0.0400293,-0.0060527413,-0.018911086,0.062105026
-0.056570794,-0.06492179,0.00081848557,-0.015189419,-0.070445284,-0.02335573,-0.054466467,-0.061592072,0.02048648,0.0010367753,-0.0746972,-0.06518386,0.025570069,0.0067952424
-0.016004318,0.007940909,-0.04194409,-0.058142174,0.030383097,0.0029991667,-0.012869614,-0.042498797,0.013123803,-0.04955577,-0.00968076,-0.026210934,-0.031912692,0.0061098943
-0.036826093,-0.058212988,-0.017957944,-0.02141292,0.023689305,0.0038567146,-0.033195958,-0.059364,-0.061337493,-0.00063597504,0.050540816,-0.047282625,-0.04935802,0.006661972
0.016561791,-0.009360545,-0.0010018097,-0.0043131365,-0.016620856,0.031274017,-0.007805263,0.05211102,0.009025564,0.016531777,0.061364606,0.03680844,-0.017622894,0.0048519922
-0.02040102,0.035342604,-0.012931113,0.0108679645,0.051928975,0.03236682,-0.0012266892,0.015812203,0.023615437,0.013980529,0.047508985,0.0005879046,0.05789785,0.03317061
-0.044778135,-0.044927616,-0.049252994,-0.048588343,-0.058511365,-0.029426722,-0.0723345,-0.040882997,-0.059472416,-0.0375061,-0.00826411,-0.061377626,-0.031814188,-0.01775056
-0.07154374,-0.05702995,-0.028704949,0.08085444,-0.018182945,-0.07827331,-0.081420615,-0.072004974,0.013847458,0.056059286,-0.06438533,-0.077550955,0.0035262846,0.06027803
-0.038194545,-0.07359885,-0.037960805,-0.05108974,-0.008280525,-0.037715435,-0.022188768,-0.050221354,-0.072637305,-0.06652897,0.02324306,0.023810847,-0.029606296,0.0040770047
0.04207934,-0.02637436,0.015370007,-0.06060244,-0.041489683,-0.050052807,0.020073107,-0.006343624,-0.022994542,0.0072335606,-0.025035255,-0.030975662,-0.01677075,-0.028267886
-0.0103446115,0.020548552,0.033286568,-0.06786838,-0.07557071,0.003806946,0.0537821,-0.0029336812,-0.068554774,-0.039048243,-0.07572777,-0.0747691,-0.040737484,0.033968657
0.03135745,0.02067049,-0.022832338,-0.072243236,-0.06761355,-0.033993024,-0.078007735,-0.060323395,-0.036651157,-0.070349045,-0.058930796,-0.069289975,-0.057899054,-0.049323145
-0.002317616,0.0031398544,0.034548867,0.035078395,0.009640078,0.05190983,0.05796702,-0.034326613,-0.06056375,0.04444017,0.009717096,-0.03349139,0.037884444,-0.017630272
-0.044175915,0.04894343,-0.039249554,-0.03264084,-0.037775308,0.05015654,-0.06003002,-0.05550348,-0.042532284,-0.03925515,-0.046530273,-0.06832491,-0.060004316,-0.05143541
-0.031127356,-0.030934012,-0.048139215,0.027261555,0.0034135766,0.026847145,-0.02896492,-0.072736286,-0.014863268,-0.042884596,0.07203975,0.02660624,0.004898034,0.02703548
-0.029878637,0.033184487,-0.04301924,-0.052008726,-0.06782565,-0.032611374,0.016826296,-0.07192354,-0.04862827,-0.0514059,-0.071749486,-0.036071837,-0.014824679,-0.051224153
-0.037895758,0.027718207,-0.008534409,-0.019948747,-0.038939327,-0.005456528,-0.05232786,-0.050959412,-0.05543954,-0.054308522,-0.014053851,-0.04707112,-0.03164512,0.016420702
-0.049821608,-0.052526414,0.01889459,0.015220289,0.024990773,-0.020295857,-0.047487773,-0.05210731,-0.027578082,-0.05824684,-0.022860706,-0.015260461,-0.019056303,-0.009620116
-0.045136757,-0.040225692,-0.044962917,0.009764087,0.0016763423,-0.018831821,-0.022988187,-0.041192662,-0.054033235,-0.007647606,0.00070120493,-0.00566563,-0.026047094,-0.034913447
0.06573696,0.048013516,0.0695207,0.024985313,-0.008619858,0.0674836,0.061762147,0.035575464,-0.0038043042,0.007933684,-0.013501632,0.010663574,0.059087444,-0.011250979
-0.04018416,-0.054817274,-0.05529008,0.00016034611,-0.061810672,-0.033480003,-0.06958497,-0.06538742,-0.055752296,-0.045414858,-0.049255453,-0.057616897,-0.057494614,-0.029786333
-0.0040574586,-0.025799992,-0.048796088,0.007379401,0.07299031,-0.033978343,-0.035122022,-0.06145574,-0.07465149,-0.041194472,0.052737955,-0.017956376,0.019424642,-0.032818448
0.040875167,0.0069923704,0.054671034,-0.0011823497,0.0027394677,0.021680491,0.007821886,0.029409086,-0.022240154,0.021068215,-0.0015084709,-0.04112349,-0.0004697505,-0.003925329
-0.027906248,-0.020084716,-0.012293211,0.036882043,-0.01432068,-0.055428933,0.020494228,0.00060356344,0.027207436,-0.027970249,-0.03707017,-0.018173473,-0.043781552,-0.048332606
0.0075454097,-0.03368182,0.039876305,-0.072787166,0.0006513711,-0.0022542465,-0.036722243,-0.010822851,-0.05192995,-0.05123635,0.0394033,0.0055285636,-0.023943512,0.06666786
0.035824746,-0.014637053,-0.034865484,-0.044868425,-0.020976504,0.044877797,0.029956251,0.060351968,0.02123043,0.0035109392,0.002450172,-0.0009172268,-0.0373267,0.047519837
-0.0544003,-0.028629249,0.047110632,-0.038961217,0.021064172,-0.06362766,-0.045759168,-0.05738021,-0.024093144,-0.07190271,0.0145926075,-0.023861822,-0.011783557,0.056103043
-0.010538962,-0.07158355,0.006558881,-0.05552657,-0.013577518,-0.013477621,-0.030068561,-0.0022894426,-0.049171295,0.00068039744,-0.01269045,-0.009498536,0.0547902,-0.00035462616
-0.05971819,-0.051250346,-0.0343094,-0.060210742,-0.074286684,-0.07671464,-0.038517173,-0.058109835,-0.017327206,-0.07758996,-0.07198064,-0.07696232,-0.0073528388,-0.008099678
-0.03482604,0.010268192,-0.059343696,0.06414998,0.01712419,-0.010706693,-0.06645203,0.017563058,0.022835575,0.010037715,0.021283329,0.07352814,-0.05149639,-0.061904095
0.042569943,0.07293362,0.020895502,0.03246287,0.0335742,0.043291833,-0.0069578136,0.06152979,0.06433803,-0.018382218,0.01604144,0.0012917897,0.0235138,0.030062495
0.036886845,-0.0020964188,-0.07380998,0.058487102,-0.057690848,-0.07728942,-0.043553114,-0.02777768,0.040913805,0.0024281691,-0.029040301,-0.0136503,0.07186919,-0.04710729
0.06708628,0.021948667,-0.030943291,0.009701477,0.00049114076,-0.025520736,0.04468588,0.0059175673,0.04643446,0.03458097,-0.03604614,0.0010255056,0.006989727,0.024230946
0.011723561,-0.029079389,-0.0070406958,-0.030100442,-0.031968728,-0.04750296,-0.02143195,-0.018540652,0.018798284,-0.055346243,-0.03726782,-0.0695014,0.0015561657,-0.028902372
-0.048548277,-0.07204416,-0.04520733,0.06623778,0.05382552,-0.0216571,0.004171437,-0.025520844,-0.077800326,-0.03988149,-0.00971131,-0.0109949885,-0.052485324,-0.028708287
0.04990057,0.057818808,0.07474908,0.023063034,0.062687114,0.030987402,0.04975515,0.047905654,0.049471993,0.03373046,0.03627289,0.02440643,0.06874472,0.073493086
-0.04282033,0.016918538,0.02271448,0.00292011,0.04276096,0.0067688236,0.03010235,0.03585434,-0.007262599,-0.0018801354,0.0072032535,0.042413242,0.04388322,0.051672727
-0.011963885,0.062105827,0.068752944,0.07509557,0.053952266,-0.048452407,0.01989089,0.019997086,0.07657268,0.0653662,0.029506411,0.06079116,0.058369707,0.02335679
-0.008264878,-0.034709696,0.008284983,0.0019954909,0.047124848,0.009302501,0.06474593,0.020799799,-0.07220089,0.06997326,0.07091859,0.0011394564,0.043161273,0.06660491
-0.023226975,-0.029216357,-0.057647575,0.031318,-0.022692448,0.052937802,-0.05015527,-0.0448025,-0.047985516,-0.055624705,-0.04823202,0.03179137,-0.040700257,-0.020312442
0.0015015741,-0.02139806,-0.0110639995,0.026310423,0.039574586,0.023223838,0.017708456,0.055549916,0.0025738734,-0.044280395,0.062938444,0.0054347343,0.0018604707,0.04186067
0.038862728,0.03697073,0.037800267,-0.031321194,-0.03751685,-0.03322789,-0.034262583,-0.007402696,0.034499608,-0.016236378,-0.028714089,-0.0361643,0.004967925,0.006330552
0.06809894,0.062102076,0.045650434,0.025335174,-0.0015400725,-0.004044418,0.072735906,0.06471988,0.032969203,0.037862174,0.00573055,0.00040001434,-0.03402778,0.022226553
0.06385602,0.06532186,0.07169647,0.009167013,0.050560083,-0.002571838,0.03401912,0.045814563,0.051685557,0.049683247,0.0490612,0.018592637,0.06304004,0.068234414
0.007324936,-0.058012594,-0.07552794,-0.04901705,0.008156514,0.0132091185,-0.007173177,0.019530142,-0.028876703,-0.035723615,-0.027799355,-0.052374665,-0.046792757,0.04574284
0.07452193,0.073650286,0.06743782,0.05849356,0.05780508,0.037552398,0.07139044,0.07481504,0.07074239,0.077800386,0.077708595,0.065468185,0.073356576,0.072373934
0.03774801,0.012242368,0.074930534,0.03981933,0.07236234,0.0826813,0.07591785,0.07021824,0.07148255,0.071950875,0.06988135,0.06366253,0.074177004,0.071432196
-0.08260843,-0.08107927,-0.07136599,-0.03326048,-0.07428001,-0.030913575,-0.084030546,-0.074648276,-0.06061824,-0.077002004,-0.07721576,-0.070237435,-0.07254618,-0.07882388
-0.037440326,0.030454375,-0.061193597,0.009009921,-0.032682404,-0.04503945,-0.018730389,0.0021360773,0.009947292,-0.017445836,-0.0751877,0.03604738,-0.0753464,-0.06495764
-0.06787125,-0.05592341,-0.035341978,-0.07541388,0.004278125,-0.07724572,-0.059317246,-0.057416286,-0.02946758,-0.035747565,-0.012335524,-0.0009653622,-0.053686514,-0.07421124
0.008360576,-0.006940608,-0.043092888,0.057065737,-0.055031136,-0.034214485,-0.031349346,-0.056444257,-0.015029501,0.015522831,-0.036189098,0.030812012,0.0008727752,-0.029814668
-0.040508498,-0.06492051,-0.019828226,-0.035104036,-0.07672108,-0.04900125,-0.045090314,-0.059952192,-0.061794907,-0.031089094,-0.06981593,-0.061503343,-0.05529364,-0.011380183
-0.011971138,0.011931135,-0.055765543,-0.009698339,0.0071297213,-0.046953574,0.026228677,-0.056665454,0.04406955,-0.020977959,-0.03997194,-0.03509065,0.03156565,-0.05381266
0.01813393,-0.027830055,0.015619244,-0.008072061,0.04906073,0.05390189,0.036868572,0.036295597,0.0035916963,-0.00038170605,0.056783594,0.03529416,-0.03815061,0.04257426
-0.06894597,-0.080328576,-0.0032317378,-0.047238544,-0.04935816,-0.029667353,-0.0141127715,-0.05193412,-0.0835249,-0.03061392,-0.035254832,-0.007972899,-0.07294225,-0.073773384
0.06773901,0.0009700556,0.008132051,-0.019553464,0.06633803,0.0475925,-0.0042538554,0.0703276,0.029742958,0.047966294,0.060436122,0.057553276,0.018667096,0.06855779
0.043042403,-0.05610955,-0.043739595,-0.03681742,0.033698637,0.077258155,0.045931187,-0.049368326,-0.0154648665,0.03872365,0.06141734,0.014281209,0.060947113,0.055662464
-0.05909616,0.0018303217,0.031960547,0.029560585,0.037351523,0.029609349,0.035201058,-0.013681637,0.036399297,0.048954427,0.057618096,0.059392028,0.045254733,0.060215466
-0.053387932,-0.058121137,0.004613728,0.00344363,-0.0009692469,-0.055064958,-0.048420794,-0.019661194,-0.008284991,-0.040097047,-0.011350924,-0.032551337,0.022304233,0.07126432
0.023193914,0.0433135,0.013516922,0.02717832,0.030401116,0.04416928,0.0146364225,0.061701953,0.06781781,0.017747007,0.0128087355,-0.038289506,-0.013469753,0.042635754
0.03795054,0.0020163856,-0.054527227,-0.042371526,-0.0038631584,-0.011639112,0.008364468,0.020357963,-0.051676463,-0.025038453,-0.029408436,-0.043457057,-0.056018148,0.04895516
-0.028903322,-0.05977648,0.06740143,-0.018914538,0.016579453,-0.008652506,-0.021706654,-0.023857865,-0.017284496,-0.006892709,-0.06516834,0.024582345,-0.0043849405,0.027966237
0.053935464,-0.00039547234,-0.06258171,0.05377197,-0.0028837982,0.01833522,-0.03919511,0.042387273,0.047751274,0.004777628,-0.039058447,-0.03918829,0.0083671855,0.050853845
0.019842835,0.0502918,0.062154196,0.06810801,-0.04084168,0.0033300538,0.05013354,0.043252055,0.07068653,0.008101464,0.0064092833,0.04818931,0.052112896,-0.03869776
-0.032885537,-0.030009331,-0.036750317,-0.061330087,-0.017706469,-0.01060687,-0.023278099,-0.059270006,-0.029182082,-0.007440452,-0.020524107,0.010473038,-0.024059968,-0.047437895
0.050167818,0.04708235,0.07317319,-0.004141637,-0.018464848,0.056748122,0.0052341553,-0.00848136,0.050213277,-0.018909676,0.011025835,0.07274654,0.040545654,0.046932787
-0.032753937,0.043243475,-0.033690795,-0.0097597465,0.026139189,0.03849288,0.041783985,-0.033384763,-0.06447875,-0.003401006,-0.005815116,0.0039055313,0.01853139,0.033995166
-0.03260799,0.044526175,-0.045949362,-0.0017236599,0.03921658,0.017724425,-0.03200485,0.05374617,0.0063070543,0.029108442,-0.0110017955,0.003142151,0.015367816,0.048296332
-0.049508452,0.003437067,-0.01763498,-0.035370972,-0.036990263,0.014639432,-0.02588464,-0.052155167,-0.02452734,-0.0023101901,-0.035870735,-0.038930856,-0.04237929,-0.016257932
0.0018472669,0.05622846,0.024130529,0.045906436,-0.024605628,0.05528906,0.036792338,0.017474039,-0.0033731428,0.023139339,-0.0580284,-0.010233485,0.030901313,-0.009448352
-0.033272084,-0.07271477,-0.008983304,0.07524605,0.0007430121,-0.036207274,0.058249168,-0.07502112,-0.05230347,0.021755783,-0.05161582,-0.064413235,-0.03990519,0.05563248
0.023252033,0.02612158,-0.014830926,-0.03725578,0.052449025,0.027803192,-0.022907704,0.044836733,0.018550318,-0.02762832,0.011271775,0.009774593,0.032452296,0.012579318
-0.035666373,-0.04643185,-0.0014270472,0.014502569,-0.007897927,0.04942525,0.021094665,-0.06647412,-0.04891158,-0.052392114,-0.018753655,0.07101833,0.022686677,-0.006621163
0.07656416,0.06367615,0.07828172,0.05452979,0.068385474,0.061321713,0.07992309,0.07513482,0.085993014,0.07933026,0.04703551,0.07835056,0.07726193,0.07885297
0.019424219,0.005603804,-0.0702321,0.014188178,-0.02322207,0.04479232,0.031862393,0.056832276,-0.05206142,0.00094877824,0.0023500617,0.05377659,-0.030276505,0.0051082144
-0.018592503,0.06357484,0.0034739608,-0.046270788,0.020222433,0.0480739,-0.03824509,-0.018230911,-0.011404625,-0.008885307,-0.053271346,-0.046542734,-0.033299442,-0.010455271
0.015969299,-0.05711244,-0.019587578,-0.03804834,0.027313495,0.044255976,-0.030363083,0.0231264,0.014311149,-0.031940836,-0.030707208,-0.05042686,-0.060073715,-0.022730641
-0.07635566,0.03489625,0.01498456,-0.05692916,-0.06665738,-0.0019239476,-0.011665437,0.0139188,-0.025401272,0.030710837,-0.053024895,0.009462109,0.0047129723,-0.024264598
0.08251481,0.078784175,0.04158297,-0.052787393,0.07520057,0.063478254,0.08400194,0.07300608,0.062357493,0.07371602,0.074463606,0.06410287,0.06342447,0.0317086
0.02830384,0.028151091,-0.053419497,-0.042848226,-0.024033407,-0.04740123,0.019756239,-0.031711176,-0.04958935,0.017139915,0.005965807,0.02736774,-0.03284774,-0.0039400384
-0.045800183,-0.052872416,-0.04822562,0.0011489826,-0.0392932,-0.051194906,-0.04861013,-0.008363603,-0.044857863,-0.068898186,-0.048267942,-0.052090716,-0.061774667,-0.050141517
-0.0355517,-0.060227577,-0.039833147,0.0029454182,0.00075078127,-0.044697378,-0.05220847,-0.03705317,-0.021895088,-0.037029363,-0.006757493,-0.01098368,-0.02165206,0.026172858
-0.05016583,-0.04860781,-0.05778393,0.010586831,-0.061181076,-0.049370337,-0.064535916,-0.046200722,-0.0684089,-0.068537265,-0.029479368,-0.042874813,-0.06641867,-0.058271695
-0.01812211,-0.010734847,0.024213271,0.028091982,0.029603383,0.039111108,0.005714446,0.021614436,-0.0016920425,0.05318848,0.010428512,0.00524034,0.0047779055,-0.03758414
0.042341296,0.011224562,-0.041383356,0.04803234,-0.011076365,0.06144887,-0.00087696844,-0.0075982576,-0.00807852,0.020630091,0.016436493,0.028146982,-0.06595974,0.040128227
-0.012473271,-0.061831463,-0.04510919,-0.04674207,-0.043872878,-0.062032368,-0.060572688,-0.06590659,-0.023024917,-0.071096405,-0.057403482,-0.051459264,-0.04649983,-0.01820183
-0.02246019,0.034025844,0.027839543,0.036655366,0.0037343167,-0.014024928,-0.0029340584,0.009100603,-0.044042647,-0.023919152,0.019921351,0.041814983,-0.02054363,0.008446981
0.06682156,0.08126371,0.078827575,0.083891384,0.07610845,0.08969876,0.08464477,0.07703176,0.08938594,0.08030343,0.07724591,0.0810786,0.07779828,0.079498634
0.06631,0.018366512,0.056970984,-0.052151687,0.05189786,-0.036521647,0.06824382,0.01815028,0.04298191,0.06091452,0.053184398,0.067421965,0.06805536,0.028049674
-0.03288417,-0.05791493,-0.028766485,0.0030908515,0.043892436,0.0101061165,0.016246805,-0.045297995,-0.03507414,-0.031148214,0.034196716,-0.02122449,-0.059681915,0.040047765
0.04076947,-0.012882634,-0.04585475,0.05666819,0.0040006596,-0.0602131,0.05789107,-0.014359705,-0.043899465,0.04757515,0.019957704,0.015678726,-0.0050228583,0.055236246
0.042605888,0.050733212,0.048354927,-0.04582936,0.024592744,-0.013287229,-0.04290229,-0.039453465,0.06471031,-0.062710665,-0.018527137,-0.007716679,-0.012979821,0.024647342
-0.06587108,-0.07208633,-0.06940409,-0.03842423,-0.06594788,-0.05856035,-0.07614847,-0.04474268,-0.063772336,-0.07303927,-0.04935935,-0.052953467,-0.051913336,0.0035994386
0.0045515285,-0.043131936,-0.053532556,-0.047957197,-0.0005802173,-0.04400363,-0.017795429,-0.04504426,-0.018373247,0.0025529678,-0.026183667,-0.05653415,-0.013898388,-0.017076122
0.013771187,0.0013297623,0.058172613,0.048433453,-0.008845475,-0.012175119,-0.012781893,0.032648895,0.046348162,0.019407123,-0.011932271,0.023816433,0.017768616,0.055726934
0.031997308,-0.04912045,-0.05009352,-0.028785063,0.037242975,0.013095392,0.05200443,-0.040911112,-0.065575376,0.02623742,0.002478719,0.01933613,0.04213461,0.059109718
0.06007442,0.04175317,-0.021016277,0.0012278627,0.044040438,0.03870395,0.02286727,0.010086288,0.04911526,0.027259078,0.026394686,0.006296763,0.002000371,0.053373855
-0.027235452,-0.06915755,-0.017662635,-0.004345923,0.01092526,-0.019000849,0.004852909,-0.05446304,-0.0363901,-0.069045134,0.056750067,-0.0076891263,-0.05370721,-0.004445104
-0.03116775,0.020175384,0.060721565,0.061722215,-0.036271024,0.019886214,-0.028834492,-0.021435915,-0.010494202,-0.019196324,-0.04522896,-0.06478326,0.0438456,-0.027586466
0.014926003,0.004830878,-0.033185966,-0.049061112,-0.00873386,-0.036567993,-0.0046337205,-0.005981192,-0.006035995,-0.03998945,0.04565225,-0.006044305,0.0287402,0.02119751
-0.060417887,-0.052309208,-0.0068386924,0.038026713,0.031163013,0.03623685,-0.01642034,-0.011244799,-0.0052605057,0.025127085,-0.027188012,0.009455176,-0.039815128,-0.0041546472
-0.053000215,-0.05591692,-0.07434094,-0.013449534,0.018216439,-0.063389674,-0.06569646,-0.06217371,-0.061737563,-0.014889095,-0.059881777,-0.03902683,-0.07308028,-0.016757268
0.0036803044,-0.009346734,-0.026509356,-0.031145046,-0.008656718,-0.015701344,-0.019819126,0.0054229554,0.03265286,0.009322157,-0.00097128685,0.031396188,0.020624502,-0.0050988193
-0.046185534,0.0030933195,-0.008898895,-0.01288306,0.020790145,0.0010318006,-0.04567925,-0.014832479,-0.00754465,-0.060142603,-0.032637086,-0.029427541,-0.054776255,0.0017091524
0.06879199,0.07765205,0.04015573,0.05042139,0.0488981,0.073047,0.0136251375,0.06459424,0.03305945,0.016155444,0.049612302,0.06770543,0.06271397,0.04537176
-0.03556298,-0.021663459,-0.02600097,0.013429658,-0.031964347,-0.018463997,0.018047862,0.024326336,-0.035474785,0.026771177,0.006895011,-0.00079637056,0.013077206,-0.009199877
-0.07525642,0.036511477,-0.02651468,-0.049474902,-0.044280924,-0.054338787,-0.062231828,0.0100783575,0.0059032757,-0.07478167,-0.029654304,-0.023080327,-0.060232453,-0.0069340058
-0.022912528,-0.05839997,-0.020061659,0.00446532,0.032081295,0.026656223,0.051350467,-0.0027558107,-0.07413145,0.006665605,-0.03492966,-0.028945211,0.032748234,-0.00829526
-0.009111584,-0.0041085444,-0.03818772,-0.016099796,-0.054004397,-0.055524394,-0.061621923,-0.0536137,-0.027987765,-0.044911023,-0.022064961,-0.07280649,-0.062230248,-0.023504967
0.01571554,-0.042934198,0.025576038,-0.0008363665,-0.020447642,0.009729309,0.023718435,0.0271039,0.0073241745,0.028895753,0.014184628,0.0054952125,0.0009146743,-0.07052787
-0.008122445,-0.025792237,0.07174344,-0.019171176,0.04472254,-0.0790781,0.015838541,0.047212753,0.05152788,0.0368578,0.028049134,-0.0064684087,-0.001260873,-0.01963916
-0.048776105,0.02144071,-0.048584264,0.064601675,-0.044298593,0.024801275,-0.04855157,-0.04095388,0.034993477,-0.047711883,-0.059076216,-0.040518343,-0.059776105,-0.036241848
0.03728257,0.045366943,-0.0043901866,-0.026879136,-0.023742199,0.05076374,0.0023691359,0.05533745,0.034696218,0.036661487,0.005793792,0.03720054,0.0629697,0.022711653
-0.046456546,0.024823694,-0.06404714,-0.027713582,-0.04602674,-0.022533447,-0.012818721,0.057418607,0.04307174,0.016838202,-0.072658494,-0.022072578,-0.060817428,-0.036645476
0.058047384,0.056929506,0.030799808,-0.0699825,0.070331804,0.045944903,0.0168494,0.06668299,0.021070817,0.043507434,0.068716876,0.06286972,0.047740556,0.064569324
-0.0026512288,-0.016812248,-0.045144398,0.00012389202,-0.054998472,-0.010237252,-0.030672219,-0.017735356,-0.015714709,0.0020071773,-0.032446064,-0.041933957,-0.028124703,0.034958683
0.08058172,0.0488558,0.023160528,0.011632533,0.05172354,0.04337656,0.054984927,0.03559409,0.042266265,0.06470276,0.04975798,0.047623035,0.023815284,0.047039255
0.015082929,-0.036226794,0.00064552313,-0.031714812,-0.038833857,-0.013726664,-0.011505189,-0.040579252,-0.057408385,-0.057398222,-0.053803634,-0.061702896,-0.02743261,0.026023842
0.00055094203,0.055005193,0.049440008,-0.06108103,-0.0011942293,0.053409543,0.064816505,0.052271623,0.07478762,0.019768573,-0.05920456,-0.030641362,-0.022690369,0.042046294
-0.05578392,-0.028844472,-0.03344425,-0.03022506,0.018790092,0.030316299,0.030747257,0.010171751,0.04850995,-0.00069312076,-0.01475781,0.0345606,0.036163356,-0.07318018
0.0013172505,-0.0029750473,0.028541623,0.07180798,0.04173519,-0.062233593,0.07104374,0.06996508,0.02555349,0.06261596,0.021039303,0.054262534,0.02425679,-0.015678287
0.049923997,0.03401614,0.04532654,0.04441012,0.035145346,-0.010804507,0.049351223,0.030852593,0.054016836,0.062878065,0.0434747,0.01621427,0.053147096,0.016525466
-0.037011225,-0.033575546,0.03340096,-0.018673472,-0.032696396,0.05693407,-0.025608791,0.046141487,-0.04536777,-0.006701259,-0.00069997646,-0.0235818,-0.06832797,0.024839535
0.038679242,0.008179997,-0.014798618,-0.00620436,0.037861455,0.01770865,0.043122664,-0.016625496,0.005014193,0.04699254,-0.007697158,0.059063885,0.07042405,0.06170303
0.06178194,0.006351062,-0.007089773,0.017710146,0.046593178,0.075148165,0.00574695,0.023979371,0.024497122,0.029000603,0.028127003,0.0694705,0.050653808,0.062345345
-0.07938628,-0.073643714,0.010882846,-0.019859117,-0.054796398,-0.03570381,-0.048910893,-0.04055096,0.039883647,-0.055753186,-0.034415863,-0.024499822,-0.015502049,-0.07782386
0.013012009,0.008551959,-0.04643137,-0.047519557,-0.067937315,-0.0048767594,-0.0075549493,-0.0039669224,-0.013747189,0.02075441,-0.06672365,-0.071078405,-0.06306665,0.01861468
-0.064658746,-0.07194308,-0.06312657,0.036346655,-0.027451191,-0.08415267,-0.038182467,-0.07600039,-0.06382907,-0.027454523,-0.042605266,-0.049683746,0.024950158,-0.012848356
0.06920511,0.060289253,-0.04221459,0.036301203,0.07767651,0.04171644,0.031664085,0.072198816,0.062344216,0.07639719,0.07522613,0.07666731,0.016563144,-0.004362443
-0.019634852,-0.05943607,-0.028866973,-0.026184497,-0.03990061,0.021320386,-0.021070587,-0.038098726,-0.082953036,0.015380741,-0.0482299,-0.015315649,-0.06569453,-0.057683364
0.0061079864,-0.014163187,-0.053418476,-0.0373984,-0.046189584,-0.030691206,-0.025405254,0.06364161,0.044613123,0.024330962,0.01001638,-0.044635307,-0.0018975183,0.045007173
0.077901416,0.0067077996,0.027080622,-0.044717316,0.06992109,0.035428893,0.07944471,0.06294969,0.049558822,0.07406225,-0.008807575,0.0039829346,0.07416475,0.017522953
0.08134891,0.07587794,0.062789395,0.07621081,0.07343055,0.056865864,0.08361401,0.070012,0.056298688,0.07829646,0.07710322,0.0631243,0.06834276,0.073338106
0.014481851,0.0640734,0.062770694,-0.015054568,0.06320316,0.064737186,0.0526079,0.03141821,0.042436395,0.0009893317,0.055196326,0.06451892,0.035008177,-0.014560761
0.0601852,0.000276616,0.040419754,-0.051304013,0.002506762,-0.0108479345,0.02630244,0.011803819,-0.007115207,-0.021174008,-0.024821067,-0.051954236,-0.04711358,-0.061013315
-0.032344513,-0.030847816,-0.017897217,0.019156601,0.020204833,0.049793113,0.046374474,-0.02062489,0.0087675685,0.0066388412,0.03445957,-0.011646454,-0.0030476486,0.004181225
-0.05391692,-0.015195539,0.02567081,0.020238955,-0.010291376,0.04885127,0.03431564,-0.048309553,0.00053055334,0.054575898,0.010273244,-0.0008480758,0.035800118,-0.053117003
0.022295706,-0.0001458302,0.027468985,-0.057582676,0.00541397,-0.013136549,0.02237668,0.030983195,0.04207165,-0.0109552555,0.015673839,-0.010080864,0.0027110483,0.03500475
0.022972314,0.037399273,0.062199946,-0.055034768,-0.0046973843,-0.017889807,0.04072715,0.056116007,-0.023490772,0.034198377,0.033443473,0.056098286,0.008888096,-0.016256766
-0.082687646,-0.07903412,-0.06713528,-0.048365712,-0.07718326,-0.029601961,-0.08506442,-0.0763542,-0.050772265,-0.079848036,-0.077626646,-0.06676369,-0.075086765,-0.079422764
0.05267548,0.013861579,0.05665342,0.058236353,0.021564703,0.03642232,0.062062647,0.0076556914,0.04397575,0.07268248,0.041828934,-0.010611217,0.008378594,0.05701981
-0.001790609,0.05768667,0.06808958,-0.005465045,-0.027152803,0.04170251,-0.041828007,0.0701405,0.05708422,-0.05689643,0.010801508,0.041112013,-0.027341008,0.059855327
-0.069968425,-0.066646785,-0.04696818,-0.061267342,-0.075564995,-0.084006116,-0.035378035,-0.07037079,-0.08395285,-0.07932556,-0.06939517,-0.05597617,-0.0764002,-0.07701858
-0.061098095,0.0067061675,0.031086933,-0.007469399,-0.043179013,-0.0030320806,-0.014155584,-0.007594861,-0.0023818228,-0.022609226,-0.016948272,0.040564302,0.02785381,-0.035113297
-0.04242312,0.019517103,0.052431744,0.07975573,-0.046999007,0.006392947,-0.03187229,-0.054714896,-0.03491227,-0.017515946,-0.057098832,-0.04108658,-0.055271275,-0.044593632
-0.06205753,-0.04275347,-0.057418533,-0.06405322,-0.036964845,-0.05972829,-0.0569203,-0.058833446,-0.052077983,-0.06850825,-0.05838487,-0.051873203,-0.03926156,-0.054196447
0.077588655,0.07408757,0.078467935,0.061739273,0.07702813,0.032011017,0.08444118,0.07342135,0.075562395,0.07653311,0.07573212,0.07703753,0.07646668,0.07470545
-0.06477596,-0.07410834,0.0151060615,0.065694414,-0.07473679,0.015438408,-0.025087923,-0.07455887,-0.05900831,-0.0043736403,-0.06324055,-0.07389488,-0.05779345,-0.00056148914
0.0016427388,0.03425626,0.004643497,-0.009259987,0.022407008,0.041778743,0.042064603,0.044521593,0.03455997,0.03279749,-0.024480788,0.032766998,0.015886007,-0.047762584
-0.0032220925,-0.0063701654,-0.03524708,0.019514171,0.017354347,0.049634982,0.040450253,0.020332038,-0.016120719,0.061159074,0.02731305,0.011337926,0.054905444,-0.030543135
