furnishings,barrel,bed,bench,chair,closet,crib,desk,drawer,dresser,globe,hammock,highchair,lamp,mattress,mirror,picture,pillow,plunger,safe,sewing machine,statue,stocking,stool,table,treadmill,vase,wreath,radio
-0.069046415,0.026919631,-0.06455239,0.011886487,0.040316638,-0.0660443,-0.054432802,-0.024947885,-0.003036149,-0.023584502,-0.03619496,0.07771785,-0.04594901,-0.06643291,-0.044332597,0.02044188,-0.06570733,0.063532,-0.042475957,0.020199198,0.027767755,-0.07217545,0.015679365,-0.05815014,0.008429789,0.012674412,-0.036672927,-0.02999675,-0.0332628
-0.024188474,-0.023142986,-0.023231594,-0.055554893,-0.05976606,0.059435986,0.027312785,-0.06165068,-0.004061501,0.003919068,-0.046312734,-0.042414583,-0.06422574,-0.024113456,-0.041413046,-0.0324526,-0.047167584,-0.053583473,-0.075538374,-0.023550643,-0.06920244,-0.056514546,-0.020566868,-0.019066054,-0.053651355,-0.05808339,-0.035178937,-0.024691332,-0.027056877
0.034744762,-0.01803663,0.027990313,0.023419717,0.06782744,-0.04731339,-0.014159258,0.06871732,0.001754894,0.05734858,0.06325887,0.06934913,0.07560943,0.058300104,0.02815346,0.037039183,-0.054106306,0.023089001,0.06469818,0.057288222,0.0373247,0.013814393,-0.031464692,0.08359603,0.057093997,0.077128164,0.069550544,-0.012839442,-0.02740381
0.070701286,0.07869226,0.07447151,0.08194438,0.083863124,0.087783776,0.07831422,0.0871963,0.06600473,0.08337173,0.08060601,0.07625504,0.06525625,0.08024227,0.07105925,0.05196524,0.060629785,0.06419305,0.060652208,0.0863348,0.054122563,0.067143366,0.077006854,0.0690643,0.085089564,0.03508739,0.073345125,0.0866,0.07706171
0.07582919,0.062101062,0.0562332,0.05176035,0.022741662,0.06957713,0.037413906,0.030263575,0.069057435,0.066700354,0.032797303,0.044360384,0.027099863,0.069733605,0.053482834,0.05013933,0.034799535,0.04992586,0.054661818,0.065245315,0.021363871,0.038169254,0.074268684,0.039003402,0.054907393,-0.006617127,0.060220618,0.054498542,0.06878398
0.074504994,0.026170792,0.05288975,0.076519236,0.0255461,0.04136524,0.002176044,0.03898241,0.07147408,0.07053957,0.022201117,-0.013826842,0.011643031,0.032280546,0.042008013,-0.038836204,0.059158005,0.012584032,0.05236659,0.006363312,0.07048845,0.039646816,0.007640882,0.068023905,0.08201272,0.046946503,0.035902135,0.014328158,0.03722719
-0.046756838,0.011682917,-0.006063927,0.015053648,0.016943563,0.052314207,0.04621576,-0.001549805,0.03537845,-0.003818484,0.009128739,0.013909883,0.028641934,0.05716642,0.006512961,0.011093539,-0.03414471,0.048367232,0.06473092,-0.02648503,0.01186893,0.014424207,0.07548887,0.044615988,0.04458731,0.053845808,0.030963598,0.015424811,0.058174998
0.047590215,0.026239999,0.07846476,0.048633847,0.064528964,0.07407398,0.041325014,0.03933598,0.027742943,0.001224576,0.07028172,0.06781445,0.07879471,0.030659683,0.060974162,0.02667293,0.04470353,0.047364652,0.06363017,0.049768936,0.020594398,0.05025934,0.0566407,0.05188999,0.06284886,0.053391613,0.06218962,0.043571223,0.06663411
0.014320769,-0.028276367,-0.037348304,0.0485114,0.02733868,-0.03107941,0.018633695,0.004958451,-0.06991908,0.031593557,-0.002201216,-0.05949226,0.05682762,-0.035862885,-0.024720844,-0.07945818,0.010872299,-0.035508387,-0.049751826,0.029211452,-0.030480605,-0.058710843,-0.027429815,-0.052882984,0.027486287,0.060658004,-0.064456336,-0.023055919,0.03707249
-0.013050291,0.010679805,0.011942425,0.013041485,-0.02513597,0.034877468,0.063696854,0.002168127,0.053319186,0.005920921,-0.024032779,0.01835909,0.04470714,-0.005943054,0.011889949,-0.06271467,-0.08708777,-0.007157582,0.008669244,0.035785858,0.023679154,-0.007475238,0.009643689,0.03373421,-0.032450307,0.010297815,-0.058045637,0.007225217,0.036449254
0.08124731,0.028287558,0.029719586,0.07189764,0.06820611,0.06989965,0.057430904,0.063707806,0.003082093,0.05050258,-0.07554875,0.05281239,0.06828881,0.006918847,0.049458195,-0.04075671,-0.00497505,0.05518563,-0.055664383,0.0659301,0.029369764,0.023733372,0.006343195,0.049127266,-0.022885926,-0.018019373,-0.032597333,0.002721539,-0.030710628
-0.066276744,0.006278205,-0.03576543,0.019853389,-0.06513945,-0.04909228,-0.013822392,-0.037226357,-0.036216218,-0.05761097,-0.05198441,0.015667902,-0.06334269,0.009771831,-0.01530875,0.022415357,-0.002438118,-0.06738745,-0.04705968,0.09860229,-0.07221886,0.017625771,-0.035449896,-0.07033645,-0.036403872,-0.06808655,-0.049686547,-0.027858635,-0.029151645
-0.024707401,-0.019324848,-0.053234987,-0.040002547,-0.042499494,-0.0434691,-0.062548265,-0.049422663,-0.026114386,-0.060605865,-0.062197488,-0.011402098,-0.032126646,-0.04796375,-0.04744853,-0.031546243,-0.039729074,-0.056060776,-0.017962413,-0.0171428,-0.035627294,-0.039496195,-0.0381949,-0.015853578,-0.042222485,-0.0308511,0.002140523,-0.029159203,-0.01976494
0.031268705,0.06301294,0.05711791,0.05010511,0.03288661,0.042215716,0.05383982,0.058104582,0.08149663,0.067396775,0.06588075,-0.004434549,0.036757346,0.03944837,0.03396045,0.07371527,0.075440355,0.034206554,0.058664635,0.00375504,-0.009345776,0.04912357,0.035517305,0.052173156,0.018042447,0.006423128,0.041856334,0.057122666,0.020661019
-0.06984389,-0.055634063,-0.01883678,-0.038402174,-0.053230185,-0.003750142,-0.08403993,-0.02622147,-0.058627747,-0.04630633,-0.039780136,-0.059761368,-0.045097236,-0.032119647,-0.060026728,0.056662384,0.025664318,-0.05471995,-0.011950884,0.000212835,-0.013622773,-0.03349862,-0.004949277,-0.063934535,-0.03412548,-0.058543567,-0.05988793,-0.069863476,-0.08387617
0.042296816,0.011362693,0.038487785,-0.007586216,-0.013787155,0.041236687,0.008963558,0.05616482,-0.020645412,0.004988029,0.038480293,0.01714894,-0.015970327,0.034656134,0.061234936,-0.047057603,0.048813343,0.026179392,0.06748633,0.04539615,0.035716176,-0.025865607,0.04367379,-0.013246375,0.01956964,0.045023814,-0.012551272,0.0734977,0.0502705
-0.010327641,0.064691626,0.06151565,0.02129517,0.017802952,0.002807051,-0.007070521,-0.022257684,-0.028566383,-0.003899205,0.004101825,0.018676426,0.018599968,-0.058922675,0.059108466,-0.011284561,0.036099505,-0.050962433,-0.017335929,-0.001845167,-0.05302791,-0.028347505,-0.002920175,0.068364754,-0.020792333,-0.038786173,0.03635539,0.03635424,-0.03870403
0.06310295,-0.016279954,0.060850367,-0.05384516,0.033747837,-0.046937916,0.05239906,0.018741893,0.037594676,0.009361582,0.023279637,0.032835335,0.02067992,-0.040243,0.07303067,0.047086924,-0.016451906,0.060657904,0.06703306,-0.002668405,-0.04264206,0.047366478,-0.023848176,0.06921589,0.03295574,-0.05633983,-0.020334521,0.020809948,-0.04670255
-0.008607809,0.020727638,0.04564597,-0.012051171,-0.024817152,0.07598267,0.06934755,0.021206936,0.07979665,0.08182001,0.03735657,0.054936633,0.059303597,0.033594847,-0.050334863,-0.01943381,-0.041703217,0.011309402,0.023160657,-0.006389476,-0.010579996,0.004862507,-0.040196426,-0.04449618,0.025965964,-0.013328629,-0.061882026,-0.053349953,-0.06173029
0.02293588,-0.021304198,-0.051466823,0.037323702,0.02394558,0.01964289,-0.027819807,0.044083532,0.00630415,-0.020096477,0.051439017,-0.01966628,0.044706333,0.015787201,-0.030508805,-0.055664577,-0.0092589,-0.06454739,-0.06267875,-0.057488136,0.03196285,-0.06397019,0.043836743,0.008989792,0.020948453,-0.02172736,0.03500767,-0.053310215,-3.36E-05
-0.039098024,0.028079337,-0.014655038,0.02578372,-0.01674994,0.000426259,0.012101922,-0.016366491,0.064489834,0.001909275,0.06048581,-0.052957956,-0.006494339,-0.067434326,0.040722027,-0.04004166,0.055389695,-0.07541952,0.03663212,0.02089113,0.000133964,0.05853756,-0.01774066,0.07358497,-0.039019246,-0.047772557,-0.06767944,-0.027006045,-0.02690819
-0.041209355,-0.026692657,0.023483977,0.047085904,0.01418401,-0.050731312,0.018376999,0.001676469,-0.085063145,-0.06793874,-0.007964532,0.038064897,0.033056397,0.03229533,0.05490124,0.061161753,0.045308243,0.02929439,-0.02738869,0.000553506,0.054800555,-0.024684004,-0.0757707,-0.02462132,0.014203779,0.040542945,-0.009516306,-0.028241722,0.050857443
-0.002679105,0.036387634,-0.003066069,0.0417284,0.041946072,-0.043789197,-0.008390796,0.022938713,0.0031953,0.05144198,0.04040222,0.037837096,0.022982461,0.032012366,0.03365136,0.039199334,-0.015489341,0.063446745,0.020275967,0.07416487,0.032536037,0.023006875,0.07142155,0.036949873,0.056003507,0.018945968,0.05732219,0.026858859,0.041159987
-0.0353555,-0.060937766,-0.020458648,-0.028198384,0.018857999,-0.022768581,-0.030077271,-0.016670499,-0.018511763,-0.03465133,-0.060777392,-0.011185756,-0.044409227,-0.019375527,-0.020741036,0.018778736,-0.03139223,-0.002690006,-0.024767343,-0.035033524,-0.0513901,0.003737222,-0.06975877,-0.011715053,-0.03615554,-0.0399333,-0.023626694,-0.0403281,-0.014255467
0.05811463,-0.05965346,-0.012408641,-0.016964747,0.08430871,-0.030111799,0.054597218,0.03679271,-0.02636729,0.019317592,0.020131256,0.044707958,0.053096425,-0.02310329,0.0387383,0.070578836,-0.026836019,-0.022415506,-0.0757009,0.010726457,-0.07474032,0.029839994,-0.069681115,0.08247718,0.037975654,-0.06918667,-0.060163863,0.057403587,0.0175079
0.034471776,0.035911918,0.04028888,0.03963848,-0.020310042,0.017723545,0.022500172,0.021751104,0.052649677,0.008001703,-0.02724686,-0.020115271,0.014101623,-0.051262215,-0.00896305,-0.007143865,0.013465336,-0.062557,-0.012221463,0.05269562,-0.065354444,0.037687473,0.079589404,-0.003351635,0.039041206,0.03377899,-0.08090405,-0.029139934,-0.006581842
0.024206318,-0.035263475,-0.06784868,-0.04756181,-0.029481646,-0.061322905,-0.05289645,-0.04775582,-0.051548176,-0.028722286,-0.05877501,-0.03501087,-0.06443509,-0.05102545,-0.016390162,-0.014143184,0.006020397,-0.027898666,-0.06382302,0.003641024,-0.056337345,-0.05595118,-0.046922553,-0.05941912,-0.045437895,-0.06596441,-0.061176293,-0.044026252,-0.06362615
0.004765331,-0.019540539,0.03424664,-0.032089923,-0.000232415,-0.04430783,0.050940562,0.031559132,0.041649662,-0.021267457,-0.041475747,-0.071687825,-0.002789212,-0.06043487,-0.052101206,0.060212057,0.010676513,-0.03334109,0.044018958,0.01955065,0.05434624,-0.019528275,-0.044068124,0.016056234,-0.032860745,0.017265448,0.009492298,-0.046974838,0.06570448
0.04900338,-0.02513424,-0.08701698,-0.05417682,0.020067452,-0.085015796,-0.074532695,0.030354923,-0.040885404,-0.036333043,-0.0712839,-0.058213107,-0.039676994,-0.03666448,-0.06626769,-0.0660716,0.007320303,-0.06488501,-0.016130336,-0.014514972,-0.03223005,-0.0734505,-0.010973814,-0.0553508,0.06132522,-0.07515052,-0.026369873,-0.008127855,-0.035483208
0.061461467,0.058981538,0.006302048,0.031181116,0.06814783,0.057261936,0.013592012,0.02419863,0.009639222,0.03929913,0.006789412,-0.045275807,0.040164337,0.031980895,0.055280615,0.069905676,0.011677893,-0.015786935,0.016702779,-0.07700929,0.022697821,0.026480338,0.057194334,0.06143712,0.01198984,0.011946718,0.07239057,0.057665635,-0.026914995
0.0408235,0.08059228,-0.008966063,-0.037783656,-0.04061025,-0.00381021,0.000887596,0.001650725,0.008714845,0.011217278,-0.0182253,-0.06261718,-0.03989006,0.026791524,0.01582004,-0.015939666,0.007915402,-0.004421645,-0.002568915,0.09208307,-0.04271807,0.003447095,0.040482946,0.029109709,0.03508895,-0.050162405,0.051033735,0.05581579,0.05231326
-0.071944006,-0.039300453,-0.000943281,-0.02335925,0.057488184,-0.07272231,0.016989024,-0.06495842,-0.0609113,-0.09040391,0.04099887,0.051394228,0.06698867,0.069546215,0.02136127,0.045845818,0.004625419,0.03073047,-0.024124205,0.0252967,-0.03297963,0.054558363,-0.07213334,0.031057497,-0.07866498,-0.05856062,0.018813541,-0.008561577,0.004918656
-0.077008635,-0.033782102,-0.049939997,-0.012346854,0.078492165,-0.050173897,-0.046187896,0.037074834,-0.07801602,-0.08518842,-0.05375039,0.022953331,-0.00435665,-0.065841086,-0.016000612,-0.053548135,-0.018433778,-0.052575555,-0.030367345,-0.041660577,-0.055976503,-0.035760216,-0.0490816,-0.012258384,0.04968541,-0.025149688,0.005469541,-0.05599206,-0.0080749
-0.034666825,-0.025929559,-0.055782918,-0.058198813,-0.022679152,-0.05594856,-0.028657455,-0.02383388,-0.0335393,-0.037072722,-0.043833226,0.025131809,0.019416718,-0.009654455,-0.03632829,-0.011135871,-0.052773066,0.01999626,-0.032098703,-0.04362986,0.023929872,-0.013094551,-0.085872665,0.005684228,-0.013287853,-0.049812965,0.011066872,0.006954001,-0.02631056
-0.002002988,0.012446608,0.027416302,0.05552592,-0.003357424,0.036074623,0.06748486,0.065673,0.07033786,-0.000920468,0.035717364,-0.012316967,0.009399707,0.001899835,-0.006583202,-0.017596724,0.06886741,-0.05605478,-0.017122058,-0.046797886,0.007188397,-0.022973277,0.04902494,0.054888748,0.06779046,0.010371825,0.01169428,-0.012394767,0.01821651
0.039203234,-0.020903708,-0.033177357,0.04919938,-0.032572642,0.025132766,0.011416069,-0.016906578,-0.067073986,0.0330573,-0.016485702,-0.059799593,0.022206325,-0.045073345,-0.04905648,-0.070196606,0.033346806,0.000751665,-0.060574003,0.052413262,-0.056289412,-0.018683368,-0.02343375,-0.020820951,0.03434334,-0.060871325,-0.046764895,-0.053974275,-0.06560181
-0.046846375,0.041867133,-0.053194057,-0.0541424,-0.015009531,-0.008818589,-0.049279902,-0.045616463,0.02291539,-0.005472868,-0.056658458,-0.006791922,0.018050496,0.016409878,-0.074155696,0.008404573,0.04046031,-0.022334496,-0.000613823,-0.08309307,0.06390402,-0.03172456,-0.037745915,-0.023308065,-0.085976854,0.047140732,-0.025555708,-0.07736248,-0.006759087
0.07379205,-0.014309756,0.06661826,0.03408039,0.016238857,0.059553407,0.000509008,0.07459228,0.027037613,0.047664206,0.069722734,0.009478989,-0.03513514,-0.026191482,-0.011656447,-0.058000937,-0.028552221,-0.045403566,-0.041341756,0.004591183,-0.05965464,0.043891657,-0.05626264,0.006600119,0.0636671,0.029831419,-0.031447325,-0.05707327,0.009164479
-0.030770449,-0.016609242,-0.008650605,-0.05639284,0.002143632,-0.047545165,-0.045455635,0.008630735,-0.042102944,-0.06564357,-0.03829196,-0.049299948,0.0260072,-0.0744653,0.036477625,0.05974866,-0.05452067,0.012638505,0.041796632,-0.007671484,0.011612958,-0.035700154,-0.028267251,-0.06436023,-0.035922974,-0.008373632,0.028337255,0.036632624,0.051099624
0.033567578,-0.010053137,0.013279912,0.03185704,0.033912398,-0.029903555,-0.0381735,0.005944593,-0.003764954,-0.015720693,-0.033916607,0.002609315,-0.016857604,-0.003126778,-0.042709872,-0.036189523,0.01750104,-0.003932837,0.005960359,-0.006749152,-0.047069233,-0.028216716,0.008479087,0.017872663,0.05461212,-0.032263283,0.046918545,-0.004550595,0.016813615
0.000668456,-0.03705912,0.010955573,-0.061047908,0.005249257,-0.009837046,-0.029426824,0.038594767,-0.01683322,-0.04189985,0.06739311,0.029267695,-0.020309418,0.079709135,-0.04615921,0.00719742,0.026953362,0.01093748,0.026534226,-0.061643887,0.02883085,0.0387204,0.044419583,0.05161263,0.04064504,-0.03184403,0.0116352,0.021905016,0.053282306
-0.04546012,-0.033674635,0.005910983,0.0089432,-0.049637932,0.003657708,0.002568367,-0.005606478,0.06103188,-0.03551477,0.053286675,-0.021860162,0.018245276,0.027524441,0.05398685,0.0661397,0.03601053,0.026041634,0.03562732,-0.012236364,0.027382,-0.043456398,-0.012038462,0.046574578,0.006561356,0.021237465,1.03E-05,0.004499686,0.0376296
-0.027362159,0.027422575,-0.009208469,0.007754816,-0.01722098,0.010669751,-0.004581078,0.06408985,0.003519442,0.005357035,0.03472921,0.011354685,0.015963458,-0.010193223,-0.050578516,-0.034618344,-0.027713982,-0.012572239,-0.04806427,-0.071458586,-0.045109898,0.04305661,0.014855496,-0.055180375,-0.018273836,-0.04927338,-0.034080263,0.03271339,0.005657951
0.008757007,-0.033211607,-0.042919513,-0.004884122,-0.031815987,-0.022696134,-0.040006433,-0.052697577,0.016283724,-0.024080869,-0.04413787,0.000809536,-0.017457446,-0.051961336,-0.004454517,-0.06237304,-0.01953581,-0.001931093,-0.021475662,0.006126419,-0.010720276,-0.072666444,-0.01878578,-0.050914817,-0.05613682,-0.021427397,-0.05972159,-0.004545796,-0.07713406
-0.04315306,-0.04561972,-0.022299303,0.05708445,-0.07577428,0.001570856,0.065952644,-0.03744868,-0.018019706,-0.005385885,-0.06014384,-0.025829567,-0.066469915,-0.043797586,0.001493572,-0.07343858,-0.03361024,0.058494516,-0.07746685,0.019045645,-0.018057,0.000791136,-0.08158445,-0.08716065,-0.04470266,-0.039325926,-0.026864765,-0.01787324,0.05515739
0.014726128,-0.049707398,-0.013624419,0.010583811,0.03367487,-0.03675275,0.025275486,-0.076226324,-0.08219046,-0.080946624,0.019833602,0.059492204,0.024845418,-0.028607735,-0.044770923,-0.030806642,0.06658017,0.000301656,0.009235746,-0.009233327,-0.07109166,-0.078716226,-0.06265154,0.015469583,-0.032286122,0.017640524,-0.000404075,-0.004366242,0.05861458
-0.000280388,0.054954957,0.032360706,0.004625312,0.006729356,0.052562974,0.012787526,0.041780073,0.061895266,0.021195084,0.041557927,-0.014262836,0.045013126,0.0805306,-0.000847599,0.06624517,0.058526255,-0.018514019,0.036103453,0.03568,0.001258109,0.07439007,0.054868322,0.035404824,0.046651486,0.041372128,-0.0177339,0.055324357,0.019667504
0.03585525,-0.004295494,0.033286124,-0.017819084,-0.015489263,0.026245404,-0.022614015,0.026926754,0.003557295,0.05092658,0.07421561,0.08291053,0.040428378,-0.002257437,0.06580888,0.033083536,0.032169126,0.051405065,0.0111122,0.081341706,-0.052092392,-0.046719164,-0.018877415,0.020254165,0.024722246,0.06826901,0.012486532,-0.047834996,0.03860014
0.015592454,-0.067874625,-0.08807901,-0.002478201,-0.007169971,-0.061992396,-0.051412847,-0.035733357,-0.015969418,-0.06840202,0.07372723,0.014460207,0.00077653,0.035337273,-0.078263335,0.028465152,-0.009118613,-0.073504746,-0.004843328,-0.00161368,0.037987385,0.05055766,-0.02100972,-0.053997464,-0.030671071,0.058438223,-0.0724253,-0.016971914,-0.030013395
0.03941574,-0.054711893,-0.012343853,-0.06162344,-0.042061128,-0.05236499,-0.02736259,-0.049488537,-0.006929476,-0.012942485,-0.001707047,0.044805083,-0.010941295,-0.046092793,-0.031220179,-0.023167077,-0.024347506,0.000768209,-0.044390325,-0.014574968,-0.011945642,-0.06378632,0.000188418,-0.040378742,0.001898736,-0.05233165,0.015617001,-0.015962727,-0.047996115
-0.025922108,-0.035227712,-0.06767592,-0.051422738,-0.039380714,-0.042355046,-0.046615247,-0.07595855,-0.06532511,-0.054438148,-0.06721556,-0.045504216,-0.0751451,-0.048425782,-0.04466004,-0.053075697,-0.029075231,-0.007096959,-0.042016223,-0.09054119,-0.05118763,-0.048403032,-0.025179252,-0.04668086,-0.06294156,-0.048800763,0.000826033,-0.07762211,-0.012971718
-0.050684363,-0.028913906,0.01706559,0.039918806,-0.047086332,-0.018092997,0.038069572,-0.03276005,0.054690585,-0.06885155,-0.01610727,0.046640564,-0.03996814,-0.015149965,0.023261413,0.035623766,-0.013975236,-0.054776166,0.00807146,0.071559906,-0.062305212,-0.07920642,0.06234966,0.030107465,-0.060416862,-0.027097952,-0.07459205,0.022360517,-0.0360151
0.010588771,-0.043713823,-0.040766306,-0.029956466,-0.004067462,0.038452826,0.015675446,0.02438827,-0.073737346,-0.010102882,0.06727063,0.06198623,0.059849087,0.030726723,-0.011423764,0.001902779,0.059557542,0.038559522,0.020544529,0.013409099,-0.065376155,0.06374503,0.046317574,0.057472423,0.069625355,-0.010280892,0.074978,0.08333288,-0.027998239
-0.00578098,0.028221298,0.007459945,0.041319516,0.046706475,0.040171232,0.029796086,0.043590233,0.047814768,0.08386671,-0.048995472,-0.004879267,0.06194072,0.057731677,-0.028670384,0.04105718,0.05888667,0.06503747,0.07321214,0.020703826,-0.005110676,0.062300645,0.046456043,-0.005262611,0.041688137,0.029332967,0.06967722,0.077069096,-0.03584036
-0.06343249,0.052431002,0.04231774,-0.047546897,-0.07436512,-0.034331646,0.03981703,-0.062272813,-0.009714272,-0.002178042,-0.048274793,0.031821784,-0.067141764,-0.007352074,-0.009834066,0.064874746,-0.06459328,-0.06377058,-0.01272609,0.0393418,-0.044443484,-0.059141282,-0.05938563,-0.036934253,-0.067363724,0.008675869,0.048833374,-0.011989169,0.039369576
0.026407253,0.048695344,0.06556013,-0.001544548,0.021596998,0.010832107,0.015738418,0.052263346,-0.019966133,0.06146511,-0.052075487,0.029404689,0.030543244,-0.043908965,0.06697766,-0.03067361,0.017500121,0.011287869,0.02268626,0.02060103,0.048131146,-0.05907891,0.0458218,0.032617286,0.037963938,0.060327537,-0.047543243,-0.06593407,0.06968067
0.053226475,0.0367123,0.07884961,-0.01012197,0.003229763,0.010016561,0.040966414,0.05080526,0.019033113,0.022780027,0.022619689,0.01431862,0.010725444,-4.89E-05,0.07134703,-0.044673916,-0.037060354,0.052210633,0.061164755,-0.045679815,0.0627824,-0.031350948,0.06216611,0.072920114,-0.021258783,0.06617077,-0.011736074,-0.013800993,-0.013480707
-0.01638617,0.074786656,0.017223902,0.03897624,0.008122093,-0.024342082,0.011833959,-0.058179434,-0.03326339,-0.038185768,-0.036141388,0.0685439,-0.019455893,0.027662896,0.050961256,-0.026926745,0.029370869,-0.06956953,-0.040910892,0.00276889,-0.06731533,-0.0309681,-0.013976673,-0.000176645,-0.007452437,-0.03442233,-0.011614917,0.04256332,0.07301154
-0.016621195,-0.05856238,-0.040359065,-0.056286823,0.024073731,-0.011818927,-0.026730841,-0.038946405,-0.00310579,0.00337059,-0.05461092,0.004616109,-0.011637879,0.007549943,-0.028195675,-0.033213407,-0.028638372,0.030340282,0.05402459,-0.05714184,-0.011642063,0.010825993,-0.015594264,-0.032474067,-0.013738416,-0.038967554,0.07023217,0.04327867,-0.02058455
0.032722224,0.027594335,0.050335277,0.00663425,-0.005820734,0.044291206,0.004663459,0.054559525,0.05679636,0.040306795,0.03160968,0.07611786,-0.017429773,0.03665665,-0.015370342,0.054666027,0.07560728,0.061250564,-0.0145202,-0.003462249,0.02732234,-0.00792874,0.072326176,0.003156318,0.057523604,0.009444582,-0.029341847,0.07006142,0.068483435
0.029320827,-0.003582625,-0.03671589,0.031484973,0.04248705,0.013241997,0.007657435,0.06246846,0.022547744,0.039091412,0.02799533,0.059692238,0.036937896,-0.012039294,0.054537836,-0.05325396,-0.010629454,0.002575204,0.033933204,-0.068000235,0.05709461,-0.038273312,-0.03287275,0.019674907,0.005863428,0.05849817,0.043518677,0.04013405,0.016752385
-0.017972015,0.000889059,0.003277484,-0.019658562,-0.019267574,0.009459832,0.037813324,0.066894904,0.07456829,0.030639969,0.048486568,-0.020035416,-0.035087805,0.018175168,-0.004507723,-0.004785196,-0.043490347,-0.035425212,-0.066263035,0.064709134,-0.055920497,-0.064766146,0.005681207,-0.013631883,0.000723511,-0.039033547,0.019642767,-0.060475737,0.048129145
0.043409776,0.05257129,0.08675116,0.05494368,0.041399375,0.038465206,0.04202825,0.06359749,0.021569453,0.053310353,-0.012262045,0.06810942,-0.008663737,0.062420875,0.078806184,0.054246124,0.012927616,0.047797397,0.02037662,0.04783902,0.071115665,0.030439984,0.017388055,0.025452435,0.04955171,-0.056030013,0.05020267,0.03267094,0.04632148
0.03365268,0.07058396,0.044536993,0.07307541,0.06109664,0.068073034,0.07690586,0.055652644,0.0760314,0.08146299,0.078356445,0.06327362,0.07726016,0.03529647,0.055660866,0.018382374,-0.001119706,0.06087405,0.059698988,-0.006480917,0.07408948,0.025947241,0.073200285,0.05959507,0.009118981,0.05982812,0.06470782,0.08450997,0.04887485
0.051546223,0.057123244,0.01328753,0.044848308,-0.000154995,-0.022303544,0.00381225,0.07403339,0.017561747,-0.009467399,0.056687333,0.008073043,0.007803326,-0.01834181,0.03453124,-0.002507031,-0.011480974,-0.046435103,0.040487178,0.06080654,-0.04877837,-0.009723851,0.008487386,0.035341237,0.072727546,0.06777689,0.016802471,-0.013795899,-0.07142132
-0.002697434,-0.050060112,-0.019894434,-0.059787072,-0.08665035,-0.024704393,-0.03308776,-0.021987423,0.07127171,0.005082569,0.012560745,-0.06783625,-0.079669416,-0.06929554,-0.06021387,-0.020688495,-0.012280092,-0.051703837,0.00144377,-1.05E-05,-0.014906612,0.03843365,0.009325007,-0.038088266,-0.06461374,-0.015195699,-0.003285701,-0.036642097,0.03300397
-0.05308764,-0.077579826,-0.06267751,-0.05668753,-0.06609262,-0.02750966,0.008693504,-0.07225672,-0.0661082,-0.045944337,-0.031946167,-0.049420774,-0.06868961,-0.06952018,-0.05407958,-0.06467623,-0.09522875,-0.053021956,-0.05171023,-0.07910583,-0.009429831,-0.043897953,-0.06795693,-0.05973944,-0.06094122,0.027465953,-0.07443447,-0.07100524,-0.061920725
0.03421543,-0.024790332,-0.04489734,-0.001066667,-0.043490432,-0.015952172,-0.04489598,-0.01783041,-0.040493976,-0.016940577,-0.035482414,0.020077312,-0.06754045,-0.022854738,-0.05961959,-0.03326122,0.033677455,-0.026725672,-0.070166126,-0.027440319,-0.06811484,0.027871685,-0.030443782,-0.01131379,-0.030013425,0.006239963,-0.03379388,-0.046983603,0.06540032
-0.003078342,-0.07348828,-0.0546691,-0.029060097,-0.063122,-0.06764651,-0.06355681,-0.067582235,-0.035035294,-0.0709621,-0.03925143,-0.049836792,-0.06583841,0.008002372,-0.052013583,0.03474274,0.014788252,-0.042835258,-0.0778134,0.033538952,-0.06799345,-0.040562764,-0.03437696,-0.07398959,0.029343924,-0.056377243,-0.05052148,-0.031066557,0.00675497
0.021736361,0.055121064,0.02099155,-0.02473958,-0.051066563,0.042857476,0.025819065,0.014169324,0.024640577,0.06100843,-0.017405178,-0.02545626,0.05175967,0.001834625,-0.005690837,-0.022211013,-0.021415789,0.04402552,-0.014735338,0.07172539,0.008393887,-0.001976102,0.041412286,-0.0717735,0.01642511,-0.012864584,0.02578725,0.002308962,-0.049643308
0.03457816,0.032967947,0.02232762,0.03398226,0.016427021,0.007295723,0.021559529,0.014180397,-0.005311227,0.008352601,0.015244048,0.05560706,0.025861084,0.03528401,0.057382092,-0.05692895,-0.01632525,0.035787545,-0.007054314,0.035753712,0.035350606,0.01928927,0.042769283,0.04844148,-0.001710675,0.022542268,0.032105587,0.011832379,-0.06145195
-0.05969904,-0.021408617,-0.024705404,-0.003142879,-0.026099365,0.069853544,0.012974368,-0.03654739,-0.033289194,-0.022207525,-0.07534177,-0.031732984,-0.07826712,-0.035055533,-0.035002787,-0.001288526,0.016132748,-0.020469202,-0.031156082,-0.009661349,-0.046721224,0.0224032,-0.048128046,-0.003533461,-0.03011167,-0.02345491,-0.080635674,-0.048767384,-0.004682316
-0.002412057,0.03485735,-0.06662574,-0.078264,-0.09183938,-0.08459117,-0.007929696,-0.05351873,0.04540543,-0.04414127,0.03606336,-0.08392968,-0.06891954,-0.037680153,-0.077163056,-0.027258636,-0.034548707,-0.06455467,0.013220849,0.005246375,-0.07598468,-0.06099302,0.06909358,-0.0778522,-0.024542889,-0.07767467,0.045421343,0.058593985,0.030347308
