Body Parts,antler,arm,beak,beard,black eye,bone,brain,bruise,chest,chin,ear,elbow,eye,feather,fin,finger,fist,foot,hair,hand,hoof,horn,lips,lungs,mane,mustache,neck,nose,skull,spot,stomach,tail,tattoo,tear,thumb,toes,tongue,tooth,trunk,wing,wrist
-0.023181798,-0.0008318519,0.013470366,0.055171605,0.047181025,0.04569069,-0.009742586,-0.05154941,0.05588208,0.0053806785,0.049317565,0.003712369,0.07808009,0.036825407,-0.027973266,-0.09885946,0.007991451,0.0686812,-0.030167488,-0.031664684,0.01933532,0.03577611,0.045727674,0.051110275,-0.04174997,0.05204783,0.055916924,0.016788244,0.07393746,-0.059625916,0.03924714,0.017828064,-0.015261644,0.04778321,-0.0887591,0.005841417,0.02353965,0.04571685,-0.015418116,-0.01434406,-0.05174541,0.009822488
0.048061583,0.01375006,0.029538399,-0.010759886,0.047949553,-0.07099607,0.0017734454,0.04133531,-0.0396495,0.024220169,-0.03173268,0.049472347,-0.0042626876,0.0361524,0.041652028,-0.019181684,0.048895575,-0.054893717,0.012255277,0.054341435,0.06250362,0.013251034,-0.021513643,0.0552898,0.06695726,0.021961374,-0.0057849176,-0.0055516367,-0.021178456,-0.026751384,0.028093133,-0.017274963,-0.002187067,0.06112099,-0.043942537,0.00019289082,0.029693602,0.024652222,0.015078697,0.005453998,0.030146983,0.023130093
0.012199414,0.020405184,-0.02604791,-0.033253748,-0.03387245,-0.06590681,-0.042519268,-0.03825616,-0.04109418,-0.031343825,-0.050066374,-0.036948804,-0.051535234,-0.018135495,-0.026607903,-0.0453015,-0.02259413,0.02233364,-0.051392518,-0.0007695556,0.009625458,-0.039952602,-0.021174908,-0.06087153,-0.06374576,-0.038534865,-0.04054186,0.008958585,-0.03925931,0.010697974,-0.060198233,-0.034767903,-0.061189946,-0.01900792,0.007280064,-0.009515741,-0.06715267,-0.04645693,-0.043475404,-0.045427583,-0.050161015,0.007443736
0.04678114,-0.027327122,-0.07147336,0.04304628,0.0016656528,0.04394088,0.018737711,0.0073242956,-0.053757012,0.028248044,0.0019983018,0.04156887,0.0038378655,0.011420109,0.044431124,0.003879896,0.043849006,0.011606337,0.024733664,-0.00086929876,0.01816134,-0.03739933,0.021736696,-0.0010727118,-0.0016987746,-0.039442707,-0.04443699,0.0040167784,0.0038319759,0.05173422,-0.017863352,0.025377627,-0.046832517,-0.022049727,0.0027242922,0.048342228,0.06749801,-0.0127000455,-0.0634664,0.053210963,-0.012738406,0.0066888565
-0.08829641,-0.069574416,-0.07558336,-0.023528319,-0.059963793,-0.029559037,-0.068345234,-0.033820186,-0.040644668,-0.075785086,-0.062595405,0.0014081332,-0.07329772,-0.032223355,0.04271781,0.020939006,0.024599312,-0.009327951,-0.03942945,-0.055055868,0.025806867,-0.020404244,-0.04654556,-0.007793937,-0.073319845,-0.05842895,-0.065729484,-0.07071712,-0.018804312,-0.028484983,-0.0409994,-0.04342822,-0.009371096,0.0038209413,0.009260305,0.02247453,-0.024442695,-0.014079324,-0.010522845,0.007233992,0.045274854,0.0006433363
0.059978098,0.05913381,0.047788095,0.021185763,0.045927413,0.022464352,0.05285974,0.040984865,-0.04232116,0.00673657,0.06570021,-0.007830743,0.026720013,0.0051104994,-0.005035762,0.023022292,0.007330633,0.040133946,0.028274057,0.05300646,0.017598102,7.436052e-05,-0.019062681,0.03350349,0.06340939,0.029520176,0.0018354922,0.051877417,0.04121267,0.025158605,0.020987451,0.02345272,-0.026895314,0.0182274,-0.010709088,-0.0180101,0.053024527,0.030713487,-0.012431652,-0.026522446,-0.033562746,0.002688571
-0.03878425,-0.06303547,0.04264485,-0.07480367,0.023370126,0.06381674,-0.019579707,-0.06917371,0.013578109,0.004034006,-0.06717645,-0.025043443,0.06943725,0.0053629,-0.06820799,-0.02067662,0.011358696,0.049826823,0.037598632,0.02257238,0.061691146,-0.025680691,-0.06688564,-0.065201916,0.029246807,-0.06743815,-0.0262367,-0.07913863,-0.038994014,-0.08376847,-0.002336895,-0.07738136,-0.022297276,0.015078971,0.0122111,-0.010819472,0.047943126,-0.067264006,-0.03032923,-0.08761517,-0.08077901,0.011635482
-0.03913659,-0.0073903697,-0.037084993,-0.059446763,-0.016073486,0.07164649,0.00035198245,-0.0034034941,0.0003103179,-0.0118221,0.013950173,-0.010552236,0.0011778125,0.03486974,-0.031796902,-0.0010102362,0.036982656,0.014241001,0.018860888,-0.031157259,0.030847922,0.014387002,0.045742456,-0.02432898,0.018956281,-0.039754182,0.04039581,-0.016551815,0.017699793,-0.020041738,0.017839879,-0.0070873206,-0.037112404,0.01439057,0.027316995,0.07379489,-0.029215148,-0.013965251,0.05950818,0.032347742,0.05734916,0.04152162
0.034124684,0.06850981,0.004396431,0.03409824,-0.065166496,0.0022529738,0.05785239,0.07581979,0.06460326,0.056102406,0.047636278,-0.025498657,0.05838398,-0.02455796,-0.027271789,0.055189323,-0.0048396834,0.04128964,0.031080257,-0.085023776,0.056928903,0.047580108,0.0062798075,0.0155611755,0.0236278,0.037680227,-0.06762744,0.012748812,0.008382353,0.0230991,0.044270933,0.027060436,0.0064019617,0.0110025415,0.02614967,0.006706351,-0.036278408,0.04962369,0.028594576,-0.009852867,-0.081824385,0.070455045
0.02927422,-0.028658522,0.0110694505,0.07279403,-0.07424558,0.017351352,0.025788922,0.046486583,-0.06146257,-0.00017276967,-0.0414438,0.08458396,0.040692147,0.056644548,0.054963507,-0.009302794,0.05556953,0.011765962,0.08216742,0.036125425,0.025093393,0.032644637,0.069099694,0.054021914,0.022425627,0.02573064,0.047155175,0.036380682,0.030832494,0.05835843,0.017676197,-0.048701745,0.016882619,0.05521114,0.057151623,0.013864509,0.026612561,0.04521956,0.059585445,-0.025522558,0.022131668,0.069258735
-0.08315887,-0.07775671,-0.0812558,-0.015655376,-0.013635998,-0.061686914,-0.07781792,-0.073504835,-0.06787639,-0.08356774,-0.04762869,-0.028343532,-0.021381935,-0.026029008,0.017269433,0.041504752,-0.025301663,-0.05000795,-0.05671386,0.083845824,-0.08290228,-0.061553188,-0.03413269,-0.06872354,-0.066651545,-0.002990732,-0.03801381,-0.05352496,-0.06718449,-0.047511265,0.04924691,-0.025805604,-0.0093093645,-0.069377534,-0.0679439,-0.013992089,-0.0684692,-0.0630069,-0.049102668,-0.07155159,-0.07933287,-0.029130064
-0.04521459,0.055632204,0.06658507,-0.028458081,-0.026106853,-0.04093171,0.01743452,-0.019177256,0.030476747,0.018713536,0.056443073,-0.015189554,0.08002703,-0.008860197,-0.05126711,0.015681356,-0.03638747,-0.025757305,-0.0636384,0.015578983,-0.020300476,-0.065757714,0.034409165,0.0113740675,-0.026023103,0.00512046,-0.022057008,0.009718322,-0.05633251,-0.03411909,0.006040836,-0.07402966,-0.05477848,-0.035878602,0.0055141645,-0.03753091,-0.058284704,-0.011906986,0.08116641,0.018085305,-0.06427252,-0.00640462
0.00843105,-0.004811562,0.029777927,0.015010293,0.07825007,-0.005398248,-0.006389042,0.037130803,-0.0023910017,-0.03236827,-0.0095757,0.01497267,-0.009070885,-0.043343518,-0.016507555,0.00741121,0.0071924566,0.0026519115,-0.044049524,0.091957964,0.04250584,-0.08871325,-0.022240592,-0.06454087,-0.06999032,0.053692177,0.06694848,0.02385138,-0.06262478,0.05192616,-0.0022747705,-0.06636102,0.08445841,0.01180572,0.048772547,0.0041934554,0.010206459,0.004512177,-0.055697124,0.033533882,0.037627995,0.048585456
0.022539994,-0.060058594,0.016161473,-0.024877004,-0.050066333,0.010526913,0.008348519,0.016701156,0.011835164,0.003610154,-0.038849562,-0.09019964,-0.015425551,-0.006028935,-0.071444884,-0.028326007,0.042305276,-0.027035581,-0.030450096,0.017219163,-0.029027473,-0.04114681,-0.07901927,0.019712487,-0.036404144,0.016675571,-0.017051611,-0.026670195,-0.056316737,-0.059062567,0.03426153,0.016554825,-0.040129405,0.008090878,-0.014522409,0.045472663,-0.031307347,-0.029888704,0.022420818,-0.038560275,-0.07183538,0.0040126042
-0.06908407,-0.055545714,0.0076437467,-0.04707386,-0.018367354,-0.06344577,0.04664931,-0.024917752,-0.07248958,-0.05401047,0.031068893,-0.050503373,-0.0026874281,-0.03048932,-0.05577653,0.018305836,-0.06260581,-0.057371452,-0.025352007,-0.058718413,-0.074136555,0.002611855,-0.039873727,-0.044733092,-0.01767448,-0.032786652,0.0069099115,-0.045652308,0.039664067,-0.04828021,-0.02257866,-0.0466783,-0.05661968,-0.046995807,0.00807766,-0.011983507,-0.06787396,-0.036503017,-0.05201525,-0.026395068,-0.047502387,-0.058093373
0.040970862,0.06741238,0.055131104,0.07897262,0.048458107,0.03449648,0.07307219,0.05434923,0.043629136,0.06882595,0.0025197444,0.05979614,0.050214216,0.06826194,0.038860258,0.061260037,0.07785673,0.05440344,0.048365615,0.03274438,0.07833632,0.076594904,0.077503316,0.06500028,0.060998917,0.044116084,0.06326919,0.07402012,0.06479591,0.07340541,0.06943007,-0.00839924,0.0713749,-0.030099332,0.07217591,0.07576699,0.06797304,0.062545225,0.06418903,0.058576938,0.06664319,0.043032918
0.020563558,-0.055097442,-0.046967287,-0.033494074,-0.0436065,-0.029822908,-0.0323433,-0.007634406,-0.07272555,-0.06312651,-0.020427054,-0.022273984,0.011073137,-0.038339388,0.041014638,0.00067116524,0.00035521365,-0.0218285,0.00014021872,-0.051079363,-0.009092868,-0.038821295,0.019859025,-0.020126581,-0.040261466,-0.012311196,0.02887754,-0.02987263,-0.07372491,-0.034156363,-0.039035704,0.0127961,-0.036305375,-0.021645347,-0.032623347,-0.009203102,-0.027571633,0.00030208798,-0.031942353,-0.049683817,0.042608254,-0.036625713
-0.025293658,0.07585889,0.052218847,0.053439938,-0.035722006,-0.07247489,0.04014153,-0.07654988,0.049539715,0.06831351,0.036164384,-0.055834338,0.056283686,-0.09167696,0.043058917,-0.0035507085,0.027582105,0.021460306,0.040396627,-0.08720222,-0.0046678125,0.06354037,0.008326025,0.015423503,0.07774286,0.008865233,-0.032237895,0.06116991,-0.020401906,-0.018246068,0.040830716,0.04610686,0.040373508,-0.013854918,-0.031019932,0.012281321,0.008652044,0.032329295,0.022832938,0.070064075,0.06290119,0.00846803
-0.028752886,-0.033797648,-0.037241366,-0.06779215,-0.01851646,-0.04382662,-0.06503029,-0.05705742,-0.04122792,0.018460477,0.0021048738,-0.00553586,-0.045535658,-0.011874827,-0.033275925,0.068714514,0.011076949,-0.03230944,0.0014343616,-0.055623803,-0.028930433,-0.055943,-0.013264259,-0.042871464,-0.022347096,-0.036339585,0.03430623,-0.044227764,0.05118505,-0.045286816,-0.051874377,-0.05137985,0.015979901,-0.048684984,0.007910839,0.04412037,0.037625827,0.031211352,-0.014877213,0.008084168,-0.03464097,-0.010957891
-0.052497692,-0.07709499,-0.008129206,-0.03231541,-0.021114746,0.049396202,-0.052512236,-0.052318506,-0.039245896,0.0005136445,-0.006907293,-0.050570104,-0.034900777,0.0067704846,-0.048435602,0.07566622,-0.024454765,-0.036234044,-0.049995646,-0.02567125,-0.03165751,-0.0103293825,-0.0387806,-0.0071948995,-0.04504452,0.046613052,-0.052738972,0.0696162,0.0029079115,-0.052372776,-0.038078077,-0.027597234,0.0018676607,-0.03799561,0.051341426,0.027236046,-0.0711407,-0.03332386,0.056081247,0.050891466,0.035482287,0.0153157655
-0.010365157,0.005725825,-0.043583874,-0.056088123,-0.02226251,-0.07328949,0.0077828118,-0.04397512,-0.07076997,-0.048561256,-0.056987397,-0.051977336,-0.06518328,-0.05786699,-0.009134503,0.00081984967,-0.08766449,-0.0866898,-0.05944282,-0.057285473,-0.09230328,0.035865385,-0.055449944,0.038175073,-0.036222026,-0.02153718,-0.00019121346,-0.050020356,-0.051731538,-0.012587154,-0.02836643,-0.057607368,0.0034433254,-0.061164066,-0.037080415,-0.07050327,-0.026035607,-0.01272443,-0.05023873,0.03442304,-0.039392516,-0.07622405
0.086986154,0.094700456,0.05839568,0.07762522,0.05402101,0.06352795,0.058835354,0.08019348,0.07196779,0.07668703,0.0479211,0.083581045,0.077643126,0.064202785,0.019400252,0.011073008,0.07287721,0.05117207,0.084591396,0.088958904,0.026741583,0.09020964,0.035495628,0.07608346,0.08673099,0.05171527,0.041373283,0.07425254,0.07777082,0.03736588,0.00616765,0.081728004,0.05864065,0.034564514,0.038340036,0.070007116,0.07600866,0.08141888,0.07092706,0.040172346,0.022337086,0.075396806
0.047769245,0.090818115,0.07468517,0.079449646,0.07074523,0.07069585,0.08576843,0.04287777,0.072593056,0.0698038,0.07093716,0.039074514,0.08023119,0.08056659,0.06758294,0.084491186,0.07136452,0.09621141,0.08232657,0.049356967,0.08998967,0.08101751,0.07354869,0.05866133,0.06328376,0.07671982,0.0439848,0.06585953,0.08090529,0.07369446,0.09312147,0.047913812,0.063466966,0.052731182,0.07936768,0.073312625,0.07093203,0.050678946,0.02625694,0.082671165,0.076630466,0.060890067
0.02895832,0.046894662,0.015386048,0.07458487,0.07130698,0.024368724,0.08117406,0.027981713,0.050706167,0.055882618,0.068445794,0.03304016,0.021072896,0.06105391,-0.00054644677,0.060644887,0.0027096858,0.03284696,0.03793833,0.05042105,-0.0031135783,0.06525075,0.031151574,0.053820435,0.04609076,0.056374203,0.074933685,0.037193935,0.031351842,0.026325429,0.056133218,0.04111971,0.019186376,0.020973908,0.0446791,0.064515695,0.035909664,0.009588645,0.034349825,0.064944305,0.035375036,0.015397932
0.07898937,0.007890036,0.05311998,0.00437665,0.02448591,0.02536875,0.04879004,0.015591608,0.0075617507,0.06421604,0.058318693,0.08051423,0.045640815,0.051249553,0.0076459004,0.017164594,0.037655927,0.035040833,0.049225952,-0.023063717,0.033223514,0.035193074,0.00035031294,0.0208199,0.028152427,-5.4972457e-05,0.040882234,0.07079717,0.0549255,0.034546968,0.08565077,0.06438161,-0.0021265373,0.014730174,0.04711369,0.066522494,0.058144614,0.07019773,0.037201993,0.044928104,-0.023677157,0.00031965607
0.024392381,0.01318007,0.07118966,0.011619553,0.06351826,0.009889697,0.029841997,0.05689915,0.026882611,0.045392405,0.002881529,0.038898192,-0.008678268,0.032416657,0.06665964,0.020003367,0.06777733,0.035279322,0.042381763,-0.017724048,0.04227421,0.024322024,0.046699934,0.027468592,0.03460579,0.024550846,0.036586273,0.013753391,0.041678227,0.0728462,0.02849009,0.03530864,-0.00836171,0.02453148,-0.0013464645,0.06830648,0.0034626094,0.023621116,0.037074436,0.049521126,0.067495294,0.051897235
0.06417372,0.04765679,0.052946195,0.061529957,0.052586954,0.07013077,0.06976151,0.07395767,0.04200161,0.05125209,0.04806745,0.06341545,0.072924644,0.07142574,0.06042785,0.05909672,0.05117631,0.04371886,0.06751853,0.06837124,0.049913246,0.047329668,0.049288426,0.04589301,0.06653676,0.038055178,0.045470096,0.05251571,0.04344234,0.06292728,0.058154427,0.04446492,0.06820666,0.046344824,0.021694949,0.057106122,0.07023879,0.07042185,0.054638434,0.03517903,0.044744734,0.05952058
-0.009490836,-0.056994297,-0.035507344,0.039316818,-0.013071329,-0.06364955,-0.0121584525,0.018530974,0.007950755,0.055699952,-0.07824543,0.036379527,-0.009383158,-0.037055884,-0.0023311344,-0.0047673946,0.0853702,-0.04414152,0.033300698,-0.019724738,0.0626508,0.03081091,4.375433e-05,-0.029173365,0.016385846,0.022180693,-0.034507804,0.066627555,0.030666646,0.07207696,-0.024605794,0.01091239,-0.03801175,-0.0007014868,-0.050260264,0.06990876,0.00301544,-0.052729864,-0.080821134,-0.033234246,-0.011473119,0.049901467
-0.007934686,0.0062773805,-0.007213947,0.059693407,0.00049567723,0.016991837,0.020550344,0.017061712,0.017201047,0.016473869,0.021969857,0.0012167654,-0.030191747,-0.032009497,0.039807502,-0.036012106,0.025608353,-0.0014341795,-0.013434575,-0.017203473,-0.011705904,0.036555104,0.015363873,0.03118302,0.030754225,0.04333702,0.0029915583,0.028475022,0.050145127,0.019127948,-0.06762169,0.04399078,0.017271921,-0.0058720103,-0.024477366,0.0057563717,0.049531166,0.0017279544,0.014874327,0.034694687,0.030904746,0.019370155
-0.011706644,0.017964207,0.030650958,-0.046313986,0.021926366,-0.014348608,-0.054057162,-0.048775084,0.04842972,0.078970015,-0.031943597,-0.0896466,0.07026722,-0.072777554,0.05474294,-0.029007703,-0.07293677,-0.015073325,-0.08100797,0.00062904926,0.0013534308,-0.0073992987,0.015561686,-0.07774054,0.024841199,0.012467128,-0.028298184,0.055126462,-0.06660081,-0.05285005,0.014537393,0.02058995,-0.06591222,-0.04811566,-0.020075357,-0.07950366,-0.04753212,-0.08342256,-0.08554962,0.027234158,0.07688945,-0.008797563
-0.052801676,0.057809614,0.023732455,0.030940954,-0.0138915945,0.080086246,-0.008722657,-0.05599849,0.076635085,0.014566871,-0.048765834,-0.06344172,-0.04477237,-0.05642602,-0.011968882,-0.019739231,-0.03354006,0.082661726,-0.07182011,-0.041874934,-0.01722797,-0.028916227,0.00955985,-0.043414563,-0.05628879,-0.0063012233,0.014780272,0.0035673403,-0.031423487,0.062242214,-0.031919602,-0.059808195,-0.05308649,-0.024539271,-0.053999674,-0.004217728,-0.07276618,-0.057509925,0.0034105205,0.01823578,0.03315996,0.04695542
-0.070565134,-0.058020078,-0.055665925,-0.049014192,-0.04686664,-0.058797695,-0.024467997,-0.06378691,-0.060961258,-0.04727332,-0.04808413,-0.026776306,-0.0381041,-0.04188857,-0.057104375,0.0034757236,-0.0673173,-0.06034649,-0.025170945,-0.057739373,-0.052013874,-0.0646791,-0.04886604,-0.047893327,-0.014774713,-0.053934462,-0.043035407,-0.05408596,-0.05871669,-0.051052563,-0.05790052,-0.034148175,-0.05135278,-0.07167969,-0.0574859,-0.028663693,-0.05314512,-0.05138776,-0.041256074,-0.028995672,-0.049464792,-0.06495013
0.083949074,0.05935001,0.061842497,0.057406586,0.0029519377,0.053529102,0.04101156,0.057157375,0.02044528,0.074103065,0.038427245,0.053853214,0.002423456,0.048659008,0.029510334,0.058258295,0.070021875,0.07774566,0.072402604,0.028422313,0.0741034,0.029634133,0.053908773,0.065862164,0.04965094,0.06757278,0.03201274,0.06003242,0.08067547,0.05326961,0.0019057435,0.034785874,0.050267942,0.033378113,0.060620952,0.04048942,0.062891684,0.05620265,0.04621255,0.0863899,0.042958323,0.06134288
-0.015437794,-0.05903103,-0.008265915,-0.024112212,-0.023743816,-0.027340693,-0.022688389,-0.039855484,-0.04806138,0.014679825,0.011298184,-0.08669369,-0.049614757,-0.053526755,0.017350985,0.018927269,-0.059568662,-0.012960354,-0.027289294,-0.024309488,-0.007030564,-0.05213382,-0.078781165,-0.032600563,-0.021396095,-0.057215955,-0.038145166,-0.007298201,-0.033440523,-0.02693854,-0.04345941,0.022024138,0.014792122,-0.012983485,-0.049031194,-0.052367173,-0.057587624,-0.026575081,-0.044584647,-0.006055471,-0.003381608,-0.060519367
-0.08770613,-0.018018847,0.039696578,-0.06552321,-0.058346573,0.06130512,0.0531421,-0.025833094,0.06470125,-0.06790395,-0.017201025,-0.01976761,0.021265134,-0.029618958,0.03301413,0.0019442546,-0.034149885,-0.022153832,-0.046148326,-0.032444645,-0.044283025,-0.034662858,0.05295053,-0.05692661,-0.080691695,-0.024126777,-0.023878003,-0.030375388,-0.0032126617,-0.040777817,0.00043181487,0.014357593,-0.017382879,-8.037261e-05,0.013974349,0.032751,-0.06064777,-0.032495856,0.059296954,0.03090095,-0.042565838,0.041875508
-0.047244165,0.02426896,-0.0046835453,-0.016835932,0.002533915,0.04828422,0.08043918,0.028992949,0.06997552,-0.0042376285,0.04677203,-0.024154168,-0.00054941484,0.012464941,0.012443368,-0.02487177,0.04634928,0.0077243545,-0.012983461,0.028586734,0.004777618,-0.035613116,-0.064622216,-0.07314469,0.055027425,0.019434597,-0.014817034,0.04672549,0.00073740433,0.07988467,-0.004325804,0.033651933,0.03184376,0.04782834,-0.047522057,0.07264649,-0.047533326,0.045337617,0.024842925,-0.033604164,-0.06964237,0.007899193
0.068762176,0.037507825,0.036150057,-0.054104928,-0.06124148,-0.03059175,-0.028372327,-0.019080482,-0.023816593,0.024271423,-0.04964867,-0.012697834,-0.0008666714,-0.0050281403,-0.03785654,0.036310874,0.008967995,0.037163038,-0.04342033,0.040106393,0.05132257,-0.02059153,-0.008603418,-0.00010984236,0.00016816458,-0.04432559,0.021147285,0.0496116,0.0049660197,0.023648746,0.012399666,-0.033649515,-0.010491671,-0.07233859,-0.01026942,0.018837718,0.050404318,-0.034644354,-0.032276183,0.034175187,-0.081914656,-0.026964253
-0.063342765,0.0071889497,-0.06669112,-0.03055454,-0.0213156,-0.065724105,-0.062956356,0.082763664,-0.07293517,0.0039467076,-0.040590756,-0.08885353,-0.060177468,-0.07196449,-0.0058836094,-0.007767653,-0.052905835,-0.031171806,-0.044521123,-0.0030301241,-0.03831417,-0.048478004,-0.035147797,-0.07652559,-0.068921275,-0.038283765,-0.0075494065,-0.05610452,-0.077250436,0.008759602,-0.016947761,-0.016933544,-0.060901344,-0.07880086,-0.062019248,-0.032904226,0.027498862,-0.034689922,-0.08417696,-0.005603791,-0.051772747,-0.02710141
-0.011407533,-0.011229641,-0.01942012,-0.053891737,0.0012282542,-0.018801292,-0.01811582,-0.04420235,-0.0045802407,-0.044415247,-0.054928858,-0.056071967,0.0009184721,-0.054176092,0.0048187505,-0.033356838,-0.052802205,-0.0239646,-0.04299005,-0.059355117,-0.02576201,-0.046962246,-0.06389674,-0.054207694,-0.061118536,-0.06509108,0.017285462,-0.054414943,-0.050164085,0.026301207,-0.0684401,0.0066155167,-0.022533203,0.038236383,-0.067826584,-0.05228976,-0.0372605,-0.0016215098,-0.06734374,-0.026966821,0.021918757,0.023154259
0.032917712,0.05940312,-0.03991997,0.017510628,-0.05860362,-0.05998417,-0.048320554,0.043532472,0.025138214,0.044164907,-0.0015058438,0.011756626,0.0016111543,-0.077825904,0.019833913,-0.061945,0.025151348,-0.03127668,-0.016539572,0.024817077,0.03131009,-0.043352835,-0.044844206,-0.015301335,-0.051354665,-0.07658887,0.026201576,-0.0571907,0.067106344,0.029305486,-0.051700417,-0.039559558,0.0060725324,-0.059616312,-0.06833816,0.04434177,-0.014486118,-0.015760202,-0.0701575,-0.0047539277,-0.059219602,0.023576904
-0.05561409,0.050949078,-0.0427527,0.041764017,0.06326626,-0.034160916,0.03898869,-0.07617332,0.024377957,0.009118756,0.07475443,-0.06353274,-0.01861783,-0.08051889,-0.012926522,-0.022447232,-0.055357486,0.01703695,-0.047339592,-0.011748905,-0.035517137,-0.05113885,0.015256915,-0.05730925,-0.0138691915,-0.036360204,0.06483022,0.017386016,-0.0030287276,-0.028797409,0.055649024,-0.01686228,0.050793905,0.02882097,-0.036730587,-0.071395166,-0.056198623,-0.004653185,0.035643436,-0.052291613,0.00808242,-0.06703059
0.02272603,0.032470528,0.06344217,-0.023551365,0.043877553,0.052217208,0.017924462,0.03485222,0.063205816,0.040781274,0.028507112,0.028371556,0.04622615,0.04744501,0.030673793,0.06105017,0.024740467,0.05522288,0.05499783,0.02929989,0.03918449,0.04269807,-0.020420184,0.024774415,-0.008192509,0.04397759,0.04860355,0.04547,-0.038329344,0.023663575,0.06301017,0.05829288,0.022848625,0.04847253,0.027122933,0.06277932,-0.009876135,0.045273546,0.010309921,-0.016253373,0.03560745,0.05011633
-0.023455458,-0.06732757,-0.042186476,-0.041346535,-0.055389415,-0.018577714,-0.053591285,-0.031915456,0.061591674,-0.011056526,-0.039722785,-0.056724466,-0.03919977,0.013730081,0.039052837,-0.034898244,-0.030063663,-0.0360899,-0.041292917,-0.059168495,-0.01420515,-0.06791681,-0.015627582,-0.019151034,-0.024307474,-0.07846601,-0.041944016,0.0035562553,-0.051925085,-0.049055096,-0.03617261,-0.01585357,-0.031916685,-0.06377406,-0.03612837,-0.039193384,0.0021146056,-0.04873037,-0.017944658,0.0063151647,-0.060561847,-0.03590994
0.07430818,0.043266855,-0.052029386,0.029645707,-0.07691496,0.030240081,0.050245415,0.042199127,0.059887916,-0.070391186,-0.0209202,-0.02441588,-0.03771575,0.031702377,0.013110359,-0.012197205,0.0030394553,0.0016814847,0.006847666,0.0027854368,0.012729615,0.040003654,0.010499906,0.008316725,-0.08540042,0.040940918,-0.07196547,-0.06517248,-0.07309432,0.056390777,-0.012119576,-0.017467612,0.0067627076,-0.00205908,0.060745884,-0.03617408,0.055301093,0.046276584,0.037588716,0.07589751,0.06497376,0.014172287
0.014361332,0.05870605,-0.038557734,-0.010066482,0.0075502666,-0.042998694,0.036817014,0.07181944,-0.070186436,0.013823199,-0.067488536,0.046258934,-0.055370092,-0.012875133,-0.042626474,0.025533145,-0.015706737,-0.073336445,-0.021838985,0.020385759,-0.041296378,0.061806627,-0.022454476,-0.04099819,0.050730743,0.06301849,0.047171317,-0.018988736,0.013531971,0.035162535,0.07221885,0.058708537,0.032104917,0.022458624,-0.022229623,-0.027912538,0.046838846,0.02245469,-0.020360809,-0.0100426655,-0.042141914,-0.072882466
-0.015515756,-0.018180167,-0.059482064,-0.030070378,-0.0028735918,-0.033688284,-0.03817366,-0.05113143,-0.051816043,-0.056001436,-0.056676082,-0.06676523,-0.035077374,-0.061978836,-0.07190057,-0.061283547,-0.049879376,-0.02071482,-0.062209934,-0.039162453,-0.07381187,-0.01765767,-0.05426886,-0.043033004,-0.03407433,-0.040960234,-0.040357694,-0.041377086,-0.042792104,-0.050156683,-0.072462074,-0.025106795,-0.055126097,0.012066387,-0.023842208,-0.057529017,-0.008490773,-0.06384913,-0.07128445,-0.047841325,-0.06339485,-0.038482673
0.02966855,-0.019073972,-0.01595659,-0.038045518,-0.03127624,-0.023701614,0.0335213,0.0063336114,-0.06399782,-0.060647596,0.06555473,-0.040620096,0.01068976,0.0059304694,0.035993665,-0.048413664,0.042117134,-0.019390536,-0.021097029,-0.025298202,0.005470983,-0.016278556,-0.055968698,0.023225505,-0.078550726,0.018018369,-0.05983743,-0.0005518315,-0.06198606,-0.004483974,-0.08157377,-0.019818043,-0.05337697,0.010433822,-0.010023308,0.02691688,-0.048853382,0.03506992,0.010152804,-0.08331184,0.010141647,0.04192986
-0.056414563,-0.0055334237,-0.03256192,-0.028193587,-0.0725966,-0.068724535,-0.032227162,-0.07369818,-0.059214123,-0.04140781,-0.06787036,-0.073355235,-0.023259265,-0.05102193,-0.02950199,0.005466228,-0.07347524,-0.08043779,-0.063597254,-0.071690775,-0.046735957,0.018202795,-0.022758093,-0.04933629,-0.047329303,-0.0106865205,-0.07416521,-0.0597784,-0.06406548,-0.06290646,0.007706023,-0.031315938,-0.02834118,-0.07822173,-0.06273423,-0.059752107,-0.035970215,-0.063893266,-0.06887321,-0.03436461,-0.031621326,-0.058876865
0.07364634,0.048551112,0.019966133,0.051175077,0.025480878,-0.029295858,-0.025144123,0.047498964,0.04548542,0.038158346,0.007994496,0.024378335,0.029952291,0.03496485,0.07299274,-0.066084385,0.050146244,0.0721878,0.041271165,0.06982604,0.07806937,0.059436005,0.002626054,-0.000106118976,0.04105221,0.04357763,0.013086966,0.009612204,0.037121236,0.039936606,-0.073219724,0.02634429,-0.017246522,0.016808692,0.086276844,0.028123785,0.04108679,0.045959976,-0.001966931,0.05763078,0.038745165,0.0045761527
0.037172366,0.010888626,0.08853704,-0.02588675,0.02568293,0.07744702,0.046481535,-0.0067102443,0.075700685,0.008548865,0.012649313,-0.057526767,0.029065358,0.019438365,0.053411484,0.0017719965,0.008325503,0.08562267,-0.007632413,0.028357623,0.016433144,-8.8374645e-06,-0.053652085,-0.02107855,-0.004138712,-0.017173827,0.01743977,0.040531836,0.008546727,0.04843925,0.036086176,0.030781357,0.0048469477,0.02752823,0.028509092,0.048327465,0.0118605755,-0.06031456,0.016681682,0.07305224,-0.05566588,0.0631887
