Mythical & Mystical,alien,angel,arrow,bow,crown,dinosaur,dragon,fairy,genie,ghost,halo,hook,king,knight,map,mermaid,monster,mummy,pirate,queen,skeleton,snowman,sword,treasure chest,unicorn,witch,wizard
-0.015461292,-0.027180346,-0.0036443984,-0.01522771,-0.057253152,0.018284682,-0.03225476,-0.04836665,-0.05003682,0.05569738,-0.03533765,-0.009310882,-0.0023014466,-0.021077165,-0.039668884,-0.00714153,-0.04802112,0.004378456,-0.04628829,-0.005952055,-0.0013989046,-0.0135185085,0.018917313,-0.04999226,0.011163487,0.053441036,0.02690204,-0.023895836
0.023431284,-0.076306455,0.01462921,0.06689884,0.034091424,-0.021964304,0.009150107,0.029404953,-0.007119112,-0.0701818,0.06159754,-0.009739558,0.026133964,0.0745136,0.00086575333,0.061789803,-0.0656556,0.040611047,0.061203297,0.039122738,0.011414152,0.06956133,0.025570018,0.0035813528,0.047233127,-0.047982905,-0.0009144539,-0.06717682
-0.0005149096,-0.02468677,-0.05692478,-0.019420158,0.022157975,0.036381822,0.011639251,0.0037526214,-0.015171874,0.014074276,0.023063548,0.021335194,-0.028797926,-0.011287366,-0.026856473,0.07768617,-0.052349295,-0.017336594,0.05276764,0.044644337,-0.01789866,-0.043079626,0.009566399,0.018471574,0.025145082,-0.024456492,0.0050537335,-0.06398627
-0.022906788,0.019196155,-0.030734925,-0.066482715,-0.064577185,-0.07216984,0.061739214,-0.05574238,-0.027410466,0.04881162,-0.047750536,-0.032103136,-0.01403073,-0.02813809,-0.005702955,-0.030160625,0.048496343,0.035124585,0.022140082,-0.028115567,-0.057901558,-0.023782894,0.06941991,0.03161375,-0.0010599293,0.04931952,0.03399493,-0.03918045
0.036665794,0.046111666,0.028085139,-0.063125476,-0.053497262,0.02598017,-0.002446601,0.01716259,-0.06353792,-0.06061076,0.0139135225,0.02340819,-0.055393238,0.049404033,-0.06923326,0.023960216,-0.047125015,0.018518524,-0.010344826,-0.048029605,-0.020975664,0.040897824,0.02194006,-0.081568666,-0.018979866,-0.05692483,-0.03699266,-0.0004891365
-0.00757629,-0.007599802,-0.048654098,-0.042586073,0.016599825,0.063645944,0.06585284,0.036525942,-0.036573496,0.031028327,-0.057340387,-0.06623532,0.026587686,0.021622587,-0.049790367,-0.036422998,-0.06038372,-0.019798145,-0.049181107,-0.079604566,0.049981397,0.08270414,-0.025872303,-0.03467713,-0.056799784,0.015422023,-0.050617255,-0.006253045
-0.0019348381,-0.0719875,-0.018728135,-0.002227956,-0.043375187,-0.027455274,0.003117337,0.00055714016,-0.04477146,0.012857151,-0.061954897,-0.02419641,-0.08171434,-0.0020735716,0.0054428237,-0.052270208,-0.028400358,-0.05983682,0.02870337,-0.052389167,0.027682874,0.010517877,-0.019384254,-0.027566316,-0.06840021,0.0016803953,-0.04728628,-0.028637579
-0.05306318,0.045845233,-0.042191718,0.06263189,-0.0027888683,0.03216031,0.040924333,-0.026309906,0.02444414,0.011899018,0.0055448464,0.04460824,-0.030091805,-0.052603997,-0.02397924,0.04892692,0.025523039,-0.03962196,-0.061971184,-0.012752006,-0.0020067017,-0.06961937,0.08179866,-0.05878051,0.014358269,-0.032374825,-0.00031577106,-0.055153485
0.07469912,0.032014865,0.07356839,0.016973237,0.05648482,0.06204768,0.013756736,0.05979198,0.07096041,0.05224612,0.03464581,-0.011576987,0.053015906,0.07041308,0.075346686,0.005633486,0.047591675,-0.050209306,0.035711605,0.03591322,0.07386049,0.05737142,-0.002244255,0.060160473,0.061831255,0.05452835,0.0501157,0.06192928
-0.0580907,-0.06420852,-0.060392782,-0.075938016,-0.0719301,-0.08099859,-0.07590873,-0.07528013,-0.05675399,-0.071118325,-0.07136759,-0.074726984,-0.07723397,-0.060773686,-0.06670549,-0.04034737,-0.07573132,-0.058516957,-0.048539057,-0.074838236,-0.04258275,-0.068984866,-0.075552955,-0.07375171,-0.06551974,-0.07251177,-0.032243565,-0.05937125
0.055097524,-0.005328375,-0.049746025,-0.023742992,-0.049838047,0.048997324,-0.069624886,0.05647758,-0.028458733,0.071973436,0.086236596,-0.024597948,-0.07256642,-0.014205458,-0.0025722035,-0.07390994,0.013800257,0.028947644,-0.027871067,-0.0018346935,0.050598633,-0.039200593,-0.063918374,-0.04120716,0.058126576,0.0329222,-0.055101,-0.0025623708
-0.054877426,-0.07639023,0.0664453,-0.02074442,0.031202476,-0.005303509,-0.048602864,-0.056722194,-0.019751318,-0.045598336,-0.03067333,-0.029733112,0.0010350586,-0.0481016,-0.052012153,-0.012611661,-0.07209223,-0.03248243,-0.022503298,-0.074589804,-0.04935579,0.007649815,0.008858836,-0.05460491,-0.0718356,-0.043189183,-0.081288904,-0.040691197
-0.0042364653,-0.0450614,0.044384144,-0.022562884,0.01867008,-0.032768913,-0.004346362,-0.0016648364,0.01115833,0.0471131,-0.02780328,0.03340884,-0.015966423,-0.0057668868,-0.041811354,0.013330097,-0.05249376,0.01136321,-0.030982893,0.0039471923,-0.008990064,-0.040338248,0.016471025,-0.03244217,-0.00063305616,-0.024462352,-0.0070204255,-0.030723788
0.05193769,0.007263355,0.008981055,0.008807042,-0.033900674,-0.05468861,-0.024474943,-0.032824323,-0.003341704,-0.03198372,0.011324477,0.0050006066,-0.033159334,-0.06484043,-0.05062609,-0.016473036,-0.04446568,0.0017117697,-0.023343347,0.010632037,-0.06142942,-0.03354099,-0.05701739,-0.048704907,-0.0020828147,-0.014191427,-0.063181356,-0.022168199
-0.018667566,-0.059124347,-0.012169728,0.05374728,0.027538378,-0.00057911227,-0.05899987,0.08432194,0.063350245,-0.017422238,0.04480999,0.039801974,0.03405097,0.02969309,0.05148277,0.08693429,-0.009559228,0.021736436,0.07698442,0.05221228,0.069623835,-0.016723217,0.027219906,0.06106879,0.02745778,-0.012412649,0.01250897,0.036605626
-0.029534357,-0.0063607134,-0.01623639,0.019246366,0.01674011,0.04618305,-0.008778635,0.0069317096,0.0019701982,-0.027299456,0.02671932,-0.04546994,0.0033373067,0.052045796,-0.007236511,0.0028269056,-0.0651399,0.016403649,-0.0020236252,0.023124425,0.03848385,-0.035384186,-0.04766251,0.030304773,-0.06528937,0.00162328,0.023756543,0.053665858
-0.040482316,-0.004690506,0.002826151,0.026134243,-0.00073797326,-0.039819065,-0.0153570715,-0.018012343,0.04492783,0.026408425,0.027111398,-0.042910405,0.02146289,0.07707023,-0.07382807,-0.02625632,-0.039095208,0.011825595,0.0073760226,0.013392343,-0.029210271,0.007262218,0.047127813,-0.02482644,-0.06535931,-0.072316445,0.08289034,0.07848771
0.04459405,-0.016861876,-0.015330325,-0.01723431,-0.04023379,0.051006954,-0.03995611,0.0016165082,0.004712961,0.022591317,-0.04089549,0.005181293,0.010022723,0.03797235,-0.04211666,0.017705759,-0.037739556,0.074003614,-0.01392269,-0.068115264,0.034290463,0.049184646,0.037580572,-0.0125516765,-0.0045389025,0.015804825,-0.010616951,-0.040777687
-0.016831873,0.024236066,0.019994248,0.030305844,0.022661135,-0.052221254,-0.01826075,0.007294677,0.003410658,0.041778225,0.032103874,0.011985835,-0.046738014,-0.08566063,-0.030662378,0.0047864146,0.038586423,0.052094113,-0.035938747,-0.032291543,-0.085731775,-0.020478973,0.008705369,-0.065668836,-0.05901203,0.0184176,0.008710526,0.028929716
0.022069708,-0.03415993,-0.021624446,-0.022125898,0.040198464,0.057039455,0.047729895,0.013130075,0.06387236,0.061994214,0.007447146,0.035465207,0.05413998,0.04240657,0.037224285,-0.031093614,0.063165605,-0.018649235,0.058638595,-0.0053862412,0.04487033,0.064291835,0.051575307,0.0075568133,0.02020615,0.06091992,-0.050698455,0.0096770665
-0.063617654,-0.0024443516,0.006513012,0.013769026,0.077755615,0.073854215,0.0075866845,0.07972388,-0.038875557,-0.03726284,-0.006457696,0.0810773,0.07379952,0.019775176,0.0782969,-0.0040094396,-0.056356452,-0.011180339,-0.042202294,0.028797416,0.07251827,-0.04863638,0.024345515,0.07310722,0.060891785,0.018713074,0.0091197975,-0.026447441
-0.024628123,0.051040586,-0.023629325,-0.030064305,-0.016585888,-0.052231397,0.04056089,-0.025918951,-9.658657e-05,-0.041370716,-0.066635,-0.028103977,0.058721997,0.018244185,-0.048598357,-0.024076134,-0.03279516,-0.048149265,-0.005730906,-0.029545577,0.076015204,-0.072328426,0.021037526,-0.02808895,-0.03531529,0.014565961,-0.04971509,0.025420543
0.017866326,-0.08168591,-0.047328096,-0.022945888,-0.03127817,-0.071405165,-0.008687776,-0.023398427,0.01195419,-0.06986003,-0.006900073,-0.030468311,-0.03417116,-0.03498713,0.050465465,0.04097672,-0.074838296,-0.0112031875,-0.050936777,-0.041050546,-0.07195914,-0.024568222,-0.04406736,0.040362187,-0.040051308,0.005980753,0.006154972,0.07305858
-0.024765862,-0.058941025,-0.017930605,-0.0021038242,-0.05789511,-0.04877725,-0.01542517,-0.039341066,-0.024147218,-0.0056556026,-0.018914333,-0.07243214,0.004869666,-0.06668597,-0.069883235,0.04658209,-0.06274659,-0.064928204,-0.04846343,-0.055486068,-0.06474878,-0.060558937,-0.07159153,-0.053647343,-0.068399996,-0.05411429,-0.017103607,-0.0073195365
0.051908705,0.028267168,0.011055842,-0.07366043,-0.069262505,-0.05745924,-0.02714723,-0.049904205,-0.004441105,0.012174826,-0.044206973,0.026427567,-0.04550139,-0.014737687,-0.06079959,-0.04247083,-0.03809187,-0.021422142,-0.06685578,-0.058623515,0.0035008541,-0.07229284,-0.06426372,-0.07656175,-0.027696244,-0.010291512,0.037939977,0.008083067
0.0809727,0.07432123,0.046652425,0.05075977,0.006281983,-0.03687722,0.07742403,0.03517032,-0.0052666543,0.029094705,-0.015598556,0.051917363,-0.010501231,0.034105137,-0.022810325,0.022526309,0.053392213,-0.031813774,0.042363558,0.0019357546,0.054789964,0.04322478,0.06610103,0.04362812,-0.007985678,0.020716092,-0.014903198,-0.048288684
0.036093738,0.065271534,-0.032088943,0.018033614,-0.008920107,0.014715808,0.033614058,0.02505786,-0.030694533,-0.033475865,0.0415924,0.049119364,-0.017454844,0.00746778,-0.008406569,-0.03830314,-0.025544034,0.033924077,-0.015942877,-0.025481824,-0.006182713,0.02303296,-0.007076344,-0.028131539,0.05845003,0.019277208,0.0022547413,-0.026500637
0.08031624,0.07909838,0.07854464,0.07502794,0.0584427,0.030592658,0.033671763,0.08248488,0.05732726,0.07678256,0.08803788,0.06934435,0.04248179,0.018859083,0.076542884,-0.010120051,0.07787953,0.07043319,0.053128757,0.07110572,-0.016027307,0.07927396,0.06788749,0.034028143,0.010557221,0.059469253,0.08697517,0.092550494
-0.050325297,-0.064491704,-0.06359335,0.019444605,-0.04509286,-0.037494756,-0.048528533,-0.05181974,-0.051700532,-0.06462299,-0.03350603,-0.029020667,-0.028902266,-0.059888884,-0.01672853,-0.018882332,-0.048175503,-0.08165129,-0.08421892,-0.068412885,-0.045471676,-0.078503065,-0.0649394,-0.06330272,-0.04867063,-0.04862873,-0.07104893,0.0030865103
-0.008185604,-0.03153871,-0.02734788,-0.01249053,-0.011620597,-0.025282003,-0.03853576,-0.06344907,0.023295688,-0.0113568315,-0.014490458,-0.046222057,-0.06958771,-0.04466929,-0.026043162,-0.05360098,-0.0692265,-0.034972936,-0.015774375,-0.049923617,-0.010684043,-0.07281826,-0.07544621,-0.018105753,-0.072579995,-0.009005803,0.04710687,-0.0017656186
0.0045617125,-0.023374392,-0.038626585,-0.026060304,-0.07169503,0.026500005,-0.054915454,-0.026047371,0.033129364,0.032853864,-0.027991815,-0.025475657,-0.054513175,-0.018959766,-0.0011455874,-0.07035987,-0.026260512,-0.02129847,0.0017076399,-0.016071962,-0.04893388,-0.027375739,-0.0738802,-0.013530304,-0.055778746,0.024824293,-0.067870505,-0.059438404
-0.042697206,-0.006556443,-0.033306774,0.026376592,0.071959764,0.015259198,-0.010845041,0.028899569,0.05194101,0.04653109,-0.009311055,0.02581514,0.0032771628,-0.047408655,-0.070591405,0.04845197,-0.0048133656,-0.04502249,-0.06809311,-0.005547721,0.018816007,-0.06459408,-0.05570573,-0.062405437,-0.0006416274,-0.029496705,0.018799078,-0.0683492
-0.05271904,-0.026090423,-0.06633332,0.056377724,-0.0014802866,-0.010335535,-0.01714969,-0.0799433,-0.0712194,-0.050481208,-0.0608014,-0.026249407,0.021086862,-0.021733336,-0.010520358,0.06968192,-0.057458907,-0.03289408,-0.051821712,-0.053728152,-0.043269545,-0.051200476,-0.04049287,-0.056551993,0.063957244,0.03315493,0.0041686115,-0.018517002
0.011311321,0.0218127,0.03253914,-0.04318083,-0.06167379,-0.038779557,-0.008435676,-0.012456645,0.00018571953,-0.05831126,0.016853416,0.04738717,-0.032158423,-0.024926815,-0.05583131,0.030828197,0.040140063,0.059577856,-0.035569385,-0.0005230341,-0.06260803,-0.055560328,-0.028011275,-0.0016381637,-0.07524197,0.016632574,-0.0010397469,0.0003036819
-0.014104716,0.0338198,-0.025304208,-0.000548612,-0.06856704,-0.029082615,-0.08344302,-0.036885522,-0.030431533,-0.017076232,-0.028965838,-0.03921398,-0.06342564,0.018540995,0.060917992,0.047171883,-0.02267042,-0.06662274,0.045926753,0.0022249233,0.06963869,-0.00387318,0.012254233,0.027886903,-0.06311574,-0.021550464,0.050678857,-0.050124332
-0.06066791,-0.03601086,-0.07642271,0.07033435,0.074646346,0.076947466,0.019501824,0.039241713,-0.045778293,-0.045103475,-0.08388237,-0.008265664,0.042223014,-0.04618281,-0.041944575,0.053047676,-0.012168346,-0.05521924,-0.067704074,-0.046307463,-0.033937242,-0.033671606,0.07308282,-0.021986738,-0.06669726,0.040263906,0.0070200847,0.038352203
-0.015644176,0.03044636,0.033737496,-0.0019064038,0.04248163,0.023823705,0.04908144,0.037517793,0.015660197,0.059776165,0.008873641,0.05918037,0.038743008,0.054281604,0.006223884,0.01593205,-0.012203348,0.041818254,0.061129835,0.001859493,0.037894547,0.021886192,0.03154607,0.0068049454,0.06313122,-0.013907866,0.006615445,-0.017646413
0.058664177,-0.0026356769,-0.07924309,-0.041344352,0.00073657214,-0.06557289,0.008639836,-0.014051358,0.0010833746,0.013938997,-0.0537209,-0.052815948,-0.030760612,-0.020068374,0.0529756,-0.029355135,-0.04400764,-0.011620739,-0.0292178,0.002956105,-0.022865843,-0.056061253,-0.019707514,0.014390349,-0.060906272,0.057957258,0.04261549,-0.004183815
0.047362857,0.006991031,0.039679553,-0.010277542,0.043305848,0.059603617,0.021823527,0.016016554,0.036193933,0.05827364,0.06715932,0.045520272,0.037982136,0.052411586,0.05876737,0.015759794,0.049613018,-0.08622354,0.012040419,0.051447175,0.06749804,0.014982859,0.056775246,0.05229812,0.063998,0.039390076,-0.02826394,0.04998581
-0.055129685,-0.06289394,-0.04812572,-0.043305468,0.026547434,-0.019130558,-0.021155475,-0.008824904,-0.06355847,-0.06910202,-0.059547164,-0.062400196,-0.03105708,-0.020195436,-0.02958827,0.0014658914,-0.04158918,-0.047572006,0.011952224,-0.018021356,-0.081317775,-0.03097879,-0.015635025,-0.011755849,-0.05654537,-0.042549133,-0.06959668,-0.010508775
-0.010020974,-0.029976673,0.04552829,-0.061814412,-0.04252938,-0.009079543,-0.015213448,-0.0010958131,-0.06620363,-0.026403213,-0.036161248,0.02071887,-0.04299176,0.049208738,-0.039672725,0.007257408,-0.019626169,0.03609039,0.003380721,0.04094489,-0.03474518,-0.023063807,-0.016747246,0.010104149,0.039696086,-0.063911326,-0.046924707,-0.03945577
-0.05544572,-0.055469546,-0.0028049152,0.0529283,-0.0061695636,0.03928669,0.008291188,0.0671565,0.014064227,-0.07945129,-0.074523896,-0.014114259,-0.03482189,-0.018176066,0.01738841,0.08278811,-0.042043965,-0.042761993,-0.05462692,0.0030586796,0.018873107,-0.060169343,-0.017598463,-0.013161893,-0.059319638,-0.036521994,-0.033911694,0.059692785
0.008423898,-0.008898279,0.03427343,0.027846655,0.025196353,-0.033299323,-0.006407538,0.021903617,0.027526852,0.038737096,0.02576601,0.015011517,-0.020083923,0.012873198,-0.02209837,-0.0517009,-0.021388022,0.022130676,0.0003768017,0.028857978,-0.021427345,0.046936102,0.021653892,-2.4232972e-05,-0.06572775,0.017963218,0.04422531,-0.04288887
-0.058090676,-0.051346283,-0.023293512,-0.079900116,-0.057498768,-0.06487545,-0.026940249,-0.057940327,-0.07996114,-0.013867231,-0.018869733,0.030662797,-0.0378751,-0.033094835,0.047015008,0.04412263,-0.0789222,-0.055753756,-0.027001688,-0.077651195,0.013321491,-0.023782376,0.057668015,0.06983404,-0.012876015,-0.06606869,-0.020002728,-0.07606316
0.030622164,0.01794738,-0.025638452,0.052689034,-0.00987864,0.056628715,0.010735023,0.012695954,0.026142072,0.024354907,0.023207748,-0.0379336,0.028339326,0.0654784,0.040750727,0.04232999,-0.0043443698,0.029225107,0.05077964,-0.06532835,0.060428746,0.0039741388,-0.023838915,0.044530127,0.0054389136,0.022005307,0.046860445,0.052137207
0.01451353,-0.07335429,-0.029170584,-0.018262863,-0.032731548,-0.05786474,0.017478954,-0.07406001,0.015812919,0.029045057,0.019742904,-0.07942562,0.07026906,-0.06275049,-0.02716861,-0.041773956,-0.029410072,0.059754305,-0.03690701,-0.07410242,-0.08464024,0.07266537,0.06539146,-0.05098198,-0.005236501,-0.008680924,0.07069294,0.0147660095
0.027515063,0.03828075,0.0739137,-0.0037888016,-0.06095078,-0.030426513,-0.064924605,-0.08139406,0.020165108,0.03976146,0.04344653,0.044641577,0.047204815,-0.020851005,-0.033586662,0.0067475475,0.056549888,0.0064193006,0.0013824655,0.05008443,0.017833348,-0.011423908,-0.07010033,-0.011517262,-0.011915418,0.005346304,0.06592455,-0.028226359
-0.017806657,-0.053125888,-0.00534423,-0.031011917,-0.062480498,-0.021124179,-0.028278649,-0.07965912,-0.024365662,-0.026055224,-0.07385712,-0.056452874,-0.044966385,-0.051375553,-0.055975676,-0.010562905,0.08212957,-0.043413863,-0.060938008,0.0029245275,-0.007536819,-0.06714942,-0.06665431,-0.0427576,-0.055389274,-0.046390075,-0.08280959,-0.09243241
-0.06295306,-0.060430605,-0.03561847,-0.058402065,-0.049064983,0.0059614745,0.053640764,-0.08450574,-0.036970068,-0.027600091,0.030751968,0.011023403,0.07757637,-0.041338656,0.04457115,-0.03400176,-0.0021720612,-0.009136638,-0.05894034,0.021313595,0.035514288,-0.04634463,-0.046483662,-0.027645703,0.040370587,0.019283513,-0.056692015,-0.05441584
-0.06675274,0.027718103,-0.051969763,0.033308424,0.008567636,-0.0018289706,0.053662,-0.06897393,0.038045637,0.05897619,0.037697617,-0.07325633,0.071800135,0.022488305,0.05617141,-0.02102608,-0.047761615,-0.0033309923,-0.030696152,0.044796117,0.037945822,0.013946865,0.07951573,-0.04740774,-0.035868775,-0.05874825,-0.057243146,-0.036355127
-0.030751389,-0.043858007,-0.021411004,-0.006253137,-0.043052454,-0.055357493,0.03632553,-0.058635592,0.0049652853,-0.017663162,0.02275112,0.0177405,-0.018624065,-0.028034788,-0.013428893,-0.0016911747,-0.04462569,-0.037258826,0.011189408,-0.027740723,-0.0030242663,0.03884871,0.01884842,-0.03992816,-0.018331738,-0.034869514,0.026258895,0.03420609
-0.050927855,-0.02051903,-0.03555672,0.03397686,0.0017425462,-0.06970303,0.0040427004,-0.051716782,-0.024041586,0.05421423,-0.04133139,-0.0018649831,0.01459342,-0.022078464,-0.0073316856,-0.020356866,0.009884324,-0.07850551,-0.030706964,-0.0242395,-0.028290857,-0.007864313,-0.04279443,-0.06238657,-0.05680414,-0.03364971,-0.009486847,0.04215914
0.022985756,0.082747154,0.07906052,0.036533292,0.075887516,0.06883955,0.07399035,0.058698397,0.009317171,0.03245156,0.04158879,0.07255309,0.06075929,0.026060654,0.079040855,0.05949057,0.049665887,0.026617248,0.020378007,0.046176784,0.052199084,0.058361758,0.06584951,0.06711526,0.07014053,0.057181958,0.07067336,0.068344355
0.01906158,0.08143628,-0.009165455,-0.046945866,-0.04613669,-0.0407265,-0.07117065,0.026783692,-0.043522682,0.040988617,-0.06528345,-0.05881042,-0.03302285,0.018730152,-0.063763686,0.060279295,-0.024317633,-0.042137314,-0.0071024667,0.035602864,0.0026943164,-0.05704751,-0.053831328,-0.037077755,-0.035326578,-0.061924417,0.015236658,-0.031356636
-0.06885792,-0.078844786,-0.027974963,-0.0031875258,0.06433654,0.02453765,-0.05561754,-0.0029911704,0.024246303,-0.04449079,-0.052220035,-0.07657745,0.001458079,-0.014141228,-0.061759368,0.01977138,0.005344701,-0.02467634,-0.004149974,-0.056255586,-0.04067403,0.045301095,-0.017451102,0.016915997,0.049301714,-0.030538311,-0.022809457,-0.015231179
0.013191109,0.025049135,0.015738374,-0.06694408,-0.02203863,0.0333796,-0.035046294,0.033703152,0.007330773,-0.076839074,-0.01123138,-0.0077199643,-0.02298157,-0.01765728,0.020960985,0.011236096,-0.017684177,0.034022763,-0.04452189,-0.0301083,0.023590658,-0.032410678,-0.05072768,-0.027663115,0.05261203,-0.039929416,0.0325084,0.013722945
-0.051667884,0.005504016,0.036682725,0.060520884,0.05863678,0.049276613,-0.024990352,0.011551095,-0.014635194,-0.040908154,-0.032120075,-0.033722892,0.031841245,-0.075389914,-0.052829,-0.0004562944,-0.02245458,0.007368206,0.0401348,0.022343924,-0.02029048,-0.07366661,-0.04897961,0.010564823,0.029909533,-0.07318886,-0.023176804,0.042386312
0.033089504,-0.013028529,0.04356132,-0.07454506,-0.04545652,-0.055034958,-0.013547154,-0.026670532,-0.0005569467,-0.047901575,0.004324823,0.057881325,-0.059695475,-0.050719015,-0.076282084,-0.032294516,0.028103352,-0.05107641,-0.023939325,-0.051759724,0.0057612965,-0.057035264,-0.04620025,-0.048894864,-0.01642559,0.0484397,-0.060640063,-0.058182877
0.06472225,0.07644023,0.008460291,0.021339485,0.04136725,0.053143278,0.05349178,0.017125105,0.04471778,0.0502169,-0.020489043,0.038595624,-0.02441159,0.013208864,-0.063070364,0.004769815,0.055832848,0.037746187,0.026874216,-0.031461082,-0.022640344,0.055938795,0.03076172,-0.000119126016,-0.039650764,0.050572377,0.013093219,0.038743686
0.04791001,0.06851309,0.07884713,0.08271652,0.08293717,0.079108864,0.06842953,0.08418791,0.06950053,0.08205812,0.07100228,0.06318205,0.06109765,0.08852733,0.08644637,0.06541458,0.068022326,0.051051952,0.08454025,0.057395853,0.08244129,0.080514595,0.075069755,0.08181433,0.062325213,0.072345965,0.080382615,0.07747277
0.05924643,0.0537705,0.06289842,0.06659329,0.07356657,0.057004232,0.063312784,0.067050844,0.071120426,0.061210565,0.032072823,-0.008934478,0.032228343,0.03990564,0.0653328,0.06857446,0.06375946,0.0134684,0.049771395,0.07231785,0.06547388,0.04688386,0.06645714,0.07106298,0.033808015,0.046380684,0.010629555,0.035621632
-0.020580007,0.054083306,-0.04249224,0.06252046,0.050667487,0.06986971,-0.002664258,0.0036767093,0.008646082,-0.023400802,0.023084702,-0.022425871,-0.0031228464,0.006924918,0.04281402,0.027230686,-0.018143447,0.028978605,0.0074441424,0.010901801,0.035729583,-0.0030338052,0.0020334737,0.01027729,0.051242694,0.023858618,0.02251533,0.05243228
0.03174274,0.06310254,-0.0063984464,0.071649894,0.020603344,0.028936896,0.043822102,0.026646888,0.023410123,0.0077810436,0.0318966,0.019656973,0.01023987,0.002660651,0.06658564,0.01412773,0.00936715,0.04829463,0.06427819,0.051655695,-0.0052045533,0.04625676,0.009132264,0.03037114,0.009161166,0.052620485,0.05167743,0.06903392
0.053573534,0.02424738,0.07548048,0.06172301,0.021231629,0.05058462,0.047848195,0.07764169,0.04559963,0.047245145,0.053804062,0.06791278,0.044285696,0.06326382,0.06880142,0.06498358,0.03598833,0.07063652,0.075732864,0.025884429,0.052489962,0.053916693,0.059303354,0.07524911,0.017256606,0.07282043,-0.0009311845,0.027191872
0.01717317,0.026016312,-0.08502402,-0.07816717,-0.081405684,-0.071681894,0.027377531,-0.084549405,-0.08041908,-0.052676633,0.002273375,0.053747147,0.025327364,-0.007602101,-0.059639446,0.049466997,-0.08204731,-0.05652991,0.044983283,-0.06720308,-0.01580543,-0.003663224,-0.0056444574,-0.080311574,0.048145033,-0.07480342,0.0333654,-0.03309985
0.017634112,0.021858774,0.010148823,-0.0050174403,0.03082538,0.0207694,0.06019124,0.015402787,0.00032260633,0.017920498,-0.0024379154,0.027630439,-0.030567518,0.028853444,-0.017709015,-0.036092803,-0.00016574089,-0.04557096,-0.035514306,0.0141451275,0.0017958117,0.026601853,-0.0200077,0.016595796,0.004894235,0.0532796,-0.015382505,-0.020872828
-0.04169407,0.016667211,-0.0017711708,0.015608349,-0.07794714,-0.07322272,-0.05517553,0.033686426,0.048579566,-0.02570006,0.016008416,-0.024502456,-0.025291363,-0.014828082,0.021669777,-0.037361763,-0.058244187,-0.049214974,-0.0089650275,-0.06593518,0.036688484,0.046221454,-0.014203111,-0.0394615,0.023126628,-0.009860871,-0.044246767,-0.04162632
0.031359594,0.015211747,0.06255866,0.07666701,0.02035329,0.01882848,-0.043364428,0.021275379,0.06650088,0.021595309,0.059874862,-0.03490301,0.027197992,-0.057883285,0.046754275,-0.03155705,-0.048245475,0.08018578,-0.0044763605,0.00840196,-0.04395602,0.043155797,0.008787581,0.08228599,-0.0603867,0.016860913,0.06487707,-0.011731687
-0.020740738,-0.048252814,-0.05665081,-0.056389887,-0.046461742,-0.056467265,-0.060233537,-0.06707763,-0.030589856,0.0056765405,-0.0591804,-0.05486367,-0.05533864,-0.05426365,-0.07157863,-0.029614778,-0.020949362,-0.059845317,-0.0410469,-0.0088953115,-0.06225195,-0.05448242,-0.040257707,-0.034211587,-0.056839764,-0.06329671,-0.06676519,-0.04207935
0.05781222,0.03524752,0.031972278,0.035215672,0.058982283,0.023140566,0.006627652,0.059333168,0.07306556,0.017892066,0.0054193414,0.060813885,0.033560522,0.030694643,0.063397124,0.05725067,0.04461057,0.036708646,0.07416341,0.069870666,0.060615934,0.01831789,0.06201993,0.04589177,0.056102715,0.05018438,0.061126232,0.041509327
-0.03525838,0.004146133,0.01416188,0.039931014,-0.00063821865,-0.06595055,-0.06016198,-0.018660635,0.034947522,-0.024627147,-0.0038068264,-0.08263868,0.008216116,-0.009403039,-0.036137678,-0.070941925,-0.02890746,-0.032566186,0.0152402865,-0.054207414,-0.05965604,-0.035256524,-0.044540156,-0.025083337,-0.04955037,-0.050396677,-0.005221137,-0.0650886
0.057954844,0.056952134,0.04953078,0.0009972791,0.03272269,0.03129285,0.08186974,0.05917945,-0.043917153,0.020689273,-0.016016735,-0.015441617,-0.04216096,-0.056758355,-0.050582655,-0.0011845324,0.025591295,-0.03221525,-0.008313804,-0.07847931,0.037388615,0.032307837,0.06506992,-0.026192201,-0.0732688,0.07511099,-0.044363093,-0.025925105
0.028188964,0.060064178,-0.011401155,0.050779734,0.009519413,0.08017425,0.06911092,0.08736319,0.02147628,-0.07545805,0.08629616,0.018562796,0.0063506197,0.08395292,-0.011814054,-0.0006803776,0.030188477,0.03612246,0.07941134,0.020789996,0.06643659,0.07391203,0.064043276,0.050453775,-0.060043864,-0.032747746,0.04848771,0.013363866
-0.07003331,-0.018885065,-0.013604276,-0.011762076,0.039550453,-0.032540515,-0.04178955,-0.05158568,-0.054688293,-0.049065746,-0.03211682,0.015959192,0.0023365123,-0.05420475,-0.054125976,0.020493107,-0.056324415,-0.032507006,-0.06750453,-0.044705916,-0.039697573,-0.024573483,-0.028828872,0.006174519,0.003120986,-0.05489708,-0.07097788,-0.06635405
0.025565423,-0.024812674,-0.061040416,0.03525751,-0.024212388,-0.049143728,0.009370328,-0.021895576,-0.028201666,0.06236552,-0.06611205,-0.06812343,0.019067356,0.004389059,-0.045102682,0.016287928,0.022339435,0.0655218,-0.061936054,-0.03768214,0.016759565,0.0024911012,0.028117333,-0.0074886475,0.030036567,0.035604026,-0.033998318,0.06842092
