Food,bacon,bagel,biscuits,bread,breakfast,butter,cake,candy,champagne,cheese,chocolate,cookies,cotton candy,crackers,croissant,cupcake,dough,egg,egg rolls,honey,hotdog,ketchup,mustard,pancakes,peanuts,pickles,pie,pizza,popcorn,pretzel,rice,salad,sandwich,shrimp,soup,spaghetti,steak,sugar,sushi,syrup,teabag,waffles,wine
0.082198754,0.052217208,0.04219493,0.067074105,0.05861249,0.052850284,0.047125302,0.05014909,0.05460258,0.065709226,0.04744908,-0.00039112152,0.07824204,0.056586288,0.048759047,0.018592322,0.03920594,0.07619335,0.0673929,0.06581089,0.0038678453,0.0444186,0.03434257,-0.033546485,0.04988052,-0.0044681234,-0.03205297,0.056539856,0.076656915,0.01897731,0.052483182,0.054120485,0.008867503,0.06249938,0.016928852,0.032695275,0.070718974,0.05715653,0.005737878,0.007608716,-0.0088664675,-0.026164835,0.057312023,0.07190863
-0.032259606,-0.06504885,-0.05761413,-0.015604789,-0.038406834,-0.039087083,-0.05992579,-0.017668083,-0.063812435,-0.013784602,-0.06702994,-0.054921824,-0.022826824,-0.076260544,0.0151461875,-0.053416375,-0.022101138,0.016989112,-0.008948632,-0.0376054,-0.07922183,-0.044086277,-0.050856613,-0.066559054,-0.06658503,-0.057603788,-0.073786594,-0.03265247,-0.07082002,-0.059465457,-0.069008954,-0.02590443,-0.069053486,-0.0609818,-0.040239908,-0.06284427,-0.027089352,-0.059579812,-0.045127153,-0.06922082,-0.04565602,-0.008948936,-0.06858464,-0.03288708
0.030410312,0.029626044,0.01592714,-0.019467555,-0.02398168,0.051506538,0.03214711,-0.03260445,-0.011968605,0.067512125,0.029669741,0.06407859,-0.006251334,-0.024636846,-0.01373776,-0.036949877,-0.06504183,-0.023975873,0.07630158,0.051295668,-0.008054261,0.015483717,0.04177039,0.005160117,-0.034267608,0.046677742,-0.0062374314,0.06858628,-0.0027243192,0.021399183,-0.052236624,0.070985824,-0.029153889,0.082875386,-0.059833147,-0.02494135,-0.013508501,0.033556,0.00024006283,0.01743961,-0.025046151,-0.06817203,-0.06318287,-0.029741568
-0.020458596,-0.049528744,-0.019953666,-0.034243573,-0.04527085,-0.0008291904,-0.021305598,0.0070989244,0.0066306097,0.055876914,0.049176108,0.007177616,-0.05780252,0.045934133,-0.0007973453,-0.040401388,-0.034583703,-0.06830252,0.054023154,0.03584091,-0.04003383,-0.059511475,0.066436335,0.02822452,-0.015538236,-0.0011316353,-0.03879507,0.028970752,0.015381713,-0.042843234,0.030624334,-0.0026328824,-0.051277597,-0.047163803,0.06827429,-0.051956993,0.05883185,-0.040392645,-0.055494614,0.020961171,0.0044999993,-0.016708871,0.020446517,0.03912758
0.07322595,-0.02038,-0.019901961,0.036509134,0.050834987,0.030120607,0.0491966,0.022124285,0.038612895,0.022339968,0.067435145,0.0272565,0.04688782,-0.030448424,0.042211983,-0.035709646,-0.02248997,0.01604188,-0.008067665,0.0051007294,-0.029651474,-0.003753052,0.0007879006,0.005597156,0.03665974,0.056359395,0.05656606,0.024617717,0.051712472,0.013485712,0.020141836,0.035348628,0.0380353,0.032380354,0.0043421686,0.042267416,0.05900979,0.001711011,-0.025180174,0.00761656,-0.013987318,0.010313554,0.03795777,0.04341309
-0.023864903,-0.06065711,0.0030514502,-0.047429264,0.038450953,-0.069143504,0.021556972,0.041492846,-0.049472015,-0.033658016,-0.009500832,0.008156653,0.05155161,-0.009732127,-0.078406274,-0.018637456,-0.051487386,-0.040619414,0.009269009,-0.0172812,-0.03927231,0.030960955,0.053165857,0.023746543,-0.028293332,-0.057018492,-0.031773467,0.013081295,-0.05867988,-0.052073497,-0.07190728,-0.0746184,-0.0062315487,0.0057570874,-0.074061304,-0.036632765,-0.06204631,0.075244054,-0.028144075,0.026466157,-0.07693516,-0.028953457,-0.068425745,-0.03301212
-0.066280626,-0.034612298,0.033080306,0.040365856,-0.021227602,0.06792766,0.051151104,-0.04483811,-0.07836856,-0.011743348,-0.006732591,-0.029866166,0.04509237,-0.071489654,-0.019729057,-0.0031184212,-0.04194367,0.0043201577,0.032720324,0.009001144,-0.006148352,0.033512056,0.038613267,0.024060376,0.05393094,-0.07531738,-0.055473283,-0.00031185866,-0.012108122,0.057604797,-0.012877659,-0.020700453,-0.027263682,0.049139846,-0.025476007,-0.035239905,0.026784914,0.0019199348,-0.03831272,-0.0065105977,-0.022682099,-0.045291375,0.023163412,0.037557896
-0.020331042,-0.033237968,0.0735071,-0.0253138,0.052546874,0.018127603,0.010306216,0.0037816192,-0.0070317034,0.012042862,-0.051142078,-0.055109147,-0.020281678,0.012405278,-0.01653836,0.0012489149,0.06905758,0.07814433,0.009179063,0.01937104,-0.021314936,-0.0342955,-0.003314604,-0.04078851,0.029583598,-0.06839748,0.036423013,-0.04047727,-0.017083915,-0.06931907,-0.041024223,-0.0033034838,0.04883694,-0.029384797,-0.07142603,-0.046875894,-0.0337008,0.06363806,0.0058017937,0.016907211,-0.059483152,-0.06612195,-0.061056644,0.04383583
0.054795753,0.07492328,0.04164957,0.051790312,0.07343089,0.037875786,0.079499856,0.018137064,-0.01831439,0.00023167899,0.06496858,0.018519906,-0.034742486,-0.013776344,0.038402706,0.027086483,0.07206001,0.07176157,-0.035762284,-0.0718788,0.017490836,-0.052806433,0.0679908,-0.017414976,0.058389984,-0.07313328,0.019430451,0.044467416,0.064435564,0.07423911,0.03320495,-0.029715342,-0.053331435,0.019673653,-0.037423603,-0.0010638795,0.07303933,0.053963736,0.018240789,-0.03986338,0.04306098,-0.030301113,-0.014632809,-0.036332246
-0.020483425,-0.05907213,0.0543748,-0.024677325,0.019266082,-0.042558618,0.013159641,-0.07168243,-0.007934502,0.020002207,-0.071734875,-0.06504163,-0.06391412,-0.04961594,0.048652515,-0.04350752,-0.049525738,0.03767575,-0.026628794,-0.027671905,-0.047445018,0.009718714,-0.013712987,-0.015103907,0.050653413,-0.06784104,0.02464615,-0.028414471,-0.018505564,-0.058596406,-0.018031185,-0.040542938,0.039007712,0.0024278122,0.075960755,0.028499767,-0.06256413,-0.07535201,-0.05343522,0.07567705,0.0640461,-0.0047239475,0.02207648,-0.07508016
-0.025329644,0.05875162,-0.03691506,0.0061193616,-0.011740789,0.015670305,0.04241836,-0.065608956,0.021451185,-0.041778915,0.055642936,0.048822142,0.03381363,-0.041834764,-0.008790385,-0.045694474,-0.06141926,0.0049728537,0.026850484,0.0067788363,0.026025893,-0.05007758,0.033506013,0.022641342,0.07367096,0.040576227,-0.054824334,-0.008497022,0.005220291,0.033549074,-0.04399373,-0.034964386,0.029946437,-0.008869317,-0.037997417,-0.020664139,0.025900973,0.049103353,0.0765935,-0.06876116,0.053000987,-0.053171962,0.06300628,-0.026893318
0.04712167,0.06860661,-0.035170842,0.07315824,0.064159535,-0.03721137,-0.014420265,-0.0017403524,0.016286597,-0.074727625,0.034225635,-0.049242582,0.079703055,0.010415445,0.08074508,0.012208303,-0.014456812,0.0738744,0.008690904,0.063306965,-0.040135156,0.062203716,0.016762776,0.0125667015,0.02496778,0.08091821,0.03194264,-0.06345316,0.07941367,0.07170995,-0.022793297,0.07444678,0.066342235,0.076789014,-0.04859267,0.044148188,0.04360933,0.054942526,-0.025695372,0.07564722,-0.06739575,-0.057110183,-0.00818205,-0.079618216
0.058911715,-0.056802604,-0.048381705,0.055554938,0.021275535,0.058803096,0.05710065,0.0712648,0.01774785,0.029317869,0.04102835,0.06303594,0.05564302,-0.068510346,0.04837806,-0.021423861,0.060123928,-0.055254925,-0.058072787,-0.07657607,-0.024699517,-0.011956851,0.008061135,-0.029197082,0.05581385,-0.07934301,-0.00339957,0.012506045,0.009407536,-0.045062356,-0.06476108,-0.02819876,0.03602082,-0.016525151,-0.025626738,-0.010795388,0.05437675,0.04820251,-0.029337145,-0.034472734,0.019708863,0.03676958,0.07528973,0.0041343276
-0.054934204,-0.039074562,0.026192136,-0.045344114,-0.073714815,0.0034176286,-0.03765144,-0.018806605,-0.03622443,-0.038041793,0.004102443,-0.026734075,-0.06760548,-0.07286611,0.01720036,-0.040378056,-0.03081699,-0.061205626,-0.007645297,-0.026562301,-0.028644131,-0.017197307,-0.05457043,-0.05106845,-0.04120773,0.03045584,0.024335667,-0.06136058,-0.0273807,-0.07026321,-0.02218412,-0.034878857,-0.0297205,-0.031095933,-0.0058908747,0.002339107,-0.0016566587,-0.04930928,-0.062519535,-0.013858968,-0.04295473,0.011143723,-0.027782707,0.0056962674
0.0660758,0.064287595,0.07503811,0.069091976,0.06078892,0.07335135,0.06509418,0.066565946,0.06989377,0.06062318,0.05376643,0.02170404,0.07613172,0.044790212,0.073777325,0.07578934,0.066489406,0.058770273,0.06151752,0.028061254,0.06520138,0.05839755,0.04956168,0.050780952,0.046588726,0.024216529,0.055402424,0.014846329,0.039171077,0.06558838,0.061537813,0.069653705,0.06295923,0.07888492,0.07520453,0.0462305,0.02207378,0.06089669,0.06685172,0.054207243,0.07074997,0.02981615,0.03829617,0.07163157
0.020912021,0.0007729441,-0.013665275,-0.012691374,-0.028506534,0.017217325,-0.025267571,-0.06793974,-0.015734695,-0.003919638,0.012887121,-0.0015148622,-0.030336238,0.009763704,0.02536499,0.063501365,-0.0773537,-0.029749854,0.030648492,0.061160304,-0.016193923,0.0004985394,-0.03514005,-0.057872497,-0.051012803,0.0084408,-0.050204296,-0.045982435,0.006218781,-0.036755007,0.025820473,0.06283707,-0.056173876,-0.026671523,0.010761159,-0.047657944,-0.038405415,-0.056417506,-0.053856988,0.027825052,-0.0020303666,-0.048655782,-0.06793681,-0.044065904
0.023224888,-0.0056488244,-0.01328185,-0.007149138,0.058057394,0.033175897,0.05452614,-0.023432598,-0.01965219,0.037591,0.036317457,0.020647129,-0.015124281,0.006461463,-0.01659797,0.071901165,-0.010051056,0.057891943,0.057148706,0.059165888,0.019667657,-0.00806562,0.0077286554,0.06647893,0.024572454,0.025922729,0.021969963,-0.02041805,-0.01032745,-0.07502808,0.009296187,0.011542945,0.06498163,0.0533545,0.06058527,0.065858595,0.034039665,0.023190564,0.04836725,-0.016215123,0.080202974,0.005040619,0.039615933,0.003719818
-0.06617052,-0.025354875,-0.053091597,-0.060683828,-0.069658384,-0.043315366,-0.066607326,-0.035078656,-0.057227053,-0.058035996,-0.035877056,-0.02769749,-0.05303244,-0.018746426,-0.021177618,0.013190637,-0.036064766,-0.06283466,0.012466491,0.0001980848,-0.05456839,-0.054360714,-5.2103234e-05,-0.052223746,-0.046025336,-0.061532207,-0.031255215,-0.03148347,-0.026630329,-0.022599807,-0.045832478,-0.05898712,-0.03208629,-0.045301702,-0.034014888,-0.062778346,-0.050156206,-0.04394709,-0.07166576,-0.06929747,-0.07364452,-0.028990386,-0.060869567,-0.07237441
0.024799827,-0.018949686,-0.007895131,-0.048329353,0.05443938,-0.025438622,0.036863983,-0.03229829,-0.073538646,-0.05960564,-0.014516297,-0.046835527,-0.056064997,-0.0040538013,-0.057292197,0.030728621,-0.060263067,-0.034482896,0.0012574709,-0.045031242,-0.023341417,-0.020540807,-0.048213366,0.015986463,-0.061508264,-0.054001685,0.04204744,0.041148607,-0.07082924,0.035304114,-0.0058212755,-0.034869447,0.041674163,0.057460666,0.019025149,-0.010103565,-0.0517481,-0.01674676,0.019117717,-0.047072086,-0.050193556,0.017945755,-0.03754452,-0.051611274
-0.006055924,0.018348599,-0.015049336,0.053058274,-0.061189324,-0.030709937,-0.035311412,0.03333716,-0.0017890525,-0.01250338,0.012080002,0.01586056,0.059416313,-0.002596041,0.027001616,0.03330207,0.04972327,-0.008089262,-0.053244002,-0.041699685,-0.0036089767,-0.00084889756,0.023416148,-0.0048884368,-0.03675904,-0.03640257,0.03229967,0.0016605345,-0.017248182,-0.010338361,0.0019193501,-0.04715053,-0.020948678,-0.05215452,0.02582592,-0.0055557215,0.0027199606,-0.008099912,0.0022640864,-0.01576135,-0.010835871,-0.05043447,-0.00750575,0.018088201
0.08643873,0.07566186,0.0791279,0.06794876,0.07179031,0.08333744,0.08351202,0.06696676,0.0038342779,0.063826606,0.08199103,0.08439331,0.076418035,0.07579656,0.043602034,0.07233673,0.055963665,0.053681627,0.08350611,0.07660648,0.048279393,0.06659278,0.073366605,0.077596776,0.07452991,0.076126225,0.07134774,0.07158294,0.05998497,0.07528848,0.07875018,0.077213585,0.08006401,0.08108114,0.07911054,0.07734284,0.07303812,0.076816484,0.07690871,0.06530307,0.08373205,0.0720098,0.073931664,0.06543109
0.073638804,0.07404445,0.07012673,0.07265548,0.06732708,0.07318584,0.0685028,0.07824945,0.07317489,0.07367907,0.060161974,0.074947126,0.062276527,0.040276486,0.0582663,0.06625714,0.07417195,0.076757394,0.07378346,0.02413959,0.081175104,0.06769612,0.058759034,0.06277511,0.06897351,0.077444084,0.06952523,0.076406926,0.07254254,0.064160705,0.07859836,0.06053726,0.06592108,0.0775925,0.05989794,0.060028803,0.06289572,0.07208501,0.072477646,0.0734897,0.07431376,0.060395688,0.07535238,0.07148997
0.084675156,0.06928973,0.06819857,0.076802954,0.038089287,0.034313288,0.06844423,0.06705706,0.064663835,0.048550885,0.07472332,0.06488768,0.07280973,-0.021510735,0.07702909,0.058908176,0.07180121,0.06205959,0.05057729,-0.025830263,0.07412965,0.043514457,0.050655626,0.06164006,0.058751106,0.054807857,0.07020602,0.07326758,0.057931993,0.023468522,0.055824094,0.06849822,0.07722038,0.06665966,0.06738911,0.06729471,0.04305711,0.063615024,0.07866166,0.06344445,0.06623574,0.037977956,0.06405625,0.067835435
0.064464584,0.03842578,0.018689282,0.0196816,0.0121210115,-0.014987182,0.018870179,-0.003257001,0.028356666,0.038200393,0.040096514,0.04244496,-0.018999012,-0.050138235,-0.002449746,-0.01215137,0.046255976,0.005084408,-0.024045808,-0.062062416,-0.017554855,-0.019733338,-0.01839328,-0.028259605,-0.033481825,0.0408729,-0.004941475,-0.030397618,0.01368236,0.02007681,0.012797733,0.04171659,-0.042669546,0.0198344,0.011097774,0.008347242,-0.019036124,0.014146083,-0.035379954,0.017066881,0.00462959,0.036864888,-0.042537455,-0.0017495877
-0.027936948,0.06054877,0.061908633,-0.021172551,0.017132271,0.0022396357,0.051543172,0.020835955,0.045046587,0.016372556,-0.0024180592,-0.046991907,-0.008984283,0.04365088,0.036485784,0.0785277,0.0645597,0.045802493,0.005463418,0.04177199,0.06948877,0.069949426,0.04741049,0.019214088,0.013796665,0.027094029,0.036678392,-0.021187974,0.033817537,0.05295822,0.050895743,0.0419034,0.044771012,0.043686666,0.03763712,0.024445595,-0.009023977,0.040156595,0.017495107,0.024650533,0.006381248,-0.013589669,0.036258962,0.058570538
0.0530471,0.06463034,0.071255796,0.07493218,0.07065496,0.061298378,0.06688353,0.07411697,0.07452885,0.059623517,0.05955528,0.078863494,0.075567834,0.07132319,0.07070391,-0.03912941,0.075065084,0.059061754,0.06224551,0.060802966,0.07710624,0.051630884,0.034744993,0.027020603,0.06661874,0.07526563,0.054052867,0.042761236,0.07457354,0.07328119,0.0727129,0.073619485,0.07097315,0.07081418,0.054011382,0.07572976,0.06081609,0.07398072,0.04210463,0.07233074,0.045083843,0.029360192,0.054560397,0.068122946
-0.03584051,0.032124702,0.06266416,-0.04782735,-0.006468684,-0.013755614,0.053313952,-0.054897204,0.05589842,0.0027271616,0.03263792,0.044763952,-0.04057292,-0.018000877,-0.033515938,0.06199131,-0.029114937,0.0057742232,0.0775761,0.07738511,-0.0351957,0.05413266,0.0654531,0.076378,-0.025641154,0.056562375,-0.033992983,-0.07118634,0.019218678,0.06596232,0.014316713,-0.0627728,0.061612047,0.04731306,-0.056019124,-0.076097436,-0.051296253,0.03808116,-0.06309975,-0.036302567,-0.03711182,-0.05511675,0.0301711,-0.05778824
-0.010447856,-0.027700055,0.026009774,0.038111504,0.041030336,-0.021021975,-0.0074849906,0.029724082,-0.0077287806,0.007765437,-0.0009974199,0.015072055,0.033905357,0.017858863,0.033229753,-0.0093782,0.016142998,0.007079836,0.0032896674,0.033301014,-0.012210851,-0.0103812795,-0.052899633,0.030943215,0.015685236,0.02230713,0.036490094,0.023458311,0.011171287,0.0010304337,0.020682318,0.0078529455,0.03724142,0.011321511,0.037320778,-0.023803229,-0.0043238727,-0.015964769,0.009852713,0.02958675,-0.0038594923,-0.022460578,0.041405063,0.016449
-0.011745822,0.033885643,-0.07796772,-0.066403694,-0.06477739,0.009752951,-0.06428879,-0.07512862,-0.055222202,-0.056803714,-0.037589192,-0.03451064,-0.05585103,-0.034923356,-0.08117852,0.004514557,-0.061938863,-0.06881935,0.018261183,0.0021416217,-0.022267194,-0.08203991,-0.0010408597,0.019572096,0.026789226,-0.069874,-0.054359622,-0.077169985,0.0058370773,-0.06300199,-0.082376085,-0.069532365,0.04770307,-0.061348505,-0.008873539,-0.062150434,-0.002316788,-0.033491448,-0.04502606,-0.056650367,-0.027227206,-0.016726464,0.00029359196,-0.026907299
-0.033875473,0.046038322,-0.045183063,-0.020762378,0.015985642,-0.018053299,0.0326519,-0.026384227,0.038450204,-0.0434493,0.0055843135,-0.010839945,0.028142199,-0.024423772,0.004974283,-0.031424057,0.007188548,-0.05203123,-0.031228866,-0.017896462,-0.04137813,0.0063000782,0.01972491,0.050006654,0.04252954,-0.0010150087,-0.036429435,-0.063496485,0.04832287,-0.015837116,-0.0005613732,0.0351975,-0.050060827,-0.022045907,-0.022824956,-0.05295679,0.018867286,-0.04866148,0.051739812,-0.03658547,0.007916578,0.012596027,0.05193352,-0.051403943
-0.05720001,-0.029029418,-0.034344595,-0.020496778,-0.065545335,-0.06265429,-0.050254043,-0.06423382,-0.05428272,-0.041370053,-0.049218345,-0.0352749,-0.03727803,-0.06375332,-0.0427418,-0.07716153,-0.061212234,-0.046366684,-0.06331234,-0.068432435,-0.036490284,0.018470751,-0.058926854,-0.054703813,-0.053151548,-0.060896963,-0.062634334,-0.017667726,-0.06184053,-0.07171296,-0.037395645,-0.05989277,-0.044660103,-0.0371116,-0.051002614,-0.059625547,-0.058447137,-0.04717606,-0.04732437,-0.05719945,-0.010276867,-0.049223248,-0.06398608,-0.06515955
0.0447848,0.04491063,-0.010380573,0.036070578,0.04773549,0.012508124,0.053169057,0.03138029,0.025913417,0.0010084334,0.043596923,0.05203013,0.05749999,0.03336542,0.06587764,0.002090386,0.057803966,0.07335565,0.07225697,0.057054557,0.029719524,0.05434828,0.043218944,0.00444993,0.0512329,0.033298165,0.03865131,0.01382081,0.065545864,0.055195045,0.040799756,0.034162227,0.036584005,0.0616796,0.035627395,0.033758048,0.062071882,0.047095913,0.020338392,-0.007363474,0.05308128,0.06996018,0.03527102,-0.051755242
-0.035942275,0.032727003,-0.06870819,-0.05935493,-0.017929789,0.014247559,-0.05480811,-0.07535041,-0.061401624,-0.08067644,-0.053055037,-0.078684926,-0.055774305,-0.05159918,-0.034654643,0.015399008,-0.051157374,-0.044153396,-0.07287865,-0.056095257,0.02536121,-0.06528483,-0.025828041,-0.0478599,0.0056022354,-0.033413865,-0.06630256,-0.056993764,-0.03288345,-0.063503645,-0.035585593,-0.027451338,-0.032207873,-0.06279518,-0.048870467,0.019612681,-0.007226347,-0.03677052,-0.050021075,-0.041442864,-0.03165395,-0.06936734,-0.041370552,-0.058250222
0.037220646,0.011018239,-0.007682554,-0.004048753,-0.01823497,0.0042137336,-0.031250324,0.045265052,0.009314073,0.066406205,-0.02511847,0.0852509,0.042607088,-0.041398227,-0.017152173,-0.021524828,-0.035083123,0.021701196,0.040441353,0.022956112,-0.05574814,0.021568466,0.017556878,0.017881257,0.016693722,-0.009879031,-0.02362433,0.06584165,0.0673676,-0.03387278,-0.0053556133,0.031764805,0.07707405,-0.04023795,0.0005943472,0.06722077,0.050973143,0.04299928,-0.07836386,0.030193625,0.0020512838,0.039241917,0.039673585,0.016163373
0.040038247,-0.06947647,-0.06458118,0.061982695,0.031896796,-0.0048574544,-0.03615307,0.054818574,-0.032119203,-0.021797735,-0.035051156,0.030070867,0.028434858,0.029106505,-0.023245752,-0.03150415,0.007106168,0.037758403,-0.03346466,0.0031764093,0.05400596,-0.07995338,-0.062536314,-0.064139746,0.049371816,-0.07577503,-0.035721976,0.03961002,0.06843622,-0.062022462,-0.054230127,0.034233954,0.075642586,-0.07643595,0.007308303,-0.012272596,0.0099039255,0.056231514,0.017724123,0.06296188,0.04369535,0.037604034,0.0434101,0.017554758
0.0042352737,-0.04396896,-0.065642916,0.03260638,-0.039321322,-0.010065365,-0.05179448,0.027405275,0.019838212,-0.02594251,0.024681343,-0.0060332427,0.060631957,-0.00823561,0.049636636,-0.022007108,-0.021310756,0.002954927,-0.053331755,-0.048052896,-0.053363364,-0.049763896,-0.057412285,-0.07548298,0.022809964,-0.038629327,-0.03453695,0.0104478365,-0.01570929,-0.038330052,-0.031231869,-0.060009502,0.00023482632,-0.030539291,-0.072244674,-0.07890916,-0.029038783,-0.06938944,-0.015696859,-0.039711542,-0.02543625,0.029331924,-0.0013010856,-0.029529484
-0.0056754453,0.03722426,0.014216703,-0.050768808,-0.05401255,-0.017558314,-0.045290034,-0.01706236,-0.016306879,-0.050647654,0.070903495,0.054001022,-0.05408626,-0.038988102,0.060533658,-0.0074276333,-0.0061190953,-0.04111389,-0.014828802,-0.010045938,-0.040937144,-0.021375103,-0.05440448,-0.0155824255,-0.027261948,0.053815827,0.06924666,-0.004405674,0.07787037,0.010865725,0.067566976,-0.03300671,0.04450761,-0.053676557,-0.053665306,-0.02197003,0.06438489,-0.06866733,-0.07219448,0.0026011926,-0.0014249379,-0.07222076,0.005272938,-0.035395637
-0.051649235,-0.07280727,-0.044633236,-0.06740549,-0.073285945,-0.03010307,-0.07606008,-0.07947413,-0.018232772,-0.0064052953,-0.075663745,0.0035611142,-0.050711256,-0.0076161427,-0.06224355,-0.054760188,-0.047211286,-0.0797817,-0.06912298,-0.040379733,-0.026435481,-0.05151884,-0.0016033631,-0.053077556,-0.0749107,-0.008864924,0.027076248,-0.08370904,-0.071335755,-0.069166586,-0.0449772,-0.019428397,-0.058939163,-0.046723083,0.0055447714,-0.03183595,-0.025321618,-0.06642683,-0.04437698,-0.006998598,-0.06589622,-0.044865906,-0.07649622,0.025760068
-0.04707993,-0.068925016,-0.016000086,-0.07002396,-0.018677557,0.05944206,-0.008081157,-0.04034653,-0.073042676,-0.07819115,-0.07050928,-0.0747078,-0.043894123,-0.05054949,-0.04822292,-0.05379789,-0.035708554,-0.0069814683,0.030895056,0.019649114,-0.014262773,-0.018697577,0.06359036,0.012604337,0.07550234,0.012497708,-0.036701553,-0.069955826,-0.015399645,-0.05450719,-0.06918026,-0.045961414,-0.072834365,-0.05612104,-0.018483633,0.004168802,-0.03327941,0.06924836,-0.06814662,-0.027604835,0.05285862,-0.075138316,0.06832167,-0.07184047
0.0069842087,0.071354866,0.057938028,0.075259976,0.049508374,0.016044402,0.07384577,0.07156903,-0.0030245413,0.0509726,0.030415306,0.048548553,0.07718342,0.027429948,0.045072827,0.03205728,0.05608695,0.07911891,0.007433621,0.0755818,-0.00059536606,0.022902636,-0.005832598,-0.036692396,0.06403026,0.019463085,0.005879747,0.008655607,0.06318388,0.031504683,0.06332973,-0.06445166,-0.059969984,-0.015217861,-0.020727625,-0.043870382,0.011378299,-0.010109172,0.0593388,-0.009628691,0.0065633226,0.01589738,0.03569929,-0.00032216258
0.019021176,0.050222464,0.013165591,0.020390611,0.05320088,0.05361188,0.026640797,0.04457781,0.047967933,0.038592294,0.029860416,0.031242672,0.017947836,0.014972089,0.008959545,0.048914008,0.051422678,0.06525006,0.04160321,0.029679045,0.032095302,0.04784405,0.061747674,0.047067035,0.011142631,0.048729192,0.039414223,0.06443849,0.059454676,0.011666015,0.04044349,0.032795087,0.05177017,0.031693768,0.020155685,0.043122206,0.04434643,0.04107014,0.062522896,0.05132898,0.022899458,0.06341492,-0.011274352,0.01951354
-0.051209986,-0.054642767,-0.058374483,-0.027405623,-0.049260914,-0.031584345,-0.06803367,-0.050329447,-0.04325422,-0.053754576,-0.058796898,-0.06577202,-0.027823798,-0.03706575,-0.059222892,-0.06890958,-0.03467818,-0.047948252,-0.031951774,-0.04704921,-0.06958946,-0.060199436,-0.0699249,-0.07004324,-0.050432377,-0.023752986,-0.062484432,-0.045330286,-0.04423268,-0.03155529,-0.059035126,-0.05389409,-0.0661281,-0.060218222,-0.04751048,-0.062186297,-0.049298517,-0.057749636,-0.04957715,-0.031593308,-0.07417732,-0.0028086328,-0.032334775,-0.06450106
-0.040526748,-0.05049448,-0.052816506,-0.036860004,-0.013151843,-0.00044097644,-0.049851388,-0.055539627,-0.0024404358,-0.06312313,-0.023239061,0.038074806,-0.04894434,0.045804292,0.039260782,0.032497954,-0.061900217,0.025712939,0.034549635,0.044066828,0.016841203,-0.044622663,0.037377786,0.007769855,0.048919093,0.07106558,-0.00952872,0.084401086,0.060854875,-0.031676207,0.056180596,0.018086951,0.06652685,0.055256728,-0.07655714,-0.041818604,0.00053969404,-0.01928477,0.075063266,-0.03127564,0.07094286,0.038158037,0.054783337,-0.028195826
0.008057031,-0.018070353,-0.04224339,-0.030186402,0.0055321786,-0.059570275,-0.0018743931,-0.076921806,0.004425819,-0.052518573,0.032975145,0.017111288,-0.039033085,-0.056341544,0.004559002,-0.03073171,-0.0689419,-0.06417361,-0.017083595,-0.018701429,-0.016897395,-0.06444678,0.045664966,0.04224218,-0.07072787,-0.018847713,0.006181803,-0.083443746,-0.02125675,-0.033923957,-0.060316592,-0.030204358,-0.038857277,-0.05000148,0.004895295,-0.07255461,-0.06083315,-0.023226235,-0.0055102673,-0.008553071,-0.029700467,-0.04375862,-0.06750212,-0.06428679
-0.036682546,-0.01803966,-0.003196095,-0.027501049,-0.053291935,-0.075605966,0.002805045,-0.04574861,-0.0009029224,0.03105712,-0.05318225,-0.036980454,-0.020644905,-0.023193479,-0.0573761,-0.021800146,-0.03181429,-0.05280607,-0.058387414,-0.06686131,-0.040896963,-0.0072780144,-0.009070254,0.029257651,-0.06323099,-0.064130306,-0.0070206,-0.041372415,-0.059955545,-0.025612501,-0.009372832,-0.030939056,-0.05978081,-0.044211384,-0.042255208,-0.060375135,-0.05663249,-0.030158008,-0.028652592,0.04001024,-0.0269709,-0.03262061,-0.010731914,-0.028605694
0.0573478,-0.03795054,-0.024312604,0.04585284,0.06640629,-0.068996765,0.050797135,-0.07938342,-0.0058032777,-0.072829686,0.017056117,-0.037976775,0.055497102,-0.010316137,0.059933744,-0.09355717,-0.07935845,0.07400236,0.029085897,0.06103128,-0.069497675,0.016261993,-0.06791378,-0.059483457,0.023628447,0.011556728,0.012453095,-0.03170904,0.032884333,-0.0026767852,0.005949433,0.03411679,-0.044332717,0.048623163,0.017276932,0.036422677,0.034163658,-0.047998484,-0.062764876,0.047411706,-0.009533077,-0.06883645,-0.024933416,0.0016478844
-0.036843337,-0.07706173,-0.06916482,-0.07069443,-0.06966777,-0.065825984,-0.03600155,-0.07561304,-0.0823428,-0.053225342,-0.07873593,-0.08033473,-0.07392607,-0.082398035,-0.065969124,-0.06205931,-0.058222547,-0.011348873,-0.064337,-0.07083887,-0.0861544,-0.05606141,-0.062154032,-0.02078016,-0.073561355,-0.0657867,-0.067787625,-0.059617605,-0.08128131,-0.073093176,-0.040598724,-0.06947625,-0.073349565,-0.07800422,-0.062448673,-0.06631722,-0.07308887,-0.077461466,-0.058146767,-0.07119515,-0.013959352,-0.06049668,-0.06718562,-0.0008536128
