Tools & Hardware,axe,battery,brick,broom,bucket,chain,dustpan,flashlight,flyswatter,funnel,hammer,hinge,hose,iron,ironing board,jack,key,ladder,lawn mower,light switch,lightbulb,lighter,magnet,match,mop,mousetrap,nail,paintbrush,plug,rake,rope,saw,screw,screwdriver,shovel,springs,thermometer,vacuum,wrench
-0.016016081,-0.012434969,-0.049440775,-0.053839933,-0.014997513,-0.033209555,0.015347837,-0.019387135,-0.053466897,-0.027383715,-0.009406815,-0.0576331,-0.01854835,-0.07208065,-0.037470195,0.0399418,0.037532333,0.006733655,0.045226954,-0.003856205,-0.041085016,-0.029396614,-0.060389567,-0.014385463,-0.032945655,-0.05045458,-0.02240649,-0.014563508,0.012264459,-0.02574219,-0.05513021,-0.03326969,-0.045571934,0.04040681,0.05206803,-0.072706856,-0.03373198,0.038070492,-0.06116528,-0.061961163
0.03645862,0.016150357,0.014338717,0.02553599,0.001226387,0.010006258,0.017370505,0.005145722,0.032605417,0.06677462,-0.026295708,0.008366578,0.02254898,-0.030286074,0.015240945,-0.01843124,-0.016935833,-0.016976656,-0.045193657,0.0057370947,-0.003761057,0.0044102333,0.050747074,0.0152142765,0.057739355,-0.032732293,0.0016892883,-0.039720513,0.0029738399,-0.027871404,-0.016987199,-0.019614343,0.04038045,0.008074743,0.019700944,-0.040546577,-0.043916877,-0.058592867,0.055944603,-0.046151537
0.061770506,0.05485009,-0.0524646,-0.031938735,0.028238993,-0.012022398,0.04968882,-0.011170108,-0.055459756,-0.056886174,-0.056668274,0.074178346,-0.0388134,0.05648022,-0.0126925465,-0.037980795,-0.056547936,0.0076385075,0.0002316202,-0.0549857,-0.0017737008,0.025499582,-0.07508109,-0.06901957,-0.015968895,0.03280446,-0.07525003,-0.00790341,0.007412206,-0.0352854,0.0080079045,-0.0798584,0.03409735,-0.03888328,-0.039491322,0.04036963,0.010850764,-0.061597403,0.02672472,0.057593007
0.012399049,-0.01551806,0.031763963,0.027588412,0.024977326,0.046842784,-0.014363702,0.04285712,0.06464375,-0.04796593,0.032273214,0.011935222,0.060463555,0.016320467,-0.01963981,0.005696546,0.03129873,0.06395882,0.040611908,-0.027920194,0.06516552,-0.0026686208,0.02919381,-0.057856984,0.06005936,0.03940908,-0.03671785,0.05818037,0.030519964,0.074398994,-0.050912842,0.055092495,0.044363283,0.03259695,0.058933105,0.07334439,-0.047284108,0.03393174,-0.022825144,0.05555881
0.029965319,-0.045835402,0.043018743,0.0660286,0.047797542,-0.054785397,0.07462112,0.015828907,0.057147436,0.04160912,0.016984748,0.04839648,0.055736408,-0.025474839,-0.05409837,0.022156319,-0.004685372,0.07054169,-0.0550968,0.059838552,0.07377172,0.003592964,0.011698679,0.047125846,-0.006427945,-0.018154424,0.059657898,-0.01886763,-0.010065037,0.005526091,0.08259884,0.052964035,0.06336487,-0.0013887484,0.054711096,0.052487087,0.034837108,-0.041977655,0.05711316,0.0120922355
-0.04012849,0.047603298,0.014467593,-0.040035553,0.046495833,0.06518814,0.03539723,0.042336274,-0.0357837,0.04782405,0.028000988,-0.03616989,-0.031542942,-0.013702171,-0.07227338,-0.07036812,0.0059340196,-0.031005101,-0.0069767283,0.05080856,0.06761977,-0.030315647,0.037329398,-0.03698375,0.0037430641,0.053601414,0.07796838,0.022328317,0.06470019,0.06415237,0.03413604,0.047850017,0.046150945,0.031745896,-0.06040091,-0.011328637,-0.058233105,-0.07262579,-0.009708047,0.01834404
-0.05871962,-0.033563413,-0.050663773,-0.0817974,-0.058937937,0.021156602,-0.0059019513,-0.052815024,0.05915876,-0.009016302,-0.044537053,-0.0687244,-0.03200036,0.0031089075,-0.06981898,-0.043683853,-0.030939784,-0.069350705,-0.052519366,-0.01572788,-0.0028033855,-0.05202856,0.0227491,-0.06392898,-0.029521484,-0.0266569,-0.04390074,-0.07284608,-0.050019227,-0.027144292,-0.021705352,-0.046789143,-0.06612363,-0.07110102,-0.04732946,-0.010074463,0.007931878,-0.036268808,-0.044918414,-0.059639882
0.06198695,0.051615052,-0.021591438,0.039446082,-0.07243163,-0.038249906,0.060782608,-0.042387716,-0.022282206,-0.05522993,-0.07106238,0.053611882,0.078398585,-0.03582649,0.066475935,0.07027502,0.03661548,0.044205252,-0.032326616,-0.019093117,0.05398989,-0.0039579985,0.018615635,0.07668094,0.0035715033,-0.021383235,0.042079505,0.064515255,0.02988453,-0.038174786,-0.05558171,0.05492589,-0.0058877324,-0.033540428,0.030391548,0.06717573,0.0424301,-0.068045884,-0.04914761,0.01739727
-0.06381221,-0.030015714,0.028420225,0.026219241,-0.062316086,0.053641856,-0.0075178533,-0.03184533,0.022533892,-0.011888696,-0.08131435,0.031613402,0.060942482,-0.075673565,-0.06739351,0.004881072,0.07567536,0.04282626,-0.036561996,-0.012332033,0.05970477,-0.024236396,0.05499525,-0.06415019,0.016403181,0.012257309,0.0046516,0.012248725,-0.05711599,-0.041852828,0.014010628,-0.030386971,0.04086108,0.015426797,-0.022106314,0.029289482,0.059067085,-0.02687744,-0.031785913,0.010848573
-0.0008789839,-0.060931426,-0.008317398,0.056541618,-0.035656158,0.08061123,-0.05616206,-0.047061548,0.055198565,-0.025719885,-0.017588899,0.03716452,0.03893799,0.021811614,0.015235194,0.016427413,-0.05743697,0.0066131377,-0.04517845,-0.035859793,0.060089123,0.04748855,0.042286128,-0.012812571,-0.068696,-0.007809647,-0.005002617,0.025070723,0.06713826,-0.010895955,-0.065694876,-0.02376758,0.018303372,0.024332063,0.06836327,0.06646453,-0.033315238,0.03536825,-0.03782412,0.07027526
-0.055970944,-0.0033295362,0.014191761,-0.009377538,-0.020011578,0.032966256,-0.0670106,0.05190638,0.009396529,0.052018948,-0.037613943,-0.05658053,0.020961689,-0.0016346371,-0.03835761,0.020842463,-0.048814293,-0.031207731,-0.06008854,-0.001417521,0.009445493,-0.010977454,-0.026299162,-0.014386349,0.0039300933,-0.028757725,0.047918994,-0.05503327,-0.030781256,0.010311367,0.03910405,-0.012753763,-0.07877741,0.06845957,-0.00871361,-0.007448909,0.029780451,-0.016348096,0.03379474,-0.0033439954
0.06646977,0.025972426,0.050244693,0.031961627,0.079433054,0.012772977,0.035743903,0.076523416,0.070130944,0.07286681,0.079591215,0.0755429,0.043013383,0.07164278,0.06924394,0.058998127,0.05262863,0.06666857,0.07694026,0.071611926,0.068651095,0.063357994,0.069999434,0.032369994,0.04540342,0.08577805,0.04763141,0.06908025,0.053807784,0.052899692,0.042439364,0.062215727,0.07863274,0.08197313,0.06445406,0.06128652,0.03182041,0.068673074,0.07180577,0.06803834
-0.0421454,0.04008645,-0.081762,-0.0184683,-0.010592259,-0.053913034,-0.016957201,0.018276088,-0.058293786,-0.025845597,-0.003476169,-0.06005718,-0.016501674,-0.047287527,-0.026800234,-0.05618886,-0.028732121,-0.015994644,-0.017530818,-0.022347182,-0.035209224,-0.022990018,0.0094720395,-0.046719868,-0.023580754,0.016395623,-0.04123589,-0.02285356,-0.03360667,-0.00019781891,-0.064420894,0.0059010484,-0.025458105,0.056932643,-0.028709298,-0.054138042,-0.041114822,0.0253094,0.028903486,-0.024275456
-0.051441044,0.023787815,-0.03435565,0.032843422,0.06141318,0.06304841,0.063038334,0.06234423,-0.07227859,0.021585418,0.08042312,-0.01162086,0.011775614,0.07386844,0.061047614,0.03785921,-0.008100603,-0.01920023,0.035645217,0.054396592,-0.06626189,-0.075336955,0.053737517,0.009542019,0.021344204,0.04783016,0.05745977,0.046476487,0.02974775,-0.05136842,0.069362834,0.051245954,-0.036034152,-0.008505723,-0.0045203445,0.068677925,0.069498084,0.01853579,0.026353262,0.0034640676
-0.07487859,-0.04998656,-0.039591886,-0.07114784,-0.039016947,-0.048630167,-0.022629565,-0.032819435,-0.027477022,-0.017155033,-0.032186907,-0.0661758,-0.06998855,-0.03080029,-0.04360943,-0.029602548,-0.05317653,-0.019658076,0.00583161,0.021828555,-0.025466515,-0.07373352,-0.0041789142,-0.07112103,0.03079398,0.0010278072,-0.052164953,-0.038716003,-0.051207885,-0.027361926,-0.023885678,-0.053102482,0.024218503,0.007465805,-0.06703532,-0.041246884,-0.07332689,-0.052614737,-0.010885894,-0.039354004
-0.032591607,0.039754596,0.056330748,-0.055572286,-0.07001429,-0.017588252,0.07427355,-0.066008225,-0.038782362,-0.048255704,0.0034973014,-0.07358583,-0.035949945,0.0767501,0.045337792,0.037807684,0.0738019,-0.014247093,0.06856552,0.04543404,-0.06625266,-0.06246709,-0.025601462,0.0054412326,0.00026207918,0.006346008,0.021921236,-0.063079596,-0.07891663,0.01336037,0.025842274,0.07935381,-0.016323369,0.032547984,0.0012195635,0.03866947,0.024399709,-0.0131959915,-0.07116216,-0.01655568
0.029064247,-0.075556725,-0.022655847,-0.051457956,-0.07848655,0.043653365,-0.011176495,-0.07654467,-0.04178176,-0.06313208,0.042655274,-0.079493605,-0.06802102,-0.045219287,-0.009531821,-0.043105565,-0.064166464,-0.055670306,0.004562617,-0.07343148,-0.048838332,-0.06524749,-0.062675275,-0.063186675,-0.084879085,-0.036693383,-0.07702329,-0.08288395,-0.0016972132,-0.036286604,-0.009111408,-0.042637736,-0.045091555,-0.049363796,-0.0736135,-0.07078302,0.05114506,-0.06502277,-0.06731023,-0.06511413
0.040030964,0.060601294,0.06595759,0.049152207,0.04440701,0.06756096,-0.042745337,0.086678475,0.056415353,0.093761824,0.061635144,0.05919741,0.04672618,0.046341028,0.07351846,0.04116688,0.022810346,0.049734846,0.03513649,0.054761402,0.030532977,0.07295761,0.08359097,0.050561562,0.04612519,0.05889547,0.062397487,0.076734014,0.054745015,0.051919624,-0.0066748993,0.011087734,0.009018072,0.0521073,0.07787964,0.05065966,0.044930466,0.07594842,0.06440542,0.05644885
0.013484187,0.07289643,0.05273297,0.08166032,0.08027545,0.0887945,0.0758983,0.10966745,0.06364244,0.08653894,0.06316864,0.08183095,0.078220695,0.07145943,0.07539044,0.044670243,0.08029733,0.08653011,0.07341156,0.041419722,0.045921024,0.07803901,0.05767032,0.07919,0.08311516,0.07465326,0.07767513,0.06260751,0.08111195,0.07901171,0.06946195,0.079453304,0.089037865,0.09274142,0.038536917,0.032672197,0.06896719,0.061873496,0.07516547,0.077979
0.05038485,0.053061023,0.032210454,0.021282468,0.019130971,0.04243814,0.05919658,0.06948162,0.031966798,0.055684514,-0.019011451,0.056532413,0.027812507,0.04102325,0.07102049,0.015731782,0.06083509,0.0695446,0.040586114,0.014600469,0.009446167,0.06838406,0.0068238517,0.048610087,0.036786076,-0.005495786,-0.017307004,0.041748498,0.046537556,0.027145796,0.06230666,0.022696946,0.029920503,0.06528661,0.032880664,0.03945506,0.06931273,0.03952465,0.04625041,0.055785883
0.07343075,0.056990597,0.07279096,0.016950926,0.0066041863,0.07922416,0.066866525,0.052571706,-0.038762297,-0.002957617,0.023532996,0.04943788,0.03916058,0.008893559,-0.009252075,0.033880398,0.021129895,0.062984936,0.026996596,0.055813707,-0.02898085,0.012252873,-0.016794752,0.036640737,0.017627034,0.06827774,-0.0003576523,0.035859443,0.019709239,0.07881411,0.039154492,-0.002231336,0.07254768,0.03675102,-0.015905973,-0.010652441,-0.041224666,0.06517752,0.062026165,0.056958385
0.037574816,0.04296353,0.035938982,0.0293202,0.019287443,0.016778022,-0.040176913,0.04915682,0.06950378,-0.0013166493,0.045635793,0.026782246,0.08096112,0.03581316,0.052134488,0.014480553,0.040019628,0.020525673,0.036748905,0.063111104,0.069565766,0.060405742,0.039534047,0.016168382,-0.021600852,0.058562152,0.04204664,0.05736278,0.01168261,0.066860355,0.011078554,0.016135342,0.025590912,0.07484419,0.068665594,0.034942184,0.020180494,0.054283995,0.060494285,0.0444665
0.05907593,0.042275574,0.02406028,0.07199433,0.06260992,0.023912834,0.062671706,0.08551955,0.07176309,0.039265726,0.029920306,0.0641495,0.07441314,0.042086802,0.04718423,0.036565475,0.051131494,0.06735522,0.058748137,0.05648139,0.00022539031,0.06902072,0.050585706,0.0049410355,0.022094812,0.028360775,0.0072133504,0.061876837,0.06605717,0.02270605,0.034333497,0.051615786,0.07848361,-0.020695142,0.056130826,0.056819044,0.047655508,0.05826524,0.06887141,0.040386267
-0.053039316,-0.012060962,0.004817669,0.022556636,0.036227904,-0.07699853,-0.040772147,0.06350271,-0.023510002,0.042555105,-0.04652098,0.031959567,0.02442896,-0.032983158,-0.06044499,-0.029191386,0.043673005,0.06242588,0.039830733,0.07049193,-0.023225706,-0.03886157,0.064460605,0.07335758,0.07639748,-0.029899333,0.040668037,0.07753682,-0.022272311,0.011064834,0.043239184,0.047888838,-0.032286447,-0.04455008,-0.008648855,0.049925584,0.04306184,0.021942943,0.057810917,0.054381974
0.0060600694,0.0035467676,0.007302245,0.04073444,-0.013373141,-0.033614308,0.006279511,-0.033898067,0.006410739,0.04338886,0.028863916,0.010557077,-0.0057335678,-0.0010557472,-0.012108147,0.04652596,-0.018290458,-0.026195124,0.027211925,0.03631861,0.017660508,0.022734284,-0.014349696,0.0338206,-0.07665607,-0.010530223,-0.04726136,0.0021007473,0.026980868,-0.029575055,0.04729776,-0.03012903,-0.0380212,-0.0327665,0.038398344,-0.00391327,-0.011548255,-0.02228707,0.0044451016,0.0053844387
-0.051862765,-0.042070433,0.011827941,0.060202915,-0.008071393,-0.044821348,-0.03135428,-0.011112095,0.019545496,0.03170185,-0.064702064,0.030046368,0.032495234,-0.076712586,0.017456032,0.039193977,-0.009163948,0.013894724,-0.008625178,0.029161662,0.035729643,0.04998631,-0.009041183,-0.020160824,-0.036532685,-0.0516268,-0.05385506,-0.06306646,0.0014717855,-0.083222345,-0.031684864,-0.06645783,-0.03408396,-0.03655945,0.013166096,-0.06164723,0.031234749,-0.062456604,0.051788766,-0.050814338
0.035394356,0.030694304,0.0819544,0.06592171,0.023070585,-0.07777148,0.051536914,-0.043847427,0.044283748,0.10221211,-0.038960118,0.07803162,-0.04256977,-0.033932723,0.04546234,-0.04298404,0.0042087617,0.054504737,0.009944465,-0.032455802,0.0015635671,0.0063580424,0.05749622,0.067854784,0.012469621,-0.0772374,0.070529334,0.03125386,-0.061205078,-0.041504487,0.017004102,0.073125355,0.013663436,-0.023401491,0.07008289,-0.06439548,0.030364418,-0.076124236,-0.06550889,0.035994895
-0.066731304,-0.009722393,-0.044544104,0.021367028,-0.017756892,-0.008430554,0.0034160647,0.0111440215,-0.052359346,-0.064936005,-0.039982755,0.0045155943,0.012937695,-0.021383844,-0.042919774,-0.056666266,-0.06513252,-0.029746432,-0.011254296,-0.005582079,-0.038526766,-0.026842127,-0.060551014,0.018137217,-0.022718936,-0.0491679,-0.049633995,-0.05776771,0.00936008,-0.04179613,-0.012468155,-0.028168414,-0.0461412,-0.0023681626,0.02316595,-0.0073760934,-0.038949158,0.01388329,-0.0051156054,-0.0137586035
0.028183538,0.07146246,0.07174011,0.038592298,0.043355465,0.06685236,0.06766047,0.081353486,0.036123913,0.0604464,0.07207153,0.026892843,0.077982396,0.06526056,0.0474578,0.06759465,-0.011303368,0.052149102,0.051273517,0.04699601,-0.00088554044,0.021539181,0.022288525,0.052155092,0.06277905,0.06754804,-0.0012310734,0.061502565,0.059827853,0.059100576,0.052644335,0.06362916,-0.005526019,0.06056252,0.03716439,0.066235065,0.052669432,0.030991245,0.032305345,0.074396946
-0.017668724,0.009851789,0.0028883636,-0.005671776,-0.034547538,-0.022457497,-0.003961957,-0.03984592,-0.053289443,0.0013854455,-0.023221005,-0.048714496,-0.038659614,-0.031021453,-0.031127715,-0.05002057,-0.016051948,-0.005543697,-0.019204302,-0.029990638,0.032531053,-0.025565784,0.0056529227,-0.02948711,-0.030280968,-0.040286012,-0.057441384,-0.0740344,-0.0073616183,-0.032640442,-0.07384766,-0.052367426,0.006005264,-0.05620742,-0.06337298,-0.009696906,-0.053168993,-0.046084527,0.006348801,-0.011703064
0.057619292,0.06905691,0.038024068,0.056076407,0.058734544,0.036806576,0.03411907,0.010370709,0.061403427,0.014769643,0.034653552,0.073043585,0.025013149,-0.029100362,-0.036643747,-0.073899955,-0.0031184903,0.015896892,-0.025498455,-0.01416991,0.058958765,0.08042519,-0.03257273,0.013528431,-0.05459887,-0.07010236,-0.046648644,-0.008543422,0.06959372,-0.0072132205,0.08053096,-0.06825164,0.007227777,0.03499163,0.073679484,0.06645241,0.041706223,0.035094064,0.051700823,0.07323121
0.053521205,0.02681522,0.05362443,-0.027649308,0.013051794,-0.06065551,-0.026793364,-0.0006549556,0.05274525,0.015984993,0.034013618,0.047900364,0.022417504,0.02735998,0.08145398,0.07232069,-0.024356324,-0.025275107,-0.05056879,-0.037479583,-0.06112695,-0.039727576,0.07134126,0.024231344,-0.008733605,-0.010172233,-0.0552207,-0.038102828,0.024497988,-0.07390317,0.03451482,-0.04519036,0.04739242,0.004362993,0.033795014,0.05102513,0.03998895,0.034950357,-0.05045773,-0.02276383
0.0103926845,0.049443025,-0.00041771264,-0.07624275,0.002088977,-0.008281805,0.0072276928,0.039572205,0.04962707,0.016646229,-0.025261503,0.060772747,0.036756013,-0.072611876,-0.025798988,0.0065383515,-0.047358897,0.01581802,0.06282122,0.05639186,-0.030410843,-0.02870477,0.031994924,-0.0561715,-0.014288444,0.03388165,0.017786697,-0.032541987,0.011426644,-0.029726556,0.013940034,0.016608622,0.03374636,-0.056755167,-0.028473826,-0.018053196,-0.034237288,-0.07640332,0.023824722,0.002259634
-0.017431667,0.061891172,-0.052811086,0.07120797,-0.049331516,0.051104173,0.040179234,0.04232736,0.05495766,-0.003991788,0.030362383,0.00023824742,0.043291606,-0.054756794,0.027038936,0.07768127,0.0403874,-0.03590576,0.08199329,0.026331464,0.058476113,0.03895449,0.015951702,-0.05162425,0.0037455903,0.060735848,0.035879027,-0.059605233,0.0017951163,0.05282888,-0.01102316,0.08408208,-0.013714109,0.020566555,0.02788277,0.007390734,0.008485969,-0.016025234,-0.00041810953,-0.03027265
0.037913773,0.043606788,-0.036321893,-0.06444916,-0.04279063,-0.064479716,0.04957826,-0.03376802,-0.022794776,-0.027601298,-0.07547887,-0.0375281,-0.04788033,-0.0480203,-0.012961907,0.035087127,0.05027938,-0.057362292,-0.055495337,0.006464786,-0.047463924,-0.037149284,0.003836889,-0.027869029,-0.048404146,-0.05289337,-0.06295958,-0.06557659,0.0006004923,-0.005127752,0.019920109,-0.04839773,0.0012421219,0.019054107,0.05324973,-0.029375194,-0.0011153951,0.057868604,-0.056969214,-0.043351267
-0.0031578338,0.0033814139,0.042576004,-0.03099183,0.0027970804,-0.0196272,0.0376129,-0.02288464,-0.053626645,0.036364414,0.018446038,0.014396555,0.05818603,-0.010756009,0.0843148,0.07705503,-0.02401231,-0.03919412,0.021087801,0.0045873495,0.00862808,-0.080115125,0.05672458,0.02742628,0.023745844,-0.010838858,0.071978435,0.03837374,-0.07093327,-0.0021935028,-0.06779331,0.022278517,0.0014298231,0.023459509,0.04209239,0.014745468,0.08269788,0.0037859532,-0.055857778,0.01605486
0.021832798,-0.033885013,-0.0024960528,0.034957428,0.0440336,-0.08237946,-0.023986032,-0.02474481,-0.047697563,0.016008468,0.06273336,0.028142625,-0.041043747,-0.018015241,0.01238832,0.053953763,0.015273265,0.018466117,0.004330239,-0.07312534,0.045619607,-0.016911209,-0.0042252354,0.044096846,-0.0049356427,0.08257339,-0.00040219852,-0.0679683,0.02563778,-0.042923044,0.033814322,-0.06559634,-0.017467069,0.028159272,-0.038718086,-0.05811201,-0.07587983,0.05109978,0.044885848,0.037344165
-0.015890673,0.0736708,0.0212701,0.011298959,0.02839382,0.025164217,0.025956754,0.04134844,-0.03191733,-0.034348313,-0.016699309,-0.0038609377,-0.037591647,0.021814136,0.017352706,0.018912746,0.05534173,0.038757224,0.058656365,0.061284386,0.013969642,0.06554293,0.018126374,0.051797766,0.056591313,0.002393624,0.050605085,0.036636468,0.0014044201,0.0128806345,0.051874593,0.047572948,0.020675477,0.033697013,0.037157353,-0.016010584,0.069062896,0.0632121,-0.044478554,0.05582594
-0.02407768,-0.06982196,-5.7379333e-05,-0.031816527,-0.04485483,-0.0022160565,-0.039339285,-0.05404293,-0.01645575,-0.026526105,-0.033630706,-0.0030975014,-0.029727133,-0.022110254,-0.05895563,-0.049879827,-0.049205318,-0.013814489,-0.018554913,-0.03272335,0.02823228,-0.015515695,-0.07182322,0.028129596,-0.005772204,-0.0671942,-0.038888663,-0.040220287,-0.04804283,-0.018989718,-0.020355806,0.014457773,-0.050070003,-0.034761224,-0.035927057,-0.07011141,-0.022546066,-0.04971365,-0.030872574,-0.032014985
-0.06038682,0.02572737,0.003647516,0.057960376,-0.03907403,-0.07088489,-0.006767153,-0.03765222,-0.035261046,-0.0602371,-0.07582886,-0.06258913,0.080216795,-0.08130321,-0.027895607,0.0029701919,0.06183514,0.020365652,0.057688937,-0.07681166,-0.016815491,-0.042706266,-0.03734865,-0.051047545,0.011710071,0.011267336,-0.030942364,0.022853538,-0.03287936,-0.063431814,0.035429444,0.07608816,-0.024496099,0.039328437,-0.009146584,-0.061886333,0.05611752,-0.07505253,-0.07494821,-0.07604001
-0.024803005,0.04474514,-0.056839205,-0.008407376,-0.073998034,-0.051965665,0.05138497,0.041852184,-0.00318931,0.060505245,0.013877608,-0.027238978,-0.01792081,-0.061029214,0.07423626,0.060485397,-0.06954717,0.009965306,-0.0025717684,-0.009627796,-0.025759699,-0.06261344,0.010956421,0.06784844,0.0065305615,0.019556489,-0.0006017389,0.010812366,-0.010797524,-0.016589742,-0.026302705,0.007418801,-0.026834706,-0.03605633,-0.034021664,-0.03927879,-0.06256219,-0.04228499,0.025929049,-0.014889616
-0.005117561,-0.04474005,-0.061422613,-0.06984138,-0.05436241,-0.040014647,-0.04073303,-0.07001254,-0.04555991,-0.044686463,-0.06993522,-0.057651564,-0.06484769,-0.03747953,-0.06836961,-0.06382633,-0.055655032,-0.062206246,-0.052452523,-0.06542233,-0.05614979,-0.06076363,-0.033059053,-0.04916546,-0.021960003,-0.04853768,-0.01615285,-0.055983867,-0.054070532,-0.07378202,-0.045426816,-0.049355693,-0.017930461,-0.05651552,-0.064431205,-0.070883766,-0.02309072,-0.052102026,-0.028727232,-0.05728235
0.029325042,0.058520276,-0.07804559,0.07755247,0.013513641,0.00466506,0.0003147913,-0.0125593,-0.056276847,-0.0067401417,-0.0009858777,0.026358081,0.055912953,-0.022782415,-0.015640598,-0.0047513517,-0.049128458,-0.051528264,0.04799596,-0.04779603,-0.04966292,-0.0483187,-0.051287472,0.038128864,0.02514774,-0.016146347,0.07353707,0.04565333,0.035185464,0.013075598,-0.029520608,-0.009347492,-0.005394405,0.05358143,0.004576047,0.06948851,-0.067157194,0.06597104,-0.03332937,0.01631794
0.073305145,-0.03668042,0.047886733,-0.06952862,-0.053009633,0.018929537,0.006545462,-0.06493899,-0.068269156,-0.015217722,-0.030522237,-0.03946446,0.014210051,0.03639977,-0.01134061,-0.008677314,-0.07069889,0.04066172,-0.022426715,-0.07444334,-0.035094295,-0.079669364,-0.04294248,-0.006850427,-0.02965692,-0.030370252,-0.059980426,-0.06426362,-0.008275721,-0.036458526,-0.0410707,-0.024295041,-0.013247861,-0.05510155,-0.06721062,0.041951183,0.0024826129,-0.066093236,-0.03252255,-0.0026733018
0.015042878,-0.014764655,0.043803997,0.036955837,0.050682254,0.06246148,0.046292618,0.010298368,0.029762805,-0.006937854,0.010608953,0.019162599,0.07560867,-0.0004970015,0.017151074,0.012384718,-0.009600918,0.035876893,-0.01797469,0.031673286,0.052896556,0.032941032,0.03456914,0.02755621,-0.018698484,0.07089792,-0.03514037,0.060282927,0.022115577,0.02267633,0.028835049,0.05431995,0.021369077,-0.00415232,0.05177495,0.035616964,0.034925137,0.03092869,0.04070091,0.051111076
0.06320825,0.07005115,0.07966055,0.03071311,0.02164425,0.044204578,0.051319607,-0.04739524,0.041393485,0.011087131,-0.04119905,0.06103527,-0.05203494,-0.00061611837,0.044678666,-0.0019805715,-0.014738171,0.001864072,-0.03054014,-0.024984425,-0.017124318,-0.06054223,0.0673781,0.030025244,-0.036849663,0.03156984,-0.04608964,0.04568367,0.019325927,-0.047520828,0.031371113,0.027445091,-0.05814623,-0.053496037,0.028121363,0.058294706,0.054716066,-0.06999928,-0.04609797,-0.007110132
-0.027941095,-0.037975255,0.013706165,0.004032206,-0.04362164,0.05612283,0.028010769,-0.03175409,0.04912589,0.010678634,0.06924658,0.0598285,-0.042466093,-0.026167326,-0.06562706,-0.078062125,-0.05113354,-0.027275218,-0.08339018,-0.04304056,-0.039418347,0.01789747,-0.07560387,-0.06280588,-0.06726134,-0.045205217,0.009449193,-0.047535818,0.070013784,-0.013876554,-0.04722808,-0.00029402005,-0.039007965,0.029354805,-0.0051281177,-0.03774921,-0.05391958,-0.021139972,-0.017700983,-0.0504485
-0.0031173185,0.023299145,-0.0022127933,0.036248084,-0.0641235,-0.04229013,-0.019891694,0.008210911,-0.06568656,-0.009392634,-0.021144383,0.0101834005,-0.07132626,0.028571,0.0042883046,-0.027999971,-0.056263372,-0.090723,-0.009837484,-0.05391161,-0.07067417,-0.073908955,-0.074443415,-0.04698646,0.043306343,-0.05606413,0.022696879,-0.018225705,-0.023185473,-0.062556,-0.026117621,0.026640767,0.039215546,-0.040933922,-0.06983525,-0.013653025,0.026086073,0.023737537,-0.057189006,-0.06472052
-0.0031614911,-0.011483267,0.025352532,0.0023903993,-0.01782886,0.018601002,-0.006644636,-0.015764654,-0.060197297,0.031506408,0.010200982,0.0003493275,0.045341022,-0.02238425,-0.01617569,0.024736121,-0.046579637,-0.07244873,-0.044500224,-0.024890007,-0.06509028,0.014790126,-0.030359674,-0.022110762,-0.07910642,0.01870918,0.003489196,-0.02549131,-0.023598613,0.0038556755,0.024971843,-0.024466513,-0.068916894,-0.05066174,-0.0016092755,0.014672773,0.04266689,-0.01896793,-0.041469906,-0.03997872
-0.005399766,0.033270452,-0.017471965,0.031161072,-0.04144053,0.038533263,0.058296226,-0.05469506,-0.037373148,-0.049108543,0.057338133,0.0022114548,0.07341711,0.0030574678,-0.0043509356,0.009298855,0.047368873,0.020010442,-0.00038239604,-0.050855912,0.053140193,-0.017941793,-0.013696325,-0.014427445,0.08011601,-0.0035294413,0.012699822,0.034420796,-0.0007942714,0.0570048,-0.012148668,0.033520356,0.022051712,0.05021554,-0.02460699,0.025299888,0.035616666,-0.029551059,-0.034933303,0.017792214
-0.049997725,-0.04677148,-0.01270671,0.016964033,-0.043755427,-0.053398527,-0.042621,-0.039093412,-0.0634012,-0.031673525,-0.051577926,-0.04431876,-0.0797797,-0.07888216,-0.04246728,0.013524717,-0.022045486,0.001609092,-0.027772062,-0.0051973336,-0.06710732,-0.024502404,-0.061175212,-0.05392854,-0.041044038,-0.06624598,-0.06372328,-0.036340605,-0.03428534,-0.01029055,-0.01725015,-0.05075603,0.05021872,-0.059051685,-0.06398736,-0.067448296,-0.045071922,-0.043894097,-0.013323427,-0.018231839
0.054856215,0.007131497,0.021691456,0.021489868,-0.025766587,0.027623242,-0.036033023,-0.026265917,0.06732434,0.051684566,-0.029611312,-0.028021988,0.0120570585,-0.028448325,0.02615545,0.014180177,0.0015159873,0.016486036,0.003451381,0.041860018,0.03417945,0.024732461,0.058225956,-0.060323313,0.03608797,0.021584107,0.061671957,-0.05689187,0.015822606,-0.004924142,0.00292079,0.06420855,-0.015244036,-0.010605383,-0.0016236572,0.03184327,0.010046965,-0.026146742,-0.053486917,0.024933623
