,birdbath,birdhouse,bleachers,bridge,ceiling,chimney,closet,crosswalk,door,elevator,fence,ferris wheel,fire hydrant,fireplace,flag,fountain,garage,gate,mailbox,maze,road,roller coaster,roof,sidewalk,sign,stage,statue,tunnel,well,window
Structure,0.21595168055745417,0.20495925487842315,0.23392078984306552,0.36925260763117196,0.40954286942340223,0.2645087925216252,0.27563694959614327,0.12418958025175497,0.3286311726889628,0.2823391295962058,0.29097160060967786,0.17456770289129975,0.20536604358688137,0.2539535200814438,0.24962281765577066,0.2051100003405496,0.3800708717943575,0.23075166240126166,0.18151216690695104,0.2067853704489061,0.3573368628659441,0.2083919828836679,0.42189032487887146,0.35635993076726324,0.28973926986492304,0.418516714506424,0.3329922814641517,0.21917707644464623,0.24135543294050021,0.40621634412151797
