Structure,birdbath,birdhouse,bleachers,bridge,ceiling,chimney,closet,crosswalk,door,elevator,fence,ferris wheel,fire hydrant,fireplace,flag,fountain,garage,gate,mailbox,maze,road,roller coaster,roof,sidewalk,sign,stage,statue,tunnel,well,window
-0.07427775,0.056584995,0.0252025,-0.03898231,0.017567897,-0.057844013,-0.07670369,-0.06569533,-0.054251514,-0.05855542,-0.056575473,-0.042136263,0.03719274,0.049058393,-0.071253814,0.0057308087,0.0651017,-0.006450839,-0.080490105,-0.029323017,-0.07147644,-0.05576634,-0.074624546,-0.05027404,0.04278841,-0.007052371,-0.058332574,-0.065987214,-0.07800942,-0.007874336,-0.09033336
0.030624386,-0.011753283,0.009496376,-0.007956493,0.05273178,0.0038719475,0.005279343,-0.06522373,0.007482942,0.011324436,-0.02221509,0.04536342,-0.0665251,-0.074138284,0.026550133,-0.026499525,0.022994608,-0.031357292,0.039735377,0.062216874,-0.026401052,0.0011244912,-0.075005166,-0.009683365,-0.017104454,-0.07425305,-0.079810254,-0.073768936,0.042225294,0.004772503,0.0023064488
0.037272107,-0.035107836,0.023036292,0.016994298,-0.005393976,0.06260343,0.02009068,-0.015193482,0.030147726,0.05973961,0.07455545,0.031625338,0.005995762,0.06114817,-0.03486424,0.030153723,-0.060638156,0.01144036,0.048983667,0.06030954,0.056390643,-0.063284986,0.014678954,0.07943469,0.025817651,0.059232965,-0.036823522,-0.034613106,0.035922173,-0.08473916,0.08578358
-0.066647366,-0.009052816,-0.05409558,-0.0618488,-0.0022755924,-0.057874642,-0.009508692,0.05441222,0.0631091,0.030053256,0.058016524,0.0008477974,0.061381817,0.058074743,-0.010613507,0.058266617,0.019986995,-0.012107326,0.04737603,-0.008569893,0.02964279,0.050035942,0.06338688,-0.076155625,-0.020218343,0.023855321,-0.034861036,0.03808103,0.026093302,0.015029419,-0.002409047
-0.027455105,0.061642483,0.024490926,-0.05718048,-0.0030118204,-0.06541626,-0.012314181,-0.045394767,-0.0056765173,0.008262025,0.0074371696,-0.01782681,-0.07427658,-0.005619188,-0.040578254,-0.059788197,-0.0068361647,-0.015914213,-0.019215979,-0.049147747,-0.0074547445,-0.043599863,-0.049857598,-0.040387273,-0.06557939,-0.016241584,0.0052471836,-0.026161943,-0.042210158,0.08909179,-0.01802907
0.049702697,0.057400804,0.069427304,0.08261498,0.07302122,0.06593474,0.038619976,0.06282403,0.059566423,0.08094155,0.075280584,0.07864395,-0.0020566273,0.07673916,0.0627451,0.05865939,0.056422744,0.054565407,0.08344824,0.0710157,0.03748583,0.051596615,0.05223469,0.03070022,0.0876481,0.08101217,0.025467629,0.07684087,0.07085311,0.06722926,0.08516084
-0.030830275,-0.02392148,-0.07365307,-0.061472237,-0.021083899,-0.048895903,-0.042540543,-0.0798777,-0.060784608,-0.044215895,-0.058194563,-0.02975866,-0.0418686,-0.07223802,-0.04364497,0.06426037,-0.067983784,-0.027907303,0.012949074,-0.035538934,-0.073725656,0.028121525,-0.02982701,-0.06138651,-0.04947025,-0.039237674,-0.021038627,0.02994864,0.035047617,0.0347369,-0.01165597
0.06879174,0.07432454,0.024304304,-0.01407647,0.025320088,-0.011699943,0.05959423,0.027786924,0.043305345,0.024241546,0.040754773,0.07305229,-0.021666408,0.056008328,0.010052186,0.06027211,0.068903394,0.044798195,0.019927863,0.04241429,0.0056431526,0.0176388,-0.008977502,0.034387402,0.061560504,-0.00831396,-0.044507448,0.027973339,0.051973775,-0.025293617,0.03398968
-0.05276819,-0.06994283,-0.043697197,7.178228e-05,-0.016120618,-0.040921602,-0.031524457,-0.055144805,-0.027768591,-0.04967302,-0.06319162,-0.03737523,-0.04763629,-0.0010843367,-0.0042239386,-0.039391566,-0.06086249,-0.06834835,-0.026697842,0.0041229445,0.0014407993,-0.015170435,0.024142355,-0.05337227,-0.0016523235,-0.012930949,0.021385482,0.0016607667,-0.010207938,-0.06583326,-0.010491836
0.020271974,-0.015429419,-0.074865915,-0.05382446,0.07801167,-0.07533041,0.013866481,-0.06604429,0.026256291,0.044444468,0.03064828,0.07409478,-0.061754122,-0.0008049262,-0.015653927,-0.06970294,0.074563526,-0.0751611,0.07338303,0.027735623,0.043161996,0.06344252,-0.042481143,0.039355457,0.03038744,0.0023030892,0.013368986,-0.07217545,0.078076005,-0.03890226,0.05057486
-0.023697497,0.0066335355,0.017482333,0.073066056,-0.0089621255,-0.069280505,-0.030182965,0.059435997,-0.08172463,-0.019287411,-0.045981284,-0.031035354,-0.060512096,-0.07762838,-0.059032645,-0.064078584,0.006832832,0.06288717,0.032373436,0.0113394335,0.011460467,0.008221045,-0.05767235,0.011733695,-0.050857626,-0.03604421,-0.004196552,-0.056514535,-0.035921987,-0.044989686,-0.06329059
0.07155011,0.08958945,0.052849144,-0.017059805,-0.010981889,0.014743426,0.0073810304,-0.047313374,0.070733085,-0.00019243712,0.030574515,0.048386328,-0.041370504,0.052712925,-0.017841475,-0.05778518,0.034152843,0.050285157,-0.006282957,0.051983323,-0.020403877,0.013522626,-0.011916726,0.0058678025,0.067845196,-0.00564217,0.04393244,0.013814385,0.0216704,0.037075084,-0.001233916
0.068416074,0.100398876,0.087673046,0.08699765,0.07430819,0.06883249,0.06684276,0.08778377,0.071341865,0.080597766,0.072529696,0.07432722,0.060704585,0.04032044,0.06114946,0.06814086,0.07340928,0.07668782,0.086017855,0.06205422,0.07713663,0.087238975,0.05868702,0.07567653,0.08513005,0.068748236,0.090060934,0.06714335,0.06586012,0.052472595,0.06966829
0.06464211,0.06421516,-0.0064633186,0.02949093,0.013660785,0.028735781,0.04033465,0.06957712,0.01919854,0.071726225,0.005100814,0.03602896,-0.047824107,-0.01464035,0.007822027,0.06380147,0.0015399607,0.05707225,0.06913501,0.040536013,-0.037211403,0.055904817,-0.011665507,0.03174097,0.06622022,0.06495366,0.008497381,0.038169276,-0.050999906,0.08913654,0.022754768
0.084065676,-0.012527684,0.0026208474,0.0048343795,-0.0072716945,0.0614604,0.0020121385,0.041365243,-0.01887231,0.05161243,0.04381546,0.058783703,0.049131036,0.024652759,0.046341956,-0.011189251,-0.0007475606,0.07413466,0.046143375,0.058708183,0.029136479,0.044745177,-0.01931095,0.02782691,0.087140635,0.0011201171,0.08555571,0.039646827,-0.056439806,0.06687249,0.048875976
-0.005000363,0.04049253,0.02530351,-0.011118326,0.040801935,0.044290088,0.048173297,0.052314218,0.0019502178,0.06310142,-0.011777144,0.011410923,-0.036627013,0.034638513,0.023012733,0.066387676,0.012686266,-0.014676512,0.060955364,0.06433976,0.031890746,0.029429972,-0.016779972,0.023018394,0.015249113,0.04902176,-0.022993349,0.014424207,0.039522003,0.029210337,0.03800364
0.036952034,0.017034316,0.077714495,0.06914153,0.061204206,0.07563429,0.051311832,0.07407398,0.0012937018,0.07662525,0.053460944,0.047622006,0.06238286,0.061720338,0.052208755,0.04575163,0.035004433,0.03742252,0.07603716,0.05443564,0.047043897,0.0596326,0.06610624,0.052706566,0.04828007,-0.0023604932,0.0023805667,0.05025936,-0.0029805526,0.072043635,0.07261402
-0.055085357,-0.012101865,0.078557774,-0.033403,0.0068197814,-0.0129609145,-0.005269322,-0.031079417,0.07398484,0.080355614,-0.0040671104,0.041502006,-0.023212098,-0.07486778,0.0424696,-0.028230086,-0.08101146,0.013664794,0.06348383,0.018475201,0.01243516,-0.06669391,-0.062273648,-0.009505682,0.043171365,0.034933325,-0.021995194,-0.05871084,0.03584921,0.0024724943,0.042580727
-0.010207369,-0.0158657,0.014961451,0.0465201,-0.0077770366,-0.016122239,0.059465826,0.03487749,0.01021777,0.0042077648,0.030713612,0.03388734,0.017827675,0.008738926,0.045630664,-0.05345296,-0.024576165,0.0050472636,0.029343052,0.02973145,0.03206674,0.0037754264,0.06266256,0.04242126,0.0019884817,-0.020693852,-0.03138428,-0.0074752467,0.014330631,-0.0031401752,0.0004893471
0.01732519,-0.037815686,-0.0068504824,0.043523382,-0.08026819,0.071268775,0.062827915,0.06989962,-0.008543609,0.060198225,-0.023743007,0.023344608,0.0065158335,-0.079882905,0.07492478,0.025239116,0.025413897,0.06992697,0.03956982,0.040544514,-0.028902085,0.0020119613,-0.0555308,0.045340437,-7.984019e-05,-0.049077507,0.007935,0.023733348,-0.083950646,0.059329405,0.07868936
0.0078711165,-0.045190208,0.0242516,-0.06417862,-0.012621771,0.01809492,0.011410424,-0.04909231,0.055648535,-0.008162632,0.04535121,0.048003923,-0.034380704,0.0145130865,-0.008245142,0.026366364,-0.06419946,0.0023330383,-0.005932255,-0.045299448,-0.005250381,-0.008327751,0.053777687,0.0153508475,-0.021977061,-0.05115802,-0.07557995,0.017625814,-0.044411883,0.034602188,-0.017702738
0.011173649,-0.03868913,-0.054612916,-0.026077783,-0.03867257,-0.051441945,-0.01934259,-0.04346908,-0.038746372,-0.042937767,-0.023724457,-0.04833653,-0.015170795,-0.04518008,-0.026136912,0.002281745,-0.050072454,0.005713073,-0.03647833,-0.029910622,-0.050318193,-0.014999752,-0.06855059,-0.04657715,-0.011002936,-0.024092162,-0.03815967,-0.039496172,-0.04199067,0.085265264,-0.0142651005
0.027430767,0.000781059,0.039724365,0.051859956,0.0075204726,-0.0013915207,0.011222472,0.04221574,0.039083183,0.060513385,0.049808886,0.04667198,0.03166619,0.06364279,-0.0014871703,-0.015564996,0.008923336,0.044322643,0.003311488,0.041205715,0.06712753,0.063032515,0.07627719,0.05443802,0.030326335,0.044002045,0.06055964,0.049123596,0.06312921,0.013214754,0.064541265
-0.00824451,-0.03885253,-0.064669795,-0.08886242,-0.05256613,-0.047420286,0.023927448,-0.0037501308,0.0028276348,0.00047024933,-0.028243402,0.017572448,-0.06178984,0.047468442,0.00040099147,-0.053372625,-0.03799022,-0.01894084,0.014626964,0.026156602,-0.038456127,-0.036119536,-0.06400994,-0.022009052,0.028441424,-0.0022037711,-0.038862363,-0.03349862,-0.05538357,-0.046457227,0.014222037
0.0032342891,-0.01294689,-0.02775655,-0.017644439,0.017223017,0.02221276,0.057394844,0.04123666,-0.059440967,0.031046366,-0.014812051,-0.029129824,0.07500998,0.027073814,0.06365398,0.013078432,0.04562707,-0.03049298,-0.04539373,-0.037220508,0.01662287,-0.02512916,0.054857567,0.067032814,-0.032382105,-0.04850058,-0.022450693,-0.025865562,0.007518566,0.008823484,0.023118177
-0.037480664,0.04742508,-0.02547378,-0.017118812,-0.020328881,-0.05952887,0.025782093,0.0028071073,-0.073235914,-0.009515679,-0.07281476,-0.0318023,-0.023470985,0.009460093,-0.0018431067,0.035126925,0.031444084,-0.06638054,-0.029170517,-0.042334795,0.044868294,0.034250565,0.077539064,0.02654315,-0.05185084,0.058960814,-0.07427035,-0.02834753,-0.0035813833,0.029964667,-0.008007417
-0.038514473,0.02070324,-0.04722059,0.068229586,-0.07738087,0.04746376,-0.07789609,-0.04693792,-0.058694042,0.060416665,0.06941812,-0.022287818,0.024937002,-0.05757494,-0.069310166,-0.06559511,0.010377028,-0.006579571,0.06369205,0.05317068,0.06016364,-0.05100849,-0.0034436646,-0.029446267,-0.058615558,0.050819006,-0.055199277,0.04736648,-0.021204926,0.0075401664,-0.06262638
0.04657022,-0.01346597,0.0032333315,0.009545896,0.07613271,0.03017039,0.05402728,0.07598266,0.012403164,0.06356128,0.07637397,0.04303004,-0.02296215,-0.011850315,0.066972405,-0.004900389,0.0063713407,-0.012297942,0.0710824,0.066259325,0.0122852465,0.012675398,0.07373946,-0.00013231358,0.002681408,-0.028664604,0.066640444,0.0048624934,0.02200093,-0.026672548,-0.015110525
-0.05466045,-0.010680611,0.0030729868,-0.044087067,-0.039702527,-0.07309899,-0.04136798,0.019642876,-0.049602095,-0.08343741,-0.07637866,-0.08155674,-0.05187048,-0.06673153,-0.039788727,0.032662105,-0.06954371,0.009403456,-0.08006958,-0.040100437,-0.07788482,0.019000957,-0.032074872,-0.05946291,-0.07445688,-0.04696877,-0.039331496,-0.06397021,-0.08170745,-0.027490601,-0.0089364005
-0.028494613,0.022532562,0.02819132,-0.03578713,0.0072541498,0.027024122,0.06757627,0.00042625895,0.054812126,-0.036371,-0.0060525243,0.037415836,-0.07907184,0.0610151,0.030763948,0.009671662,0.029365996,-0.062299777,-0.001265685,-0.014248807,-0.048490167,-0.0028352754,0.032420117,-0.06270061,-0.0503046,-0.020858658,-0.034063082,0.05853755,0.002291821,0.018112022,-0.06024538
-0.0040709805,-0.006609327,0.02168543,0.004234162,-0.06064085,0.074699365,0.05832067,-0.05073132,-0.00294778,0.02368945,0.021238372,-0.06599435,0.012580621,0.015278139,0.038808126,0.008707078,-0.07550796,-0.016609322,-0.04734406,0.038168263,-0.06411357,-0.028028646,0.016790545,-0.01565324,-0.04600045,0.009399497,-0.068146236,-0.024684016,-0.069540866,0.02106664,0.0047159623
-0.013236116,-0.028008893,0.005506083,0.0015864266,0.033160828,0.014033475,-0.0015261958,-0.04378922,-0.006706446,-0.03233692,0.007550036,0.05382742,0.046935398,0.003895213,0.008432932,0.05476866,0.02554459,0.020447602,-0.026148554,0.020319877,0.019811345,0.057402983,0.006616019,-0.0031034322,0.02519503,0.052487835,0.027868396,0.023006836,0.04323175,0.06971468,0.018145291
-0.009695771,-0.06405588,-0.08781124,-0.038342156,-0.031175727,-0.016518518,0.006180253,-0.022768594,0.062956475,-0.008189826,0.04560429,9.132778e-05,0.028781775,0.01615394,0.026365727,0.00585668,-0.01476925,-0.06284542,0.0065027126,0.0077912454,0.029973088,-0.020438315,-0.021394698,-0.00027838448,-0.057756357,-0.004513916,-0.042732008,0.003737227,0.0049045733,-0.026622597,0.021298217
0.072465315,-0.012367396,0.05532618,0.0375328,0.07229811,-0.0624792,-0.079354994,-0.030111775,0.0009846612,0.027194107,0.0010161845,0.043598562,0.015196863,-0.06261388,-0.07942772,-0.011214224,-0.06800985,-0.07648427,-0.017835714,0.025133986,0.07227622,0.057265185,-0.0051437663,0.07865393,-0.030301774,-0.050349012,-0.050081544,0.029840035,-0.019606654,-0.028463457,0.022918453
0.080013655,-0.008814078,-0.0297842,-0.015686281,-0.028617134,0.008375808,-0.077050306,0.017723538,0.0019737522,-0.04309369,-0.0083041135,-0.004490445,0.041910585,-0.07333766,-0.044903122,-0.06337071,-0.07469267,-0.0052484046,0.008209021,-0.06139463,0.077828154,-0.009770729,0.043401115,-0.06337975,-0.06810735,0.015112849,0.070032105,0.037687473,-0.0048154346,0.017732449,0.009105187
-0.0072150016,-0.008942473,-0.031923562,-0.049200956,-0.058538068,-0.04005541,-0.061187126,-0.061322916,-0.038724948,-0.061106518,-0.060984477,-0.027384473,-0.07058788,-0.02963533,-0.07241411,-0.019179009,-0.035108764,-0.05801178,-0.057550505,-0.059995394,-0.04391871,0.00065515976,-0.06617972,-0.050026458,-0.019176312,-0.022732235,-0.008892465,-0.055951145,-0.051052846,-0.06934674,-0.048004903
-0.05560179,0.027049959,0.064861916,-0.01095819,0.07433047,-0.06818678,0.052262817,-0.044307828,0.06161382,0.049268406,-0.014977973,0.049862266,-0.014593813,-0.0031918366,0.054482736,-0.050937064,-0.022323798,-0.022615204,0.066417985,0.007056624,-0.0073344046,0.0343802,0.05675618,0.040495466,0.031791516,0.020504776,-0.07662394,-0.019528298,0.072602056,-0.0325511,0.0772239
0.08209374,0.009316845,0.012298509,-0.026158242,0.00056860544,-0.03372992,-0.034467097,-0.0850158,-0.024194561,-0.02442922,0.014591307,0.004647321,-0.052996993,-0.06683484,-0.015376652,-0.05596861,-0.06251601,-0.030633945,-0.034362268,-0.046754073,-0.071722,-0.019362008,-0.08026273,0.008700747,0.022304006,-0.030854734,0.015242224,-0.073450506,-0.008128169,0.0039682174,-0.034097333
0.03598859,0.022044709,0.017308487,0.039149534,0.00820864,-0.023947375,0.00020086247,0.057261944,0.0198429,0.06569987,-0.0077661313,-0.005224185,-0.014717026,-0.050804056,0.012097294,0.024205664,0.006399028,0.0235622,0.02864036,-0.005018372,-0.020632684,-0.0145076495,-0.022483194,-0.00073089433,0.034069125,0.027351635,-0.014931012,0.026480341,-0.054182634,-0.06256432,0.06361739
0.030603655,-0.03131337,-0.052525137,0.027104327,0.0053349934,-0.0036690766,0.007928821,-0.0038102106,0.03867516,-0.009829233,0.039744508,0.055166703,-0.046642832,0.06952297,-0.013408165,0.06957455,0.045224518,0.017608048,0.061048772,0.03813547,-0.032111578,-0.017977651,-0.01270973,0.016489632,0.00397702,-0.010399596,-0.023092441,0.0034470365,0.022351477,0.004441415,0.04925873
-0.057230182,0.008450997,-0.007074221,0.08357027,-0.061867375,0.021849066,-0.058823347,-0.072722286,-0.0059295557,-0.057453584,-0.00022892962,-0.0301171,0.08078331,0.006687036,-0.033019815,-0.066086866,0.02176366,-0.07875314,-0.05941236,-0.060514864,0.06842468,-0.05549804,0.013662613,-0.025827836,-0.035151392,-0.036666896,0.015275245,0.054558363,0.06678267,-0.0075716344,0.012538611
0.06522172,-0.029774042,0.030515386,-0.051465634,0.01461552,-0.0011240862,0.0021042423,-0.05017388,-0.047070406,-0.06195465,-0.030869517,0.024135668,-0.021342624,-0.0072197206,-0.016383464,0.01848202,-0.007806601,0.053726874,-0.05006912,-0.06540807,0.013960469,0.056306735,-0.057561252,0.04929543,0.012570985,0.042907685,0.089717075,-0.03576022,0.04565882,0.015078446,-0.030070217
-0.021622807,0.0051242905,-0.007966999,-0.03975878,-0.03806,-0.016604412,-0.038789384,-0.05594854,-0.031446476,-0.041346762,0.018750457,0.039723765,0.03639075,-0.007903917,-0.053444833,-0.00055443164,0.0057836343,-0.046197273,-0.012000601,-0.07675923,-0.055700183,-0.067809634,0.023111528,0.022878043,0.013823799,-0.069476046,-0.0632468,-0.013094514,0.049908176,0.0030696725,-0.059832096
0.08500762,0.044391174,0.045534685,0.013250627,0.066387154,0.029051786,0.015151427,0.03607466,0.034471676,0.004527837,0.012824386,0.05652225,0.03297339,0.05332327,0.021600086,0.06063944,0.020947115,0.04918653,0.037035573,-0.0104836635,0.00550654,0.054803275,0.054244157,0.012217155,0.004394145,0.038339034,0.050162174,-0.022973312,0.059305903,-0.079827785,0.04723772
0.015814858,-0.048383005,-0.07113001,-0.016780073,-0.0783177,-0.008385794,-0.026264988,0.025132759,-0.040751677,-0.03523319,-0.030635992,-0.060870808,-0.0076400493,-0.06861384,-0.018074706,0.021118525,-0.06746031,0.015738925,-0.044198405,-0.07556399,-0.039000764,0.022732344,-0.030312032,-0.026608415,-0.046721235,0.012365991,0.027737103,-0.018683396,-0.08345543,0.029019687,-0.046928436
-0.045959905,-0.0079047885,0.030505773,-0.01437795,0.045834064,-0.069702014,0.024603598,-0.008818621,-0.015600944,-0.003063121,-0.050685935,-0.014633384,0.04320263,-0.0080107255,0.025351848,0.033971284,-0.0064805555,-0.012321108,-0.05364139,0.005887263,-0.06414057,-0.045896154,0.027336521,-0.05816378,0.061444797,0.011606268,0.076056734,-0.031724583,0.011426156,0.0108235,-0.04971848
0.055119433,0.042482257,-0.027932225,0.08804598,0.06291802,0.049854755,0.06836681,0.059553422,0.056707226,0.081893526,0.06938356,0.06609018,0.07722955,0.05739363,0.06707388,-0.050084945,0.05873479,0.078531586,0.08546288,0.041033253,0.056252636,0.08995634,0.07312833,0.08459056,0.08477024,0.007951026,0.070514925,0.04389166,0.07671227,-0.04252815,0.05961071
-0.04294779,0.04349054,0.017920947,0.0045809373,0.028310554,-0.082872994,-0.013711799,-0.047545187,0.038166903,-0.05557583,-0.0099692065,-0.041071612,0.0156224575,-0.04967761,-0.0462687,0.042332686,0.055687062,-0.008200281,-0.07182444,-0.066684395,-0.01160896,-0.029409401,-0.036760267,0.06826804,0.035313778,-0.011003109,-0.034171395,-0.03570017,0.001263759,0.025545508,-0.001556459
0.07580129,-0.081275865,-0.08098708,-0.032598287,-0.00036987764,0.044802435,-0.005748806,-0.029903535,-0.046718843,0.03224779,-0.016586374,0.010442099,-0.023180472,-0.012511448,-0.00854072,-0.040535606,-0.038013157,-0.0055189007,-0.014845765,0.0018396188,-0.053784847,0.0010702551,0.0024488543,0.0055880765,0.026224809,0.013937336,0.045234106,-0.02821669,-0.032706216,0.060234576,0.024278678
-0.0530174,-0.008836482,0.010062204,-0.052620575,-0.010745152,0.057302725,-0.035141088,-0.009837027,0.0368102,-0.029272782,0.01536791,-0.03641285,0.040992312,0.009105183,-0.037430093,0.04569242,-0.059183624,0.0223517,0.012709763,-0.020709608,-0.034772426,0.007811129,0.0069459993,-0.04706511,-0.024661133,0.04016932,-0.039399933,0.038720388,-0.056398805,-0.009367554,0.024254853
-0.016737636,-0.057976153,-0.0010966655,-0.007040429,-0.035795663,0.017698523,-0.021693492,0.0036577554,-0.0066385544,-0.010788914,-0.010870048,-0.009449615,-0.06514108,0.06056923,0.009913845,0.010212566,-0.04754605,0.041948374,-0.009520605,0.035136137,-0.031735443,-0.08556586,-0.0302832,0.024547687,-0.038610667,0.0024018835,-0.062425792,-0.043456372,-0.0012777095,0.046605848,0.003757932
0.039233457,-0.042347085,0.059656326,0.027138917,-0.014749441,-0.028627427,-0.04919519,0.0106697045,-0.029432168,-0.018625315,-0.0014227172,-0.033665273,0.04536348,-0.0063890116,-0.057697225,-0.020824097,0.0064689815,0.008230856,0.008933682,-0.010433471,-0.038046677,-0.024227101,0.015165442,-0.018932594,-0.027477255,0.039543338,0.02733141,0.043056615,-0.030642597,-0.032617178,0.0065388028
-0.054221224,-0.069118835,0.023642708,-0.04429074,-0.075852044,0.008352251,-0.06473683,-0.022696147,0.00936023,-0.07264765,-0.06649129,-0.06555384,0.03865854,-0.04707226,-0.06964984,0.03699532,-0.008190882,-0.017138943,0.040733166,-0.06173387,-0.015835682,-0.023067325,-0.0041699163,-0.047844056,-0.0031857789,0.012716772,-0.05145351,-0.07266642,-0.052491184,-0.0019854463,-0.05098331
0.026205983,0.0060247257,0.011902562,0.044637986,0.06963422,0.04018695,-0.021894844,0.0015708553,-0.036560256,0.0796046,0.005489477,0.07207666,0.008672384,0.013219167,-0.013549371,0.038740933,0.030356811,0.054886382,0.08069736,-0.0060703307,-0.060662296,-0.054050308,0.01138527,0.03260796,0.03786361,0.033206865,-0.02514074,0.00079112797,0.059117343,-0.032941114,0.023661599
-0.005181459,-0.012995682,-0.0644707,0.059346493,0.060434863,-0.01216242,0.042105936,-0.03675275,0.029009875,-0.04788024,0.044652306,-0.0152408825,-0.057105843,-0.013260413,0.029316345,-0.008688118,0.029170675,-0.057689413,-0.055153955,-0.03223273,0.023758916,0.018705955,-0.034503058,0.06746226,0.045820273,-0.052274305,0.017198088,-0.078716226,0.04134137,-0.036085486,-0.015410755
0.06128601,0.07683555,-0.03312418,-0.008406643,0.006773767,0.06299804,0.067704715,0.052562956,-0.020758033,0.055717852,0.041354254,0.057415992,0.03272641,0.078726016,0.03818444,0.022255205,0.07380051,-0.02669873,0.075239286,-0.006639328,0.0028235544,-0.015987251,-0.01675172,0.050358135,0.010572268,0.05062974,0.046849646,0.07439006,0.007710999,-0.013754186,0.06637963
-0.006611189,0.01672564,0.032533374,0.029741585,0.00014789797,-0.017838402,0.032818247,0.026245365,0.050554078,-0.016439265,0.06268865,0.027186802,0.077463694,0.011119278,-0.0043279533,0.044641685,0.055327937,0.06678287,-0.021245029,0.016719159,0.025895616,0.042389937,0.05217373,0.04564079,0.075491235,0.024548698,-0.0014570119,-0.046719182,0.038254403,0.050302267,0.02570801
0.030405467,-0.055215836,-0.07503905,0.005364596,0.05307501,-0.039902993,-0.07917785,-0.061992392,0.03312103,-0.07426103,-0.06923627,-0.025385061,0.074791215,-0.06338606,-0.06929645,-0.018227393,-0.033675987,-0.02033957,-0.0700948,-0.0779994,-0.03571474,0.012293872,0.06751883,0.0054804133,0.062023565,-0.00785068,-0.041661646,0.050557636,-0.0075686094,0.012247553,-0.078327194
0.007505215,0.018452747,-0.005159013,-0.047914475,-0.006332304,-0.01849283,-0.02903851,-0.052365024,-0.058117673,0.017397514,-0.038324207,-0.06452867,-0.020491464,-0.07482109,-0.029128024,-0.074959315,0.0396936,-0.025921961,-0.033971023,-0.045243576,-0.03335255,-0.014231038,0.024952158,-0.03469738,0.015099673,-0.050484657,-0.0077140112,-0.06378632,-0.05415415,-0.030387932,0.024134468
-0.062167052,-0.063624896,-0.07546122,-0.047736168,-0.032776915,-0.0034942222,-0.066110075,-0.0423551,-0.0074719344,-0.06540848,-0.039171226,-0.039392006,-0.046169534,-0.0496757,-0.06815039,0.027725397,-0.053163808,-0.069188885,-0.05008475,0.016271187,0.013092756,-0.043977,-0.045686405,-0.04828971,-0.0664164,0.041823328,-0.07410711,-0.04840298,0.029711599,-0.004258675,-0.037317492
-0.045244277,-0.011285302,-0.066044,0.013836463,-0.0034422425,-0.0393413,-0.036853436,-0.018093029,-0.009356785,-0.015714513,-0.026673794,-0.06458252,0.061509714,-0.04468045,-0.048521657,-0.03721123,-0.0020160456,-0.008052668,0.027097858,0.042257275,0.0632942,0.0701113,0.03965576,-0.041433804,0.0023068574,-0.03539403,-0.024852894,-0.079206415,-0.009047834,0.00033946286,-0.06357936
0.039416306,0.040616956,0.06644803,-0.040133476,0.07209912,0.07691699,0.05836967,0.038452838,-0.014901563,0.0071359943,0.013433446,0.017842568,0.055784307,0.012199994,0.022239823,0.04930746,0.0634344,0.010998331,0.009504174,0.007683221,0.01565107,-0.0076655257,-0.036107183,0.06869504,-0.04876779,0.005563689,0.08659797,0.06374503,-0.053355798,7.4392565e-06,0.036811236
-0.021194238,-0.04424005,0.025292393,0.013590762,0.0383015,0.018329652,0.029166987,0.040171195,0.0338778,0.048643384,0.017223401,0.0697576,0.039212108,0.06467017,0.018414227,0.025903918,0.0014497853,0.0045315884,0.07112343,-0.0018368245,0.00046883352,0.013649238,0.011263808,0.0067844857,0.03090314,4.3521515e-05,0.029864939,0.062300634,0.008020034,0.017667422,0.0051968396
-0.054376584,-0.002630043,-0.0005954474,-0.02426276,0.070298485,0.030307826,0.009150039,-0.034331676,-0.025129458,-0.0011999605,0.041943874,-0.07699367,0.047668826,-0.067896776,-0.035357695,0.055812273,-0.026644783,-0.037778925,0.021896165,0.043166224,0.07023294,0.06664351,0.008773189,-0.003269435,-0.046942037,-0.07331322,0.05096266,-0.059141275,0.07761476,-0.043219034,-0.058917895
0.03618414,-0.018259255,-0.042695057,0.04585558,0.034879453,-0.017275998,-0.007842321,0.01083203,0.04924555,-0.025033383,0.04043535,0.034412764,0.04436595,0.049425304,0.011308462,0.030381767,-0.019013988,0.08244204,-0.047193713,0.027631981,0.009041563,0.04407581,0.046861704,0.024803696,0.0682561,-0.06355637,0.031996083,-0.059078913,0.048153084,0.0027776808,0.012575182
-0.010465546,-0.012184463,0.023319231,-0.0011928114,-0.06558697,-0.05091408,-0.026704652,0.010016556,-0.037703175,0.0328776,-0.010023168,-0.0299554,-0.027656008,0.04705312,-0.02848684,0.03246179,-0.036812857,0.037352704,-0.0471747,0.05249384,-0.0067259003,0.02643332,-0.018941713,-0.07617912,-0.03653071,-0.052427884,-0.00027750994,-0.03135095,0.05093025,-0.028963286,-0.009515294
-0.035272714,-0.059520293,-0.04889273,0.061851803,-0.017526776,0.062650636,0.056554876,-0.024342095,-0.08203915,0.0023591702,0.0002006155,0.014687034,0.07885409,-0.030812291,0.053384207,-0.05763507,-0.030838322,-0.0045068986,-0.006129974,-0.033611488,0.0090621635,-0.045528162,0.079589136,0.053298764,-0.058930248,-0.018257065,-0.008089158,-0.030968083,-0.0635978,-0.023063472,0.047911197
0.0057255747,-0.030443756,-0.042408258,0.009535025,-0.030115487,-0.022644412,0.0016610506,-0.011818916,0.06132621,-0.005189321,0.03811844,-0.050796904,0.04592027,-0.04762576,0.01632615,0.018091131,0.023327893,0.027170856,0.014771962,-0.03916935,0.015033868,-0.029294262,-0.026463376,-0.01096498,0.0025477947,-0.021365903,-0.028749278,0.010825972,-0.0049252533,-0.038017027,0.006381317
