,ball,balloon,baseball,basketball,beads,binoculars,bubble,camera,checkers,compass,dart,dice,doll,dominoes,football,golfball,hopscotch,jump rope,kite,magnifying glass,marbles,medal,microphone,needle,net,record,robot,sandcastle,sewing machine,skateboard,skis,sled,slide,slingshot,sparkler,swing,target,telescope,tennis ball,thimble,tic-tac-toe,top,trophy,whistle,yarn,yo-yo
Toys Games & Hobbies,0.14986700390071328,0.1656316971764551,0.2039826029425621,0.24368467826809637,0.04707571914987685,0.15042498502689883,0.0851085482443652,0.10035296228168944,0.1467218621597257,0.07749638078127208,0.13387101475607155,0.10126629226601713,0.2996216144571331,0.12107835401874423,0.21553817835862277,0.06711181712647762,0.2556106648769513,0.1820948378848758,0.07309482373075027,0.14857209539614735,0.24794083633302977,0.11598646246655586,0.036241663888592845,0.09711407235300451,0.06701706117528616,0.03659174097743878,0.18177363082386522,0.15188962288358332,0.17360091086669638,0.2480465154820103,0.15386508995959525,0.1361366514462048,0.05668568384456241,0.22024844914161013,0.1266997298851089,0.09605796804415878,0.10412337503896762,0.14001539001451135,0.2280971762602656,0.21905011343003655,0.15915604191686694,0.018835002339508078,0.10442522949876687,0.02705871428239348,0.16852492626463045,0.30257965365901707
