Toys Games & Hobbies,ball,balloon,baseball,basketball,beads,binoculars,bubble,camera,checkers,compass,dart,dice,doll,dominoes,football,golfball,hopscotch,jump rope,kite,magnifying glass,marbles,medal,microphone,needle,net,record,robot,sandcastle,sewing machine,skateboard,skis,sled,slide,slingshot,sparkler,swing,target,telescope,tennis ball,thimble,tic-tac-toe,top,trophy,whistle,yarn,yo-yo
0.047396716,-0.0039496166,0.036134973,0.050169155,0.036512937,-0.0007507478,0.053682823,0.013799686,0.031254224,0.06431728,0.07104699,0.07460293,0.053581856,0.033462174,0.04112563,0.059300277,0.047015432,0.051627755,0.05250665,0.023259126,0.040755432,0.040883716,-0.0005837766,0.06029414,0.02174517,0.040537994,0.021343362,0.029347155,0.027887287,0.011868963,0.046302833,0.0146574015,0.026863493,0.0017158533,0.051686887,0.025126439,0.038310684,0.051129807,0.05587284,0.023159064,0.06823701,0.049805887,0.035513796,0.013030829,0.008461276,-0.033772923,0.028559271
0.044639673,0.071098045,0.026309868,0.06099938,0.062202066,0.06768598,0.06776859,0.060303666,0.077049404,0.050622858,0.017815998,0.06924804,0.04137581,0.06089408,0.062442586,0.074722625,0.064022966,0.062084198,0.037183404,0.06754416,0.034662653,0.07381562,0.043208428,0.055161208,0.065943986,0.07127916,0.030413851,0.018878048,0.053250037,0.020594405,0.060963657,0.06375721,0.05369791,0.01400984,0.047453105,0.08069581,0.036639757,0.05854642,0.014415382,0.070004284,0.048904534,0.058909062,0.058051128,0.04732236,0.03890298,0.05723346,0.07128386
0.019201914,0.057328127,0.054039393,0.05386386,0.050973803,-0.0238317,0.019752676,-0.013262704,-0.003123495,0.04861086,0.020713735,-0.07906881,0.07475299,-0.062337726,0.07443454,0.019130133,0.003540462,0.055804953,0.051911663,-0.043293644,0.071818605,0.055564743,0.019718118,0.0072712717,0.00012925769,-0.055303734,-0.012543742,-0.012645029,-0.04925555,-0.030480593,0.05200993,-0.035436466,0.059283663,-0.016381765,0.055626415,0.05792975,-0.017666575,-0.06347958,-0.012691555,0.05849622,0.05335444,-0.007144043,-0.05809569,-0.008448809,-0.036103763,0.036752004,0.022607965
0.04210528,-0.040611606,-0.013063801,-0.02441865,0.0051811454,0.04498476,0.04526072,-0.042535204,-0.033776272,0.038921975,0.016170122,0.017991578,-0.021642914,-0.0089806765,-0.0020008457,-0.035879925,-0.004347619,0.06368992,-0.03533631,0.023546956,0.045766853,0.024381746,-0.024821466,-0.020330876,-0.016425805,0.023751734,-0.04138302,-0.0101187825,0.035350896,0.023679113,0.021125162,0.020363439,0.0063499776,0.031431805,0.00915079,-0.0076468834,0.024561692,-0.025834845,0.052860025,-0.033893123,-0.006293815,0.0134620555,-0.04161083,0.009352954,0.0034402919,0.024685943,0.024075888
-0.0432621,-0.072246686,-0.0038610694,-0.011651893,-0.018765334,0.015468471,0.012872654,-0.061497763,-0.030288246,0.05806165,-0.05123638,0.030651934,-0.01294534,-0.033755828,0.04403844,-0.040235832,-0.04522573,-0.054646946,-0.042523354,0.062213145,-0.0011544664,-0.017376065,-0.060635194,-0.045718454,-0.056183085,0.0023976834,-0.042600192,-0.042690556,0.03755749,0.029369747,-0.061120503,-0.05783615,0.057405964,-0.031612743,-0.023296371,-0.050856933,0.07173061,0.033752758,-0.013489996,-0.06073363,-0.07204764,0.015520658,0.01433684,-0.04303326,-0.07746292,-0.049813848,-0.08125174
0.008162521,0.019535365,-0.015225721,-0.0143328,-0.032533843,0.045850884,0.014285198,-0.04408009,0.005897528,-0.018774169,-0.048861723,0.03655799,0.06169078,-0.0041903406,0.033927094,-0.057750013,-0.041863237,0.037796088,0.01209001,0.06948383,-0.032149415,0.012456336,-0.002930535,-0.016888624,0.0022503037,0.036021482,-0.04123857,-0.020212987,-0.026924446,-0.072218865,0.037452646,-0.049217556,-0.03649196,0.061932042,0.0848845,0.057380304,0.056209426,0.0659202,-0.071895726,-0.042140212,5.8921785e-05,0.033497233,0.01942945,-0.041075986,0.016710455,0.004376845,0.010050553
-0.06043219,-0.05704201,-0.057073336,-0.046263117,-0.0576482,-0.05669603,-0.031314332,-0.052587908,-0.015328884,-0.07396458,-0.061457805,-0.025499707,-0.046779525,-0.07363701,-0.03328451,-0.042942148,-0.060833957,-0.0107805785,-0.052073702,-0.04387181,-0.027709622,-0.031234413,-0.042046037,-0.037548143,-0.035774115,0.01948536,-0.04117819,-0.042235594,-0.047530252,-0.035627276,-0.05912029,-0.02735524,-0.009266027,-0.05957325,-0.019425271,-0.061676193,-0.04989571,-0.05006674,-0.0529903,-0.056442287,-0.04989134,-0.008317949,-0.0353324,-0.058367852,-0.035198547,-0.061284445,-0.040444754
0.04726481,0.068802685,0.030316925,0.061936405,0.08384183,0.078097515,0.02413961,0.0036119244,0.074966475,0.015848266,-0.020171832,0.03972284,0.041577976,0.02675752,0.056445252,0.073818274,0.010728511,0.03642634,0.059369322,0.06271521,0.049353644,0.017483026,0.0377774,0.033474382,0.027579928,0.052045826,0.05811467,0.059659716,0.016854445,-0.009345747,0.076101996,0.04380732,0.05803752,0.06853329,0.041158307,-0.014109827,0.028978588,0.04463849,0.009235012,0.040791914,0.060792603,0.0359195,0.077045,0.0712479,0.058130004,0.05351538,0.059042655
-0.07721774,-0.09522346,-0.079302356,-0.082302414,-0.08406296,-0.034024518,-0.069327794,-0.030482765,-0.06954289,-0.069048755,-0.031335685,-0.046378102,-0.0734444,-0.0725907,-0.06527573,-0.083497405,-0.09047053,-0.07818026,-0.05847039,-0.0023244596,-0.037320312,-0.07595661,-0.04390184,-0.08172025,-0.024841778,0.08577278,-0.04029512,-0.056123644,0.039581914,-0.013622756,-0.068059295,-0.03331797,-0.044443183,-0.055337902,-0.065480314,-0.056045838,-0.08209721,-0.0030995582,-0.057007913,-0.08189002,-0.08505009,-0.08610513,0.04141022,-0.050286904,-0.074938536,-0.04284555,-0.079372905
-0.07246907,-0.016664071,0.071861826,-0.053455293,-0.062602736,-0.031285197,0.059020687,0.07912873,0.032253627,-0.062433917,0.077289045,0.055755686,-0.010259556,-0.056520678,-0.026814202,-0.017262902,0.05938737,-0.05663408,-0.06774992,0.02121469,0.006779152,-0.01609362,0.021736901,0.024373408,0.013228113,-0.046657693,-0.038434297,-0.03950546,-0.017109267,0.03571618,-0.0120786475,0.033552017,0.058574304,-0.01072497,0.004079721,0.044650573,-0.018463787,-0.029450826,0.071367785,-0.045109425,-0.03842593,-0.008200014,-0.022975365,0.007505573,-0.06976275,0.021372458,-0.015021106
-0.06676591,0.018438075,0.009338786,0.024652196,0.036539778,-0.059262935,0.009408036,-0.0075367778,0.020239439,-0.0072151674,0.069016024,-0.07436467,-0.054225862,-0.054176144,0.01693156,0.019729502,0.019059028,0.007064504,-0.06483872,0.012439802,0.00021924876,0.0056458437,-0.049226876,0.03516338,-0.03401871,-0.06445054,0.05260657,-0.09039831,0.002885896,-0.05302792,0.051721655,0.021301633,0.046874866,0.0391868,0.019507656,-0.05801985,0.06931733,-0.07677815,-5.834635e-06,0.033061136,0.008546343,-0.06314014,0.050494652,0.0434227,0.06399471,-0.071111135,-0.04658637
0.06967446,0.03478636,0.06456255,0.051041458,0.027002487,0.050526343,0.07588591,0.022771606,0.07654841,-0.0017777437,-0.073822975,-0.054769702,-0.0034017402,0.04326756,0.051914614,0.027242389,0.023017218,-0.0049198046,-0.01829683,0.0051452564,0.038374774,0.063471444,-0.0317527,0.00818853,-0.06895063,0.058246523,0.026415791,-0.033832386,0.080633074,-0.042642042,0.045902107,0.016334902,-0.015985794,0.024438338,0.056706436,-0.03895466,0.06507534,-0.027896691,0.06435908,0.059329767,0.05015001,0.033971515,0.015213582,0.01675427,0.0067175725,0.03075548,0.027463645
0.019978045,-0.045510408,0.0036149235,-0.035920545,-0.027750546,-0.056282796,-0.005467397,-0.004764232,-0.023509325,-0.012564069,-0.006289615,-0.0126083745,-0.04111026,0.030852623,0.0786055,-0.039018046,-0.027701836,6.285726e-06,0.064006224,0.014988238,-0.048529703,-0.014002457,-0.0040721153,-0.039073292,-0.067600384,-0.050696302,-0.041284386,-0.009962107,-0.019191574,-0.010580032,0.010407931,0.071571566,0.049422253,0.022449963,-0.031269096,0.031320598,0.044019446,0.046618104,-0.0062459614,-0.037869703,-0.008035376,0.03648864,0.04143809,0.03408876,-0.054935094,0.03540997,0.064728156
0.050296027,0.010438897,-0.056005973,-0.05040252,-0.054776616,-0.042653333,-0.034978293,-0.073129185,0.053884823,-0.05438446,0.057206187,0.018257234,0.019460151,0.0007075965,-0.016377408,-0.028734498,-0.011360836,-0.045928303,-0.04016373,-0.024229264,-0.03529858,-0.056208428,-0.039203543,0.054990984,-0.06841596,-0.018700255,-0.014443287,0.0021289543,0.0057447474,0.031962845,0.04206218,0.034406763,0.00376456,0.026679464,-0.002360891,-0.013659619,0.032446183,0.07377504,0.008139268,0.039178953,-0.06613462,-0.063794136,-0.062459067,-0.07238592,-0.016294844,-0.04407232,-0.0005244609
0.0002123325,0.058664735,-0.053799283,0.001212751,0.03603938,0.042756874,-0.06466942,-0.068997465,0.045593306,-0.0006834658,-0.05571216,0.08036464,-0.029934771,-0.024694305,0.07033206,0.0032651667,0.059548926,-0.052064482,0.024959866,-0.033988647,-0.029375354,-0.008483096,0.04962306,-0.034029048,-0.0025799037,-0.01892558,-0.005358464,-0.012633975,0.028799627,0.00013396492,0.06465124,0.03655055,-0.041237384,0.0045933304,0.005907358,-0.053767025,0.07885232,0.00025441666,-0.0755407,0.06914124,0.059497885,-0.010022767,-0.006875516,0.021820014,-0.040401734,0.022791583,-0.010124078
-0.05315463,-0.0009319067,0.009336214,0.016013676,-0.010031441,-0.027505375,-0.07265101,0.0280813,-0.03833141,0.00039531238,0.02395918,-0.022889923,0.054768335,-0.02153468,0.04179997,-0.043949503,-0.034785658,0.0490604,-0.058309697,0.06110082,-0.02497185,-0.030874593,-0.0032503083,0.050324064,0.013028679,0.019474693,0.043379728,0.024919864,-0.018566243,0.05480053,0.0061244904,0.0371379,0.015821801,-0.02627801,-0.06037919,-0.03089067,0.06481451,-0.06966589,0.04995878,-0.0021974386,0.014177645,0.006210853,-0.015354543,0.0635705,-0.000721633,-0.051535156,-0.028866772
0.05167322,0.038473923,0.03596661,0.03536815,0.011362072,-0.0036961348,0.009567273,0.020049099,0.01718193,0.041608416,0.06353637,0.016271455,0.06299963,0.0400327,0.052217,0.031195592,0.031022802,0.042605862,0.01059684,0.015174919,-0.0037191676,0.026642838,0.051770765,-0.03534465,0.03203482,0.02568893,0.07210409,0.06684185,-0.01091238,0.03253604,0.0060481825,0.03832147,-0.0060366057,0.014917367,0.040754914,0.051122796,0.05257752,0.066907816,-0.003715422,0.043140516,0.031951513,0.05294194,0.055430967,0.055926815,-0.013285228,0.01846732,0.038680393
0.0075993193,-0.0065277675,0.003021239,-0.043779854,-0.04608416,-0.050869085,0.015533364,-0.03551678,-0.0014062187,-0.045169767,-0.015751135,-0.03707732,-0.05582778,-0.044451658,0.0022432564,-0.048627645,-0.07673278,-0.057782356,0.009740582,-0.046238445,-0.0026475647,-0.03045509,-0.03269564,-0.007644216,0.007499218,-0.0503581,-0.03359873,-0.047680948,-0.049482882,-0.051390108,-0.0618558,-0.0138490535,-0.0151381,0.01238249,-0.033752088,-0.017484777,-0.012901573,0.003708035,-0.024388103,-0.039223704,-0.060472295,-0.03861311,-0.01725246,-0.058120575,0.041706376,-0.051907312,-0.036198348
-0.060815766,-0.0116960285,-0.07750323,-0.017945763,-0.00083532877,-0.02116622,-0.05046819,-0.07959456,-0.013569607,0.07606227,0.028856196,0.0038542019,-0.060736846,-0.007813407,0.048647944,0.012303368,0.026088707,0.06073048,0.069954224,0.032565758,-0.046843685,-0.043213658,-0.081519246,-0.055432532,-0.054864276,-0.0072629685,-0.046728373,-0.0028197991,-0.062901676,-0.07474032,0.07385946,0.05994713,0.046997968,0.07272513,0.009857418,-0.043326616,0.017700743,-0.00449043,-0.012287979,-0.04989355,0.024600968,0.032588318,0.015436302,-0.02616469,-0.057694923,-0.048141982,-0.012151846
-0.05285982,-0.043157455,-0.018985441,-0.06699689,-0.017525673,0.012531533,-0.02969965,-0.018383851,0.06073114,0.036108516,0.0067195324,-0.05193484,0.03290213,0.011983859,0.053468287,-0.033297107,-0.051012002,-0.007944771,0.0030336739,0.012341318,0.049654733,0.008834674,-0.057071205,0.006005725,-0.017489683,0.008510337,-0.022523616,-0.008797477,-0.07943198,-0.06535442,0.046721447,-0.055704128,-0.040882207,0.038862206,-0.053853583,-0.03493472,-0.03881921,0.024842385,-0.05975559,-0.059777454,-0.004698459,0.054221705,0.038867176,-0.012371936,-0.07788913,-0.0151849175,-0.051993404
0.020186003,-0.022367561,-0.056422282,-0.050790396,-0.05078784,-0.018940678,-0.03706125,-0.00937364,-0.012252379,-0.02209345,-0.050720856,-0.06528265,-0.016264455,-0.026480043,-0.029784266,-0.022598086,-0.014937752,-0.015603886,-0.027289728,-0.070215166,-0.055886723,-0.04680776,-0.043341372,-0.024761228,-0.047051422,-0.019607933,-0.015507923,0.03742572,0.015888754,-0.056337345,-0.046530236,-0.033020478,-0.04729032,-0.028331079,-0.053470485,0.011177454,-0.04437947,-0.037414093,-0.04935915,-0.054075815,-0.042533938,-0.029302197,-0.073699094,-0.02558205,-0.019128839,-0.045739003,-0.0107544465
-0.003545872,0.02329112,-0.081302345,0.010239127,0.02002854,-0.027227804,0.05245953,-0.04864301,0.016548617,0.060422823,0.04529316,0.024860004,0.008189463,-0.00904642,0.06696987,-0.046488963,-0.04787983,-0.00020759337,-0.026643267,-0.06665997,0.0180925,0.0464319,-0.004022388,-0.039576497,-0.06997457,0.06581597,-0.053136334,0.08468846,-0.01725173,0.054346245,0.032720733,-0.016564446,0.020068048,-0.019342119,-0.05167028,-0.007994153,0.027122073,-0.051932495,-0.037852157,0.038790666,0.014612764,0.040651947,-0.072215445,-0.06672913,-0.0054135416,-0.009232962,0.003995652
-0.060677048,-0.081409656,-0.07467017,-0.08073554,-0.078888245,0.00018378999,-0.06822353,-0.07246639,-0.04458557,-0.04759778,-0.023315586,-0.029573323,-0.048089307,-0.07738323,-0.07235025,-0.082652986,0.04909741,-0.06637449,-0.07389997,-0.05688672,-0.07760559,-0.056679115,-0.030944187,0.005599243,-0.02942085,0.009494834,-0.019524988,-0.047754195,-0.0583868,-0.032230034,-0.07237938,-0.018312318,-0.06643502,-0.014631498,-0.05856593,-0.05876095,-0.05568236,-0.008474283,-0.04893962,-0.080903776,-0.05539899,-0.061927818,-0.05748759,-0.010712982,-0.06558065,0.021255115,-0.073578075
0.01069001,0.028685918,-0.0038908678,0.035049368,0.022454653,0.03238285,0.028124807,0.0059737843,0.053052943,0.02304531,-0.027587244,-0.062994815,-0.012178736,0.026317338,0.032080352,0.033633642,-0.021604152,-0.006261073,0.0525827,0.004156616,-0.01903786,0.04353038,-0.0010261694,0.014992477,0.047336247,0.018241702,0.002108359,0.021300673,-0.029486172,0.022697803,0.039104402,0.043773424,0.037069358,0.0021897282,0.00804805,-0.0040202243,-0.016429186,0.008433843,-0.025863225,-0.0026808714,0.06540598,-0.031350702,0.0034602042,0.020516865,-0.022313405,0.035329707,-0.013733681
0.028038878,-0.012819019,0.02047348,0.043172028,0.021412008,-0.032554254,0.06552485,-0.025777122,0.04186218,-0.018232781,0.02947498,-0.012701284,0.076117165,-0.011085377,0.06871767,0.049382422,-0.05116035,0.005591423,0.05183195,-0.008737079,-0.020747928,0.060373187,0.070320964,-0.0118111735,0.03708772,-0.048883982,0.055297412,-0.032251358,0.08135338,-0.04271805,0.035713423,0.053077158,0.047740042,0.0705012,0.08099627,0.021034291,-0.0390489,0.061751634,-0.030774942,0.01700123,-0.04058224,-0.02836036,0.0016500289,0.035214342,-0.030483175,-0.001655107,0.0029555818
0.038404245,0.07213784,0.019896818,0.07570828,-0.0016047386,-0.01218237,-0.0630962,0.016731733,0.00582742,0.067551106,0.022472037,0.0281547,0.043189704,0.008358515,0.06685202,0.02788272,0.052001927,-0.049886417,-0.057001118,-0.014380006,-0.014540684,0.058483753,-0.07154075,0.029925967,-0.01575155,0.06348464,-0.07527195,0.080774,0.04810638,-0.032979596,-0.018918365,-0.063882366,-0.016272321,0.04783706,0.03351364,-0.004194627,-0.015937254,0.0616977,0.003576913,-0.021816773,-0.04520895,0.02021074,0.014979122,-0.0042599672,-0.047487337,-0.06794434,0.064117104
0.066263035,-0.022017833,-0.014593763,-0.052914783,-0.08269119,-0.05793821,-0.0052820444,0.020872122,-0.055910733,-0.054197,-0.054823276,0.06292272,-0.004073426,0.009203942,-0.04215213,-0.0569228,-0.0037187992,0.00408926,-0.0021125982,-0.006450521,0.027160846,-0.051067583,0.0700878,-0.04833653,-0.057707142,0.01904197,-0.05442674,0.03979613,0.019417701,-0.05597653,0.008732662,-0.056164924,-0.021282211,-0.010261173,0.075114176,-0.025547132,-0.034525182,-0.01273188,0.016922958,0.023912326,-0.018787112,-0.017002897,-0.038606904,0.04653562,-0.0045191706,-0.02534763,0.057086304
-0.019522617,-0.011529104,-0.017213969,-0.004011739,-0.043418974,0.057250842,-0.033311713,-0.042472623,-0.04165457,-0.052439354,-0.049706142,-0.026931355,0.030542433,-0.021285562,-0.06643327,-0.039249063,0.005370909,0.018827707,-0.012487319,-0.028265657,-0.05100551,0.049189363,-0.07890739,0.003990834,-0.04641482,-0.07725285,-0.051599655,-0.041893836,0.05656824,0.02392988,-0.022691784,-0.06017594,-0.026188804,-0.033770982,-0.0008107643,0.025396964,0.014579328,-0.08660775,-0.02412469,-0.003052847,-0.030560566,-0.032209054,-0.008592303,-0.06496768,0.018502701,0.0067728586,-0.037499458
0.017588293,-0.053652555,-0.06404657,-0.06415439,-0.019143648,-0.037384532,0.06380743,0.021531269,-0.0621022,0.07250759,-0.014011493,0.028744683,-0.032431886,-0.03042644,0.044608794,-0.025955785,-0.036932588,0.01000978,0.04140633,-0.028358255,-0.00825749,-0.053918753,0.01694637,0.02314031,-0.059243403,-0.043891378,0.030886415,-0.02828926,-0.043308865,0.0071884715,-0.0004771314,0.044298925,-0.01936268,0.023617918,-0.043272823,-0.029082837,-0.046451464,0.07621673,-0.0066212085,-0.065551974,0.028359959,0.062845714,0.08277293,0.003803281,-0.07637365,0.028763667,-0.045038745
0.04480196,0.029444864,0.020822119,-0.055019848,-0.027466308,-0.017465424,-0.037417628,0.015938248,-0.005064355,-0.07464419,-0.05029206,0.03607401,0.04504657,0.0007834626,-0.043732733,0.003769209,-0.047328506,-0.008071292,0.009249934,-0.007832583,-0.04892041,-0.041738458,-0.03436138,-0.03909998,-0.050172903,-0.023961766,0.0038632003,-0.059088077,-0.024167681,-0.05628942,-0.005794989,-0.010125035,-0.038992323,-0.012891234,-0.06217172,0.04608367,0.04595264,-0.025075942,-0.061060622,-0.053361896,-0.07642257,-0.03246814,0.050542753,-0.04192152,-0.019333033,-0.06411299,-0.018066334
0.03987384,-0.015302423,0.030300478,0.051155753,-0.0049068104,-0.07151162,-0.019831832,-0.07705118,0.04562966,0.020992294,0.04409508,-0.028824378,-0.041819837,-0.0090642255,0.04777195,0.007028494,-0.074972935,-0.0048371917,0.055154543,-0.00029078344,0.02577933,-0.052641116,0.062128656,0.044416957,-0.037210032,-0.056598168,0.0026979456,0.06220224,-0.014866511,0.06390402,-0.037540905,-0.032235626,-0.009002835,-0.0049170447,0.032145005,0.013628709,-0.007543982,-0.010708186,-0.032179803,0.059376802,0.0312377,-0.0046134754,-0.037350733,0.038585976,-0.010054171,-0.06704848,-0.005711133
-0.008525497,0.004429496,-0.042163838,-0.011463196,-0.023633927,-0.03906372,0.047032647,-0.0495483,-0.028186345,-0.0081080785,0.063191004,-0.035672683,-0.074770965,-0.07848448,0.05703778,-0.046296857,-0.004350169,-0.03006743,-0.043870777,0.035665795,-0.026886057,-0.05400946,-0.046171393,-0.006809274,0.024702538,-0.021339467,0.0019852926,-0.061744466,0.075262524,-0.05965462,-0.025461614,0.06636045,0.020240266,0.001552585,-0.04684368,-0.0051031467,-0.023203636,0.06788371,0.0026735214,-0.048386104,-0.019977372,-0.024030432,-0.011895123,-0.025976703,-0.072896585,-0.055198435,-0.07544657
-0.04924237,-0.056573745,0.0064204223,-0.014787378,-0.009234537,-0.058279477,0.061446518,-0.015721923,-0.013365197,0.04763378,-0.05002695,-0.0014632194,0.032670338,-0.06167658,-0.022596389,-0.006254108,-0.06654161,0.032184992,-0.063628726,-0.043309625,-0.0011859327,-0.042813677,0.07896417,-0.06683919,-0.056283318,-0.059946254,-0.065042086,-0.06683779,-0.05422682,0.011612976,-0.0058162133,-0.040493112,-0.05459358,-0.04427832,0.012191875,-0.0231965,-0.08149071,-0.0065873545,0.05213149,-0.0028107497,0.020397265,-0.061726894,0.040459283,0.020183716,-0.06702844,-0.07328143,-0.056628197
-0.03724896,0.013789493,-0.010952259,0.015595771,0.0011013531,-0.050670825,-0.054993212,0.009234112,0.04420912,-0.028116947,0.01826894,0.012825816,0.026248096,0.012037835,-0.051612217,0.026961418,-0.007760206,-0.02233523,-0.05906343,0.012742278,-0.05795185,-0.04712472,-0.005038555,-0.0036298793,-0.0065844017,-0.015453221,0.013640734,-0.0030274654,-0.005856395,-0.047069233,-0.038293313,-0.005239291,0.018375674,-0.017112836,-0.047465693,-0.008462053,0.006579503,-0.06842694,-0.054286174,-0.020950824,-0.054725867,0.019833248,0.0039065494,0.03744586,-0.010534744,0.024373373,0.03125603
0.045840897,-0.023798903,0.07477509,0.050822716,-0.009954146,0.0063272566,0.03982426,0.009944822,-0.021498524,0.005294296,0.04922628,0.059457637,-0.020957546,0.029426157,0.058738746,-0.026354445,0.010335944,-0.009664618,0.06570986,0.07297454,0.047570225,-0.042038254,0.030641627,0.046552524,0.02830308,0.058483057,0.0449906,-0.045919508,-0.053552344,0.028830841,0.038251895,-0.029725552,-0.05430751,-0.06215795,0.07418687,0.04813621,0.023454847,0.034273416,0.05078809,0.038675126,0.056305625,0.009550122,-0.015270468,-0.03286992,0.040631052,0.07308394,0.030613303
-0.042162016,-0.011570598,-0.012732269,-0.004166267,-0.004415989,0.01448446,0.045562804,0.017124524,0.04987495,0.0115181375,0.053356983,-0.021115469,-0.029531414,-0.049432922,-0.02692794,-0.024969708,-0.01498699,-0.012734606,0.054157857,0.0035749027,0.025174277,-0.0066240076,-0.01096018,0.051025555,0.04332346,0.035161473,0.022864684,-0.0030084176,-0.00746859,0.027382018,0.023543706,0.019889701,0.010560814,0.0010932083,-0.007151267,-0.023241509,-0.0016902861,-0.034417193,-0.03238576,0.049754225,-0.033653226,-0.03013205,0.0053090136,-0.022640917,0.011782058,0.030704908,0.031354535
0.01746941,0.020500535,0.02136093,0.037406363,0.021409646,-0.023261942,0.060009107,-0.0047568637,0.034833994,-0.014893267,0.020331806,0.020800889,-0.03816835,-0.053563796,0.006659667,0.017682917,-0.06721018,0.025117295,0.023004323,0.015311048,-0.012364364,-0.05468368,0.039201282,0.029496491,-0.001117594,0.042438667,0.05313652,-0.01249209,0.015737733,-0.045109916,0.005347057,0.030569848,0.04883011,-0.0111289425,0.007643359,-0.015959257,0.041147523,0.02483393,0.024583282,0.014447174,0.0055178925,0.018897522,0.056675456,0.051561248,-0.009734706,-0.004461297,-0.02707275
0.06634231,0.009299644,-0.02477672,-0.0401056,-0.022880163,-0.05545447,0.008837582,0.023965396,-0.05406003,0.057103366,-0.043412257,-0.06511906,-0.05855642,-0.03213887,-0.04397868,-0.04071728,-0.03797116,0.039053295,-0.048110943,0.0248948,-0.06498571,0.06328669,-0.051711015,-0.057375282,-0.04067172,0.0046208636,0.022197928,-0.025080377,-0.016226532,-0.010720295,0.014347544,0.021150786,-0.037692036,-0.0011533166,0.03683213,0.015945695,-0.05525166,-0.014324894,-0.018329412,-0.0059954734,0.027785324,-0.035073802,-0.029419065,-0.064566545,0.040791254,-0.05696048,0.047495957
0.07238585,-0.051371224,-0.008471927,0.04865325,0.025389243,-0.022853935,0.037591886,-0.002748678,-0.07829194,-0.04682789,-0.012011705,-0.05372672,-0.01621507,0.03754161,-0.030624922,0.037617367,-0.065031156,-0.0558791,-0.024255633,0.0051997337,0.075610325,-0.046902034,-0.05372557,-0.020511365,0.042091083,0.014094457,-0.03379551,-0.07390103,0.011718691,-0.018056992,0.011703911,-0.05356963,-0.035780277,-0.007364278,0.045315027,0.038202196,-0.025205214,-0.0477892,0.027500933,-0.049734242,0.008658884,0.014871625,-0.023133112,0.015971258,0.010295376,-0.029682105,-0.015197891
-0.07203457,-0.022566976,-0.0050339843,-0.0024015517,-0.0012927857,0.034654044,-0.032410868,0.06422472,-0.011830947,-0.0027869444,-0.0634863,0.07015986,0.03702114,-0.08619835,0.059704117,-0.012856325,0.04226365,0.014292742,0.010872963,0.02930896,-0.017853893,-0.060030963,0.017459288,0.015769621,-0.011598592,0.037775386,-0.06739681,-0.07807609,0.06459869,-0.07109166,-0.07667808,0.058927786,0.05974988,-0.03409795,0.047667507,-0.053492773,-0.027793631,0.013568775,-0.020620115,0.050572604,-0.056226335,0.005568995,0.017569527,0.0153141245,-0.07663438,0.016835585,-0.071450286
-0.072480634,0.053769458,0.06322311,-0.00020142391,-0.03630194,0.030562004,0.006532083,-0.007392828,0.026705727,-0.05434299,0.05557461,0.01303462,-0.053404327,-0.005790151,-0.059861217,-0.006773315,0.027401306,-0.04611782,-0.019891955,-0.007269407,0.011853191,-0.016336046,0.04870558,0.0072194138,-0.03621128,0.018171389,0.063428245,0.07535754,-0.03756075,0.001258136,0.012786604,0.039332084,-0.02596493,0.029409606,-0.025555966,0.059072513,0.0012570906,0.060623534,0.032299057,0.02589272,-0.06161748,-0.07310679,0.07026652,0.038173337,0.063224174,-0.02454804,0.058737498
0.037899144,0.05511342,0.07398948,0.049122993,0.0535389,0.058954768,0.019958902,0.042409755,0.0027336262,-0.019907044,0.033989925,-0.009461454,0.032328717,0.038824588,0.028331451,0.04569736,0.052169435,0.020872554,0.03401068,0.06381974,0.06660143,0.059070744,-0.045034822,-0.0017549436,0.024196941,0.06670076,0.009462694,0.058815535,0.06760438,-0.05209238,0.05206208,0.053354766,0.073723905,0.043909434,0.059856895,0.045787513,0.06242691,0.06697612,0.039409176,0.06820256,0.017135339,0.013603164,0.05209302,-0.029841056,0.012487615,0.029619629,0.0023849593
0.0496674,0.057961386,0.073632926,-0.016239136,-0.01222961,0.033548225,0.021667697,0.06496212,0.008964934,-0.042883303,0.0707729,-0.061052684,-0.07652662,0.006688932,0.061664935,-0.025967613,0.044494316,0.013087351,-0.03605502,0.072994605,-0.019761456,0.015794056,0.02142498,0.049540844,0.053577043,-0.007034161,0.022228295,0.022701766,-0.06718692,0.037987426,0.03218485,0.03178794,0.028654078,0.04727949,0.051793598,-0.0035736475,0.015322908,-0.011957524,0.005878182,0.06556195,0.014648858,-0.014665595,-0.013821718,0.0682671,0.026300954,0.03713867,-0.002453417
0.07048348,-0.04102402,-0.04677832,-0.06384815,-0.08163696,0.061000247,0.0057594064,0.012201978,-0.0072650774,-0.07107,-0.03973947,-0.00550926,0.019654261,0.036879696,-0.02249925,-0.07603768,-0.04347701,0.0054683792,-0.02890192,0.015171246,-0.0145165,-0.0030450674,-0.052247856,-0.035328384,-0.008783601,0.00031883596,-0.05255866,-0.02316809,-0.017920082,-0.011945648,-0.0035798782,0.03979095,0.006869444,-0.046495304,-0.063472636,0.029623669,-0.03449352,-0.052285664,0.013887288,0.02400643,-0.017712893,-0.06392912,-0.04981152,-0.0023062113,-0.02135107,0.011431813,0.078094475
