,ball,balloon,baseball,basketball,checkers,crayon,dart,dice,doll,dominoes,football,frisbee,golf,golf ball,helmet,hula hoop,jump rope,kite,marbles,medal,puzzle,robot,sand castle,skis,slide,slingshot,swing set,tennis,tennis ball,tic tac toe,top,trophy,yoyo,hopscotch,rubik's cube,slinky
toys and games,0.29957924386531953,0.26475553840956334,0.35877331941174817,0.36432910289996734,0.32229280422214734,0.23742821986305196,0.23913022340705248,0.2632986746496855,0.45380011424567934,0.32609408583223254,0.3552788317958422,0.3711742055496797,0.20939032900621568,0.24637421139384452,0.26278851313094165,0.384714346341263,0.33026065761254286,0.12365740021267935,0.36692160137411256,0.2021984043238264,0.3427287023273491,0.3258047470891192,0.2309559713738618,0.24629683074327602,0.2710041058274333,0.3074111984601495,0.31491033306148963,0.24775305200974296,0.3522792358310807,0.22072810983169733,0.20700102746936655,0.2551974916252625,0.4006070465735794,0.3681857682261823,0.28399401452212625,0.3888909173363311
