toys and games,ball,balloon,baseball,basketball,checkers,crayon,dart,dice,doll,dominoes,football,frisbee,golf,golf ball,helmet,hula hoop,jump rope,kite,marbles,medal,puzzle,robot,sand castle,skis,slide,slingshot,swing set,tennis,tennis ball,tic tac toe,top,trophy,yoyo,hopscotch,rubik's cube,slinky
-0.05064013,0.011616373,0.010771034,-0.021369088,0.08374992,-0.036996447,-0.072335355,-0.022693304,-0.07592264,-0.065029375,-0.06036582,-0.073938504,-0.005491037,-0.0526544,-0.03004647,0.050116412,0.05309358,-0.019404104,0.05642118,-0.036319874,-0.008840415,0.030674824,0.016495362,0.013453693,-0.072108,-0.024223061,-0.07022977,0.04335016,-0.020411067,-0.040315393,-0.076993436,-0.030756423,-0.03181715,0.065383635,-0.08055457,0.009864896,-0.06869983
0.029771471,0.01941835,0.055636056,0.020836784,-0.008521194,-0.0632575,0.032363817,-0.021749724,0.01645742,0.056734763,-0.032317534,0.03331043,0.062318154,0.017927209,0.012376171,0.057847794,0.027784586,0.06358309,-0.030192234,0.02602193,0.07521914,-0.04907726,0.030081943,0.045013454,0.040036183,0.050399482,0.024061762,0.028160805,0.036853343,0.010080502,0.040012993,0.0823934,-0.032947868,-0.008255486,0.069964744,-0.033217303,0.038457163
-0.042876206,0.006091526,0.06979624,-0.06470825,-0.002463941,0.031043459,-0.047824256,0.07044755,-0.021616425,0.032453254,-0.002284898,-0.068868965,-0.059212904,0.0390864,0.055031747,-0.01320981,0.03793818,0.06819797,0.059758455,-0.024946176,-0.048931133,0.030891128,-0.006079434,-0.030740533,-0.020749222,-0.003869407,0.03505396,0.015558654,-0.040419817,-0.028976917,0.025477199,0.005540899,0.014658551,0.022497777,0.047069542,0.056029007,-0.024704814
-0.032460418,0.016248152,0.00401309,0.08053082,0.07682644,-0.007571295,-0.04184614,-0.009249618,-0.022357248,-0.023013234,-0.032674756,0.08343849,0.07338178,0.05320148,0.030301819,0.032694317,0.018001217,-0.05971055,0.019322548,-0.031994592,0.015612916,-0.061953433,-0.046734203,-0.0333572,-0.0621648,0.001432311,0.011437096,-0.06392024,0.02114489,0.036381353,-0.02398877,0.04957431,0.008275207,-0.069056526,-0.046164233,-0.06153152,-0.06253837
-0.04819512,-0.022522734,-0.002061218,0.0321595,-0.019477524,0.007816947,0.035954565,0.018568642,-0.003698381,-0.06082978,0.021169193,-0.012724211,-0.06414976,-0.00155359,-0.04001552,-0.002194195,-0.04439399,-0.003090457,-0.0774234,0.021319041,-0.005770727,0.04604293,0.061140098,-0.041315492,-0.020577768,-0.021404682,-0.06904491,-0.076801136,0.011643112,0.011805855,-0.05664886,0.03023547,0.006111814,-0.026783017,-0.0364886,0.050252113,-0.043199766
-0.028368995,-0.010856249,0.0602282,-0.023697607,-0.03396555,-0.030343266,0.07185337,0.024965594,-0.06445997,-0.06754056,-0.025125077,-0.048911687,0.016413927,0.078211516,0.060431853,0.024576697,-0.002672247,-0.002261493,-0.047753695,0.023477077,0.00245195,-0.026804099,-0.07755298,0.07248738,-0.030299913,-0.002263169,0.04919534,0.06369627,0.069079734,0.043565553,-0.052979186,0.006099362,0.069437586,0.042734075,-0.04603554,0.06748669,0.05122959
-0.047376942,0.07073832,0.007370798,0.046533037,0.04671627,0.003824931,0.06461659,0.043107387,0.013187184,0.041529987,-0.034787167,0.045362808,-0.004847048,0.00247246,0.05839199,-0.04018827,0.020644294,0.0378624,0.000501633,0.025469968,0.035975676,-0.011673779,-0.033173468,-0.028327644,0.040979538,0.010860641,0.015266142,0.04075004,0.010851548,0.0404901,0.06616064,0.015172266,0.021850165,0.024726816,-0.018834341,0.008031371,-0.004921273
0.025787974,-0.012061044,-0.03611982,-0.007724314,0.001293485,0.001569587,-0.005268558,-0.05077426,-0.016287737,-0.038681366,-0.004277895,-0.013226412,-0.025449624,-0.032342207,-0.05110006,0.011484087,0.010281545,-0.07461857,-0.013546311,-0.03539031,-0.057969235,-0.0168579,-0.019949697,-0.02548144,-0.010613006,-0.041124076,-0.028351214,0.080482155,-0.009553555,-0.021369629,0.04120482,-0.046577506,-0.032428425,-0.05099988,-0.03655468,0.003255002,-0.07143976
0.03730559,0.07100187,0.06845461,0.053440306,0.037725914,0.02555466,0.015946,-0.026669558,0.02738558,0.00134197,0.057950437,0.042543948,0.060565025,-0.012533883,0.004769736,0.061869938,0.05426371,0.047332074,0.005173881,0.012738084,0.04979887,0.03828087,0.058671735,0.037183527,0.04247442,-0.07310277,-0.068974845,0.040760167,0.012077455,0.05437148,-0.00390751,0.033582684,0.01880687,0.003584395,0.03638861,0.000446435,0.02414386
0.006759906,-0.011534163,-0.06659989,-0.052924324,-0.03887992,-0.07842692,-0.06871905,-0.046371832,-0.013109733,-0.019855032,-0.04465207,-0.017293239,-0.047299683,-0.06749953,-0.06286059,0.013104322,-0.067049704,-0.04206766,-0.054986414,-0.030335935,-0.006945321,0.008588077,-0.03355737,-0.035205334,-0.051033027,-0.027031828,0.017954526,-0.00687859,-0.061492875,-0.04968114,-0.061024133,-0.04734018,0.047805775,-0.061789624,-0.06572785,-0.0600818,-0.040485103
-0.046128776,0.005911911,-0.072638296,0.046299253,-0.037341464,-0.06291471,-0.040639643,-0.058935538,0.039938215,0.002280057,0.060410544,0.03248557,-0.041563798,0.028524581,-0.030666364,0.014833095,0.006224907,0.02664857,-0.053433772,-0.07919841,0.008073324,0.013573304,-0.077080175,0.003104397,-0.00159859,0.014348842,-0.077168934,0.034746565,0.04261143,-0.000978855,-0.003145635,0.025664628,-0.009563852,-0.032782596,-0.026478384,0.020378636,-0.023640642
0.023852292,0.006644285,0.06739971,0.02830714,-0.002771858,-0.002009866,0.007438403,0.039370887,0.0380515,-0.06854978,-0.023786342,0.040223878,0.060380377,0.02750991,0.031033168,-0.03451231,-0.015903603,-0.028256433,0.029688232,-0.06314766,-0.062421616,-0.000738915,-0.0836152,0.04406858,0.045368757,0.06543362,-0.065502904,0.04776666,0.024102287,0.005952431,0.071883954,0.061020266,-0.04327464,0.001238173,-0.001122437,0.05932952,-0.07575222
0.025308285,0.038149115,-0.05414784,0.03319443,-0.004817766,-0.030609123,-0.029385246,0.002707235,-0.010598687,-0.01444139,0.031508587,0.039181933,-0.053053148,-0.005712085,-0.001370122,0.021551011,-0.035680205,-0.034885462,-0.016893765,0.010186617,-0.031447675,-0.006720396,-0.016146546,-0.05938953,0.05551425,-0.021126846,-0.011246083,-0.02575977,0.010697127,0.019166319,-0.019713547,0.026955126,-0.010588704,-0.041511923,-0.06637246,0.018656941,0.011512975
-0.03440241,0.001816362,-0.039195165,0.01364133,-0.016925232,0.000563456,-0.008109464,-0.06337462,-0.010384616,-0.071614444,-0.03390045,-0.03348521,-0.007653985,0.053934854,0.012427799,-0.02455494,-0.04556861,-0.071867295,-0.072360665,0.005909929,0.055432238,-0.035061203,-0.010966469,0.053465128,0.024634434,0.01721441,-0.03380421,0.016843934,0.053787492,0.028521327,-0.07415895,-0.047431838,0.024982074,-0.005627756,0.004052347,0.010473345,-0.03467599
0.003669054,-0.06409004,-0.029904272,0.048815012,0.038256943,0.08108716,0.019872244,0.051920213,0.045931302,0.058805037,0.05333675,0.00429177,0.01980927,0.022053942,-0.057142828,-0.0244928,-0.021378152,0.05427382,-0.04107758,-0.039330617,0.010920532,0.056613546,0.007102296,-0.043832403,-0.02211195,-0.000826819,-0.045041777,0.000226925,-0.044013835,-0.061568346,0.06730526,0.03660226,0.06316373,-0.012457611,0.054986525,-0.01401733,-0.039451893
0.005786999,0.011387399,-0.035751656,-0.018579844,-0.006974624,-0.010513627,0.044895202,-0.026727878,-0.0726213,0.026033673,-0.001293148,-0.009592875,0.008812659,0.05305729,0.057547208,-0.04472481,0.07055855,0.05994801,-0.02143475,0.061939202,-0.08071477,0.075512655,-0.057242934,-0.032993395,0.03741529,0.024420405,0.000563976,0.0825008,0.04662275,0.054383047,-0.048654523,-0.010721328,0.05132406,0.03223754,0.058986705,-0.03228335,-0.03379241
-0.0496937,-0.028240293,-0.001899228,0.04823176,0.03102922,-0.036098506,0.04907999,0.056211703,0.00743075,-0.023964923,0.002071247,0.0727358,-0.042776134,-0.06212747,-0.06853555,0.06724407,-0.013111266,-0.034984022,0.023610573,0.029867444,0.00461993,0.020349367,0.032975726,-0.027569093,-0.003988854,0.02828403,-0.001845006,-0.07913985,0.042198215,0.003856627,0.062824644,-0.006704103,-0.033485472,0.002336893,0.017285317,0.026941461,0.013030262
-0.04674347,-0.0757782,-0.048713572,0.004500547,-0.07242319,-0.058303222,-0.007076225,-0.07147696,-0.04727508,-0.06562591,-0.012164552,-0.07844163,-0.019854443,0.015725276,-0.03289373,-0.072559595,0.039068256,-0.044757303,-0.057244577,0.016883994,-0.022841165,-0.004093354,-0.07001208,0.075029366,-0.006125773,0.05701281,0.012711382,-0.02215752,-0.0721728,-0.075388186,-0.015177122,-0.035000086,0.0229546,0.05526294,-0.02971076,0.03444125,-0.017751433
-0.02491311,-0.03485077,0.024983598,-0.013254209,0.02313269,-0.027723145,0.05301421,0.03330696,-0.023883458,-0.04245412,0.051899135,-0.01765316,0.000283979,0.05077358,0.006401809,-0.003759151,-0.04386064,-0.007800402,0.0645188,0.0720396,0.03131744,0.009871243,-0.035101607,0.054559972,-0.004958754,-0.06283364,0.043741204,-0.010522084,0.066220306,0.053777866,-0.012264993,-0.013986913,0.07802648,-0.061101496,-0.035491012,-0.05591477,-0.06390179
-0.015968714,0.002667025,-0.013423543,0.047074102,0.025691988,0.07621818,-0.03683133,-0.00562678,0.0789746,-0.04698254,0.07872621,0.05774436,0.061201356,0.052260984,-0.019381542,0.066602014,-0.03386007,0.012293309,0.003952031,-0.048231136,-0.03007183,0.08179796,0.018512705,-0.007028516,0.0757916,-0.031270258,-0.01868642,0.07650338,0.062824756,0.06714291,-0.024382662,0.04445683,-0.03036669,-0.006068486,0.051978387,0.06441724,-0.002359952
-0.047056846,-0.06515752,-0.07593621,-0.08155533,-0.04915959,-0.017271379,0.031827252,-0.07617648,-0.030671122,-0.040585328,-0.045913216,0.033384822,-0.030269008,-0.07969438,-0.08015104,-0.056219153,-0.035501573,-0.05114079,-0.07403546,-0.049780633,-0.05872847,0.01208629,-0.040610116,0.0311025,0.046597242,0.034032665,-0.03634406,-0.063655324,-0.07534013,-0.07497687,-0.046559498,0.04888751,-0.014770257,-0.07728124,-0.047699478,0.012647497,-0.027982693
-0.06975225,-0.014957228,-0.046655864,-0.072663985,-0.0645702,0.023738915,-0.02374285,0.01309772,-0.028352587,-0.007649388,-0.02149254,-0.060615778,0.026435213,0.052337326,0.020931764,-0.044686187,-0.001638521,0.021259343,-0.039553605,-0.051804855,-0.013867507,0.009920087,0.029577345,-0.041796077,0.013630157,0.015886493,-0.015916318,0.008958272,-0.011856725,-0.030190215,0.015111861,-0.017555375,-0.041323073,0.017071215,-0.03443947,0.001387776,-0.022502638
0.047774382,0.049310185,0.055926193,0.07426873,0.068254314,0.080977954,0.044275586,0.067623064,0.06554357,0.057371188,0.06807378,0.039920114,0.07403955,0.06623508,0.050988663,0.07088806,0.05982665,0.05714168,0.03966241,0.06933021,0.043983392,0.06994213,0.072144404,0.045974158,0.04810979,0.0728956,0.042534314,0.06928519,0.02667765,0.025519138,0.04380032,0.0676905,0.07258184,0.07512756,0.07103727,0.06102386,0.059947778
-0.020785993,-0.05575987,-0.060577024,0.06347506,0.019534955,-0.036133155,0.04524061,-0.07826595,-0.01624686,0.024785297,0.015616358,0.039558142,-0.025499053,0.017313652,-0.049377628,-0.054523047,0.009056589,-0.012483044,0.055766214,-0.07007894,0.028443586,0.002062751,0.04645436,-0.023240201,0.018139536,-0.05866034,-0.042103637,-0.055634387,0.028916879,-0.042599358,-0.053606246,-0.013893387,-0.06045247,0.03437498,-0.06665512,0.045893326,-0.055119544
-0.06604118,0.03489525,0.037994046,0.019370956,0.021409115,0.040067505,0.001657925,0.0552464,0.006683741,-0.04962877,0.032747943,-0.015578323,-0.017353918,0.041250985,0.056689113,-0.03266597,-0.051665846,0.042691343,0.053713232,0.034261372,0.05336784,-0.008107257,-0.05641569,0.052582983,0.04893741,0.066134326,0.06332862,0.023876747,0.016292129,0.024412656,0.028557906,0.028872883,0.039586056,-0.020722821,0.010503879,-0.060245283,-0.054864198
-0.038493395,-0.010904395,-0.020297745,0.000616331,-0.014705427,-0.035274874,-0.07827439,-0.011513199,-0.007069484,-0.046997394,0.009539696,-0.031533618,-0.024487503,-0.03711425,-0.030336099,-0.04681376,-0.047350366,0.035261422,-0.04593214,-0.029115485,-0.018466251,0.03188842,-0.05529541,-0.057821438,-0.046296205,0.008391791,-0.057990592,0.025588244,-0.004987999,-0.009653682,0.0657911,0.029928777,0.018187173,-0.031086149,-0.011684706,-0.03359504,-0.03985706
-0.04479595,-0.030088436,-0.018790178,-0.015228175,-0.030754505,-0.052675992,-0.029842062,0.04916489,0.051044717,-0.06332334,0.018339304,-0.041619703,-0.039003603,-0.024487155,-0.05572824,-0.02761044,-0.07868347,0.044918433,0.05414251,-0.044893015,-0.009010414,-0.052759685,0.009484689,0.018674476,-0.03317664,0.017056994,0.050540283,-0.007868944,0.04399009,-0.003139656,0.028605884,-0.020238023,-0.033977523,0.02937367,-0.055460885,-0.06083068,0.042241782
-0.036549803,-0.061936837,-0.004143213,-0.052436173,-0.04470584,-0.007857323,-0.052683804,-0.073690094,-0.055226337,-0.05562275,-0.04271229,-0.028239433,-0.030255333,-0.003459906,-0.024255954,-0.032267,-0.014071295,-0.049775016,-0.011545693,-0.026767429,-0.062082376,-0.05913991,-0.05140956,0.005361828,0.03449172,-0.0738841,-0.080209486,-0.035710104,-0.00582359,-0.03979455,-0.035129964,-0.009659316,-0.007804791,-0.06178395,-0.015856206,-0.048302993,-0.059311982
-0.04592432,0.0726505,0.048785057,-0.009246646,-0.007140742,-0.009523932,-0.002773204,-0.002813734,-0.043416545,-0.005593143,-0.016287256,0.014064523,0.070462435,0.017338369,0.07237733,0.06750901,0.05978178,0.06431516,0.052826032,0.05578187,0.03597094,-0.03370621,0.032626968,-0.008564609,0.04413204,0.004568331,0.058018193,0.004656752,-0.006545388,0.07774869,0.048495796,0.002564898,0.012547253,0.006348942,-0.004262779,0.009331749,0.07301442
0.045022503,0.09006723,0.07548311,0.05112993,0.052715242,0.07377105,0.07675878,0.066512905,0.060551878,0.08057484,0.07601825,0.06628236,0.05857071,0.07439984,0.068547465,0.04457394,0.073792025,0.059923775,0.07501815,0.043475136,0.07125851,0.068603136,0.08564165,0.06011368,0.068907075,0.07248727,0.06793906,0.061154608,0.07054856,0.062577195,0.028039178,0.09438031,0.054664407,0.07983547,0.08210496,0.030974293,0.07784598
-0.005888896,0.025986722,0.030959446,-0.029745372,-0.007530485,0.0213349,0.06062663,0.04469534,0.04340778,0.06675121,0.013622834,-0.001513936,0.016885329,0.023872638,-0.016142908,-0.001130864,-0.008906947,-0.045246202,0.03708169,0.051438563,0.06821882,0.015905075,0.058638863,-0.014366121,0.05128627,0.022429567,0.036364794,-0.046603236,0.00419174,-0.057394437,-0.023298576,0.06935462,0.03430973,0.06208194,0.037466403,0.012686345,0.0420358
0.012238822,0.043938,0.000758046,0.026391035,0.017245939,0.040167544,0.02592258,0.037480645,0.03959515,-0.011188494,-0.013718312,0.058016103,0.051004685,0.059849232,0.048905812,-0.041528776,0.062384017,-0.010276576,-0.005153527,-0.009186726,0.057211034,0.050586678,0.055197634,-0.024646506,0.02824356,0.017015055,-0.057816517,0.020314543,0.056005925,0.03485576,0.063920476,0.07083264,0.017234115,0.047263723,0.024702145,0.064221345,0.026178367
0.020217136,-0.003949599,0.036134925,0.050169144,0.036512926,0.06431728,0.044854823,0.0746029,0.05358188,0.033462144,0.041125655,0.05930029,0.055786204,0.018927852,0.026009185,0.06042688,0.015225044,0.05250666,0.023259144,0.040883735,-0.000583782,0.0718874,0.029347157,0.025410404,0.014657388,0.001715837,0.05168688,0.04708644,0.028802272,0.023159023,0.0573169,0.03551381,0.013030849,0.028559243,0.051627778,0.023324292,0.034041427
0.05208109,0.07109803,0.026309865,0.060999393,0.062202085,0.050622854,0.076091364,0.06924803,0.04137584,0.0608941,0.06244259,0.07472262,0.057816252,0.069860965,0.06774358,0.05957949,0.052957363,0.03718339,0.067544155,0.0738156,0.04320841,0.06615916,0.018878037,0.007430922,0.06375721,0.014009858,0.04745311,0.021905849,0.06998139,0.070004284,0.03010547,0.058051124,0.047322385,0.07128388,0.062084198,0.05549342,0.07008654
0.040558446,0.057328127,0.05403942,0.053863846,0.050973773,0.04861089,0.04016295,-0.079068795,0.07475299,-0.062337738,0.07443454,0.019130142,-0.001773888,-0.01842219,-0.008421405,-0.039680466,-0.013990045,0.05191169,-0.043293614,0.055564746,0.019718131,-0.0082546,-0.012644997,-0.008377075,-0.03543647,-0.016381703,0.055626433,-0.039598104,-0.028091514,0.058496214,0.034883928,-0.058095697,-0.008448845,0.022607995,0.055804953,0.001223569,0.005472548
0.040004168,-0.040611606,-0.013063748,-0.02441863,0.005181167,0.038921952,-0.031256147,0.01799155,-0.021642866,-0.008980684,-0.002000843,-0.03587989,0.01916828,-0.015120439,-0.0212772,0.016022366,0.037547253,-0.035336293,0.023546955,0.024381733,-0.024821501,-0.05824766,-0.01011884,-0.027840145,0.020363519,0.03143184,0.009150798,0.053795036,0.011483281,-0.03389311,0.03797843,-0.041610844,0.009352921,0.024075892,0.0636899,-0.019266779,-0.016402034
-0.055899993,-0.07224667,-0.003861096,-0.011651955,-0.018765362,0.058061637,-0.017947214,0.030651946,-0.012945331,-0.033755798,0.04403845,-0.040235773,-0.00114783,0.04206322,-0.034844022,-0.059232675,-0.001310497,-0.042523347,0.06221314,-0.017376035,-0.060635187,-0.05076124,-0.04269053,0.021615384,-0.057836134,-0.03161274,-0.023296338,0.06666948,-0.018035296,-0.060733628,-0.06571753,0.014336826,-0.043033224,-0.08125173,-0.054646943,-0.062608294,-0.07719982
-0.04129474,0.01953535,-0.015225727,-0.014332804,-0.03253382,-0.018774128,0.0325913,0.03655799,0.061690796,-0.004190324,0.033927094,-0.057750016,-0.028185686,-0.0468694,-0.019918041,0.006254584,-0.03935315,0.012089999,0.06948383,0.012456333,-0.002930575,-0.053789336,-0.020213015,-0.004449818,-0.049217585,0.06193205,0.08488452,0.024564771,-0.041480664,-0.04214019,0.027847452,0.019429447,-0.041075986,0.010050546,0.03779605,-0.013597447,-0.009386881
-0.0630267,-0.05704198,-0.057073344,-0.046263125,-0.057648186,-0.073964596,-0.005830436,-0.025499763,-0.046779525,-0.073637016,-0.03328452,-0.042942178,-0.059351202,-0.04713481,-0.059539706,-0.04477353,-0.053398088,-0.052073725,-0.043871824,-0.031234466,-0.042046033,-0.061979175,-0.042235576,-0.05464588,-0.02735529,-0.059573244,-0.019425305,-0.0652474,-0.041623756,-0.056442283,-0.061796308,-0.035332404,-0.058367845,-0.040444735,-0.010780579,-0.05604092,-0.061114203
0.047339454,0.068802714,0.030316964,0.06193642,0.083841816,0.015848272,0.034375466,0.03972285,0.041578006,0.02675748,0.05644525,0.07381827,-0.002358798,0.022085035,0.000829596,0.002118592,0.048160866,0.059369326,0.06271522,0.017482966,0.037777416,0.059325974,0.059659697,0.027868496,0.043807294,0.06853327,0.041158296,0.053455472,0.06014507,0.04079191,0.06595838,0.07704501,0.07124788,0.0590427,0.03642631,0.06740647,0.036535364
-0.084898956,-0.09522344,-0.07930235,-0.08230241,-0.08406296,-0.069048755,-0.006423578,-0.046378084,-0.073444396,-0.0725907,-0.06527572,-0.08349738,-0.074610226,-0.08025897,-0.08103576,-0.051345415,-0.07992391,-0.05847039,-0.002324461,-0.075956605,-0.043901853,-0.042542182,-0.056123648,-0.025097668,-0.03331797,-0.055337932,-0.065480314,-0.07712296,-0.07926275,-0.08189003,-0.0709899,0.041410178,-0.050286893,-0.079372905,-0.07818025,-0.05849593,-0.057939358
-0.05697751,-0.016664077,0.07186183,-0.05345528,-0.062602736,-0.062433917,0.008618983,0.05575568,-0.010259558,-0.056520667,-0.02681419,-0.017262913,0.001628229,-0.019964118,0.019774662,-0.050854884,-0.014535812,-0.06774992,0.021214733,-0.016093645,0.02173692,-0.008976057,-0.03950544,-0.015584196,0.033552036,-0.010724974,0.004079708,-0.017737955,-0.05741191,-0.045109425,0.014264062,-0.02297535,0.007505556,-0.015021129,-0.05663405,0.039705902,-0.007924392
-0.062998414,0.01843808,0.009338765,0.024652246,0.03653983,-0.007215156,0.034878444,-0.07436466,-0.05422586,-0.05417613,0.01693153,0.01972952,-0.018718755,0.005125835,0.028870203,0.041538965,0.044260524,-0.06483873,0.012439782,0.005645793,-0.049226876,-0.004002161,-0.0903983,0.059700124,0.021301668,0.039186783,0.019507635,-0.014850947,0.04751875,0.033061143,-0.07450752,0.05049465,0.043422695,-0.04658639,0.0070645,0.010610735,-0.06503702
0.069979675,0.034786347,0.06456255,0.05104143,0.027002461,-0.001777756,0.028082378,-0.05476971,-0.003401738,0.04326754,0.051914614,0.027242376,0.031867296,0.018293548,0.036125887,0.053960532,0.050187632,-0.018296828,0.005145231,0.06347146,-0.0317527,0.008793146,-0.033832375,0.059938002,0.01633491,0.024438335,0.056706425,0.071737126,0.034357823,0.059329763,0.061502982,0.015213632,0.016754257,0.027463667,-0.004919787,0.06811312,0.04040005
0.0537136,-0.04551043,0.003614922,-0.035920553,-0.027750546,-0.012564069,-0.02417129,-0.012608373,-0.041110247,0.03085261,0.0786055,-0.03901807,0.04460718,-0.00817197,-0.046982747,-0.018575877,0.013254946,0.06400623,0.014988245,-0.014002458,-0.004072134,0.083155334,-0.009962103,-0.001682917,0.071571566,0.02244998,-0.031269107,0.06264202,-0.018958814,-0.037869684,0.06364815,0.0414381,0.03408873,0.064728156,6.26E-06,0.07268235,0.06509502
-0.003381451,0.010438874,-0.05600597,-0.050402503,-0.05477661,-0.054384474,-0.06757113,0.018257195,0.019460158,0.000707582,-0.016377416,-0.02873452,0.035108626,0.04834772,0.055237252,0.028628271,-0.017975302,-0.04016374,-0.024229249,-0.056208458,-0.0392036,-0.045156524,0.002128938,-0.059804108,0.034406748,0.026679453,-0.002360929,0.012064713,0.019990457,0.03917891,-0.056634955,-0.062459048,-0.072385915,-0.000524479,-0.0459283,0.003295777,-0.02627957
0.021578789,0.058664758,-0.053799253,0.00121281,0.036039345,-0.000683495,0.025935996,0.08036464,-0.029934784,-0.024694268,0.07033205,0.003265141,-0.05781883,-0.01280254,0.04445708,-0.016356125,-0.03420429,0.024959832,-0.03398863,-0.008483065,0.04962307,0.032695647,-0.012633958,0.06571091,0.03655054,0.004593351,0.005907353,0.08047304,0.06734325,0.06914125,-0.0395438,-0.006875551,0.021820048,-0.010124084,-0.052064437,0.011628643,-0.02743308
-0.059713036,-0.000931938,0.009336221,0.016013706,-0.01003138,0.000395314,-0.010317829,-0.022889921,0.054768305,-0.02153468,0.041799992,-0.04394948,-0.046821523,-0.012641214,-0.014092849,0.026786394,-0.052237432,-0.058309697,0.061100826,-0.03087458,-0.0032503,-0.07261333,0.024919907,0.020694247,0.03713787,-0.026277995,-0.060379196,0.053434167,0.019150216,-0.002197412,-0.014728481,-0.015354545,0.063570514,-0.028866766,0.049060393,-0.06649122,-0.06845452
0.051254712,0.038473938,0.035966594,0.03536815,0.01136205,0.041608427,0.001556833,0.016271438,0.06299963,0.04003271,0.052216988,0.031195559,0.039847422,0.03908848,0.024845745,0.049634177,0.009275466,0.010596876,0.015174882,0.026642794,0.051770758,0.05477488,0.06684186,0.047622904,0.03832148,0.014917405,0.04075492,0.04133392,0.029349059,0.04314051,0.05647025,0.055431012,0.05592681,0.03868039,0.04260586,0.06379882,0.06961782
-0.030513482,-0.00652779,0.003021195,-0.043779854,-0.046084184,-0.04516976,-0.03879365,-0.03707735,-0.055827785,-0.044451654,0.002243244,-0.048627622,-0.050245225,-0.05167704,-0.048706163,-0.04292219,-0.028120115,0.009740608,-0.046238422,-0.030455112,-0.03269565,0.015064196,-0.047680918,-0.011851706,-0.013849039,0.012382465,-0.033752073,-0.02724961,-0.03356896,-0.0392237,0.000927567,-0.017252387,-0.058120593,-0.03619839,-0.057782363,-0.03512137,-0.05433448
0.03177495,-0.011696045,-0.07750323,-0.017945759,-0.000835339,0.07606224,-0.066095315,0.003854245,-0.06073685,-0.007813377,0.04864792,0.012303351,0.031559125,0.001073941,-0.031091081,0.017580269,0.04438606,0.06995424,0.032565773,-0.043213658,-0.081519246,0.043066446,-0.002819742,-0.055823993,0.059947167,0.07272514,0.009857443,0.02597721,-0.05560478,-0.049893502,-0.033446096,0.0154363,-0.026164755,-0.012151813,0.06073048,-0.023542842,0.032497726
-0.000112483,-0.043157484,-0.018985385,-0.06699692,-0.017525714,0.036108516,0.019696988,-0.051934853,0.03290216,0.011983902,0.05346828,-0.03329709,-0.021191541,-0.08110646,-0.07690055,-0.01236342,0.06638154,0.003033642,0.012341289,0.008834694,-0.05707116,0.03408287,-0.008797469,-0.073126696,-0.055704135,0.038862236,-0.053853594,-0.015380074,-0.07259167,-0.05977744,0.0652723,0.038867176,-0.012371902,-0.051993404,-0.007944805,0.067801476,-0.032720365
0.011293991,-0.022367591,-0.05642228,-0.05079042,-0.050787885,-0.02209341,-0.04773237,-0.065282665,-0.016264431,-0.026480049,-0.029784247,-0.022598129,-0.015397485,0.007538949,-0.0229255,-0.059370056,-0.04354849,-0.027289744,-0.07021517,-0.04680776,-0.043341365,-0.041651014,0.037425708,-0.03822202,-0.033020444,-0.028331133,-0.053470496,-0.06883626,-0.053071827,-0.054075845,-0.049105745,-0.073699094,-0.02558205,-0.010754428,-0.015603928,-0.015875557,-0.009664424
0.001424013,0.023291074,-0.081302345,0.010239156,0.020028567,0.060422845,0.049274135,0.02485995,0.008189462,-0.009046418,0.06696986,-0.046488944,-0.053048786,-0.048975103,-0.048862852,-0.005241225,-0.07474731,-0.02664326,-0.06665996,0.046431884,-0.004022392,0.021810832,0.08468846,0.041750688,-0.016564393,-0.019342063,-0.051670287,0.002746919,0.04732235,0.038790677,-0.047823727,-0.07221543,-0.06672912,0.003995634,-0.000207622,0.04274492,-0.031325255
-0.07073736,-0.08140963,-0.07467019,-0.08073554,-0.07888823,-0.047597796,-0.07906412,-0.02957332,-0.048089284,-0.07738323,-0.07235025,-0.08265298,-0.061350152,-0.06468265,-0.073405355,-0.067924105,-0.07229543,-0.07389997,-0.05688673,-0.05667904,-0.03094422,-0.07257424,-0.047754124,-0.025605885,-0.018312316,-0.014631497,-0.05856588,-0.03091419,-0.07681375,-0.08090378,-0.07143435,-0.05748771,-0.010712898,-0.07357809,-0.066374466,-0.07121426,-0.060761925
0.026542589,0.028685886,-0.003890887,0.035049368,0.022454696,0.023045305,0.027260961,-0.062994815,-0.012178699,0.026317356,0.032080308,0.033633683,-0.000301979,0.016122697,0.009787967,0.058926374,0.009454876,0.05258273,0.004156663,0.043530364,-0.001026164,-0.041811008,0.021300672,0.011433677,0.043773428,0.002189691,0.008048024,-0.001306167,-0.013985736,-0.002680903,-0.06563037,0.003460197,0.020516831,-0.013733705,-0.006261088,0.016045388,-0.04547917
0.003198191,-0.012819,0.020473493,0.043171987,0.021412002,-0.018232832,-0.033704285,-0.012701263,0.076117165,-0.011085395,0.06871767,0.04938241,0.036970288,-0.07597506,-0.07001012,0.05057455,-0.035413276,0.051831953,-0.008737093,0.060373206,0.07032094,-0.031657293,-0.03225136,0.07882903,0.05307714,0.0705012,0.08099627,-0.050995998,0.036333647,0.017001191,0.03003878,0.001650108,0.035214335,0.002955521,0.005591427,0.051434424,-0.06208283
