,baby,boy,bride,captain,cheerleaders,choir,clown,cowboy,dentist,doctor,farmer,fisherman,girl,judge,mailman,man,nun,nurse,painter,pilgrim,pilot,priest,sailor,teacher,twins,waiter,waitress
Types of People,0.237361175083865,0.28354594181762405,0.22521732086258128,0.12606671093535615,0.11759767706881452,0.17373313565866622,0.146397128153545,0.22869887111870701,0.1778800804154551,0.15454183316305925,0.18334240609430075,0.09179334374110137,0.28377863986245555,0.18053279401242028,0.1876632370554976,0.35416484662677516,0.18882429234138276,0.14053144035540366,0.11810791888856631,0.12598001550218973,0.17261343023636544,0.20321632292724057,0.14174325636636276,0.1905721618303815,0.1039704789182968,0.2012731075957881,0.1455381086146943
